id,year,lwage,educ,exper,black,south,married,female,union,hours,age
399,4,1.9727,11.7,15.2,0,0,0,1,1,55.2,33.5
399,5,2.9611,11.7,17.7,0,0,0,1,0,53.1,34.5
399,6,2.3555,11.7,16.6,0,0,0,1,1,43.5,35.5
400,1,2.5487,15.1,11.5,0,0,1,0,1,33.3,31.2
400,2,3.1317,15.1,11.1,0,0,1,0,1,29.5,32.2
400,3,3.3953,15.1,11.5,0,0,1,0,0,36.9,33.2
400,4,1.3321,15.1,12.8,0,0,1,0,0,46.0,34.2
400,5,0.4175,15.1,14.9,0,0,0,0,0,54.6,35.2
400,6,1.4208,15.1,14.5,0,0,0,0,0,43.3,36.2
401,1,1.5409,8.0,11.5,1,1,0,0,1,49.3,26.3
401,2,1.0485,8.0,13.1,1,1,0,0,0,38.0,27.3
401,3,1.5873,8.0,13.1,1,1,0,0,0,45.0,28.3
401,4,-0.606,8.0,17.1,1,1,1,0,1,46.6,29.3
401,5,1.5554,8.0,15.7,1,1,1,0,0,24.2,30.3
401,6,1.2115,8.0,18.1,1,1,0,0,0,36.7,31.3
402,1,1.4602,10.5,11.8,1,0,1,1,0,47.6,28.1
402,2,1.1836,10.5,11.6,1,0,1,1,0,42.2,29.1
402,3,0.7702,10.5,13.6,1,0,1,1,0,30.4,30.1
402,4,3.3643,10.5,15.4,1,0,0,1,1,20.6,31.1
402,5,0.3119,10.5,15.4,1,0,1,1,0,37.1,32.1
402,6,2.0622,10.5,17.8,1,0,0,1,1,39.4,33.1
403,1,3.9301,12.0,16.7,0,0,0,1,0,32.9,33.7
403,2,1.8035,12.0,17.6,0,0,1,1,0,41.1,34.7
403,3,3.3403,12.0,17.2,0,0,0,1,0,44.1,35.7
403,4,-0.0551,12.0,17.6,0,0,0,1,0,45.4,36.7
403,5,1.6632,12.0,19.1,0,0,0,1,0,21.2,37.7
403,6,1.5931,12.0,20.9,0,0,0,1,0,29.5,38.7
404,1,-3.3814,12.1,19.7,0,0,1,1,0,37.6,37.2
404,2,1.5025,12.1,17.9,0,0,0,1,0,44.6,38.2
404,3,1.3708,12.1,21.1,0,0,1,1,0,43.9,39.2
404,4,2.2166,12.1,22.3,0,0,0,1,0,43.8,40.2
404,5,4.3836,12.1,22.8,0,0,0,1,1,36.9,41.2
404,6,-0.3192,12.1,25.4,0,0,0,1,1,37.4,42.2
405,1,1.3952,10.9,12.7,0,1,1,1,0,34.2,29.2
405,2,1.7857,10.9,14.6,0,1,1,1,0,46.1,30.2
405,3,1.9248,10.9,14.1,0,1,1,1,1,32.6,31.2
405,4,2.8618,10.9,16.2,0,1,1,1,0,46.8,32.2
405,5,1.9605,10.9,17.9,0,1,1,1,1,41.7,33.2
405,6,-1.3995,10.9,18.6,0,1,1,1,0,39.6,34.2
406,1,2.7781,13.6,6.6,0,0,1,0,1,34.7,27.3
406,2,3.9078,13.6,8.5,0,0,0,0,0,29.2,28.3
406,3,2.1398,13.6,9.4,0,0,1,0,1,34.8,29.3
406,4,2.2121,13.6,11.2,0,0,0,0,0,37.4,30.3
406,5,0.4706,13.6,12.4,0,0,0,0,0,21.0,31.3
406,6,0.9224,13.6,11.9,0,0,1,0,0,38.4,32.3
407,1,0.9492,9.3,14.7,1,0,0,0,0,47.4,30.0
407,2,1.7614,9.3,13.7,1,0,1,0,1,44.5,31.0
407,3,3.9553,9.3,18.1,1,0,0,0,0,36.0,32.0
407,4,2.0353,9.3,17.2,1,0,1,0,1,40.4,33.0
407,5,0.844,9.3,18.7,1,0,1,0,0,35.6,34.0
407,6,1.28,9.3,19.4,1,0,0,0,1,41.2,35.0
408,1,1.7264,11.6,17.1,0,1,1,1,0,52.3,33.6
408,2,2.3995,11.6,14.1,0,1,0,1,1,47.7,34.6
408,3,2.0246,11.6,17.9,0,1,1,1,1,44.2,35.6
408,4,1.78,11.6,18.9,0,1,1,1,0,36.1,36.6
408,5,2.3672,11.6,19.5,0,1,1,1,1,46.0,37.6
408,6,1.3653,11.6,22.7,0,1,1,1,1,26.5,38.6
409,1,-1.1151,12.3,2.1,0,0,1,0,0,38.0,21.3
409,2,-2.5392,12.3,4.8,0,0,1,0,0,44.7,22.3
409,3,0.4501,12.3,5.4,0,0,1,0,0,45.9,23.3
409,4,-0.7198,12.3,7.3,0,0,0,0,1,45.4,24.3
409,5,0.8469,12.3,6.4,0,0,1,0,0,42.4,25.3
409,6,2.3327,12.3,7.3,0,0,0,0,0,38.4,26.3
410,1,2.7296,13.3,0.0,0,0,1,0,0,44.3,18.0
410,2,2.2559,13.3,0.0,0,0,0,0,0,32.4,18.0
410,3,3.7272,13.3,0.0,0,0,1,0,1,33.2,18.2
410,4,1.3213,13.3,0.0,0,0,1,0,1,40.5,19.2
410,5,3.9808,13.3,1.3,0,0,1,0,0,41.4,20.2
410,6,1.7476,13.3,2.8,0,0,1,0,0,25.4,21.2
411,1,1.5744,13.8,6.2,0,0,0,0,0,43.6,26.7
411,2,1.6081,13.8,5.0,0,0,1,0,0,46.2,27.7
411,3,-0.2864,13.8,9.4,0,0,0,0,0,39.4,28.7
411,4,6.1361,13.8,8.7,0,0,1,0,0,59.0,29.7
411,5,0.226,13.8,8.9,0,0,1,0,0,34.5,30.7
411,6,1.4193,13.8,9.1,0,0,0,0,0,37.1,31.7
412,1,1.3884,9.2,8.3,0,0,1,0,1,36.8,22.7
412,2,-0.3529,9.2,8.6,0,0,0,0,0,39.4,23.7
412,3,0.6059,9.2,9.3,0,0,1,0,1,37.4,24.7
412,4,-0.8356,9.2,11.9,0,0,0,0,0,28.7,25.7
412,5,1.2563,9.2,12.1,0,0,1,0,0,35.6,26.7
412,6,3.3839,9.2,14.1,0,0,0,0,1,39.2,27.7
413,1,0.976,8.2,11.4,0,1,0,0,0,49.8,27.0
413,2,0.0331,8.2,13.8,0,1,1,0,0,57.6,28.0
413,3,1.8155,8.2,13.2,0,1,1,0,0,50.7,29.0
413,4,6.6461,8.2,15.6,0,1,1,0,0,33.8,30.0
413,5,0.8022,8.2,16.5,0,1,0,0,1,34.4,31.0
413,6,0.953,8.2,18.4,0,1,1,0,0,38.7,32.0
414,1,6.1531,15.2,8.0,0,0,1,0,0,54.3,29.1
414,2,0.4161,15.2,9.5,0,0,1,0,0,38.7,30.1
414,3,1.9937,15.2,10.6,0,0,1,0,0,29.4,31.1
414,4,0.9933,15.2,13.1,0,0,0,0,1,36.0,32.1
414,5,5.0078,15.2,11.6,0,0,0,0,1,46.1,33.1
414,6,6.8638,15.2,12.0,0,0,1,0,0,45.5,34.1
415,1,3.2635,12.8,8.7,0,0,0,0,0,38.4,27.3
415,2,1.4047,12.8,8.6,0,0,1,0,0,45.5,28.3
415,3,1.8017,12.8,11.9,0,0,1,0,0,21.8,29.3
415,4,1.2373,12.8,11.2,0,0,1,0,1,40.8,30.3
415,5,4.0256,12.8,11.9,0,0,0,0,0,46.9,31.3
415,6,4.3697,12.8,13.0,0,0,0,0,0,33.3,32.3
416,1,2.1552,10.1,23.3,1,1,0,0,1,33.3,38.7
416,2,2.717,10.1,23.4,1,1,1,0,0,25.1,39.7
416,3,1.0333,10.1,23.9,1,1,1,0,0,52.7,40.7
416,4,2.1667,10.1,27.3,1,1,1,0,0,34.2,41.7
416,5,2.7305,10.1,25.7,1,1,0,0,1,41.9,42.7
416,6,2.1018,10.1,27.6,1,1,0,0,1,44.8,43.7
417,1,1.5462,15.9,10.7,0,1,0,1,0,52.1,32.0
417,2,-7.2463,15.9,9.5,0,1,1,1,0,38.8,33.0
417,3,3.64,15.9,12.6,0,1,1,1,1,35.7,34.0
417,4,4.3501,15.9,12.0,0,1,1,1,0,41.4,35.0
417,5,6.3045,15.9,14.9,0,1,1,1,0,50.3,36.0
417,6,3.1379,15.9,14.1,0,1,1,1,1,38.6,37.0
418,1,2.4183,12.3,14.2,0,1,1,0,1,32.4,31.8
418,2,1.4039,12.3,15.6,0,1,1,0,0,27.7,32.8
418,3,10.5334,12.3,16.4,0,1,0,0,0,30.2,33.8
418,4,2.4147,12.3,16.8,0,1,0,0,0,46.9,34.8
418,5,2.7945,12.3,17.3,0,1,1,0,0,37.4,35.8
418,6,2.93,12.3,17.9,0,1,1,0,1,35.1,36.8
419,1,3.8419,14.9,14.3,0,0,1,0,0,34.3,33.7
419,2,-3.5827,14.9,13.1,0,0,0,0,1,40.7,34.7
419,3,0.8731,14.9,13.7,0,0,0,0,0,38.1,35.7
419,4,2.7055,14.9,16.5,0,0,0,0,0,37.8,36.7
419,5,4.3911,14.9,16.0,0,0,0,0,0,50.8,37.7
419,6,2.971,14.9,16.8,0,0,1,0,1,52.3,38.7
420,1,1.2064,12.2,3.6,0,0,1,1,0,27.1,23.2
420,2,1.0912,12.2,5.5,0,0,1,1,0,42.6,24.2
420,3,2.3169,12.2,6.9,0,0,1,1,0,33.8,25.2
420,4,2.3141,12.2,8.2,0,0,0,1,0,38.0,26.2
420,5,1.8936,12.2,9.9,0,0,1,1,0,42.5,27.2
420,6,0.9415,12.2,10.5,0,0,1,1,0,38.3,28.2
421,1,5.1482,17.2,12.9,0,1,1,0,0,41.8,36.2
421,2,2.1969,17.2,13.9,0,1,0,0,0,45.4,37.2
421,3,3.5187,17.2,15.6,0,1,1,0,0,42.4,38.2
421,4,0.6964,17.2,17.4,0,1,0,0,0,34.8,39.2
421,5,1.5165,17.2,17.2,0,1,1,0,0,35.0,40.2
421,6,4.3898,17.2,17.6,0,1,1,0,0,28.5,41.2
422,1,-1.8103,16.4,6.2,0,1,1,1,0,33.2,29.5
422,2,1.8487,16.4,6.7,0,1,0,1,1,55.7,30.5
422,3,1.7564,16.4,9.8,0,1,1,1,0,33.7,31.5
422,4,2.8403,16.4,10.7,0,1,0,1,0,30.5,32.5
422,5,0.9733,16.4,11.7,0,1,1,1,0,42.6,33.5
422,6,0.7115,16.4,12.0,0,1,1,1,1,39.1,34.5
423,1,3.5979,11.4,18.1,0,0,0,1,0,38.4,34.0
423,2,1.5772,11.4,17.2,0,0,1,1,0,51.3,35.0
423,3,-0.4838,11.4,19.6,0,0,0,1,0,44.4,36.0
423,4,0.2469,11.4,19.6,0,0,0,1,0,35.8,37.0
423,5,8.6437,11.4,20.0,0,0,1,1,1,36.6,38.0
423,6,0.4176,11.4,22.2,0,0,0,1,1,36.0,39.0
424,1,2.0994,14.4,3.5,0,0,1,0,0,47.0,23.6
424,2,1.6422,14.4,4.5,0,0,1,0,1,37.5,24.6
424,3,4.0059,14.4,5.2,0,0,1,0,1,25.7,25.6
424,4,2.7764,14.4,6.1,0,0,0,0,0,39.6,26.6
424,5,2.1989,14.4,9.5,0,0,1,0,0,27.7,27.6
424,6,-3.6236,14.4,9.3,0,0,0,0,0,57.5,28.6
425,1,3.5697,13.6,1.8,0,0,0,0,0,32.3,20.7
425,2,1.5262,13.6,2.2,0,0,1,0,0,38.7,21.7
425,3,4.4516,13.6,4.1,0,0,1,0,0,42.1,22.7
425,4,1.8596,13.6,4.6,0,0,1,0,1,37.7,23.7
425,5,2.556,13.6,5.1,0,0,1,0,1,37.7,24.7
425,6,-0.9137,13.6,5.8,0,0,1,0,0,43.4,25.7
426,1,2.8088,15.4,13.4,0,1,0,1,0,52.2,34.9
426,2,1.3419,15.4,11.3,0,1,0,1,1,46.1,35.9
426,3,1.4828,15.4,15.7,0,1,0,1,1,51.8,36.9
426,4,-0.1024,15.4,16.0,0,1,0,1,1,31.6,37.9
426,5,0.1392,15.4,19.1,0,1,0,1,0,42.5,38.9
426,6,0.5249,15.4,18.5,0,1,1,1,0,41.2,39.9
427,1,1.0794,9.6,15.5,1,0,0,1,0,42.8,32.3
427,2,3.3268,9.6,17.6,1,0,0,1,1,51.0,33.3
427,3,1.2908,9.6,17.6,1,0,1,1,0,38.2,34.3
427,4,2.3662,9.6,20.1,1,0,0,1,1,36.8,35.3
427,5,-0.2875,9.6,21.0,1,0,1,1,0,44.3,36.3
427,6,1.9779,9.6,22.6,1,0,0,1,1,25.8,37.3
428,1,1.8292,13.7,4.1,0,0,0,0,0,38.1,24.6
428,2,6.2079,13.7,5.9,0,0,0,0,0,38.9,25.6
428,3,3.5838,13.7,5.5,0,0,1,0,0,32.6,26.6
428,4,1.8619,13.7,8.6,0,0,0,0,0,48.5,27.6
428,5,3.1563,13.7,9.4,0,0,1,0,0,31.5,28.6
428,6,0.7769,13.7,10.4,0,0,1,0,0,38.9,29.6
429,1,1.8707,14.6,4.1,0,0,0,1,0,42.3,24.8
429,2,-0.957,14.6,5.6,0,0,0,1,0,50.8,25.8
429,3,1.387,14.6,7.7,0,0,0,1,1,39.9,26.8
429,4,0.6861,14.6,6.9,0,0,1,1,0,47.5,27.8
429,5,2.6375,14.6,8.3,0,0,1,1,0,45.6,28.8
429,6,1.8764,14.6,8.0,0,0,0,1,1,41.0,29.8
430,1,2.3154,7.6,22.3,0,1,1,0,0,31.3,36.8
430,2,1.7912,7.6,24.2,0,1,1,0,1,28.5,37.8
430,3,-0.1452,7.6,26.3,0,1,0,0,0,40.9,38.8
430,4,2.2929,7.6,25.9,0,1,1,0,0,35.7,39.8
430,5,2.7138,7.6,26.9,0,1,0,0,0,47.4,40.8
430,6,3.3181,7.6,27.7,0,1,1,0,0,46.0,41.8
431,1,1.1434,9.0,7.3,0,1,1,1,0,38.5,22.9
431,2,1.758,9.0,9.1,0,1,1,1,0,30.7,23.9
431,3,1.7333,9.0,8.3,0,1,1,1,0,44.1,24.9
431,4,-0.1462,9.0,12.1,0,1,1,1,0,31.9,25.9
431,5,-0.1097,9.0,11.2,0,1,1,1,0,33.9,26.9
431,6,-0.9518,9.0,13.5,0,1,1,1,0,32.2,27.9
432,1,1.2597,6.9,25.7,0,0,1,0,0,38.9,39.9
432,2,1.6621,6.9,28.6,0,0,1,0,0,49.4,40.9
432,3,6.9959,6.9,29.6,0,0,1,0,0,40.0,41.9
432,4,1.5824,6.9,30.3,0,0,1,0,0,36.5,42.9
432,5,2.254,6.9,30.0,0,0,0,0,0,27.8,43.9
432,6,2.1563,6.9,32.2,0,0,0,0,0,44.4,44.9
433,1,0.1846,11.3,6.1,0,1,0,1,0,33.8,24.6
433,2,-1.2088,11.3,8.0,0,1,1,1,0,40.9,25.6
433,3,1.4609,11.3,10.3,0,1,0,1,0,37.2,26.6
433,4,1.9621,11.3,11.1,0,1,0,1,0,46.7,27.6
433,5,7.97,11.3,11.3,0,1,0,1,0,38.7,28.6
433,6,1.0237,11.3,11.3,0,1,1,1,0,39.5,29.6
434,1,3.8704,13.8,14.7,1,1,0,1,0,43.9,33.8
434,2,1.4272,13.8,15.1,1,1,0,1,0,56.9,34.8
434,3,2.5173,13.8,13.7,1,1,0,1,1,47.1,35.8
434,4,2.2974,13.8,17.8,1,1,1,1,1,39.3,36.8
434,5,-1.1394,13.8,18.0,1,1,1,1,0,40.0,37.8
434,6,-0.5779,13.8,20.2,1,1,1,1,0,35.8,38.8
435,1,-2.719,15.8,5.2,0,0,1,1,0,32.4,28.0
435,2,1.6169,15.8,4.1,0,0,0,1,1,35.6,29.0
435,3,3.0949,15.8,8.6,0,0,1,1,0,33.8,30.0
435,4,0.6631,15.8,9.6,0,0,1,1,1,45.2,31.0
435,5,2.4527,15.8,8.6,0,0,1,1,0,31.4,32.0
435,6,1.3249,15.8,10.3,0,0,1,1,0,50.7,33.0
436,1,3.1629,12.2,18.2,0,0,1,1,0,46.0,33.6
436,2,3.0879,12.2,16.1,0,0,0,1,0,40.2,34.6
436,3,2.9893,12.2,18.2,0,0,0,1,0,40.0,35.6
436,4,2.1189,12.2,17.8,0,0,1,1,0,35.5,36.6
436,5,1.3485,12.2,17.3,0,0,1,1,0,42.2,37.6
436,6,3.3905,12.2,20.3,0,0,1,1,1,48.7,38.6
437,1,0.643,16.1,4.4,0,0,1,0,0,34.4,26.7
437,2,1.2998,16.1,5.3,0,0,0,0,0,27.7,27.7
437,3,0.6301,16.1,6.5,0,0,0,0,0,45.6,28.7
437,4,2.8707,16.1,7.9,0,0,0,0,0,42.6,29.7
437,5,2.9425,16.1,8.5,0,0,0,0,0,31.0,30.7
437,6,2.8321,16.1,8.4,0,0,1,0,0,34.1,31.7
438,1,1.414,8.5,15.0,0,1,0,0,0,33.1,29.0
438,2,-0.1081,8.5,13.5,0,1,0,0,0,34.2,30.0
438,3,3.4145,8.5,14.4,0,1,0,0,0,37.4,31.0
438,4,1.7291,8.5,18.2,0,1,1,0,0,37.9,32.0
438,5,1.578,8.5,19.0,0,1,0,0,1,34.8,33.0
438,6,1.8863,8.5,19.4,0,1,0,0,0,33.9,34.0
439,1,0.6006,7.7,15.1,0,0,0,0,0,38.2,30.2
439,2,0.3022,7.7,16.8,0,0,1,0,0,41.3,31.2
439,3,1.522,7.7,18.2,0,0,0,0,1,37.5,32.2
439,4,0.8132,7.7,17.9,0,0,0,0,0,49.3,33.2
439,5,0.9139,7.7,19.8,0,0,0,0,0,44.1,34.2
439,6,3.2159,7.7,22.2,0,0,0,0,0,27.3,35.2
440,1,1.7045,11.9,7.6,0,0,0,0,0,44.2,24.0
440,2,1.7328,11.9,6.7,0,0,1,0,1,44.8,25.0
440,3,2.2506,11.9,8.9,0,0,0,0,0,36.5,26.0
440,4,4.6984,11.9,7.2,0,0,1,0,1,28.0,27.0
440,5,-0.1654,11.9,10.8,0,0,0,0,0,40.1,28.0
440,6,3.1104,11.9,10.3,0,0,1,0,0,39.9,29.0
441,1,1.8586,13.0,15.8,0,1,1,1,1,31.0,34.4
441,2,-0.1289,13.0,16.2,0,1,0,1,0,28.4,35.4
441,3,0.8302,13.0,18.8,0,1,0,1,0,39.3,36.4
441,4,1.4387,13.0,17.6,0,1,0,1,0,38.1,37.4
441,5,2.1344,13.0,20.1,0,1,0,1,0,36.7,38.4
441,6,0.588,13.0,20.2,0,1,0,1,0,39.3,39.4
442,1,2.1676,11.9,8.8,1,0,1,0,1,31.2,26.9
442,2,2.6758,11.9,9.8,1,0,1,0,1,36.5,27.9
442,3,1.8512,11.9,10.2,1,0,1,0,0,44.3,28.9
442,4,3.645,11.9,12.0,1,0,1,0,0,37.2,29.9
442,5,3.7243,11.9,12.9,1,0,1,0,0,26.6,30.9
442,6,1.9436,11.9,14.2,1,0,0,0,0,36.2,31.9
443,1,4.3052,6.8,15.9,0,1,0,0,0,31.4,28.6
443,2,-0.2314,6.8,17.6,0,1,1,0,0,42.1,29.6
443,3,-3.2034,6.8,18.7,0,1,1,0,0,42.6,30.6
443,4,1.2736,6.8,17.7,0,1,0,0,0,26.7,31.6
443,5,1.8452,6.8,20.7,0,1,1,0,0,46.1,32.6
443,6,1.9007,6.8,19.6,0,1,1,0,0,31.1,33.6
444,1,1.384,11.8,6.8,0,0,0,1,1,52.5,24.0
444,2,-0.3428,11.8,7.9,0,0,0,1,0,39.6,25.0
444,3,0.0494,11.8,6.3,0,0,1,1,0,30.0,26.0
444,4,2.8373,11.8,9.3,0,0,0,1,0,30.9,27.0
444,5,3.0318,11.8,9.8,0,0,1,1,0,42.8,28.0
444,6,1.9177,11.8,10.5,0,0,0,1,0,36.9,29.0
445,1,1.6083,8.7,4.6,0,0,1,1,0,39.2,18.0
445,2,1.4897,8.7,2.6,0,0,1,1,1,52.9,18.0
445,3,0.1533,8.7,2.5,0,0,0,1,0,34.4,18.0
445,4,1.0068,8.7,3.3,0,0,1,1,0,40.5,18.0
445,5,1.6583,8.7,4.6,0,0,0,1,0,51.4,18.6
445,6,1.405,8.7,4.7,0,0,1,1,1,42.2,19.6
446,1,-2.7243,13.7,10.3,0,1,1,1,1,27.1,28.9
446,2,4.832,13.7,10.7,0,1,1,1,1,44.0,29.9
446,3,3.0847,13.7,9.0,0,1,1,1,0,30.7,30.9
446,4,0.7961,13.7,11.7,0,1,0,1,1,51.3,31.9
446,5,1.9697,13.7,12.6,0,1,1,1,0,33.4,32.9
446,6,4.0783,13.7,14.7,0,1,0,1,0,63.8,33.9
447,1,-0.1448,12.9,22.9,0,1,0,1,1,51.7,44.5
447,2,2.0502,12.9,29.1,0,1,0,1,1,33.6,45.5
447,3,1.847,12.9,28.1,0,1,1,1,0,40.2,46.5
447,4,1.6642,12.9,28.7,0,1,0,1,0,46.0,47.5
447,5,3.3918,12.9,30.7,0,1,1,1,0,46.3,48.5
447,6,1.6401,12.9,32.9,0,1,1,1,0,43.5,49.5
448,1,-0.164,9.7,19.9,0,0,1,0,0,50.0,34.7
448,2,0.0081,9.7,21.0,0,0,1,0,1,39.0,35.7
448,3,-0.5903,9.7,21.2,0,0,1,0,0,37.1,36.7
448,4,2.0029,9.7,21.9,0,0,0,0,1,37.2,37.7
448,5,2.9232,9.7,22.6,0,0,1,0,1,46.9,38.7
448,6,1.1726,9.7,23.2,0,0,1,0,0,42.9,39.7
449,1,2.1867,10.7,12.5,0,1,0,0,1,42.3,29.9
449,2,2.2669,10.7,12.8,0,1,1,0,0,46.4,30.9
449,3,0.9677,10.7,15.1,0,1,1,0,0,23.6,31.9
449,4,2.0116,10.7,14.5,0,1,1,0,0,42.5,32.9
449,5,2.29,10.7,17.4,0,1,0,0,0,41.7,33.9
449,6,1.8481,10.7,18.1,0,1,1,0,1,53.4,34.9
450,1,0.6684,9.4,13.2,1,1,1,1,1,27.8,28.4
450,2,1.2669,9.4,13.5,1,1,1,1,0,52.5,29.4
450,3,4.4105,9.4,18.1,1,1,0,1,1,40.6,30.4
450,4,0.8285,9.4,17.4,1,1,0,1,0,43.9,31.4
450,5,0.8293,9.4,15.8,1,1,0,1,1,53.4,32.4
450,6,0.9826,9.4,18.3,1,1,1,1,0,44.5,33.4
451,1,-0.6021,11.8,11.7,0,0,1,1,0,43.2,30.1
451,2,1.8448,11.8,12.3,0,0,1,1,0,41.9,31.1
451,3,1.2105,11.8,13.0,0,0,1,1,0,36.1,32.1
451,4,0.0442,11.8,15.7,0,0,1,1,0,39.8,33.1
451,5,1.8074,11.8,15.6,0,0,1,1,1,34.3,34.1
451,6,-4.292,11.8,18.3,0,0,1,1,0,39.6,35.1
452,1,1.7731,14.4,13.9,0,1,0,0,1,21.3,33.3
452,2,-0.1659,14.4,15.3,0,1,1,0,0,43.4,34.3
452,3,-2.3254,14.4,14.0,0,1,0,0,0,39.0,35.3
452,4,3.5434,14.4,16.4,0,1,1,0,0,37.3,36.3
452,5,4.6124,14.4,17.5,0,1,1,0,0,41.8,37.3
452,6,0.8284,14.4,17.4,0,1,1,0,0,28.5,38.3
453,1,1.4126,9.5,6.6,1,0,1,1,0,55.4,22.9
453,2,0.7665,9.5,10.0,1,0,1,1,0,39.2,23.9
453,3,1.3821,9.5,9.6,1,0,1,1,0,38.8,24.9
453,4,1.3495,9.5,11.0,1,0,0,1,1,32.3,25.9
453,5,0.6935,9.5,10.6,1,0,0,1,0,40.2,26.9
453,6,1.9741,9.5,11.2,1,0,1,1,0,51.1,27.9
454,1,0.0869,13.3,16.9,0,0,0,0,0,48.3,36.7
454,2,-0.9338,13.3,18.3,0,0,0,0,1,46.8,37.7
454,3,3.0994,13.3,18.4,0,0,0,0,1,44.4,38.7
454,4,2.5225,13.3,20.4,0,0,0,0,0,37.1,39.7
454,5,2.0188,13.3,19.7,0,0,1,0,0,28.4,40.7
454,6,1.9548,13.3,21.3,0,0,1,0,0,38.4,41.7
455,1,1.9961,10.7,18.3,0,0,1,0,0,38.1,34.3
455,2,1.8582,10.7,19.2,0,0,1,0,0,48.4,35.3
455,3,1.8534,10.7,19.2,0,0,1,0,1,42.5,36.3
455,4,1.9709,10.7,19.6,0,0,0,0,0,52.9,37.3
455,5,2.0544,10.7,20.6,0,0,0,0,0,49.6,38.3
455,6,2.6949,10.7,22.2,0,0,0,0,1,36.3,39.3
456,1,2.2273,10.0,18.9,0,1,0,1,0,25.6,34.3
456,2,1.3348,10.0,20.2,0,1,0,1,0,51.1,35.3
456,3,1.43,10.0,19.8,0,1,0,1,0,50.9,36.3
456,4,1.372,10.0,20.1,0,1,1,1,0,29.1,37.3
456,5,1.9303,10.0,22.6,0,1,1,1,1,52.1,38.3
456,6,1.6174,10.0,22.5,0,1,1,1,0,43.1,39.3
457,1,3.4466,11.7,14.4,0,1,0,1,0,41.3,32.6
457,2,2.3402,11.7,17.2,0,1,1,1,0,52.9,33.6
457,3,3.7261,11.7,17.7,0,1,0,1,1,50.8,34.6
457,4,2.4046,11.7,18.1,0,1,1,1,0,45.2,35.6
457,5,5.1455,11.7,17.6,0,1,1,1,0,43.8,36.6
457,6,2.2367,11.7,20.1,0,1,0,1,1,44.9,37.6
458,1,4.5029,9.4,15.8,0,0,1,1,0,36.8,30.1
458,2,0.4873,9.4,15.3,0,0,1,1,0,39.6,31.1
458,3,-0.6587,9.4,18.1,0,0,1,1,0,32.8,32.1
458,4,1.9718,9.4,19.0,0,0,1,1,0,37.3,33.1
458,5,5.3608,9.4,20.4,0,0,0,1,0,37.1,34.1
458,6,1.61,9.4,20.0,0,0,1,1,0,34.9,35.1
459,1,0.711,10.6,18.0,1,0,0,0,0,41.1,34.0
459,2,1.8433,10.6,19.8,1,0,1,0,0,37.4,35.0
459,3,2.1555,10.6,19.9,1,0,0,0,0,44.0,36.0
459,4,1.2531,10.6,19.9,1,0,1,0,0,27.0,37.0
459,5,2.414,10.6,21.0,1,0,0,0,0,39.1,38.0
459,6,5.4086,10.6,22.7,1,0,0,0,1,41.1,39.0
460,1,3.189,9.0,17.3,0,0,1,1,0,37.5,33.6
460,2,1.0892,9.0,19.4,0,0,0,1,1,38.6,34.6
460,3,1.12,9.0,21.6,0,0,0,1,0,27.3,35.6
460,4,1.2748,9.0,19.4,0,0,1,1,0,42.9,36.6
460,5,1.398,9.0,24.1,0,0,1,1,0,45.2,37.6
460,6,0.026,9.0,24.7,0,0,0,1,1,43.9,38.6
461,1,3.6189,16.9,4.5,0,0,0,0,1,48.3,27.9
461,2,1.8977,16.9,6.5,0,0,1,0,0,41.6,28.9
461,3,4.8333,16.9,7.0,0,0,1,0,1,43.8,29.9
461,4,5.5182,16.9,9.2,0,0,0,0,0,41.2,30.9
461,5,-2.4328,16.9,9.9,0,0,0,0,0,45.5,31.9
461,6,8.6051,16.9,8.6,0,0,0,0,1,27.4,32.9
462,1,2.714,12.1,9.1,0,1,1,0,1,32.9,26.6
462,2,2.0338,12.1,9.3,0,1,0,0,1,52.7,27.6
462,3,1.6246,12.1,10.6,0,1,1,0,0,20.3,28.6
462,4,1.9913,12.1,10.7,0,1,1,0,0,38.9,29.6
462,5,1.4182,12.1,14.2,0,1,0,0,0,49.4,30.6
462,6,2.324,12.1,14.5,0,1,0,0,0,39.3,31.6
463,1,-0.0203,10.3,13.6,0,1,1,1,1,36.8,30.6
463,2,2.0698,10.3,14.0,0,1,1,1,0,41.0,31.6
463,3,1.0763,10.3,16.0,0,1,0,1,0,37.2,32.6
463,4,-1.9418,10.3,17.8,0,1,1,1,0,40.2,33.6
463,5,1.9142,10.3,18.6,0,1,0,1,0,34.5,34.6
463,6,2.0084,10.3,20.6,0,1,0,1,0,48.9,35.6
464,1,1.9896,12.5,21.5,0,0,1,1,0,51.4,39.3
464,2,-0.1741,12.5,22.7,0,0,0,1,1,38.9,40.3
464,3,4.079,12.5,23.1,0,0,0,1,0,28.9,41.3
464,4,2.5842,12.5,22.4,0,0,0,1,1,35.8,42.3
464,5,0.3221,12.5,24.6,0,0,0,1,0,38.5,43.3
464,6,2.2243,12.5,26.8,0,0,0,1,0,44.0,44.3
465,1,1.5849,11.7,4.8,0,1,1,1,0,31.9,22.6
465,2,-0.8169,11.7,6.3,0,1,1,1,1,33.8,23.6
465,3,1.8721,11.7,6.5,0,1,0,1,0,44.1,24.6
465,4,2.7849,11.7,6.8,0,1,1,1,0,47.5,25.6
465,5,2.5091,11.7,8.7,0,1,1,1,0,35.0,26.6
465,6,0.5749,11.7,10.2,0,1,0,1,0,29.3,27.6
