firm_id,year,log_output,log_capital,log_labor,log_materials,profit,size,capital,labor,sector,exporter
238,2010,3.5077,3.7427,3.6817,7.0612,0.0413,3.286,-2.2802,-1.0044,Energy,0
238,2011,3.622,3.855,3.9184,7.1501,0.002,3.0671,-2.205,-0.8205,Energy,0
238,2012,3.1121,3.3786,3.9011,7.0596,0.0002,2.4509,-2.5242,-0.8339,Energy,0
238,2013,3.117,3.7617,3.4692,7.1147,-0.019,2.8901,-2.2674,-1.1696,Energy,0
238,2014,3.5438,3.8883,3.8507,7.026,-0.0863,2.6713,-2.1826,-0.8731,Energy,0
238,2015,3.1965,3.6188,3.958,6.9223,0.0563,3.0508,-2.3632,-0.7897,Energy,0
238,2016,2.8115,3.8419,3.9439,7.2106,-0.1763,3.6026,-2.2137,-0.8006,Energy,0
238,2017,3.6387,4.2647,4.0263,6.9953,-0.1057,2.7528,-1.9304,-0.7366,Energy,0
238,2018,3.044,3.6809,3.8326,7.1487,-0.1594,2.2241,-2.3216,-0.8871,Energy,0
238,2019,3.271,3.7805,3.9976,7.198,-0.158,3.1141,-2.2549,-0.7589,Energy,0
238,2020,3.634,3.5542,3.7874,6.9985,-0.2293,2.5294,-2.4065,-0.9223,Energy,0
238,2021,3.1429,3.738,3.6792,6.8751,-0.2825,2.9887,-2.2833,-1.0064,Energy,0
239,2010,5.9922,7.7521,4.2641,8.2554,-0.0942,5.3155,0.4066,-0.5517,Finance,0
239,2011,5.9724,7.699,4.2395,7.6646,-0.0655,4.0495,0.3711,-0.5709,Finance,0
239,2012,6.0855,7.4561,4.6102,7.8949,-0.0934,5.456,0.2083,-0.2827,Finance,0
239,2013,5.665,7.7013,4.2316,8.1581,-0.1231,4.5353,0.3726,-0.577,Finance,0
239,2014,6.0345,7.9525,4.4999,7.9282,0.0239,5.315,0.5409,-0.3685,Finance,0
239,2015,5.9197,7.7497,4.4189,7.7101,0.1268,4.8709,0.4051,-0.4314,Finance,0
239,2016,6.0415,7.8524,4.4434,7.7568,0.2321,4.9833,0.4739,-0.4124,Finance,0
239,2017,6.0134,7.6126,4.6633,7.6037,0.1854,6.0523,0.3132,-0.2415,Finance,0
239,2018,6.7532,7.81,4.393,7.9465,0.1766,5.3825,0.4454,-0.4515,Finance,0
239,2019,5.6354,7.7159,4.5505,7.8834,0.2023,5.6754,0.3824,-0.3291,Finance,0
239,2020,6.1242,7.4698,4.4644,7.6673,0.141,5.1497,0.2175,-0.3961,Finance,0
239,2021,6.225,7.7237,4.436,7.5618,0.027,5.5027,0.3876,-0.4182,Finance,0
240,2010,5.6466,6.0486,5.6977,6.7176,-0.0531,4.9423,-0.7349,0.5625,Finance,0
240,2011,5.2442,6.1203,5.1365,7.1791,-0.1113,4.7284,-0.6869,0.1263,Finance,0
240,2012,6.0881,6.2848,5.5461,7.0059,-0.0907,5.3598,-0.5767,0.4446,Finance,0
240,2013,4.9091,6.3064,5.4512,7.0248,0.0148,4.8668,-0.5622,0.3709,Finance,0
240,2014,5.161,6.0091,5.2808,6.8172,0.0538,5.7314,-0.7614,0.2384,Finance,0
240,2015,5.9307,6.4577,5.5971,6.6891,0.0187,5.3883,-0.4608,0.4843,Finance,0
240,2016,5.378,6.3613,5.0755,7.1744,-0.173,4.1335,-0.5254,0.0789,Finance,0
240,2017,5.915,6.106,5.2745,6.9902,-0.126,4.5471,-0.6965,0.2335,Finance,0
240,2018,4.9397,5.9394,5.1715,7.1633,-0.0398,4.7197,-0.8081,0.1535,Finance,0
240,2019,5.1636,6.2179,5.4146,6.9046,-0.0277,4.7556,-0.6215,0.3424,Finance,0
240,2020,5.2471,6.1577,5.1858,6.9345,-0.0345,4.978,-0.6618,0.1646,Finance,0
240,2021,5.694,6.2695,5.4177,7.1245,-0.0545,5.1586,-0.5869,0.3448,Finance,0
241,2010,4.2567,5.3955,4.045,6.2979,0.0409,3.2315,-1.1726,-0.7221,Technology,0
241,2011,4.0654,5.0667,4.001,6.311,0.0873,4.3742,-1.393,-0.7562,Technology,0
241,2012,4.7267,5.3905,4.1312,6.0924,-0.1831,3.6862,-1.176,-0.655,Technology,0
241,2013,4.7706,5.407,4.0327,6.2744,-0.1385,3.6154,-1.1649,-0.7317,Technology,0
241,2014,4.2303,5.5949,3.9097,6.3733,-0.1378,3.6708,-1.039,-0.8273,Technology,0
241,2015,3.9053,5.3285,4.4932,6.1305,-0.0956,4.4165,-1.2175,-0.3737,Technology,0
241,2016,3.7205,5.8039,3.9999,6.0488,-0.0697,3.9684,-0.8989,-0.7571,Technology,0
241,2017,4.2261,5.0858,3.7403,6.42,-0.1535,3.3332,-1.3801,-0.9589,Technology,0
241,2018,4.5168,5.7304,3.9466,6.0206,-0.0754,3.8372,-0.9482,-0.7985,Technology,0
241,2019,4.2886,5.4233,3.8829,6.2774,-0.1059,2.9792,-1.154,-0.8481,Technology,0
241,2020,4.389,5.6401,4.1969,6.1398,0.0695,3.658,-1.0087,-0.604,Technology,0
241,2021,4.0065,5.4841,4.1212,5.7832,-0.1996,3.3586,-1.1132,-0.6628,Technology,0
242,2010,5.4653,8.2904,4.9903,6.7058,0.0094,5.5077,0.7674,0.0126,Manufacturing,0
242,2011,5.446,7.9851,4.8749,5.9285,-0.0451,5.7871,0.5628,-0.077,Manufacturing,0
242,2012,4.2782,7.8428,4.8885,6.0832,0.0336,5.6649,0.4674,-0.0664,Manufacturing,0
242,2013,5.192,8.3466,4.8748,6.5855,0.095,6.2641,0.8051,-0.0771,Manufacturing,0
242,2014,4.8473,8.0398,4.9183,6.5855,0.0912,6.0124,0.5995,-0.0433,Manufacturing,0
242,2015,4.7012,8.1068,5.0557,6.3525,0.2307,5.3058,0.6444,0.0635,Manufacturing,0
242,2016,4.8832,8.3095,4.9809,6.5096,0.1008,5.6585,0.7802,0.0053,Manufacturing,0
242,2017,5.0748,7.8561,5.0055,5.9738,0.039,5.4134,0.4764,0.0244,Manufacturing,0
242,2018,5.3419,8.1816,5.0054,6.6215,0.1328,4.5169,0.6945,0.0244,Manufacturing,0
242,2019,5.5847,7.9446,5.0631,6.53,0.0752,4.8826,0.5356,0.0692,Manufacturing,0
242,2020,5.1306,8.0361,4.9737,6.4709,0.0147,5.4265,0.597,-0.0003,Manufacturing,0
242,2021,4.6198,8.077,4.9843,6.4842,0.0719,5.4473,0.6244,0.008,Manufacturing,0
243,2010,5.6621,7.0657,3.3617,9.1695,-0.1509,4.7975,-0.0534,-1.2531,Manufacturing,0
243,2011,5.2375,7.2099,3.0836,9.065,-0.1151,4.7619,0.0433,-1.4692,Manufacturing,0
243,2012,5.3169,7.6359,3.055,8.696,-0.1015,3.8491,0.3288,-1.4915,Manufacturing,0
243,2013,6.0114,7.5429,3.0055,9.5101,-0.1549,4.9324,0.2665,-1.53,Manufacturing,0
243,2014,5.8606,7.3532,3.2108,9.311,0.0039,4.7291,0.1393,-1.3704,Manufacturing,0
243,2015,5.7658,7.4143,2.9053,8.8138,-0.0879,4.8905,0.1803,-1.6078,Manufacturing,0
243,2016,5.6186,7.3069,3.2527,9.0018,-0.1049,5.1627,0.1083,-1.3378,Manufacturing,0
243,2017,6.0375,7.637,3.167,9.0236,-0.0411,4.6972,0.3295,-1.4044,Manufacturing,0
243,2018,5.7139,7.3256,3.3536,9.2866,0.0185,5.2917,0.1209,-1.2594,Manufacturing,0
243,2019,5.9422,7.4121,3.0826,8.639,0.0315,4.1861,0.1788,-1.47,Manufacturing,0
243,2020,5.873,7.5949,3.1529,8.971,-0.0389,4.2705,0.3013,-1.4154,Manufacturing,0
243,2021,5.5986,7.2102,3.3517,8.7187,0.05,4.825,0.0435,-1.2609,Manufacturing,0
244,2010,5.5361,6.4656,5.9645,7.7612,0.0933,4.8378,-0.4555,0.7698,Technology,1
244,2011,5.1641,5.8478,5.655,7.7237,0.0389,4.7512,-0.8695,0.5293,Technology,1
244,2012,5.9107,6.4798,5.7843,7.8342,0.0221,5.9717,-0.446,0.6298,Technology,1
244,2013,5.3571,6.0793,5.8012,7.6972,0.0778,4.9768,-0.7143,0.6429,Technology,1
244,2014,5.2876,6.1053,5.8131,7.668,-0.0376,4.9027,-0.6969,0.6522,Technology,1
244,2015,5.1528,5.7759,5.7177,7.9422,0.0368,4.1686,-0.9177,0.578,Technology,1
244,2016,5.6363,6.0629,5.9493,7.9092,-0.0004,3.9662,-0.7253,0.758,Technology,1
244,2017,5.3989,5.9459,5.4736,7.9285,0.0844,4.5788,-0.8037,0.3883,Technology,1
244,2018,5.171,6.0324,5.6939,7.7828,-0.043,5.2578,-0.7458,0.5595,Technology,1
244,2019,4.9606,6.1264,5.8242,7.7039,0.0811,4.649,-0.6828,0.6608,Technology,1
244,2020,5.1255,6.3454,5.8256,7.7944,0.0832,5.1211,-0.536,0.6619,Technology,1
244,2021,5.3739,6.1954,5.96,7.9185,0.0755,5.5989,-0.6366,0.7663,Technology,1
245,2010,6.3968,5.1411,7.2976,7.8604,0.0547,5.4606,-1.3431,1.806,Technology,0
245,2011,5.8835,4.8604,7.0751,8.3746,-0.0007,4.7671,-1.5312,1.633,Technology,0
245,2012,5.8722,4.9034,7.3129,8.3576,-0.0116,4.7306,-1.5024,1.8178,Technology,0
245,2013,5.5649,5.4393,7.0108,8.3082,0.0338,4.0636,-1.1433,1.583,Technology,0
245,2014,6.471,4.9325,7.2575,8.2659,-0.0532,4.3284,-1.4829,1.7748,Technology,0
245,2015,6.2564,5.4108,7.3895,7.7826,-0.0666,4.7819,-1.1624,1.8774,Technology,0
245,2016,6.2856,5.0309,7.3001,8.2078,0.0024,4.2793,-1.4169,1.8079,Technology,0
245,2017,6.4033,5.08,7.1338,8.6537,-0.0991,4.8044,-1.384,1.6786,Technology,0
245,2018,6.0176,5.2936,7.0681,8.2984,0.0247,5.7231,-1.2409,1.6276,Technology,0
245,2019,6.0257,5.3339,6.8886,8.2343,0.0436,5.4924,-1.2139,1.4881,Technology,0
245,2020,6.4767,5.0574,7.1645,8.2992,0.0191,4.8,-1.3992,1.7025,Technology,0
245,2021,6.0094,5.0019,6.9506,8.3668,-0.0612,4.9758,-1.4364,1.5363,Technology,0
246,2010,8.0449,8.2975,8.2317,6.4632,-0.0093,6.254,0.7721,2.5319,Technology,0
246,2011,8.0882,8.3763,8.172,6.2857,0.1421,7.3718,0.8249,2.4856,Technology,0
246,2012,8.1241,8.4869,8.2816,6.4164,0.2116,5.947,0.8991,2.5707,Technology,0
246,2013,7.9249,8.3095,8.3465,6.6668,0.1696,7.1151,0.7802,2.6211,Technology,0
246,2014,7.9723,8.4325,8.3917,6.5327,0.1229,6.9815,0.8626,2.6563,Technology,0
246,2015,8.2978,8.6364,8.2606,6.7995,0.0529,6.4184,0.9992,2.5544,Technology,0
246,2016,8.1597,8.3849,8.511,6.2001,0.1576,6.6414,0.8307,2.7491,Technology,0
246,2017,8.3227,8.371,8.3194,6.6667,0.1702,6.1142,0.8214,2.6001,Technology,0
246,2018,7.874,8.0049,8.2325,6.1733,0.0377,5.9264,0.5761,2.5326,Technology,0
246,2019,7.9314,7.7825,8.3846,6.4022,0.1324,5.6111,0.427,2.6508,Technology,0
246,2020,7.9098,8.3864,8.6452,6.478,0.2636,7.1705,0.8317,2.8533,Technology,0
246,2021,7.6927,8.2897,8.4009,6.2293,0.0185,7.2678,0.7669,2.6635,Technology,0
247,2010,5.6101,7.8723,5.055,3.6776,0.0537,4.3718,0.4872,0.0629,Energy,1
247,2011,5.2292,8.024,4.8803,3.8421,0.2635,6.3952,0.5889,-0.0729,Energy,1
247,2012,5.3646,7.9632,5.0765,3.518,0.0448,5.4986,0.5481,0.0796,Energy,1
247,2013,5.9987,8.2009,5.1446,3.9939,0.0177,5.7887,0.7074,0.1326,Energy,1
247,2014,5.7032,7.9925,5.0513,3.3831,0.1617,4.7754,0.5678,0.06,Energy,1
247,2015,5.4768,7.8259,4.8596,4.048,-0.0397,6.0312,0.4561,-0.0889,Energy,1
247,2016,5.3975,8.1733,4.9818,3.8603,0.0094,5.6813,0.6889,0.0061,Energy,1
247,2017,5.4433,7.9319,5.3276,3.6421,0.0381,6.1336,0.5271,0.2748,Energy,1
247,2018,5.7685,8.0806,5.3245,3.5795,0.077,6.2481,0.6268,0.2724,Energy,1
247,2019,5.31,7.8798,4.9764,3.5586,0.0216,6.1003,0.4922,0.0019,Energy,1
247,2020,5.2435,7.8453,5.2103,3.6329,0.141,5.1616,0.4691,0.1837,Energy,1
247,2021,5.727,7.9921,4.9326,3.6503,0.0128,5.3719,0.5675,-0.0322,Energy,1
248,2010,5.3486,6.8538,6.1565,7.071,0.0414,4.968,-0.1953,0.919,Manufacturing,0
248,2011,5.1238,6.9472,5.9826,7.2137,0.0717,5.7159,-0.1327,0.7839,Manufacturing,0
248,2012,5.3442,6.7975,6.0883,6.8598,0.0432,5.3917,-0.2331,0.866,Manufacturing,0
248,2013,5.2057,6.484,5.6886,6.6508,-0.0279,5.4831,-0.4432,0.5554,Manufacturing,0
248,2014,4.8369,6.7647,6.0475,6.7108,-0.0602,5.753,-0.2551,0.8343,Manufacturing,0
248,2015,5.1348,7.01,5.9447,6.7833,0.0895,4.4248,-0.0907,0.7544,Manufacturing,0
248,2016,5.0582,6.7918,6.0736,6.6139,0.0773,5.8934,-0.2369,0.8546,Manufacturing,0
248,2017,5.2668,6.802,6.0831,6.5842,0.0781,5.7013,-0.2301,0.862,Manufacturing,0
248,2018,5.5139,7.0485,5.9557,7.2394,0.1168,5.1264,-0.0649,0.763,Manufacturing,0
248,2019,4.9323,6.7088,5.8557,6.8805,-0.0766,5.286,-0.2925,0.6853,Manufacturing,0
248,2020,4.6157,6.5427,6.0628,6.6533,0.0043,5.0283,-0.4038,0.8462,Manufacturing,0
248,2021,5.4944,6.8191,5.9368,6.9833,-0.0635,5.4986,-0.2186,0.7483,Manufacturing,0
249,2010,4.4193,9.6731,2.7323,6.1378,-0.0636,5.4706,1.694,-1.7423,Energy,0
249,2011,4.8093,9.5767,2.7252,6.1543,0.0608,5.8454,1.6294,-1.7478,Energy,0
249,2012,4.7212,9.7349,2.6417,6.2128,0.0913,5.6936,1.7354,-1.8128,Energy,0
249,2013,5.0232,9.8683,2.7867,6.7044,0.0331,5.554,1.8248,-1.7,Energy,0
249,2014,5.4291,9.7681,3.0287,6.3229,0.0117,5.8877,1.7576,-1.512,Energy,0
249,2015,5.7062,9.8314,2.8899,5.8851,-0.0272,7.1359,1.8,-1.6198,Energy,0
249,2016,4.5405,10.1326,2.7838,6.6155,0.1098,5.5587,2.0019,-1.7023,Energy,0
249,2017,5.1906,9.7014,2.984,6.3122,-0.0445,5.6209,1.7129,-1.5467,Energy,0
249,2018,4.7227,9.8256,2.7384,6.0036,-0.0085,5.4003,1.7962,-1.7376,Energy,0
249,2019,5.162,9.6681,2.8776,6.3101,-0.0438,5.4157,1.6906,-1.6294,Energy,0
249,2020,5.1421,9.6007,2.8363,6.4777,0.2122,6.0591,1.6454,-1.6615,Energy,0
249,2021,5.338,9.653,2.9801,6.4543,0.1523,6.0785,1.6805,-1.5497,Energy,0
250,2010,6.1278,5.2991,6.5667,8.3134,0.0426,4.6166,-1.2372,1.2379,Technology,0
250,2011,5.7314,5.4668,6.6758,7.7832,-0.0711,5.2493,-1.1248,1.3226,Technology,0
250,2012,6.3995,5.8647,6.5575,7.9631,0.001,5.2963,-0.8582,1.2308,Technology,0
250,2013,6.0078,5.2517,6.7643,7.8138,0.1771,4.574,-1.269,1.3915,Technology,0
250,2014,5.9553,5.3115,6.985,7.6453,0.0857,3.9843,-1.2289,1.563,Technology,0
250,2015,5.935,5.3822,6.7275,8.1308,0.0254,5.1243,-1.1815,1.3628,Technology,0
250,2016,6.3859,5.474,6.7267,8.0464,-0.0423,4.8399,-1.12,1.3622,Technology,0
250,2017,6.6207,5.4476,6.934,8.0105,-0.1234,4.8151,-1.1377,1.5234,Technology,0
250,2018,5.8598,5.6517,6.9636,8.0391,-0.1055,4.6819,-1.0009,1.5463,Technology,0
250,2019,6.066,4.9096,6.79,7.8166,-0.0518,4.8641,-1.4982,1.4114,Technology,0
250,2020,5.7947,4.9175,6.906,7.7526,0.0105,4.7048,-1.4929,1.5016,Technology,0
250,2021,5.5394,5.2957,6.6417,7.9612,0.0834,4.522,-1.2395,1.2962,Technology,0
251,2010,5.9853,4.9312,6.1382,12.0037,-0.0349,3.6943,-1.4838,0.9048,Manufacturing,0
251,2011,5.5941,4.3986,6.2538,12.0931,0.0128,4.6094,-1.8407,0.9947,Manufacturing,0
251,2012,5.1581,4.1102,6.0097,11.9305,-0.0179,4.1604,-2.0339,0.8049,Manufacturing,0
251,2013,5.4365,4.8259,5.6188,11.7773,-0.0491,4.2263,-1.5543,0.5012,Manufacturing,0
251,2014,5.4352,4.7604,5.8477,11.8254,-0.072,2.8062,-1.5982,0.6791,Manufacturing,0
251,2015,5.5181,4.4937,6.0234,11.7738,-0.2464,4.0349,-1.7769,0.8156,Manufacturing,0
251,2016,5.2144,4.5146,5.8683,11.5663,-0.2201,3.8972,-1.7629,0.695,Manufacturing,0
251,2017,5.636,4.5178,6.1223,11.7764,-0.1399,3.7863,-1.7608,0.8925,Manufacturing,0
251,2018,5.5015,4.7338,6.0197,11.5045,-0.1417,4.5499,-1.616,0.8127,Manufacturing,0
251,2019,5.7765,4.5864,5.8255,11.7466,-0.0903,4.3983,-1.7148,0.6618,Manufacturing,0
251,2020,6.0359,4.8105,5.9363,12.0987,-0.0932,4.4046,-1.5646,0.7479,Manufacturing,0
251,2021,5.6457,4.1408,5.7974,11.936,0.0065,4.3286,-2.0134,0.64,Manufacturing,0
252,2010,4.2577,5.7908,4.3919,8.2191,0.0274,3.7018,-0.9077,-0.4524,Energy,1
252,2011,4.2564,5.7369,4.3361,8.3892,0.1081,3.9425,-0.9438,-0.4958,Energy,1
252,2012,4.1889,5.9109,4.5955,8.2368,0.2093,4.3715,-0.8272,-0.2942,Energy,1
252,2013,4.2672,5.8545,4.7367,8.3912,0.2024,4.0373,-0.865,-0.1845,Energy,1
252,2014,4.6713,6.1217,4.2046,8.6119,0.292,4.6858,-0.6859,-0.598,Energy,1
252,2015,3.7277,5.5903,4.1308,8.5343,0.1567,3.7733,-1.0421,-0.6554,Energy,1
252,2016,4.5253,5.9712,4.3825,8.9005,0.2285,4.9496,-0.7868,-0.4597,Energy,1
252,2017,4.3518,6.0738,4.1915,8.6422,0.1063,3.8288,-0.718,-0.6082,Energy,1
252,2018,4.7392,6.3335,4.4262,8.4445,0.1321,5.5606,-0.544,-0.4258,Energy,1
252,2019,4.0522,5.8658,4.5316,8.5391,-0.0655,5.307,-0.8574,-0.3438,Energy,1
252,2020,4.527,6.027,4.6434,8.3632,-0.0254,4.3592,-0.7494,-0.257,Energy,1
252,2021,4.3843,5.6014,4.4495,8.1782,0.0751,4.7086,-1.0346,-0.4077,Energy,1
253,2010,6.7197,6.4532,6.4556,11.3179,-0.1345,4.9631,-0.4638,1.1516,Energy,0
253,2011,7.0544,7.1006,6.1879,11.2585,-0.0306,5.9133,-0.03,0.9434,Energy,0
253,2012,7.3409,6.9305,6.4885,11.0085,0.0416,5.3238,-0.1439,1.1771,Energy,0
253,2013,7.6219,7.1673,6.4953,11.1115,0.092,4.8895,0.0148,1.1824,Energy,0
253,2014,7.4474,6.6569,6.5805,11.3049,0.024,3.5362,-0.3273,1.2486,Energy,0
253,2015,7.5839,7.0356,6.3783,11.226,-0.0404,5.2969,-0.0735,1.0915,Energy,0
253,2016,7.0718,7.3054,6.4194,10.7641,0.1155,5.718,0.1073,1.1234,Energy,0
253,2017,6.8626,7.0156,6.2629,11.1055,0.1567,6.0518,-0.0869,1.0018,Energy,0
253,2018,7.2927,6.9869,6.1409,11.0232,0.0172,5.3541,-0.1061,0.9069,Energy,0
253,2019,7.0086,6.9333,6.3183,11.2793,0.1058,5.8636,-0.142,1.0448,Energy,0
253,2020,6.9947,6.6174,6.2491,11.263,0.0108,4.9565,-0.3537,0.991,Energy,0
253,2021,7.8241,7.2027,6.5351,11.3205,-0.0158,5.3933,0.0385,1.2133,Energy,0
254,2010,6.0099,7.2428,4.6169,8.0158,0.0172,5.5335,0.0654,-0.2776,Technology,0
254,2011,5.8653,7.4659,4.6139,8.0826,0.0751,3.8848,0.2149,-0.2799,Technology,0
254,2012,5.7738,7.0524,4.547,8.4622,0.1316,4.8968,-0.0622,-0.3319,Technology,0
254,2013,5.9892,7.1291,4.2097,8.1211,0.0171,4.6275,-0.0108,-0.594,Technology,0
254,2014,6.2258,7.652,4.9209,7.9351,-0.1626,5.9826,0.3396,-0.0413,Technology,0
254,2015,5.6619,7.2955,4.5446,8.3459,-0.1271,4.747,0.1007,-0.3338,Technology,0
254,2016,5.5268,7.6557,4.6328,8.13,0.0347,5.476,0.342,-0.2652,Technology,0
254,2017,6.6459,7.3494,4.4764,8.5974,0.1312,5.4784,0.1368,-0.3868,Technology,0
254,2018,5.6615,6.9966,4.8404,8.2986,0.0268,4.2041,-0.0996,-0.1038,Technology,0
254,2019,6.3003,7.5434,4.7161,8.2715,-0.0284,5.1169,0.2668,-0.2004,Technology,0
254,2020,6.4289,7.247,4.5707,8.1656,-0.0591,4.7789,0.0682,-0.3135,Technology,0
254,2021,6.2181,7.5047,4.6358,8.5576,0.0752,5.6163,0.2409,-0.2629,Technology,0
255,2010,5.3721,6.6432,4.7021,6.7529,0.0135,5.0698,-0.3365,-0.2113,Manufacturing,0
255,2011,4.9,6.3295,4.4394,6.5994,0.0308,4.38,-0.5467,-0.4155,Manufacturing,0
255,2012,4.9733,6.671,4.4231,6.5223,-0.083,4.1387,-0.3178,-0.4282,Manufacturing,0
255,2013,5.6363,7.0774,4.3092,6.6665,-0.08,5.3505,-0.0455,-0.5167,Manufacturing,0
255,2014,5.7612,6.7367,4.1662,6.4856,-0.0794,4.5844,-0.2738,-0.6279,Manufacturing,0
255,2015,5.3656,6.6266,4.4264,6.8869,-0.0444,3.832,-0.3476,-0.4257,Manufacturing,0
255,2016,5.2691,6.8532,4.4992,6.3195,0.0176,4.0102,-0.1957,-0.369,Manufacturing,0
255,2017,5.7173,6.6803,4.6153,6.6532,0.0079,4.9435,-0.3116,-0.2788,Manufacturing,0
255,2018,5.1639,6.6801,4.1131,6.8032,-0.121,3.9361,-0.3118,-0.6691,Manufacturing,0
255,2019,5.4195,6.4198,4.2816,6.7496,-0.0673,5.4242,-0.4862,-0.5382,Manufacturing,0
255,2020,5.4049,6.6849,4.3633,6.5377,-0.1358,4.1829,-0.3085,-0.4747,Manufacturing,0
255,2021,5.4168,6.8452,4.4498,6.8132,-0.1545,4.7574,-0.2011,-0.4074,Manufacturing,0
256,2010,6.2209,7.3609,5.5486,7.7751,-0.2041,5.4246,0.1445,0.4466,Technology,0
256,2011,6.9346,7.813,5.5521,7.9478,-0.0686,5.2074,0.4474,0.4493,Technology,0
256,2012,6.5575,7.5097,5.6316,8.0827,0.084,4.3244,0.2442,0.5111,Technology,0
256,2013,6.5779,7.3505,5.4349,8.0449,0.1434,5.4012,0.1375,0.3582,Technology,0
256,2014,6.1272,7.7276,5.7105,7.8173,0.1589,5.2003,0.3902,0.5724,Technology,0
256,2015,6.7219,7.4707,5.6354,8.1918,0.1549,5.4843,0.2181,0.5141,Technology,0
256,2016,6.5525,7.68,5.5224,7.9696,0.219,5.4356,0.3583,0.4262,Technology,0
256,2017,5.9815,7.4697,5.8105,8.1009,0.2018,5.6097,0.2174,0.6502,Technology,0
256,2018,6.6442,7.5161,5.8039,8.2581,0.1645,6.2802,0.2485,0.645,Technology,0
256,2019,6.3081,7.6268,5.7103,8.1758,0.0497,5.2534,0.3227,0.5723,Technology,0
256,2020,5.7789,7.5863,5.1176,8.1763,-0.0834,5.094,0.2955,0.1116,Technology,0
256,2021,6.3394,7.129,5.8072,7.9908,-0.0492,4.4738,-0.0109,0.6476,Technology,0
257,2010,5.4371,4.8984,3.8432,9.9736,0.0146,3.5046,-1.5057,-0.8789,Manufacturing,0
257,2011,5.4785,5.3086,4.0249,9.8575,-0.1135,4.0667,-1.2308,-0.7377,Manufacturing,0
257,2012,5.2251,5.0963,3.9096,9.573,-0.0898,3.4793,-1.3731,-0.8273,Manufacturing,0
257,2013,5.2287,5.0179,3.9607,9.8754,-0.0984,3.9054,-1.4256,-0.7876,Manufacturing,0
257,2014,5.9787,4.851,3.8558,9.8661,-0.0101,3.4935,-1.5375,-0.8691,Manufacturing,0
257,2015,4.9417,4.9067,3.9263,9.9316,-0.1548,2.9801,-1.5001,-0.8143,Manufacturing,0
257,2016,5.5001,4.7183,4.0231,9.7892,-0.1002,3.7221,-1.6264,-0.7391,Manufacturing,0
257,2017,5.2331,5.1024,3.7565,9.6625,-0.0765,3.5752,-1.369,-0.9463,Manufacturing,0
257,2018,4.9193,5.003,3.4881,9.9461,0.0553,3.6093,-1.4356,-1.1549,Manufacturing,0
257,2019,5.1069,4.9294,3.6779,9.5522,-0.0285,3.2846,-1.485,-1.0074,Manufacturing,0
257,2020,4.9327,5.1091,3.7825,10.1066,0.0085,3.3616,-1.3645,-0.9261,Manufacturing,0
257,2021,5.0968,5.1955,3.7352,9.7685,-0.2102,3.797,-1.3066,-0.9628,Manufacturing,0
258,2010,7.1256,9.5843,6.039,9.9275,0.0745,6.4885,1.6345,0.8277,Finance,0
258,2011,6.4535,8.8633,5.9813,9.9901,-0.0071,7.0882,1.1513,0.7829,Finance,0
258,2012,7.2794,9.3975,6.1148,9.9966,0.0351,6.9326,1.5093,0.8866,Finance,0
258,2013,6.8085,9.3603,6.3471,9.5966,0.1116,6.8568,1.4843,1.0672,Finance,0
258,2014,6.7092,9.0098,6.463,10.0432,0.0937,6.3551,1.2495,1.1573,Finance,0
258,2015,6.8186,9.2063,6.3634,9.9391,0.0021,5.4992,1.3811,1.0799,Finance,0
258,2016,7.7164,9.0741,6.3846,9.7514,0.0695,6.0486,1.2926,1.0963,Finance,0
258,2017,6.4433,9.2028,6.2138,9.7285,0.0993,6.1419,1.3788,0.9636,Finance,0
258,2018,7.1805,9.4675,5.9646,9.8116,0.1088,6.3856,1.5562,0.7699,Finance,0
258,2019,6.7893,9.2868,6.1577,9.6187,-0.0209,6.474,1.4351,0.92,Finance,0
258,2020,7.0653,9.2674,6.1871,10.2229,0.1689,6.8179,1.4221,0.9429,Finance,0
258,2021,7.2709,9.0796,6.1514,10.1757,0.1607,6.5218,1.2962,0.9151,Finance,0
259,2010,5.4185,6.58,3.741,6.8424,0.0885,4.9919,-0.3788,-0.9583,Services,0
259,2011,5.1109,6.8351,3.799,6.7074,-0.0317,4.4013,-0.2079,-0.9132,Services,0
259,2012,5.0156,7.1181,3.8608,6.7126,-0.0264,4.8459,-0.0182,-0.8652,Services,0
259,2013,5.4339,6.5713,3.6911,6.9037,-0.0683,4.5649,-0.3846,-0.9971,Services,0
259,2014,5.406,6.6658,3.4472,7.1036,0.0223,4.4899,-0.3214,-1.1866,Services,0
259,2015,5.1838,6.902,3.6604,6.638,0.2064,5.1901,-0.163,-1.021,Services,0
259,2016,5.3355,6.6798,3.7394,6.5285,-0.0395,4.8636,-0.3119,-0.9596,Services,0
259,2017,5.2759,6.7183,3.9162,7.0616,-0.2037,3.8743,-0.2862,-0.8221,Services,0
259,2018,4.9229,6.7921,3.6476,6.3946,-0.1515,4.4332,-0.2367,-1.0309,Services,0
259,2019,5.2113,6.6036,3.8097,6.5504,-0.0839,4.4377,-0.363,-0.9049,Services,0
259,2020,5.4157,6.6819,3.7763,6.7027,-0.1032,5.5496,-0.3105,-0.9309,Services,0
259,2021,5.3749,7.0175,3.7394,6.44,-0.0147,4.4657,-0.0857,-0.9596,Services,0
260,2010,6.8128,8.4145,3.8795,8.0516,-0.1114,4.8798,0.8505,-0.8507,Services,1
