firm_id,year,log_output,log_labor,log_capital,log_materials,sector,region,exporter,foreign_owned,firm_age,r_and_d
39,2016,2.3703,8.535,7.4088,5.8124,textiles,NE,0,0,45.5,1.12
40,2016,2.0101,4.3235,7.0155,8.0991,machinery,S,0,0,32.3,0.48
41,2016,2.7966,7.2534,6.8843,6.107,chemicals,CO,0,0,36.9,0.92
42,2016,1.6278,1.7641,7.8644,12.2235,automotive,SE,0,0,35.6,1.28
43,2016,4.2512,6.6419,9.8838,7.4921,electronics,S,0,0,29.6,1.34
44,2016,0.8924,2.6413,8.241,8.213,textiles,CO,0,0,23.0,0.36
45,2016,2.4472,4.8837,7.7178,9.5749,automotive,NE,0,0,64.2,0.54
46,2016,2.4279,3.3353,6.2244,8.1024,electronics,SE,0,0,24.2,0.02
47,2016,2.4026,5.1422,9.3191,6.3647,chemicals,SE,0,0,21.0,0.81
48,2016,1.9024,4.8424,6.8374,8.9526,textiles,NE,1,0,37.5,3.13
49,2016,4.2932,6.6641,6.3372,10.6826,machinery,S,1,0,34.8,0.08
50,2016,0.5516,4.3008,3.1965,8.7979,food,SE,0,0,9.9,2.73
51,2016,1.4146,6.2679,6.1321,6.0251,food,SE,0,0,47.8,3.41
52,2016,1.7503,4.0816,9.8509,5.644,food,NE,0,0,29.6,1.26
53,2016,2.1957,2.7249,10.6886,7.2151,electronics,NE,0,0,14.3,2.74
54,2016,1.5745,4.3231,6.1501,7.5025,machinery,CO,0,0,48.8,0.93
55,2016,1.4091,2.8683,10.2468,6.403,electronics,N,0,0,40.4,0.49
56,2016,3.3776,4.3958,10.0824,7.5238,electronics,NE,0,0,12.0,0.1
57,2016,1.5518,3.7807,5.7461,6.6621,metals,SE,1,1,57.7,0.18
58,2016,1.1179,4.0426,9.0839,4.7335,metals,SE,0,0,40.9,2.75
59,2016,3.8631,7.9292,9.1636,8.3946,food,SE,0,0,30.8,4.15
60,2016,3.4069,3.994,7.0295,10.0865,food,SE,1,1,54.9,2.73
61,2016,1.8205,4.8131,8.4126,6.2024,machinery,NE,1,1,33.4,7.7
62,2016,1.8446,6.245,7.6646,7.2881,metals,NE,0,0,30.6,1.54
63,2016,4.6687,5.904,10.9434,9.0136,metals,S,0,1,21.1,4.53
64,2016,2.2926,4.0412,8.4377,8.3038,electronics,SE,0,1,39.7,2.55
65,2016,2.5778,4.0206,4.7857,9.6568,machinery,SE,0,0,38.1,1.35
66,2016,0.4384,4.641,5.1952,6.881,metals,S,1,0,31.2,0.96
67,2016,0.416,3.8159,5.614,6.2837,metals,S,0,0,19.2,1.41
68,2016,1.4688,3.2327,8.3138,7.9691,textiles,N,0,0,32.9,0.45
69,2016,2.6114,5.4842,7.8906,8.8124,food,SE,0,0,30.0,0.09
70,2016,2.5123,4.4814,5.0282,9.0585,chemicals,SE,0,0,11.0,1.15
71,2016,1.9078,5.9767,5.9298,9.8869,textiles,SE,1,0,8.9,0.22
72,2016,1.2597,2.597,8.1727,8.4129,chemicals,S,0,0,39.5,0.85
73,2016,1.4796,1.2874,6.3893,7.1303,automotive,SE,0,0,7.0,0.03
74,2016,1.3553,2.9583,8.4351,7.1616,textiles,S,1,0,34.1,2.15
75,2016,1.7405,5.3705,6.9247,4.866,food,S,1,0,23.8,0.85
76,2016,1.1952,5.4617,6.5316,4.9663,textiles,SE,0,0,50.6,0.2
77,2016,0.7656,5.7731,6.499,4.4957,textiles,CO,0,0,23.6,0.8
78,2016,3.1093,6.6345,7.1592,7.4925,machinery,SE,0,0,40.9,0.76
79,2016,1.8179,3.5992,6.9339,5.9416,metals,S,0,1,25.0,3.98
80,2016,3.6229,6.1126,7.7202,10.3694,electronics,SE,0,1,32.7,6.81
81,2016,3.2626,3.8669,11.1243,11.1861,machinery,SE,0,1,42.1,3.8
82,2016,1.2452,4.0259,5.8325,8.4044,chemicals,SE,1,0,24.1,0.29
83,2016,2.1215,3.0766,7.3731,9.907,electronics,NE,1,0,45.9,0.6
84,2016,1.0001,5.3609,4.2914,6.0666,food,SE,1,0,16.1,14.26
85,2016,2.2696,5.1563,8.173,7.5258,food,CO,1,0,35.4,1.17
86,2016,1.5767,3.4708,7.8986,7.3373,food,SE,1,1,44.8,1.76
87,2016,4.4659,6.1257,9.858,9.3585,electronics,NE,1,0,40.9,3.79
88,2016,3.7989,8.7977,5.1432,9.1817,metals,SE,1,0,59.7,3.65
89,2016,2.2728,4.9045,6.193,8.4387,food,NE,0,0,19.5,0.21
90,2016,1.8869,6.1588,8.1413,8.6171,metals,N,0,0,10.3,1.35
91,2016,0.5993,4.3158,3.3476,8.6317,food,CO,0,0,16.1,0.19
92,2016,1.9519,6.672,5.6254,6.9248,machinery,SE,0,0,40.9,2.73
93,2016,1.9301,3.3156,7.7626,9.0362,chemicals,SE,0,1,38.5,0.21
94,2016,2.9974,5.7304,6.05,10.6618,chemicals,SE,0,0,32.5,1.15
95,2016,1.9724,6.6464,5.9498,8.2444,textiles,N,0,0,14.2,3.12
96,2016,2.8411,8.0765,6.9744,8.59,machinery,SE,0,0,42.5,0.87
97,2016,1.2378,4.7836,7.1006,4.9058,chemicals,S,0,0,12.6,1.86
98,2016,2.0818,5.0209,6.9546,6.9325,food,SE,1,0,48.4,2.0
99,2016,3.4407,6.6724,8.1352,7.2564,food,CO,1,0,73.9,4.5
100,2016,5.0414,7.7953,7.7804,11.6177,pharma,SE,0,0,36.5,4.59
101,2016,3.3674,5.0598,7.7766,8.1402,automotive,SE,0,1,39.7,3.41
102,2016,0.916,2.2848,7.6203,5.2248,machinery,S,0,0,23.6,3.89
103,2016,3.4024,5.2196,11.1146,9.369,textiles,CO,1,0,7.0,0.97
104,2016,3.0545,5.1414,12.1752,5.2462,pharma,S,1,0,22.0,1.78
105,2016,2.3284,5.8385,5.0759,8.89,electronics,CO,0,0,14.6,0.9
106,2016,3.7263,5.7472,10.1888,7.4947,electronics,S,1,0,9.3,6.02
107,2016,2.8028,3.1058,10.6398,6.1197,chemicals,S,0,1,56.8,4.59
108,2016,0.9576,6.1563,3.571,8.9948,textiles,NE,0,0,35.1,0.56
109,2016,3.1027,4.1673,9.1705,8.8865,food,S,1,0,36.7,1.06
110,2016,1.2532,2.9454,8.6095,5.2759,automotive,SE,0,0,26.4,4.73
111,2016,1.0657,5.2373,8.5877,5.6657,metals,SE,0,0,28.4,0.41
112,2016,2.7908,4.2427,9.6159,7.9751,textiles,SE,0,0,45.5,0.76
113,2016,3.0127,5.0525,5.404,9.5183,textiles,CO,0,0,30.5,0.68
114,2016,2.8718,4.1722,9.9771,9.9489,metals,CO,1,0,39.0,0.06
115,2016,2.8081,7.2462,6.7114,7.8651,food,SE,1,0,28.1,2.01
116,2016,1.7144,3.2644,6.6221,9.895,automotive,S,0,0,25.9,0.81
117,2016,2.5734,4.4716,9.5376,7.4596,electronics,S,0,0,9.9,0.2
118,2016,3.2871,7.217,7.1538,7.0714,electronics,SE,1,0,7.0,0.04
119,2016,1.5594,3.978,5.2262,10.064,chemicals,NE,0,1,27.1,1.49
120,2016,0.0078,4.3721,7.4152,5.7595,machinery,N,1,0,31.8,3.87
121,2016,3.4915,3.8453,11.1951,8.3706,machinery,S,0,0,11.7,2.32
122,2016,2.3119,2.3349,8.0012,10.8954,machinery,SE,0,0,30.5,0.41
123,2016,0.8585,2.7843,5.7905,8.03,food,CO,1,0,31.8,0.81
124,2016,0.2984,2.5666,3.3459,8.4461,chemicals,SE,0,0,7.0,1.0
125,2016,1.77,3.1349,9.046,8.7886,food,CO,0,0,17.3,0.14
126,2016,2.4864,3.4576,7.3241,10.3466,metals,SE,0,0,37.1,1.53
127,2016,2.3478,5.3348,4.8708,8.8644,chemicals,S,0,0,36.8,0.45
128,2016,4.6436,9.0702,6.0592,12.919,food,NE,0,0,13.7,3.19
129,2016,3.843,3.5376,12.0889,8.6823,food,SE,0,0,33.4,1.57
130,2016,2.2354,5.2108,7.109,8.2182,machinery,S,1,0,46.3,0.84
131,2016,2.1187,5.4695,6.8938,6.6228,food,CO,1,0,42.7,3.73
132,2016,0.6068,0.9215,7.4446,7.2346,pharma,S,0,1,29.6,6.17
133,2016,3.2059,7.4973,8.104,7.675,machinery,N,0,0,24.0,1.18
134,2016,0.83,7.0816,4.5748,5.2399,chemicals,SE,1,0,21.6,0.72
135,2016,2.2315,6.4758,3.9162,8.906,machinery,N,1,1,38.0,11.45
136,2016,1.2377,4.0113,8.2431,6.2674,food,NE,0,0,33.9,3.03
137,2016,1.8768,3.4547,6.6839,6.7456,pharma,S,0,0,40.4,3.66
138,2016,2.5836,7.4852,6.0958,8.1642,metals,S,0,1,33.0,3.02
139,2016,0.9547,4.8531,6.2916,6.8576,electronics,S,0,0,43.3,1.57
140,2016,0.2935,3.3365,6.8998,7.3703,food,S,0,0,32.4,1.79
141,2016,4.742,5.987,10.6616,8.7271,metals,S,0,0,42.8,0.27
142,2016,3.9554,5.8169,10.6043,8.7393,metals,S,1,0,44.1,2.11
143,2016,1.2849,5.7897,4.8818,7.6503,pharma,N,1,0,18.9,0.43
144,2016,3.0846,6.8767,7.0676,8.2616,metals,NE,1,0,7.0,0.67
145,2016,0.9575,4.6973,3.649,6.5775,metals,SE,0,0,54.2,0.59
146,2016,2.3338,3.463,9.2777,9.547,textiles,S,0,0,34.8,2.17
147,2016,0.3457,4.523,4.5798,7.4571,chemicals,N,1,0,7.0,1.62
148,2016,3.1975,5.2715,9.6401,8.0602,metals,SE,1,0,20.3,1.62
149,2016,2.5272,5.9616,6.1303,8.3225,chemicals,S,0,1,42.6,2.91
150,2016,1.0723,5.262,4.5896,8.2311,food,N,1,0,26.8,1.61
151,2016,2.6205,3.8614,9.456,6.5718,automotive,SE,0,0,23.3,1.89
152,2016,2.1112,4.2756,8.7586,5.8179,automotive,CO,1,0,52.0,0.17
153,2016,0.2186,4.1404,7.4086,4.5274,food,S,0,0,15.3,0.76
154,2016,2.2113,4.0195,8.2849,8.3001,metals,NE,0,0,19.0,1.12
155,2016,0.4123,2.7805,5.7085,8.1045,food,S,0,1,34.2,0.32
156,2016,2.9329,4.8546,7.5344,8.861,machinery,SE,0,0,36.9,0.92
157,2016,4.3745,6.0248,9.7065,10.7376,textiles,S,0,0,38.4,0.94
158,2016,0.7811,3.7931,4.125,7.0237,machinery,SE,0,0,44.7,1.84
159,2016,1.8719,5.4082,4.1439,7.2043,electronics,SE,0,0,34.0,0.59
160,2016,3.1113,5.5392,7.9783,6.9982,electronics,SE,1,0,38.3,2.47
161,2016,0.3632,0.8124,6.3639,7.4934,food,SE,0,0,27.1,2.05
162,2016,2.7077,7.3233,9.2231,5.9565,automotive,CO,0,0,31.9,1.77
163,2016,2.1323,3.203,7.2639,9.3827,textiles,NE,1,0,32.6,0.72
164,2016,0.9058,5.0281,4.909,7.0959,food,NE,0,0,34.2,1.96
165,2016,1.0189,3.2737,7.8097,5.1786,metals,SE,0,1,42.6,3.24
166,2016,2.065,4.1028,7.4488,8.2192,chemicals,S,1,1,39.3,1.35
167,2016,1.4049,3.4181,8.1659,7.089,automotive,S,1,0,31.7,0.6
168,2016,1.7475,7.0737,4.4502,6.7825,electronics,CO,0,0,18.9,0.56
169,2016,0.6298,3.4904,3.6034,6.4368,textiles,SE,1,0,32.0,0.39
170,2016,1.6478,7.8996,6.9379,4.9925,pharma,SE,0,1,30.6,2.22
171,2016,0.729,3.7625,5.899,6.7206,textiles,NE,0,0,33.9,1.11
172,2016,1.9126,3.5016,9.1524,7.5232,metals,SE,1,0,64.1,1.34
173,2016,1.7319,5.9027,5.6384,9.5184,textiles,CO,0,0,23.1,0.53
174,2016,2.1497,1.9976,11.4057,8.981,pharma,S,1,0,37.3,0.24
175,2016,3.1128,4.9998,9.97,6.853,food,SE,0,0,47.0,3.43
176,2016,1.6165,3.8193,7.3352,5.3268,food,SE,1,1,32.5,2.95
177,2016,0.9403,1.503,6.0987,6.8781,chemicals,CO,0,0,66.1,2.28
178,2016,3.9576,6.7541,8.1923,6.6203,pharma,SE,0,0,25.3,2.68
179,2016,1.7278,5.281,7.2243,6.4454,automotive,NE,0,1,35.9,4.13
180,2016,2.2417,3.3094,8.1167,5.0592,electronics,SE,0,0,19.0,0.83
181,2016,2.6673,7.0253,4.9167,9.6559,automotive,N,1,0,25.7,2.25
182,2016,0.7572,3.9665,4.9097,5.1333,automotive,NE,0,0,34.7,0.07
183,2016,1.1046,7.0601,4.265,7.9858,metals,N,0,0,43.7,2.56
184,2016,2.4672,5.0899,8.8195,6.6216,textiles,SE,0,0,35.8,3.57
185,2016,3.8014,6.5209,11.3296,5.4494,electronics,SE,0,0,49.9,4.11
186,2016,4.4196,6.3151,11.2434,9.0977,machinery,SE,1,0,29.6,0.63
187,2016,3.0955,6.7485,8.8701,5.2716,chemicals,SE,0,0,26.0,0.37
188,2016,2.7462,4.2803,6.8618,10.255,food,CO,1,0,71.6,1.54
189,2016,1.0144,5.005,5.3634,5.6165,electronics,S,0,0,36.9,1.54
190,2016,0.0546,4.5742,5.6212,4.3439,textiles,SE,0,0,20.2,1.38
191,2016,1.7077,3.5177,5.2314,7.1944,pharma,SE,0,0,20.6,3.0
192,2016,1.614,2.7143,6.9157,9.3965,textiles,CO,0,1,16.9,2.04
193,2016,0.4452,4.0201,5.2687,5.8671,food,NE,1,0,45.0,1.64
194,2016,2.0787,5.2117,7.2262,8.0717,automotive,SE,1,0,25.5,1.75
195,2016,3.6492,4.0992,6.2095,12.1431,food,CO,1,0,32.9,1.28
196,2016,2.6879,6.7093,9.7399,5.2255,food,SE,0,0,30.0,0.82
197,2016,1.9084,5.5562,6.7825,7.5074,machinery,S,0,0,42.0,0.58
198,2016,0.1457,2.4292,6.3132,4.3124,automotive,SE,0,0,18.3,0.23
199,2016,2.5474,4.9644,6.3538,9.4933,food,SE,0,1,14.9,0.83
200,2016,2.6757,4.8361,6.0755,8.5989,textiles,SE,1,0,34.4,0.34
201,2016,0.9642,6.31,4.7781,6.2178,electronics,NE,0,1,40.0,1.81
202,2016,3.6349,5.276,6.2599,10.2136,pharma,SE,0,1,36.0,9.88
203,2016,1.4434,5.4471,4.3975,11.3254,metals,NE,1,0,18.9,1.98
204,2016,0.7578,5.5528,4.7738,4.3695,food,S,1,0,41.2,1.77
205,2016,3.6054,5.0682,10.4189,9.8658,food,SE,0,0,19.8,1.23
206,2016,1.9891,6.7671,6.8521,7.113,textiles,SE,0,1,23.2,0.67
207,2016,1.5282,4.9736,8.551,7.8416,food,S,0,0,16.8,1.0
208,2016,1.3659,1.6022,10.4981,6.9732,machinery,S,0,0,50.5,0.34
209,2016,3.4157,6.1077,7.7776,9.0704,food,SE,0,1,40.5,2.95
210,2016,2.0124,6.5477,5.8295,5.8476,metals,SE,0,0,40.1,2.78
211,2016,0.5474,5.5369,4.3714,3.0078,machinery,CO,1,0,49.7,0.56
212,2016,0.694,3.589,2.6752,9.3641,machinery,S,1,0,73.2,6.14
213,2016,0.4992,4.9349,2.8872,5.7203,food,S,0,1,7.0,6.0
214,2016,1.6721,4.1144,7.5588,9.3556,electronics,CO,0,1,19.9,0.0
215,2016,2.0464,5.6581,5.3149,7.2798,electronics,S,0,0,21.8,0.67
216,2016,2.5427,5.5965,7.3447,7.0589,electronics,NE,0,0,18.2,0.32
217,2016,1.691,4.5525,4.9138,8.4487,food,SE,0,0,14.8,0.26
218,2016,0.4243,3.4096,5.5092,4.4977,food,NE,0,0,26.5,2.64
219,2016,1.2843,3.3627,4.9929,7.0001,pharma,SE,0,0,12.8,1.89
220,2016,-0.1032,2.6928,4.0512,8.5903,chemicals,CO,0,0,36.0,0.99
221,2016,2.1602,5.2932,7.2446,7.3782,textiles,SE,0,0,31.8,2.45
222,2016,1.1563,3.686,5.1986,8.2866,metals,SE,0,0,38.2,2.17
223,2016,1.7325,4.2982,7.0377,8.3055,machinery,N,1,0,38.6,0.21
224,2016,2.9971,6.4555,6.5203,10.179,pharma,CO,0,0,40.0,0.13
225,2016,1.0884,4.3818,7.6244,6.8702,textiles,NE,0,0,25.4,2.13
226,2016,1.771,6.1057,9.1929,5.1414,pharma,N,1,0,62.8,0.23
227,2016,0.6432,5.6615,6.0053,6.2689,food,NE,0,0,34.5,2.83
228,2016,1.4138,6.3061,6.4599,6.8449,metals,N,0,1,7.0,2.8
229,2016,0.9771,3.719,5.3989,6.76,machinery,SE,1,0,16.0,2.88
230,2016,1.587,5.5652,5.7899,7.2854,food,SE,0,0,7.0,0.8
231,2016,1.3174,4.1725,6.2918,6.6133,food,SE,0,1,31.3,0.84
232,2016,0.8597,4.2958,5.7253,6.7654,chemicals,N,0,0,29.2,0.61
233,2016,0.0128,3.5254,2.7616,7.8099,pharma,NE,0,0,24.0,0.19
234,2016,1.4953,5.8641,1.5644,10.3514,machinery,SE,0,0,61.2,0.64
235,2016,2.0165,3.9051,8.1585,8.5717,pharma,N,0,1,39.2,3.17
236,2016,3.5952,7.6076,8.8601,7.7248,electronics,S,0,0,41.9,3.1
237,2016,0.6087,5.5185,2.733,6.7748,metals,NE,0,1,17.0,0.17
238,2016,0.5799,5.7401,3.5733,5.1902,electronics,SE,0,0,16.0,2.96
239,2016,3.2014,5.7475,10.2977,7.0017,food,SE,0,0,31.6,4.58
240,2016,2.414,5.2233,6.8626,6.6918,food,SE,0,0,33.6,3.94
241,2016,1.3241,5.1212,7.0679,6.8907,automotive,N,1,0,7.0,1.78
242,2016,2.4826,3.3492,6.8096,9.2579,electronics,NE,0,0,28.3,2.95
243,2016,1.4551,4.5811,5.7443,7.187,textiles,S,0,0,31.2,2.15
244,2016,1.1724,2.4936,9.2379,7.4013,metals,N,0,1,27.8,2.05
245,2016,0.3791,3.0129,5.6256,4.2982,machinery,SE,0,0,18.8,1.25
246,2016,1.0334,2.1162,5.5817,7.7956,automotive,SE,0,0,22.9,0.27
247,2016,2.4831,4.4678,8.0529,5.9613,machinery,SE,0,0,28.3,2.6
248,2016,0.5435,3.9164,3.6104,6.8309,chemicals,SE,0,0,32.4,0.12
249,2016,2.0767,4.4737,7.3686,7.5527,chemicals,S,1,0,40.1,2.59
250,2016,1.2955,4.1045,7.7087,7.1943,chemicals,S,1,0,47.2,8.71
251,2016,3.2387,4.1109,8.7362,8.9413,machinery,SE,0,0,26.6,2.14
252,2016,3.4705,4.9643,7.9553,10.5527,automotive,SE,0,0,24.2,1.21
253,2016,-0.0571,2.8109,5.832,3.7347,metals,NE,0,1,37.6,1.29
254,2016,1.0306,0.8304,7.6415,8.8018,textiles,SE,0,0,40.2,2.83
255,2016,2.1501,5.8104,7.2656,8.7627,textiles,S,0,0,24.5,0.14
256,2016,3.1262,6.2597,6.7621,8.1444,electronics,NE,1,0,42.9,1.52
257,2016,4.133,3.0008,8.6526,10.3275,electronics,SE,1,0,45.7,3.35
258,2016,0.6249,1.0148,5.8078,6.5029,food,CO,1,1,50.4,1.41
259,2016,2.1733,3.0609,11.7748,7.0479,food,N,0,1,57.7,1.33
260,2016,2.53,5.9871,8.4769,6.2538,machinery,SE,1,1,18.0,0.32
261,2016,0.6367,3.6095,7.2737,6.4085,food,S,0,0,31.2,0.24
262,2016,1.1378,4.1399,5.2344,9.3504,automotive,NE,0,0,31.2,0.04
263,2016,1.5822,6.1111,6.1557,7.5814,textiles,N,0,0,29.5,0.64
264,2016,0.977,4.2997,6.329,7.7108,food,NE,1,0,21.3,1.66
265,2016,2.8824,5.5642,7.4378,9.3387,pharma,CO,0,0,8.7,0.6
266,2016,1.7321,3.0303,6.5133,11.3041,food,N,1,0,32.4,0.78
267,2016,0.0834,3.0007,3.8528,6.0351,textiles,NE,0,1,19.5,3.12
268,2016,0.7205,3.1906,5.5186,8.8405,food,N,1,0,32.3,6.23
269,2016,3.2992,4.1846,11.6538,9.8899,food,NE,0,0,19.1,1.13
270,2016,2.3342,4.3862,5.9044,8.6323,food,SE,0,0,14.5,1.18
271,2016,0.5351,3.1792,5.6971,8.6205,food,NE,1,0,34.5,0.75
272,2016,3.0662,4.8603,7.3681,8.2011,food,SE,0,0,33.3,0.7
273,2016,2.1865,4.6876,7.151,7.5435,food,SE,0,0,39.7,0.62
274,2016,2.4855,5.4209,5.7572,9.109,machinery,S,0,1,63.8,8.27
275,2016,2.6489,5.5308,8.8273,6.7509,machinery,N,0,0,35.2,1.86
276,2016,3.296,2.25,10.5471,11.6891,chemicals,S,0,0,38.3,2.3
277,2016,2.3896,5.4372,6.4649,7.3846,textiles,SE,0,0,14.8,0.32
278,2016,1.018,3.017,6.3926,8.8289,metals,NE,0,0,11.7,2.59
279,2016,0.486,4.4023,5.0995,3.2012,automotive,S,1,0,54.7,1.31
280,2016,2.6544,5.2256,8.0196,8.6109,automotive,S,0,0,17.1,0.22
281,2016,1.7778,5.0439,6.5864,9.1284,food,NE,0,0,15.3,1.54
282,2016,3.168,3.8053,9.1761,11.1847,food,CO,0,0,30.4,0.24
283,2016,2.2354,3.1809,8.9314,9.6423,textiles,SE,0,0,29.6,0.91
284,2016,2.9068,4.9787,7.8987,9.0492,textiles,SE,0,0,17.5,0.2
285,2016,2.5327,5.8261,9.3663,6.6118,metals,CO,1,0,26.4,1.77
286,2016,2.3769,5.473,9.6188,7.1719,chemicals,SE,1,0,49.4,0.51
287,2016,1.8221,3.9371,7.5185,6.1219,food,S,0,0,18.9,0.36
288,2016,2.3634,5.5535,7.7524,6.9457,chemicals,SE,0,0,10.1,0.24
289,2016,3.2835,6.2558,6.2099,8.709,metals,S,0,1,45.1,0.11
290,2016,4.0111,6.0835,9.2435,10.1988,food,SE,0,0,38.4,0.2
291,2016,1.0144,7.0324,4.9265,6.5476,automotive,NE,0,0,21.7,2.24
292,2016,-0.3506,2.1595,3.3675,5.4494,food,SE,0,0,7.3,0.71
293,2016,0.5669,2.8739,3.6564,7.4435,pharma,SE,0,0,19.8,2.68
294,2016,0.8212,3.563,7.0737,7.036,food,N,0,0,30.2,4.01
295,2016,1.2334,7.6495,6.311,5.0542,automotive,N,0,1,48.5,7.82
296,2016,4.4281,4.5639,8.4587,11.672,automotive,SE,0,0,15.5,0.11
297,2016,2.3803,6.9851,6.2346,9.1471,pharma,N,0,0,29.7,1.18
298,2016,1.4768,7.4023,7.7474,4.4143,electronics,NE,0,0,41.1,0.16
299,2016,-0.119,2.4606,8.1443,3.0901,electronics,S,1,0,7.0,4.78
300,2016,0.8557,4.6979,6.4846,6.2249,machinery,S,0,0,46.5,2.28
301,2016,0.9592,4.1003,4.0273,7.6023,electronics,S,0,0,13.3,0.67
302,2016,2.6241,4.7991,7.2874,6.3959,food,SE,0,0,36.0,0.74
303,2016,2.4563,6.0616,8.631,6.3144,metals,CO,1,0,34.7,1.83
304,2016,2.0039,3.4596,6.1412,8.7705,metals,SE,0,0,47.3,1.76
305,2016,2.536,6.9601,9.3644,7.8765,automotive,NE,1,0,39.3,4.18
306,2016,0.6351,3.6249,6.8006,4.9658,metals,NE,1,0,7.0,0.26
307,2016,1.4086,4.7415,7.649,7.6389,chemicals,S,0,0,19.2,1.24
308,2016,0.958,4.683,6.7074,6.2195,machinery,NE,0,0,33.1,0.72
309,2016,3.0191,5.054,8.3966,7.1686,textiles,SE,0,0,28.1,0.48
310,2016,-0.0914,3.0628,3.2591,8.4925,food,CO,1,0,38.2,2.77
311,2016,1.0358,5.9175,6.8719,5.3511,metals,N,0,0,42.8,0.77
312,2016,0.7083,4.5683,3.5351,8.2432,chemicals,N,1,0,40.1,3.18
313,2016,1.3562,4.5634,9.8626,6.852,textiles,CO,0,0,27.8,2.63
314,2016,-0.1634,4.1521,3.4409,5.6555,chemicals,SE,0,0,7.0,0.71
315,2016,2.1796,5.6786,6.505,8.5065,chemicals,NE,0,0,24.2,0.03
316,2016,1.0334,5.1435,7.4256,6.5976,chemicals,CO,0,0,37.2,5.29
317,2016,2.6476,4.5176,8.8023,8.1296,chemicals,CO,0,0,14.6,1.83
318,2016,2.5678,5.7294,10.5013,6.2943,machinery,SE,0,0,40.5,3.41
319,2016,2.5883,4.3272,10.1867,5.6827,textiles,SE,1,0,44.6,0.21
320,2016,2.4407,4.5197,6.5103,8.0069,pharma,SE,1,0,32.9,0.31
321,2016,1.7942,4.6691,5.5721,10.424,automotive,N,0,1,7.0,0.17
322,2016,4.0029,6.5414,10.0501,8.782,metals,SE,0,0,11.8,0.37
323,2016,0.8209,4.9896,5.7256,6.9856,chemicals,SE,0,0,59.3,0.01
324,2016,2.7267,2.8584,9.069,8.6691,metals,S,1,0,22.8,4.72
325,2016,2.5767,4.649,9.7077,7.7979,automotive,S,0,0,7.0,0.57
326,2016,1.5166,5.1978,6.2529,5.9825,machinery,N,1,0,49.5,3.6
327,2016,1.5099,1.5405,8.5373,8.6477,electronics,SE,0,0,31.2,2.68
328,2016,0.1591,2.2052,6.4884,7.3078,metals,NE,0,0,47.6,2.66
329,2016,1.7119,2.937,7.5514,7.093,machinery,S,0,1,35.2,1.79
330,2016,1.8577,5.3792,7.8475,8.4505,textiles,NE,0,0,37.9,5.28
331,2016,0.9589,2.432,5.0559,7.5728,electronics,SE,1,0,36.4,4.99
332,2016,1.7066,3.0698,6.5238,9.4307,textiles,SE,0,1,41.5,8.62
333,2016,2.0096,4.9337,6.6285,8.0792,machinery,SE,0,0,65.2,1.33
334,2016,4.6782,6.7454,10.1769,9.1479,automotive,S,1,0,45.6,4.6
335,2016,2.098,3.1173,6.4703,11.9146,food,S,1,0,7.3,1.38
336,2016,2.4116,5.0781,7.763,7.4883,machinery,SE,1,0,37.7,2.98
337,2016,0.1474,6.6086,6.0631,4.3802,food,S,0,0,48.1,1.8
338,2016,2.9697,5.6977,9.3317,5.9189,electronics,CO,0,0,49.0,0.11
339,2016,1.1647,5.7592,2.8682,7.7809,food,SE,1,0,24.6,0.51
340,2016,2.459,5.7051,9.3611,2.7437,pharma,SE,0,0,48.5,2.32
341,2016,1.0551,6.5078,4.6949,4.3681,food,N,0,0,44.9,0.04
342,2016,3.4642,4.0491,8.1125,8.9277,pharma,S,1,0,69.6,3.3
343,2016,3.7873,2.9793,8.5343,8.8915,electronics,SE,0,0,19.7,1.32
344,2016,0.2341,0.8294,9.1889,6.4486,machinery,SE,0,1,23.4,12.7
345,2016,2.4832,4.5238,8.0494,7.4578,electronics,NE,1,0,26.4,0.08
346,2016,-0.4167,2.705,0.9633,7.03,electronics,CO,0,0,23.6,1.09
347,2016,1.3441,3.1956,8.9002,5.1339,pharma,SE,0,0,17.6,4.77
348,2016,2.6187,4.8563,7.8446,9.0847,textiles,S,0,0,7.0,0.01
349,2016,2.9986,5.314,8.355,9.2208,machinery,NE,0,0,24.5,1.6
350,2016,2.0542,2.9648,8.2459,8.9015,food,CO,0,0,36.5,0.65
351,2016,2.7165,5.4587,6.8581,10.1616,machinery,NE,1,0,23.6,0.65
352,2016,3.3605,4.9274,10.797,8.0454,food,NE,1,1,60.0,4.68
353,2016,2.0717,3.5026,7.1042,8.421,metals,S,0,0,31.2,0.94
354,2016,2.5481,4.8753,8.4017,7.5386,metals,CO,0,0,50.4,1.28
355,2016,1.4593,3.2383,7.0626,8.5642,metals,NE,1,0,34.9,0.0
356,2016,2.9796,4.1645,10.0868,8.5209,metals,SE,0,1,43.4,2.11
357,2016,1.9789,3.4189,7.0337,8.0014,electronics,S,0,0,35.2,0.12
358,2016,3.5068,4.2314,6.4153,11.5467,electronics,S,0,0,51.5,0.99
359,2016,0.4815,2.0482,6.3385,9.2175,metals,SE,0,0,31.8,0.13
360,2016,1.8056,4.5566,9.3496,6.2351,machinery,SE,0,0,38.4,1.65
361,2016,2.6974,5.1717,6.605,7.9818,pharma,S,0,0,36.5,0.28
362,2016,1.4833,4.0573,6.0949,6.7543,food,S,0,1,26.7,0.07
363,2016,0.6863,1.4824,6.549,5.5901,food,S,0,1,37.1,4.61
