id,year,age,experience,prior_wage,training,employed,education
734,2015,30,8,23.39,1,1,14
735,2010,25,5,15.53,0,1,12
735,2011,26,4,18.79,1,1,12
735,2012,27,5,20.01,1,1,12
735,2013,28,9,21.87,1,1,12
735,2014,29,7,17.17,1,1,12
735,2015,30,8,19.55,1,1,12
736,2010,25,4,16.43,1,1,16
736,2011,26,5,23.69,1,1,16
736,2012,27,7,19.72,1,1,16
736,2013,28,6,19.12,1,1,16
736,2014,29,8,18.99,1,1,16
736,2015,30,8,19.36,1,1,16
737,2010,25,3,19.46,1,1,12
737,2011,26,4,17.92,1,1,12
737,2012,27,5,18.83,1,0,12
737,2013,28,7,18.2,0,1,12
737,2014,29,8,21.75,1,1,12
737,2015,30,8,16.78,1,1,12
738,2010,25,5,23.75,1,1,16
738,2011,26,5,15.78,1,1,16
738,2012,27,5,21.09,1,1,16
738,2013,28,7,21.02,1,1,16
738,2014,29,7,23.05,1,1,16
738,2015,30,8,20.86,1,1,16
739,2010,25,4,19.65,1,1,10
739,2011,26,4,20.49,1,1,10
739,2012,27,6,22.88,1,1,10
739,2013,28,6,17.52,1,1,10
739,2014,29,11,22.81,1,1,10
739,2015,30,8,21.71,1,1,10
740,2010,25,4,15.63,0,1,10
740,2011,26,5,12.5,1,0,10
740,2012,27,6,16.89,1,1,10
740,2013,28,8,12.63,1,0,10
740,2014,29,7,16.72,1,1,10
740,2015,30,8,17.32,1,1,10
741,2010,25,4,14.18,1,1,10
741,2011,26,5,14.45,1,1,10
741,2012,27,5,14.95,0,1,10
741,2013,28,7,14.76,1,1,10
741,2014,29,7,18.39,1,1,10
741,2015,30,10,17.86,1,1,10
742,2010,25,3,18.62,1,1,10
742,2011,26,4,11.8,1,1,10
742,2012,27,7,13.1,1,1,10
742,2013,28,7,15.59,0,1,10
742,2014,29,7,13.54,1,1,10
742,2015,30,8,15.0,1,0,10
743,2010,25,3,16.19,0,1,14
743,2011,26,4,18.41,1,1,14
743,2012,27,7,17.55,1,1,14
743,2013,28,7,17.04,1,1,14
743,2014,29,7,17.09,1,1,14
743,2015,30,8,17.94,1,1,14
744,2010,25,3,17.2,1,1,14
744,2011,26,4,17.88,1,1,14
744,2012,27,6,20.29,1,0,14
744,2013,28,6,23.97,1,1,14
744,2014,29,7,20.04,1,1,14
744,2015,30,9,18.95,1,1,14
745,2010,25,5,17.32,1,1,12
745,2011,26,5,12.94,1,1,12
745,2012,27,6,17.44,1,1,12
745,2013,28,7,18.29,1,1,12
745,2014,29,7,17.37,1,1,12
745,2015,30,8,15.51,1,1,12
746,2010,25,3,16.92,1,1,16
746,2011,26,4,19.08,1,1,16
746,2012,27,5,18.77,0,1,16
746,2013,28,6,24.23,1,1,16
746,2014,29,7,22.57,1,1,16
746,2015,30,9,18.94,1,1,16
747,2010,25,4,13.66,0,1,10
747,2011,26,5,12.96,0,0,10
747,2012,27,6,13.92,1,1,10
747,2013,28,7,15.17,1,1,10
747,2014,29,8,17.5,1,1,10
747,2015,30,9,17.52,1,1,10
748,2010,25,3,16.57,1,1,10
748,2011,26,4,12.17,1,1,10
748,2012,27,5,12.26,1,1,10
748,2013,28,7,15.94,1,1,10
748,2014,29,8,21.1,1,1,10
748,2015,30,10,19.24,1,1,10
749,2010,25,4,10.69,1,1,16
749,2011,26,5,17.2,1,1,16
749,2012,27,5,13.16,1,1,16
749,2013,28,7,15.12,1,1,16
749,2014,29,8,16.26,1,1,16
749,2015,30,9,15.83,1,1,16
750,2010,25,3,15.0,1,1,16
750,2011,26,5,17.53,0,0,16
750,2012,27,5,14.88,1,1,16
750,2013,28,6,12.26,1,1,16
750,2014,29,7,17.89,1,1,16
750,2015,30,8,22.4,1,1,16
751,2010,25,3,14.41,0,1,12
751,2011,26,5,14.89,0,1,12
751,2012,27,5,15.03,0,1,12
751,2013,28,6,15.23,1,1,12
751,2014,29,7,18.12,0,1,12
751,2015,30,8,14.9,1,1,12
752,2010,25,3,17.16,1,1,16
752,2011,26,4,18.44,1,0,16
752,2012,27,6,20.02,1,1,16
752,2013,28,9,14.35,1,1,16
752,2014,29,7,16.4,0,1,16
752,2015,30,8,18.88,1,1,16
753,2010,25,4,19.19,1,1,10
753,2011,26,4,18.3,1,1,10
753,2012,27,6,17.21,1,1,10
753,2013,28,7,19.15,1,1,10
753,2014,29,7,21.56,1,1,10
753,2015,30,8,21.17,1,1,10
754,2010,25,3,10.75,1,1,10
754,2011,26,4,14.19,1,1,10
754,2012,27,6,16.59,1,1,10
754,2013,28,6,13.14,0,0,10
754,2014,29,8,15.23,1,1,10
754,2015,30,8,17.32,1,1,10
755,2010,25,3,21.83,1,1,10
755,2011,26,5,27.0,1,1,10
755,2012,27,5,25.15,1,1,10
755,2013,28,7,21.95,1,1,10
755,2014,29,8,22.74,1,1,10
755,2015,30,8,21.87,1,1,10
756,2010,25,4,16.77,1,1,10
756,2011,26,4,19.16,1,1,10
756,2012,27,5,16.27,1,1,10
756,2013,28,6,19.59,1,1,10
756,2014,29,9,16.95,1,1,10
756,2015,30,9,20.7,1,1,10
757,2010,25,3,13.52,1,1,10
757,2011,26,4,15.33,1,1,10
757,2012,27,6,18.03,1,1,10
757,2013,28,6,19.15,1,1,10
757,2014,29,7,15.48,1,1,10
757,2015,30,9,20.83,1,1,10
758,2010,25,4,17.61,1,1,12
758,2011,26,7,19.89,1,1,12
758,2012,27,6,17.05,1,1,12
758,2013,28,6,15.85,1,1,12
758,2014,29,8,14.41,1,1,12
758,2015,30,9,17.96,1,1,12
759,2010,25,3,17.03,1,1,10
759,2011,26,4,22.92,1,0,10
759,2012,27,5,14.17,1,1,10
759,2013,28,8,20.55,1,1,10
759,2014,29,7,18.84,1,1,10
759,2015,30,8,19.83,1,1,10
760,2010,25,4,13.55,1,1,12
760,2011,26,5,15.21,1,1,12
760,2012,27,5,15.09,1,1,12
760,2013,28,8,18.17,1,1,12
760,2014,29,8,18.46,1,1,12
760,2015,30,8,19.49,1,1,12
761,2010,25,4,14.84,0,1,10
761,2011,26,5,16.07,1,1,10
761,2012,27,5,19.24,1,1,10
761,2013,28,6,19.22,1,1,10
761,2014,29,8,21.15,1,1,10
761,2015,30,8,15.42,1,1,10
762,2010,25,3,21.49,1,1,14
762,2011,26,4,27.17,1,1,14
762,2012,27,5,20.88,1,1,14
762,2013,28,7,25.06,1,1,14
762,2014,29,8,21.45,1,1,14
762,2015,30,10,25.88,1,1,14
763,2010,25,4,19.71,1,1,14
763,2011,26,4,16.78,1,1,14
763,2012,27,6,17.22,1,1,14
763,2013,28,6,15.83,1,1,14
763,2014,29,7,19.76,1,1,14
763,2015,30,10,15.4,1,1,14
764,2010,25,4,20.35,1,1,14
764,2011,26,4,20.36,1,1,14
764,2012,27,5,16.65,1,1,14
764,2013,28,7,16.78,1,1,14
764,2014,29,8,19.6,1,1,14
764,2015,30,8,17.42,1,1,14
765,2010,25,3,16.48,1,1,14
765,2011,26,4,13.62,0,1,14
765,2012,27,6,15.27,1,1,14
765,2013,28,6,14.99,1,1,14
765,2014,29,7,16.74,1,1,14
765,2015,30,9,18.6,1,1,14
766,2010,25,5,17.89,1,1,12
766,2011,26,4,16.99,0,1,12
766,2012,27,5,15.51,1,1,12
766,2013,28,7,17.36,1,1,12
766,2014,29,8,18.75,1,1,12
766,2015,30,9,19.18,1,1,12
767,2010,25,4,22.53,1,1,12
767,2011,26,4,18.18,1,1,12
767,2012,27,6,20.04,1,1,12
767,2013,28,6,21.69,1,1,12
767,2014,29,8,23.81,1,1,12
767,2015,30,8,24.15,1,1,12
768,2010,25,3,16.0,1,1,16
768,2011,26,7,16.67,1,1,16
768,2012,27,5,18.27,1,1,16
768,2013,28,7,16.07,1,1,16
768,2014,29,7,15.15,1,1,16
768,2015,30,8,22.17,1,1,16
769,2010,25,4,24.37,1,1,10
769,2011,26,5,19.34,1,1,10
769,2012,27,5,21.36,1,1,10
769,2013,28,8,24.13,1,1,10
769,2014,29,7,21.8,1,1,10
769,2015,30,8,21.68,1,1,10
770,2010,25,3,19.81,1,1,14
770,2011,26,4,14.27,1,1,14
770,2012,27,6,18.69,1,1,14
770,2013,28,6,17.68,1,1,14
770,2014,29,7,23.26,1,1,14
770,2015,30,8,21.8,1,1,14
771,2010,25,3,16.64,0,1,12
771,2011,26,5,17.35,0,1,12
771,2012,27,6,19.53,0,1,12
771,2013,28,6,16.22,0,1,12
771,2014,29,7,17.92,1,1,12
771,2015,30,8,16.71,1,1,12
772,2010,25,3,21.5,1,1,10
772,2011,26,4,22.57,1,1,10
772,2012,27,6,20.12,1,1,10
772,2013,28,6,15.78,1,1,10
772,2014,29,7,21.18,1,1,10
772,2015,30,8,23.39,1,1,10
773,2010,25,4,21.45,1,1,10
773,2011,26,4,18.03,1,1,10
773,2012,27,5,20.04,1,1,10
773,2013,28,6,19.52,1,1,10
773,2014,29,7,23.93,1,1,10
773,2015,30,8,22.51,1,1,10
774,2010,25,3,20.36,1,1,12
774,2011,26,4,18.49,1,1,12
774,2012,27,5,19.14,1,1,12
774,2013,28,6,18.74,1,1,12
774,2014,29,8,23.04,1,1,12
774,2015,30,8,20.3,1,1,12
775,2010,25,3,14.67,0,0,14
775,2011,26,4,16.85,0,0,14
775,2012,27,5,14.67,1,0,14
775,2013,28,7,14.05,1,1,14
775,2014,29,8,14.66,0,1,14
775,2015,30,9,15.82,0,1,14
776,2010,25,4,15.21,0,0,16
776,2011,26,5,17.82,1,1,16
776,2012,27,5,14.18,1,1,16
776,2013,28,6,16.1,0,0,16
776,2014,29,7,13.15,0,0,16
776,2015,30,8,19.05,1,1,16
777,2010,25,3,15.23,1,1,10
777,2011,26,5,16.33,1,1,10
777,2012,27,5,19.58,1,1,10
777,2013,28,7,13.39,1,1,10
777,2014,29,7,22.03,1,1,10
777,2015,30,9,17.36,1,1,10
778,2010,25,3,15.87,1,1,16
778,2011,26,6,16.48,1,1,16
778,2012,27,7,17.74,1,1,16
778,2013,28,6,16.86,1,1,16
778,2014,29,9,19.43,1,1,16
778,2015,30,9,17.97,1,1,16
779,2010,25,3,15.19,0,1,14
779,2011,26,5,20.49,1,1,14
779,2012,27,5,19.95,1,1,14
779,2013,28,7,17.83,0,1,14
779,2014,29,7,21.33,1,1,14
779,2015,30,8,15.65,1,1,14
780,2010,25,4,15.22,1,1,14
780,2011,26,5,16.7,1,1,14
780,2012,27,5,16.64,1,1,14
780,2013,28,6,18.31,1,1,14
780,2014,29,7,21.74,1,1,14
780,2015,30,9,21.93,1,1,14
781,2010,25,3,16.17,1,1,16
781,2011,26,6,12.13,1,1,16
781,2012,27,6,16.02,1,1,16
781,2013,28,7,17.34,1,1,16
781,2014,29,8,13.16,1,1,16
781,2015,30,8,13.98,1,1,16
782,2010,25,3,15.28,1,1,14
782,2011,26,4,16.97,1,1,14
782,2012,27,5,19.03,1,1,14
782,2013,28,6,16.28,1,1,14
782,2014,29,7,21.8,1,1,14
782,2015,30,9,24.08,1,1,14
783,2010,25,4,20.09,1,1,10
783,2011,26,4,18.67,1,1,10
783,2012,27,5,17.19,1,1,10
783,2013,28,6,20.13,1,1,10
783,2014,29,7,21.01,1,1,10
783,2015,30,8,24.5,1,1,10
784,2010,25,3,18.04,1,1,16
784,2011,26,5,16.59,1,1,16
784,2012,27,6,21.48,1,1,16
784,2013,28,6,17.05,1,1,16
784,2014,29,8,18.46,1,1,16
784,2015,30,8,18.88,1,1,16
785,2010,25,3,19.52,1,1,14
785,2011,26,4,19.14,1,1,14
785,2012,27,5,22.73,1,1,14
785,2013,28,6,23.22,1,1,14
785,2014,29,7,19.16,1,1,14
785,2015,30,8,20.41,1,1,14
786,2010,25,3,17.57,1,1,16
786,2011,26,4,16.85,1,1,16
786,2012,27,5,19.86,1,1,16
786,2013,28,6,20.63,1,1,16
786,2014,29,7,17.82,1,1,16
786,2015,30,8,22.34,1,1,16
787,2010,25,4,15.64,1,1,10
787,2011,26,4,14.14,1,1,10
787,2012,27,6,15.64,1,1,10
787,2013,28,6,18.69,1,1,10
787,2014,29,10,21.82,1,1,10
787,2015,30,9,20.94,1,1,10
788,2010,25,3,14.63,1,1,14
788,2011,26,6,14.26,0,1,14
788,2012,27,5,15.4,1,1,14
788,2013,28,7,17.2,1,1,14
788,2014,29,8,20.55,1,1,14
788,2015,30,9,16.93,1,1,14
789,2010,25,4,11.62,1,0,10
789,2011,26,4,10.01,1,1,10
789,2012,27,6,10.07,0,1,10
789,2013,28,6,14.37,1,0,10
789,2014,29,7,17.46,0,1,10
789,2015,30,9,15.57,1,1,10
790,2010,25,4,17.95,0,0,14
790,2011,26,4,17.04,1,1,14
790,2012,27,6,17.63,1,1,14
790,2013,28,6,21.48,1,1,14
790,2014,29,7,19.06,1,1,14
790,2015,30,8,21.5,1,1,14
791,2010,25,3,13.7,0,0,12
791,2011,26,4,18.04,1,1,12
791,2012,27,5,16.78,1,1,12
791,2013,28,10,16.19,1,1,12
791,2014,29,9,20.69,1,1,12
791,2015,30,8,19.32,1,1,12
792,2010,25,3,16.93,1,1,14
792,2011,26,4,17.1,1,1,14
792,2012,27,5,18.4,1,1,14
792,2013,28,7,18.77,1,1,14
792,2014,29,8,20.75,1,1,14
792,2015,30,8,22.65,1,1,14
793,2010,25,3,13.42,0,1,16
793,2011,26,4,14.75,0,1,16
793,2012,27,6,11.26,0,0,16
793,2013,28,6,18.19,0,1,16
793,2014,29,8,18.82,1,1,16
793,2015,30,8,15.6,1,1,16
794,2010,25,3,14.56,0,1,14
794,2011,26,5,14.86,0,0,14
794,2012,27,5,14.55,1,1,14
794,2013,28,6,15.1,0,1,14
794,2014,29,7,15.59,1,1,14
794,2015,30,8,19.6,1,1,14
795,2010,25,3,18.2,1,1,10
795,2011,26,4,19.93,1,1,10
795,2012,27,6,21.52,1,1,10
795,2013,28,7,22.52,1,1,10
795,2014,29,7,18.76,1,1,10
795,2015,30,9,23.48,1,1,10
796,2010,25,3,17.44,1,1,10
796,2011,26,5,15.78,1,1,10
796,2012,27,5,15.84,1,1,10
796,2013,28,7,19.54,1,1,10
796,2014,29,7,16.59,0,1,10
796,2015,30,8,16.17,1,1,10
797,2010,25,4,20.85,1,1,14
797,2011,26,5,20.7,1,1,14
797,2012,27,6,20.87,1,1,14
797,2013,28,6,16.35,1,1,14
797,2014,29,8,19.36,1,1,14
797,2015,30,9,20.65,1,1,14
798,2010,25,3,13.61,1,1,16
798,2011,26,4,18.28,1,1,16
798,2012,27,5,21.55,1,1,16
798,2013,28,6,17.52,1,1,16
798,2014,29,7,17.17,1,1,16
798,2015,30,9,19.24,1,1,16
799,2010,25,3,15.95,1,1,12
799,2011,26,6,19.5,1,1,12
799,2012,27,5,20.36,1,1,12
799,2013,28,6,21.84,1,1,12
799,2014,29,7,17.51,0,1,12
799,2015,30,9,18.87,1,1,12
