id,year,rating,income,debt_ratio,age,size,profitability,sector
513,2019,0,9.4189,0.6466,52.5,8.3086,0.0612,2
514,2015,2,10.4329,0.6697,41.8,6.1288,0.0459,4
514,2016,1,10.6628,0.6678,42.8,6.0617,0.0633,4
514,2017,2,10.669,0.6991,43.8,6.0714,0.0183,4
514,2018,2,10.8007,0.6506,44.8,6.1529,0.0121,4
514,2019,3,10.6604,0.641,45.8,6.3244,0.0618,4
515,2015,2,10.5691,0.5743,21.2,8.7947,0.0735,5
515,2016,0,10.5682,0.6827,22.2,8.5135,0.0151,5
515,2017,1,10.1976,0.565,23.2,8.7065,0.1092,5
515,2018,0,10.7621,0.5801,24.2,8.6746,0.0469,5
515,2019,1,10.532,0.6639,25.2,8.5839,0.037,5
516,2015,0,10.6157,0.1521,18.5,8.6548,0.1048,3
516,2016,2,10.6885,0.1726,19.5,8.9432,0.0669,3
516,2017,3,10.7422,0.2069,20.5,8.661,0.0887,3
516,2018,0,10.6088,0.1484,21.5,8.7529,0.0601,3
516,2019,3,10.7892,0.1637,22.5,8.7251,0.0607,3
517,2015,3,11.4201,0.3001,27.2,5.7724,0.0782,3
517,2016,1,11.3559,0.306,28.2,5.7562,0.0807,3
517,2017,3,11.4674,0.357,29.2,6.0438,0.0495,3
517,2018,1,11.6778,0.3084,30.2,5.9061,0.1152,3
517,2019,1,11.6325,0.3768,31.2,6.1174,0.0823,3
518,2015,0,10.3745,0.4887,24.5,5.6323,0.0379,2
518,2016,0,10.4869,0.4762,25.5,5.7678,0.0564,2
518,2017,1,10.2101,0.4364,26.5,5.7564,0.0546,2
518,2018,3,10.3431,0.4522,27.5,6.0231,0.0453,2
518,2019,1,10.3762,0.5656,28.5,5.8544,0.0866,2
519,2015,3,10.5053,0.288,35.9,8.0102,0.0806,1
519,2016,1,10.6831,0.1956,36.9,8.0818,0.0903,1
519,2017,0,10.9394,0.277,37.9,7.9802,0.0506,1
519,2018,3,11.1236,0.2892,38.9,8.0769,0.0509,1
519,2019,3,10.9465,0.2498,39.9,8.121,0.0765,1
520,2015,3,8.131,0.2613,40.1,7.3499,0.0509,2
520,2016,0,8.0443,0.2621,41.1,7.3541,0.0946,2
520,2017,2,8.2055,0.4785,42.1,7.382,0.0528,2
520,2018,1,8.18,0.3298,43.1,7.3919,0.1117,2
520,2019,3,8.5415,0.2937,44.1,7.3474,0.074,2
521,2015,1,11.9833,0.2921,38.0,8.6669,0.1008,4
521,2016,2,11.9863,0.2755,39.0,8.698,0.0271,4
521,2017,3,11.8643,0.3965,40.0,8.8437,0.0758,4
521,2018,1,12.116,0.3906,41.0,8.911,0.1236,4
521,2019,1,12.218,0.3608,42.0,8.8672,0.0575,4
522,2015,3,10.1274,0.2287,35.8,8.4058,0.0703,4
522,2016,3,10.4615,0.2426,36.8,8.4946,0.0874,4
522,2017,3,9.9896,0.3225,37.8,8.3313,0.0957,4
522,2018,3,10.2511,0.3564,38.8,8.5302,0.0825,4
522,2019,2,10.053,0.2655,39.8,8.4512,0.0809,4
523,2015,2,9.7413,0.7727,19.2,5.1892,0.0466,5
523,2016,1,9.565,0.7684,20.2,5.332,0.0577,5
523,2017,0,9.7431,0.7459,21.2,5.11,0.0901,5
523,2018,2,10.1979,0.7526,22.2,4.9982,0.0543,5
523,2019,1,9.9526,0.7062,23.2,5.1969,0.0516,5
524,2015,3,12.3694,0.1888,16.7,8.1691,0.1295,5
524,2016,3,12.1568,0.1608,17.7,8.1179,0.0752,5
524,2017,2,12.3986,0.2403,18.7,8.0051,0.0705,5
524,2018,2,12.4786,0.3005,19.7,7.9178,0.0229,5
524,2019,2,12.3097,0.1579,20.7,8.1686,0.077,5
525,2015,3,11.4732,0.5997,36.0,6.9416,0.0492,4
525,2016,2,11.5434,0.5777,37.0,6.8963,0.1029,4
525,2017,3,11.6382,0.6697,38.0,6.9902,0.0153,4
525,2018,0,11.6131,0.6431,39.0,6.8811,0.0484,4
525,2019,2,11.8032,0.6265,40.0,6.9108,0.0684,4
526,2015,0,10.9784,0.4147,4.0,6.3588,0.074,4
526,2016,2,11.1248,0.4247,5.0,6.2622,0.1034,4
526,2017,0,11.1548,0.4632,6.0,6.2138,0.0599,4
526,2018,1,11.1652,0.4657,7.0,6.28,0.0788,4
526,2019,0,11.1978,0.4308,8.0,6.2877,0.0592,4
527,2015,0,10.853,0.6445,12.3,7.3592,0.0429,4
527,2016,1,11.0857,0.6942,13.3,7.296,0.0961,4
527,2017,2,10.8929,0.6998,14.3,7.4756,0.0682,4
527,2018,1,11.0538,0.7361,15.3,7.567,-0.0059,4
527,2019,0,11.0802,0.6407,16.3,7.3413,0.0396,4
528,2015,3,10.1002,0.701,38.2,7.6212,0.042,2
528,2016,1,9.9265,0.6398,39.2,7.441,0.0489,2
528,2017,2,10.2051,0.5546,40.2,7.6793,0.0197,2
528,2018,2,10.2574,0.7156,41.2,7.6514,0.009,2
528,2019,3,10.2585,0.6328,42.2,7.5311,0.1107,2
529,2015,2,11.1865,0.224,5.3,7.6495,0.0908,4
529,2016,0,11.2756,0.268,6.3,7.4581,0.0789,4
529,2017,1,11.1805,0.2663,7.3,7.5522,0.1364,4
529,2018,3,11.4071,0.3024,8.3,7.5375,0.1051,4
529,2019,0,11.2806,0.3502,9.3,7.6223,0.0662,4
530,2015,0,9.7365,0.4425,48.6,7.4749,0.0902,3
530,2016,3,10.2002,0.45,49.6,7.4995,0.0511,3
530,2017,2,10.0162,0.4755,50.6,7.4715,0.0272,3
530,2018,1,9.9689,0.4819,51.6,7.5633,0.038,3
530,2019,3,9.8765,0.5221,52.6,7.7203,-0.0078,3
531,2015,2,11.3198,0.147,39.5,7.7802,0.0889,1
531,2016,2,11.3014,0.203,40.5,7.9214,0.0582,1
531,2017,3,11.0553,0.2265,41.5,7.9211,0.0705,1
531,2018,3,11.4078,0.2479,42.5,7.9056,0.1037,1
531,2019,3,11.4345,0.1269,43.5,7.9052,0.0986,1
532,2015,1,10.5504,0.3108,16.4,6.9191,0.0543,4
532,2016,2,11.1938,0.3591,17.4,7.099,0.0726,4
532,2017,1,11.0072,0.3707,18.4,7.0367,0.073,4
532,2018,0,11.0958,0.3023,19.4,7.1684,0.0655,4
532,2019,3,11.0087,0.2983,20.4,6.9798,0.0215,4
533,2015,2,10.8586,0.0677,7.9,7.2005,0.0982,1
533,2016,3,10.95,0.1562,8.9,7.0438,0.091,1
533,2017,3,10.9987,0.216,9.9,7.2231,0.0122,1
533,2018,3,10.9964,0.246,10.9,7.2375,0.0781,1
533,2019,3,10.9833,0.1714,11.9,7.1575,0.0807,1
534,2015,3,10.6912,0.6266,30.8,8.6015,0.0407,2
534,2016,1,10.466,0.7491,31.8,8.5764,0.0057,2
534,2017,0,10.7707,0.6534,32.8,8.5732,0.0341,2
534,2018,3,10.3289,0.7841,33.8,8.7929,0.0501,2
534,2019,0,10.3929,0.7535,34.8,8.6201,0.0413,2
535,2015,3,9.9856,0.4832,38.2,10.976,-0.0237,1
535,2016,1,10.1155,0.5495,39.2,10.9708,0.0693,1
535,2017,0,10.2506,0.5839,40.2,11.1208,0.0351,1
535,2018,0,10.2159,0.6296,41.2,11.0215,0.0646,1
535,2019,2,10.2726,0.6845,42.2,11.1972,0.0578,1
536,2015,0,9.7072,0.4327,27.5,9.2305,0.0461,2
536,2016,3,10.0102,0.5007,28.5,9.1197,0.0863,2
536,2017,2,9.8414,0.455,29.5,9.224,0.0791,2
536,2018,3,9.7822,0.4674,30.5,9.2029,0.0936,2
536,2019,0,9.9348,0.5788,31.5,9.2735,0.0421,2
537,2015,1,10.8501,0.2373,43.4,5.7309,0.0883,3
537,2016,2,10.8722,0.3975,44.4,5.7606,0.0777,3
537,2017,0,10.7164,0.3083,45.4,5.7093,0.0664,3
537,2018,2,10.9189,0.3794,46.4,5.7376,0.016,3
537,2019,0,10.7114,0.3755,47.4,5.9521,0.0668,3
538,2015,3,9.2057,0.5551,8.1,9.1916,0.0657,2
538,2016,3,9.3335,0.531,9.1,9.0672,0.0105,2
538,2017,1,9.1114,0.5833,10.1,9.1139,-0.0034,2
538,2018,0,9.024,0.5287,11.1,9.1536,0.0512,2
538,2019,0,9.1898,0.5546,12.1,9.0549,0.0388,2
539,2015,3,10.6975,0.0561,30.7,7.3769,0.1146,2
539,2016,3,10.9401,0.1159,31.7,7.3302,0.0762,2
539,2017,0,10.537,0.2124,32.7,7.6021,0.1144,2
539,2018,3,10.6972,0.1807,33.7,7.6738,0.0644,2
539,2019,0,11.15,0.2397,34.7,7.5531,0.0979,2
540,2015,3,12.447,0.1791,40.5,9.4952,0.0969,5
540,2016,3,12.0965,0.1121,41.5,9.5805,0.0989,5
540,2017,3,12.2917,0.0978,42.5,9.5405,0.146,5
540,2018,1,12.3658,0.2472,43.5,9.5319,0.0706,5
540,2019,2,12.3613,0.0942,44.5,9.5794,0.1038,5
541,2015,3,11.1815,0.685,23.1,8.7464,0.084,4
541,2016,2,11.2083,0.6254,24.1,8.7212,0.0494,4
541,2017,3,11.4525,0.6477,25.1,8.7699,0.0846,4
541,2018,2,11.3047,0.6824,26.1,8.4614,0.0785,4
541,2019,3,11.1685,0.721,27.1,8.6712,-0.0237,4
542,2015,1,11.0877,0.1785,43.5,5.5465,0.0695,4
542,2016,1,10.9277,0.1404,44.5,5.588,0.0514,4
542,2017,3,10.9863,0.2241,45.5,5.5843,0.0828,4
542,2018,3,10.9264,0.2011,46.5,5.591,0.0036,4
542,2019,1,10.957,0.1662,47.5,5.5979,0.0364,4
543,2015,2,9.2747,0.4943,33.1,7.0447,0.0891,3
543,2016,1,9.3579,0.5945,34.1,7.3284,0.06,3
543,2017,2,9.5504,0.6413,35.1,7.1132,0.0425,3
543,2018,1,9.1606,0.5013,36.1,7.1597,0.0503,3
543,2019,0,9.1618,0.579,37.1,7.0625,0.0012,3
544,2015,3,11.6038,0.1872,46.7,7.6302,0.1101,3
544,2016,2,11.7273,0.2553,47.7,7.6927,0.0617,3
544,2017,3,11.6358,0.3106,48.7,7.6953,0.1273,3
544,2018,3,11.5764,0.3136,49.7,7.7329,0.0348,3
544,2019,3,11.6946,0.4437,50.7,7.5805,0.0505,3
545,2015,0,9.9848,0.05,5.6,9.3165,0.0711,4
545,2016,2,9.9613,0.1201,6.6,9.3225,0.0573,4
545,2017,0,10.2002,0.1697,7.6,9.3319,0.102,4
545,2018,0,10.2506,0.2056,8.6,9.4284,0.1184,4
545,2019,1,10.303,0.187,9.6,9.2285,0.0913,4
546,2015,3,10.9145,0.7554,33.6,8.9025,-0.0006,5
546,2016,3,11.054,0.807,34.6,8.6067,-0.0112,5
546,2017,2,11.1998,0.7287,35.6,8.8341,0.0659,5
546,2018,0,11.0555,0.794,36.6,8.6797,0.0183,5
546,2019,3,11.0207,0.7194,37.6,8.771,0.0266,5
547,2015,2,10.9755,0.5499,26.0,9.2572,0.0352,4
547,2016,2,11.2207,0.5477,27.0,9.3058,0.0307,4
547,2017,2,11.2828,0.5679,28.0,9.4697,0.1247,4
547,2018,3,11.385,0.5035,29.0,9.3352,0.1116,4
547,2019,3,11.1659,0.5389,30.0,9.3555,0.0387,4
548,2015,1,8.2639,0.1623,16.3,7.8115,0.078,5
548,2016,0,8.4106,0.271,17.3,7.6502,0.054,5
548,2017,3,8.4103,0.3122,18.3,7.7393,0.0642,5
548,2018,2,8.2262,0.201,19.3,7.5242,0.0341,5
548,2019,1,8.2148,0.3628,20.3,7.4073,0.0434,5
549,2015,1,9.2762,0.5395,10.1,8.1683,0.0219,3
549,2016,0,9.2776,0.6589,11.1,8.1236,0.0585,3
549,2017,2,9.6939,0.6484,12.1,8.1321,0.0485,3
549,2018,0,9.2209,0.6318,13.1,7.9298,0.0852,3
549,2019,3,9.756,0.6385,14.1,8.1207,0.0542,3
550,2015,2,10.8814,0.2206,31.3,8.9905,0.0525,1
550,2016,1,11.1751,0.2401,32.3,9.1697,0.0937,1
550,2017,3,11.262,0.293,33.3,9.0937,0.0801,1
550,2018,2,11.1324,0.3296,34.3,9.0313,0.1118,1
550,2019,1,10.8879,0.3061,35.3,9.1485,0.11,1
551,2015,3,11.138,0.227,34.9,7.4431,0.0952,3
551,2016,2,10.9422,0.2982,35.9,7.3255,0.0859,3
551,2017,0,11.0216,0.2787,36.9,7.5255,0.0522,3
551,2018,3,10.6882,0.2522,37.9,7.5141,0.1135,3
551,2019,2,10.7498,0.3054,38.9,7.4143,0.0576,3
552,2015,0,8.5513,0.2609,19.3,9.5394,0.0966,3
552,2016,0,8.5924,0.3449,20.3,9.7076,0.0853,3
552,2017,2,8.8069,0.3144,21.3,9.6547,0.0981,3
552,2018,2,8.9466,0.2665,22.3,9.7248,0.0464,3
552,2019,1,8.8033,0.3435,23.3,9.6391,0.1107,3
553,2015,3,9.9385,0.1903,37.9,6.5838,0.1094,2
553,2016,0,9.819,0.1314,38.9,6.7257,0.1191,2
553,2017,3,9.9152,0.0923,39.9,6.5493,0.0754,2
553,2018,3,9.9361,0.0617,40.9,6.6169,0.1139,2
553,2019,3,9.7503,0.1547,41.9,6.9755,0.0626,2
554,2015,3,10.6562,0.3652,18.4,10.8401,0.0856,2
554,2016,3,10.798,0.4152,19.4,10.937,0.0783,2
554,2017,0,10.7058,0.3887,20.4,10.8579,0.0965,2
554,2018,2,10.8272,0.4728,21.4,10.7067,0.0282,2
554,2019,0,10.8659,0.4849,22.4,11.1005,0.1007,2
555,2015,2,9.1518,0.5179,49.3,8.3877,0.042,2
555,2016,2,9.2702,0.6623,50.3,8.3624,0.0383,2
555,2017,1,9.3373,0.6114,51.3,8.4924,0.0214,2
555,2018,3,9.4108,0.6052,52.3,8.459,0.0694,2
555,2019,3,9.6524,0.5586,53.3,8.5373,0.0546,2
556,2015,1,10.3029,0.2559,22.0,8.7954,0.08,2
556,2016,0,10.4021,0.2421,23.0,8.8518,0.0304,2
556,2017,3,10.4432,0.252,24.0,8.932,0.0824,2
556,2018,3,10.5748,0.2612,25.0,8.856,0.0787,2
556,2019,1,10.4548,0.176,26.0,8.8945,0.0406,2
557,2015,2,9.8582,0.1356,45.6,8.5311,0.11,5
557,2016,1,10.3496,0.261,46.6,8.4882,0.0507,5
557,2017,1,9.9889,0.1878,47.6,8.4023,0.0666,5
557,2018,2,9.8646,0.2642,48.6,8.2975,0.0451,5
557,2019,1,10.1091,0.3818,49.6,8.3761,0.0905,5
558,2015,3,10.3687,0.2391,39.2,5.6298,0.1123,4
558,2016,2,10.436,0.2409,40.2,5.54,0.0051,4
558,2017,3,10.5738,0.2087,41.2,5.6204,0.1041,4
558,2018,1,10.3052,0.2263,42.2,5.2549,0.0955,4
558,2019,1,10.5313,0.2134,43.2,5.5358,0.0626,4
559,2015,0,9.9131,0.2895,35.2,8.7414,0.0615,1
559,2016,3,9.9355,0.3679,36.2,8.5946,0.1204,1
559,2017,3,9.8493,0.4897,37.2,8.696,0.0235,1
559,2018,2,9.6772,0.333,38.2,8.5589,0.0583,1
559,2019,3,9.7251,0.4583,39.2,8.6516,0.0551,1
560,2015,2,9.3924,0.2041,30.9,8.8122,0.015,3
560,2016,3,9.1425,0.1569,31.9,8.7634,0.0427,3
560,2017,1,9.4203,0.2357,32.9,8.7808,0.0825,3
560,2018,2,9.3286,0.0946,33.9,8.898,0.0925,3
560,2019,2,9.1867,0.2681,34.9,8.8342,0.0417,3
561,2015,2,9.9361,0.3395,18.3,6.2439,0.057,5
561,2016,0,9.9446,0.3888,19.3,6.2496,0.0856,5
561,2017,3,10.3147,0.3925,20.3,6.2492,0.0682,5
561,2018,3,10.4372,0.3648,21.3,6.0789,0.0944,5
561,2019,1,10.3146,0.3229,22.3,6.1951,0.0973,5
562,2015,0,9.5893,0.5228,3.4,6.2233,0.0539,1
562,2016,3,9.7555,0.428,4.4,6.1139,0.0432,1
562,2017,3,9.9518,0.4906,5.4,6.3283,0.0516,1
562,2018,1,9.8688,0.4765,6.4,6.2872,0.0347,1
562,2019,0,9.5103,0.5046,7.4,6.5276,0.1129,1
563,2015,3,10.3226,0.4659,9.2,9.1918,0.019,5
563,2016,2,10.6983,0.4686,10.2,9.2468,0.0914,5
563,2017,2,10.4409,0.475,11.2,9.5915,0.0212,5
563,2018,2,10.3808,0.4135,12.2,9.3201,0.0582,5
563,2019,2,10.491,0.4938,13.2,9.4094,0.0247,5
564,2015,0,11.1007,0.5008,5.8,9.8892,0.0464,5
564,2016,0,11.1107,0.4471,6.8,9.9415,0.0799,5
564,2017,1,10.8931,0.4362,7.8,9.8002,0.0789,5
564,2018,3,11.1177,0.4907,8.8,9.7057,0.0706,5
564,2019,3,10.7821,0.4678,9.8,9.8224,0.0607,5
565,2015,1,11.1512,0.4411,16.5,7.8836,0.1081,3
565,2016,3,11.3969,0.4301,17.5,7.9398,0.1128,3
565,2017,2,11.1995,0.4513,18.5,8.0018,0.0485,3
565,2018,1,11.244,0.4761,19.5,8.0626,0.0795,3
565,2019,2,11.5411,0.4494,20.5,8.1251,0.0772,3
566,2015,1,11.658,0.1925,21.8,10.4896,0.1131,4
566,2016,3,11.7413,0.0961,22.8,10.4881,0.1097,4
566,2017,2,11.6476,0.1552,23.8,10.6114,0.1367,4
566,2018,3,11.7732,0.2174,24.8,10.7734,0.1404,4
566,2019,3,11.8801,0.2892,25.8,10.7639,0.0997,4
567,2015,0,11.8176,0.4969,7.1,5.1653,0.0563,2
567,2016,0,11.9983,0.462,8.1,5.1364,0.0521,2
567,2017,2,11.9656,0.4534,9.1,5.0835,0.0932,2
567,2018,2,11.6083,0.4618,10.1,5.1711,0.0626,2
567,2019,2,12.0754,0.4958,11.1,5.2658,0.1166,2
568,2015,3,9.3324,0.3808,12.6,7.3482,0.0444,4
568,2016,3,9.229,0.3874,13.6,7.3112,0.0863,4
568,2017,2,9.3479,0.4637,14.6,7.1539,0.0507,4
568,2018,1,9.2509,0.4414,15.6,7.3491,0.0484,4
568,2019,2,9.4467,0.3102,16.6,7.4681,0.0926,4
569,2015,0,10.6208,0.3058,25.6,9.8694,0.0785,3
569,2016,2,10.7391,0.3214,26.6,9.8504,0.0449,3
569,2017,2,10.4877,0.2269,27.6,9.8912,0.1059,3
569,2018,0,10.936,0.2366,28.6,9.7213,0.0688,3
569,2019,2,10.6341,0.3014,29.6,9.7504,0.0491,3
570,2015,3,9.9003,0.1951,13.9,6.9177,0.1361,3
570,2016,3,10.1823,0.1798,14.9,6.8138,0.0946,3
570,2017,2,10.3536,0.2115,15.9,6.9083,0.0536,3
570,2018,1,10.0695,0.3171,16.9,6.7267,0.0253,3
570,2019,1,9.8153,0.2468,17.9,6.8482,0.0599,3
571,2015,2,10.301,0.2541,5.0,9.1562,0.0604,3
571,2016,3,10.5027,0.1821,6.0,9.1755,-0.0027,3
571,2017,3,10.5341,0.1828,7.0,9.102,0.0364,3
571,2018,0,10.3353,0.1792,8.0,9.0747,0.0901,3
571,2019,3,10.5286,0.1403,9.0,9.0068,0.0736,3
572,2015,3,10.3908,0.5188,12.2,7.3335,0.0354,1
572,2016,1,9.9601,0.5084,13.2,7.3405,0.0522,1
572,2017,3,10.2503,0.5046,14.2,7.4117,0.0257,1
572,2018,3,10.4029,0.5422,15.2,7.3104,0.0095,1
572,2019,0,10.2598,0.4864,16.2,7.4271,0.0296,1
573,2015,0,9.877,0.1413,48.5,6.2119,0.0661,4
573,2016,3,9.5509,0.157,49.5,6.2429,0.0822,4
573,2017,1,9.3246,0.0913,50.5,6.3148,0.1214,4
573,2018,3,9.4968,0.1915,51.5,6.3163,0.0509,4
573,2019,3,9.459,0.257,52.5,6.4711,0.0355,4
574,2015,3,11.0184,0.5767,47.9,7.9531,0.0687,4
574,2016,2,10.9589,0.5407,48.9,7.9243,0.03,4
574,2017,0,11.1781,0.5015,49.9,7.8352,0.0517,4
574,2018,3,10.8354,0.585,50.9,8.0849,0.0609,4
574,2019,0,11.1696,0.615,51.9,7.9693,0.025,4
575,2015,3,10.7211,0.238,7.0,10.1694,0.1014,5
575,2016,2,11.0504,0.2525,8.0,10.2411,0.0316,5
575,2017,2,10.8106,0.3298,9.0,10.1936,-0.0177,5
575,2018,3,11.0328,0.3413,10.0,10.3402,0.0384,5
575,2019,3,11.2068,0.2954,11.0,10.0803,0.0496,5
576,2015,0,10.8591,0.745,36.0,9.2111,0.0542,5
576,2016,0,10.5259,0.7506,37.0,9.2644,0.0469,5
576,2017,0,10.9564,0.7392,38.0,9.1836,0.0279,5
576,2018,1,10.7421,0.7755,39.0,9.2841,0.0526,5
576,2019,0,10.3535,0.7557,40.0,9.3369,0.0596,5
577,2015,2,11.6003,0.5478,41.4,6.5639,0.0837,5
577,2016,3,11.8668,0.4597,42.4,6.4616,0.089,5
577,2017,0,11.678,0.6564,43.4,6.416,0.0556,5
577,2018,1,12.0349,0.5847,44.4,6.6065,0.0823,5
577,2019,3,11.4957,0.6437,45.4,6.3762,0.1025,5
578,2015,0,10.9183,0.1443,13.1,8.0122,0.1098,3
578,2016,2,10.8043,0.2271,14.1,7.7171,0.062,3
578,2017,2,10.6062,0.3085,15.1,8.0073,0.0763,3
578,2018,3,11.2247,0.1841,16.1,7.9002,0.0598,3
578,2019,1,10.8905,0.2712,17.1,7.9686,0.0631,3
579,2015,3,11.477,0.432,34.6,8.5214,0.0835,4
579,2016,2,11.2862,0.4211,35.6,8.3787,0.0561,4
579,2017,3,11.2116,0.3689,36.6,8.5405,0.0347,4
579,2018,2,11.418,0.4514,37.6,8.6484,0.0912,4
579,2019,1,11.4734,0.4152,38.6,8.5941,0.1049,4
580,2015,2,10.7873,0.4207,24.3,8.2371,0.0733,3
580,2016,0,10.925,0.4165,25.3,7.8837,0.1068,3
580,2017,3,11.2633,0.4486,26.3,8.1136,0.0358,3
580,2018,3,10.7498,0.5198,27.3,8.0147,0.0613,3
580,2019,2,10.845,0.4565,28.3,8.2892,0.0741,3
581,2015,1,8.5993,0.4737,41.1,4.7366,0.02,1
581,2016,1,8.3995,0.4086,42.1,4.7404,0.0454,1
581,2017,0,8.4442,0.3514,43.1,4.9065,0.0289,1
581,2018,2,8.3994,0.4104,44.1,4.8744,0.0426,1
581,2019,3,8.4086,0.3163,45.1,4.9204,0.0414,1
582,2015,2,10.3502,0.5091,30.6,6.1673,0.0556,5
582,2016,0,10.3612,0.5413,31.6,6.0631,0.0913,5
582,2017,1,10.5961,0.4115,32.6,6.0383,0.077,5
582,2018,1,10.5509,0.5023,33.6,6.0453,0.0399,5
582,2019,1,10.4039,0.5735,34.6,5.9976,0.0493,5
583,2015,3,10.6833,0.1771,48.8,5.9287,0.1013,3
583,2016,3,10.7825,0.1941,49.8,5.8982,0.0343,3
583,2017,2,11.1889,0.1848,50.8,5.8601,0.1035,3
583,2018,3,10.8083,0.2002,51.8,5.8622,0.0556,3
583,2019,2,10.8954,0.2033,52.8,5.7609,0.0737,3
584,2015,2,11.5706,0.5094,18.2,7.6556,0.0723,3
584,2016,1,11.3307,0.6668,19.2,7.6607,0.0688,3
584,2017,2,11.43,0.6099,20.2,7.8042,0.0614,3
584,2018,2,11.3329,0.67,21.2,7.643,0.0725,3
584,2019,3,11.4149,0.6097,22.2,7.8135,0.0321,3
585,2015,1,11.782,0.1675,14.1,6.4121,0.1128,1
585,2016,2,11.7842,0.0894,15.1,6.328,0.0971,1
585,2017,2,12.2234,0.1865,16.1,6.2887,0.0788,1
585,2018,2,12.2298,0.098,17.1,6.3339,0.1264,1
585,2019,3,12.1452,0.2429,18.1,6.2101,0.0622,1
586,2015,1,9.8648,0.792,13.4,6.6623,0.0571,2
586,2016,2,10.1551,0.778,14.4,6.8068,0.0609,2
586,2017,0,9.9912,0.732,15.4,6.7726,0.0417,2
586,2018,1,9.864,0.8197,16.4,6.8715,0.054,2
586,2019,0,10.1879,0.7234,17.4,6.838,0.0144,2
587,2015,3,10.8704,0.1431,18.5,8.5732,0.096,4
587,2016,1,10.8559,0.1649,19.5,8.6,0.0755,4
587,2017,3,11.1395,0.2032,20.5,8.6142,0.1236,4
587,2018,2,10.7246,0.2734,21.5,8.7427,0.1078,4
587,2019,1,11.2581,0.2853,22.5,8.77,0.0692,4
588,2015,2,9.9872,0.0607,8.9,9.3059,0.0383,2
588,2016,0,10.3289,0.087,9.9,9.3909,0.0671,2
588,2017,3,10.5061,0.1836,10.9,9.4849,0.0902,2
588,2018,2,10.0489,0.1244,11.9,9.1469,0.0354,2
588,2019,2,10.3639,0.1701,12.9,9.1416,0.068,2
589,2015,1,9.2381,0.2892,14.4,6.8256,0.1035,5
589,2016,0,9.3928,0.3909,15.4,6.7787,0.0582,5
589,2017,3,9.5021,0.4313,16.4,6.8808,0.0617,5
589,2018,2,9.2842,0.4165,17.4,7.0112,-0.0066,5
589,2019,2,9.1426,0.3944,18.4,6.9162,0.1131,5
590,2015,0,9.9532,0.2623,12.9,5.7727,0.0746,3
590,2016,3,9.9446,0.2436,13.9,5.8053,0.0951,3
590,2017,2,10.3191,0.2709,14.9,5.7598,0.0519,3
590,2018,2,10.0104,0.2256,15.9,5.7919,0.0449,3
590,2019,0,9.9989,0.2806,16.9,5.6401,0.0259,3
591,2015,1,10.3497,0.567,20.8,9.2732,0.1201,1
591,2016,0,10.3645,0.6731,21.8,9.1687,0.0563,1
591,2017,1,10.48,0.596,22.8,9.1946,0.0367,1
591,2018,2,10.5613,0.5763,23.8,9.2413,0.1082,1
591,2019,0,10.4003,0.6615,24.8,9.1688,0.0384,1
592,2015,1,10.2461,0.4092,48.0,6.6663,0.0398,1
592,2016,2,10.4216,0.3916,49.0,6.8889,0.043,1
592,2017,3,10.5271,0.3971,50.0,6.9734,0.0882,1
592,2018,3,10.7248,0.3892,51.0,7.0031,0.0562,1
592,2019,0,10.4249,0.421,52.0,7.0412,0.0618,1
593,2015,2,9.6951,0.4717,11.2,7.0106,0.0288,4
593,2016,3,9.8037,0.4144,12.2,6.9753,0.0469,4
593,2017,0,9.4077,0.5748,13.2,7.0136,0.0411,4
593,2018,1,9.7185,0.5764,14.2,7.167,0.052,4
593,2019,1,9.6223,0.545,15.2,7.0996,0.0886,4
594,2015,3,11.0097,0.3718,17.0,8.6243,0.1114,2
594,2016,3,11.4646,0.2866,18.0,8.8319,0.0705,2
594,2017,3,11.2561,0.3652,19.0,8.7454,0.0898,2
594,2018,2,11.036,0.4248,20.0,8.8664,0.0931,2
594,2019,0,11.3304,0.3451,21.0,8.7633,0.1232,2
595,2015,2,9.9351,0.5045,10.8,5.7742,0.0689,4
595,2016,2,10.1419,0.4177,11.8,5.7168,0.0784,4
595,2017,0,9.8288,0.557,12.8,5.5752,0.0266,4
595,2018,2,10.1281,0.5424,13.8,5.8106,0.0672,4
595,2019,2,9.9903,0.6496,14.8,5.7522,0.1037,4
596,2015,3,9.6437,0.2259,49.1,7.2312,0.1294,3
596,2016,2,10.025,0.2726,50.1,7.2242,0.072,3
596,2017,3,9.9144,0.2297,51.1,7.3512,0.0631,3
596,2018,1,9.8423,0.2484,52.1,7.2118,0.1028,3
596,2019,3,9.9804,0.2431,53.1,7.2321,0.0545,3
597,2015,2,8.8979,0.6589,47.7,6.8124,0.1038,4
597,2016,1,9.6186,0.6925,48.7,7.0161,0.0567,4
597,2017,0,9.3143,0.8093,49.7,7.0304,0.0372,4
597,2018,3,9.1801,0.6946,50.7,7.0956,0.0343,4
597,2019,0,9.4736,0.7825,51.7,6.7958,0.0538,4
598,2015,0,9.6091,0.4993,23.4,6.166,0.1049,1
598,2016,0,9.8627,0.4317,24.4,6.0845,0.0772,1
598,2017,1,9.3822,0.51,25.4,6.3814,0.0598,1
598,2018,1,9.5285,0.4922,26.4,6.3665,0.0148,1
598,2019,0,10.1178,0.5646,27.4,6.359,0.053,1
599,2015,1,10.7732,0.1726,38.1,8.0232,0.1181,1
599,2016,0,10.2821,0.2233,39.1,8.1435,0.0048,1
