worker_id,year,mode,prod_remote,commute,kids,age,educ,income,sector,firm_size,tech_job
1051,2022,0,5.75,22.0,1,57.0,9.6,14218.74,3,3,0
1051,2023,0,5.56,29.3,1,58.0,9.6,15213.11,3,3,0
1052,2019,0,6.56,23.8,0,32.0,11.2,7984.92,4,3,0
1052,2020,0,6.25,22.3,0,33.0,11.2,8100.56,4,3,0
1052,2021,1,6.51,28.5,0,34.0,11.2,8803.39,4,3,0
1052,2022,2,6.63,26.4,0,35.0,11.2,8501.17,4,3,0
1052,2023,2,6.53,29.7,0,36.0,11.2,7821.47,4,3,0
1053,2019,1,5.77,33.2,0,30.0,20.1,18597.6,5,2,0
1053,2020,1,5.63,33.9,0,31.0,20.1,20019.81,5,2,0
1053,2021,2,5.55,37.6,0,32.0,20.1,20892.37,5,2,0
1053,2022,2,6.04,43.1,1,33.0,20.1,20166.77,5,2,0
1053,2023,1,5.97,39.0,1,34.0,20.1,23763.58,5,2,0
1054,2019,0,7.75,27.1,0,53.0,18.8,27581.94,3,2,0
1054,2020,1,7.74,23.9,0,54.0,18.8,26720.89,3,2,0
1054,2021,0,7.27,20.3,0,55.0,18.8,28925.23,3,2,0
1054,2022,0,7.65,20.6,1,56.0,18.8,29370.46,3,2,0
1054,2023,0,7.8,33.1,1,57.0,18.8,33956.97,3,2,0
1055,2019,1,5.86,37.4,2,33.0,15.5,22618.12,2,3,1
1055,2020,1,6.1,44.8,2,34.0,15.5,25052.7,2,3,1
1055,2021,1,6.01,40.6,2,35.0,15.5,26546.68,2,3,1
1055,2022,1,5.85,29.9,2,36.0,15.5,28118.29,2,3,1
1055,2023,1,5.61,43.6,2,37.0,15.5,28820.05,2,3,1
1056,2019,2,8.39,39.1,0,26.0,13.4,18258.08,1,1,1
1056,2020,2,8.56,54.8,0,27.0,13.4,17296.69,1,1,1
1056,2021,0,9.05,43.8,0,28.0,13.4,17127.95,1,1,1
1056,2022,2,7.94,51.1,0,29.0,13.4,17267.89,1,1,1
1056,2023,0,8.82,49.5,0,30.0,13.4,19066.13,1,1,1
1057,2019,1,6.82,26.5,0,52.0,16.6,18671.77,4,1,0
1057,2020,2,6.59,23.9,0,53.0,16.6,19164.45,4,1,0
1057,2021,2,6.91,37.4,0,54.0,16.6,18699.01,4,1,0
1057,2022,2,6.74,20.2,0,55.0,16.6,20456.92,4,1,0
1057,2023,0,6.8,31.4,0,56.0,16.6,22372.89,4,1,0
1058,2019,1,6.82,12.9,1,26.0,16.3,14138.93,1,3,1
1058,2020,2,6.4,20.3,1,27.0,16.3,16055.65,1,3,1
1058,2021,1,6.89,7.5,1,28.0,16.3,15201.93,1,3,1
1058,2022,2,6.82,17.2,1,29.0,16.3,15995.6,1,3,1
1058,2023,1,7.43,7.4,1,30.0,16.3,14491.3,1,3,1
1059,2019,0,4.87,24.6,0,45.0,9.4,9570.36,5,3,0
1059,2020,2,4.31,28.0,0,46.0,9.4,10117.03,5,3,0
1059,2021,2,4.81,30.1,0,47.0,9.4,10964.52,5,3,0
1059,2022,0,5.29,28.7,0,48.0,9.4,12229.93,5,3,0
1059,2023,0,4.73,31.9,0,49.0,9.4,10752.79,5,3,0
1060,2019,0,5.57,24.7,0,32.0,18.8,11383.05,5,2,0
1060,2020,0,5.13,15.5,0,33.0,18.8,11108.67,5,2,0
1060,2021,1,5.15,17.2,0,34.0,18.8,12895.14,5,2,0
1060,2022,2,5.28,20.7,0,35.0,18.8,12335.95,5,2,0
1060,2023,1,5.68,19.1,0,36.0,18.8,12753.25,5,2,0
1061,2019,0,4.6,21.9,0,54.0,13.8,10216.63,3,2,0
1061,2020,2,4.95,30.8,0,55.0,13.8,10951.02,3,2,0
1061,2021,1,4.34,21.6,0,56.0,13.8,10220.59,3,2,0
1061,2022,1,4.5,26.4,0,57.0,13.8,11532.96,3,2,0
1061,2023,1,5.18,24.3,0,58.0,13.8,12120.8,3,2,0
1062,2019,1,4.4,25.8,1,54.0,14.6,13686.28,4,2,0
1062,2020,2,5.0,33.4,1,55.0,14.6,14380.17,4,2,0
1062,2021,1,4.75,43.0,1,56.0,14.6,13641.92,4,2,0
1062,2022,1,4.6,38.9,1,57.0,14.6,15591.17,4,2,0
1062,2023,0,5.05,30.4,1,58.0,14.6,13726.76,4,2,0
1063,2019,1,5.12,31.9,1,40.0,18.9,23047.03,3,3,0
1063,2020,2,5.27,25.8,1,41.0,18.9,24733.91,3,3,0
1063,2021,2,5.76,29.2,1,42.0,18.9,23732.43,3,3,0
1063,2022,2,6.17,29.3,1,43.0,18.9,26226.78,3,3,0
1063,2023,2,5.64,24.3,1,44.0,18.9,25939.02,3,3,0
1064,2019,1,3.38,13.5,3,39.0,12.3,15217.91,4,2,0
1064,2020,1,4.13,30.9,3,40.0,12.3,16118.88,4,2,0
1064,2021,1,4.0,19.6,3,41.0,12.3,17188.58,4,2,0
1064,2022,0,4.0,23.9,3,42.0,12.3,17594.18,4,2,0
1064,2023,1,3.65,29.6,3,43.0,12.3,16854.04,4,2,0
1065,2019,0,7.57,27.3,0,50.0,12.1,26624.95,1,1,1
1065,2020,2,6.99,16.6,0,51.0,12.1,26628.15,1,1,1
1065,2021,2,7.64,18.6,0,52.0,12.1,27519.97,1,1,1
1065,2022,2,7.83,22.4,1,53.0,12.1,26925.75,1,1,1
1065,2023,2,8.15,26.2,1,54.0,12.1,27928.4,1,1,1
1066,2019,0,5.49,35.2,0,40.0,10.4,8666.81,3,2,0
1066,2020,1,5.24,38.4,0,41.0,10.4,8589.51,3,2,0
1066,2021,1,5.36,48.5,0,42.0,10.4,9542.42,3,2,0
1066,2022,1,5.47,37.2,0,43.0,10.4,8470.63,3,2,0
1066,2023,1,5.31,45.2,0,44.0,10.4,9106.17,3,2,0
1067,2019,1,6.53,39.0,0,29.0,12.2,9701.81,3,3,0
1067,2020,1,6.18,35.9,0,30.0,12.2,10661.78,3,3,0
1067,2021,1,6.04,45.6,0,31.0,12.2,10067.06,3,3,0
1067,2022,1,6.51,39.5,0,32.0,12.2,10880.85,3,3,0
1067,2023,0,6.53,36.6,0,33.0,12.2,10796.84,3,3,0
1068,2019,2,5.52,6.4,0,41.0,14.7,10275.67,2,1,0
1068,2020,2,5.8,22.1,1,42.0,14.7,10189.22,2,1,0
1068,2021,2,5.72,16.5,1,43.0,14.7,11066.39,2,1,0
1068,2022,2,6.23,16.1,1,44.0,14.7,11499.25,2,1,0
1068,2023,1,5.91,14.5,1,45.0,14.7,12165.55,2,1,0
1069,2019,0,6.84,15.4,0,47.0,17.8,23526.49,2,1,1
1069,2020,1,6.9,24.8,0,48.0,17.8,23145.26,2,1,1
1069,2021,1,7.54,15.4,0,49.0,17.8,23649.98,2,1,1
1069,2022,0,6.79,10.6,0,50.0,17.8,25447.86,2,1,1
1069,2023,1,7.12,18.4,0,51.0,17.8,24722.46,2,1,1
1070,2019,1,8.06,54.6,0,39.0,20.9,17588.63,5,1,0
1070,2020,1,8.19,53.6,0,40.0,20.9,18167.86,5,1,0
1070,2021,1,7.97,61.4,0,41.0,20.9,18593.05,5,1,0
1070,2022,1,7.69,52.2,0,42.0,20.9,18324.16,5,1,0
1070,2023,0,8.23,54.1,0,43.0,20.9,20818.63,5,1,0
1071,2019,0,5.45,19.6,1,52.0,8.5,11210.08,4,2,0
1071,2020,2,6.03,8.0,1,53.0,8.5,11492.82,4,2,0
1071,2021,1,5.4,6.2,1,54.0,8.5,11932.42,4,2,0
1071,2022,0,5.39,5.0,1,55.0,8.5,11073.99,4,2,0
1071,2023,2,5.71,22.3,1,56.0,8.5,12823.24,4,2,0
1072,2019,1,6.88,11.6,0,54.0,16.1,17201.84,5,1,0
1072,2020,2,7.27,20.0,0,55.0,16.1,17141.53,5,1,0
1072,2021,2,7.74,13.1,0,56.0,16.1,17376.58,5,1,0
1072,2022,2,7.42,8.8,0,57.0,16.1,18213.77,5,1,0
1072,2023,1,7.82,5.0,0,58.0,16.1,19111.67,5,1,0
1073,2019,1,4.86,46.9,0,39.0,12.5,10260.47,5,2,0
1073,2020,1,4.69,53.2,0,40.0,12.5,10378.02,5,2,0
1073,2021,0,3.87,47.0,0,41.0,12.5,10610.28,5,2,0
1073,2022,2,4.61,54.2,0,42.0,12.5,11050.92,5,2,0
1073,2023,2,5.08,50.1,1,43.0,12.5,10924.43,5,2,0
1074,2019,0,6.49,12.0,0,31.0,17.4,16580.5,2,3,1
1074,2020,1,6.26,18.3,0,32.0,17.4,16444.57,2,3,1
1074,2021,2,6.89,15.5,0,33.0,17.4,17507.5,2,3,1
1074,2022,0,6.89,21.0,0,34.0,17.4,17024.09,2,3,1
1074,2023,0,6.55,15.3,0,35.0,17.4,17594.71,2,3,1
1075,2019,2,4.58,35.4,0,28.0,16.0,12168.66,2,1,1
1075,2020,1,4.64,36.9,0,29.0,16.0,12284.1,2,1,1
1075,2021,2,4.6,29.2,0,30.0,16.0,12283.73,2,1,1
1075,2022,2,5.07,33.1,0,31.0,16.0,13500.97,2,1,1
1075,2023,0,4.92,29.6,0,32.0,16.0,12958.45,2,1,1
1076,2019,2,5.84,16.9,2,52.0,11.6,7897.32,5,3,0
1076,2020,1,6.01,15.1,1,53.0,11.6,8941.1,5,3,0
1076,2021,1,5.75,8.9,1,54.0,11.6,8532.12,5,3,0
1076,2022,1,5.85,19.2,1,55.0,11.6,9517.48,5,3,0
1076,2023,1,5.69,20.6,1,56.0,11.6,9372.8,5,3,0
1077,2019,0,7.54,21.5,0,33.0,12.1,8032.62,5,2,0
1077,2020,1,6.55,21.3,0,34.0,12.1,7560.95,5,2,0
1077,2021,1,6.95,10.4,1,35.0,12.1,7657.95,5,2,0
1077,2022,2,6.78,25.4,1,36.0,12.1,8497.0,5,2,0
1077,2023,1,7.43,23.6,1,37.0,12.1,8112.75,5,2,0
1078,2019,2,7.38,22.7,0,39.0,22.0,24776.6,5,2,0
1078,2020,1,8.11,22.0,0,40.0,22.0,22361.16,5,2,0
1078,2021,1,7.35,16.3,0,41.0,22.0,22643.29,5,2,0
1078,2022,1,7.62,28.4,0,42.0,22.0,24720.02,5,2,0
1078,2023,2,7.4,22.2,0,43.0,22.0,27550.59,5,2,0
1079,2019,2,6.82,17.3,0,54.0,17.1,18113.81,3,1,0
1079,2020,2,6.43,9.9,0,55.0,17.1,18452.46,3,1,0
1079,2021,2,6.8,23.8,0,56.0,17.1,19460.39,3,1,0
1079,2022,1,6.88,21.6,0,57.0,17.1,20588.25,3,1,0
1079,2023,1,6.4,21.3,0,58.0,17.1,21109.92,3,1,0
1080,2019,1,7.5,22.8,0,31.0,13.7,7634.42,3,2,0
1080,2020,1,6.81,31.5,0,32.0,13.7,8542.66,3,2,0
1080,2021,2,6.94,32.0,0,33.0,13.7,8264.73,3,2,0
1080,2022,0,7.23,17.6,0,34.0,13.7,8636.7,3,2,0
1080,2023,0,6.74,32.1,0,35.0,13.7,8901.1,3,2,0
1081,2019,0,7.79,19.4,2,42.0,12.7,23627.68,1,1,1
1081,2020,0,8.16,8.8,2,43.0,12.7,24761.06,1,1,1
1081,2021,0,7.41,19.2,3,44.0,12.7,24700.6,1,1,1
1081,2022,0,7.71,12.5,3,45.0,12.7,25818.56,1,1,1
1081,2023,1,7.16,22.8,3,46.0,12.7,26927.69,1,1,1
1082,2019,1,7.55,24.0,2,36.0,20.3,26264.92,2,2,1
1082,2020,2,7.43,25.4,2,37.0,20.3,33035.98,2,2,1
1082,2021,0,8.21,18.9,2,38.0,20.3,33968.09,2,2,1
1082,2022,1,7.69,26.6,3,39.0,20.3,34529.61,2,2,1
1082,2023,2,8.3,13.2,3,40.0,20.3,32593.99,2,2,1
1083,2019,2,9.26,5.0,0,53.0,20.7,37890.11,1,1,1
1083,2020,2,9.58,5.0,0,54.0,20.7,38977.4,1,1,1
1083,2021,2,9.75,5.7,0,55.0,20.7,41757.94,1,1,1
1083,2022,2,9.64,5.4,0,56.0,20.7,45935.77,1,1,1
1083,2023,2,10.0,7.5,0,57.0,20.7,43975.49,1,1,1
1084,2019,0,4.13,30.6,0,30.0,14.5,13089.07,3,3,0
1084,2020,2,4.26,35.2,0,31.0,14.5,12514.4,3,3,0
1084,2021,0,4.24,33.8,0,32.0,14.5,14362.5,3,3,0
1084,2022,1,3.7,36.7,0,33.0,14.5,14437.8,3,3,0
1084,2023,2,4.33,27.8,0,34.0,14.5,14552.81,3,3,0
1085,2019,2,7.81,19.1,2,51.0,14.1,21204.52,2,2,1
1085,2020,2,8.2,21.9,2,52.0,14.1,18302.8,2,2,1
1085,2021,2,7.79,16.2,2,53.0,14.1,23387.93,2,2,1
1085,2022,2,7.64,11.8,2,54.0,14.1,21326.52,2,2,1
1085,2023,2,8.05,17.6,2,55.0,14.1,23923.72,2,2,1
1086,2019,2,7.08,56.0,0,48.0,16.8,17440.06,5,1,0
1086,2020,2,7.54,54.8,0,49.0,16.8,17885.87,5,1,0
1086,2021,1,6.58,64.5,0,50.0,16.8,18959.64,5,1,0
1086,2022,1,6.78,55.1,0,51.0,16.8,21277.94,5,1,0
1086,2023,2,6.87,60.9,1,52.0,16.8,20212.83,5,1,0
1087,2019,1,6.23,14.5,2,40.0,8.6,10973.89,4,3,0
1087,2020,2,6.65,17.3,2,41.0,8.6,10444.1,4,3,0
1087,2021,2,5.92,14.0,2,42.0,8.6,10317.25,4,3,0
1087,2022,2,6.75,18.1,2,43.0,8.6,11125.1,4,3,0
1087,2023,0,6.35,23.8,2,44.0,8.6,12082.07,4,3,0
1088,2019,1,5.23,43.1,0,32.0,16.1,21344.66,5,2,0
1088,2020,2,5.89,47.2,0,33.0,16.1,22260.37,5,2,0
1088,2021,1,5.09,48.8,0,34.0,16.1,21939.87,5,2,0
1088,2022,1,4.69,43.5,0,35.0,16.1,23773.19,5,2,0
1088,2023,1,5.43,51.7,0,36.0,16.1,25796.14,5,2,0
1089,2019,2,5.58,17.4,0,45.0,16.4,13132.88,2,2,0
1089,2020,0,5.89,11.6,0,46.0,16.4,15117.54,2,2,0
1089,2021,1,5.74,14.9,0,47.0,16.4,15113.82,2,2,0
1089,2022,2,5.99,22.5,0,48.0,16.4,14120.89,2,2,0
1089,2023,0,5.64,23.8,0,49.0,16.4,16263.48,2,2,0
1090,2019,0,5.5,29.0,2,29.0,12.5,8813.98,3,3,0
1090,2020,1,5.59,29.5,1,30.0,12.5,10172.82,3,3,0
1090,2021,1,5.43,29.5,1,31.0,12.5,9597.7,3,3,0
1090,2022,1,5.43,25.4,1,32.0,12.5,10229.02,3,3,0
1090,2023,2,5.4,38.5,1,33.0,12.5,10219.25,3,3,0
1091,2019,0,8.38,12.1,1,38.0,16.6,14307.55,1,3,1
1091,2020,2,8.04,19.9,1,39.0,16.6,13342.78,1,3,1
1091,2021,1,8.52,12.1,1,40.0,16.6,14328.18,1,3,1
1091,2022,1,7.65,23.3,1,41.0,16.6,15645.53,1,3,1
1091,2023,0,7.96,21.2,1,42.0,16.6,16121.42,1,3,1
1092,2019,1,5.67,32.0,2,39.0,13.0,16959.58,1,2,1
1092,2020,1,6.07,29.1,3,40.0,13.0,16948.55,1,2,1
1092,2021,1,5.87,36.8,4,41.0,13.0,16097.39,1,2,1
1092,2022,2,6.23,37.7,4,42.0,13.0,18350.72,1,2,1
1092,2023,1,5.81,23.7,4,43.0,13.0,19359.19,1,2,1
1093,2019,1,6.94,56.2,1,37.0,14.3,9004.52,4,3,0
1093,2020,2,6.32,55.2,1,38.0,14.3,8847.49,4,3,0
1093,2021,1,6.42,51.4,1,39.0,14.3,10123.55,4,3,0
1093,2022,1,6.52,53.3,1,40.0,14.3,10892.17,4,3,0
1093,2023,1,6.03,53.1,1,41.0,14.3,9510.6,4,3,0
1094,2019,0,6.92,24.3,0,34.0,12.4,9180.7,3,3,0
1094,2020,1,6.73,30.2,0,35.0,12.4,10123.13,3,3,0
1094,2021,2,7.62,10.4,0,36.0,12.4,10639.01,3,3,0
1094,2022,1,7.49,22.3,0,37.0,12.4,11305.68,3,3,0
1094,2023,0,6.73,29.6,0,38.0,12.4,10606.55,3,3,0
1095,2019,2,6.13,32.1,0,30.0,16.0,9146.3,3,3,0
1095,2020,1,6.11,30.0,0,31.0,16.0,9488.11,3,3,0
1095,2021,1,5.91,28.2,0,32.0,16.0,10293.79,3,3,0
1095,2022,1,6.29,10.3,1,33.0,16.0,10147.2,3,3,0
1095,2023,2,5.93,27.6,1,34.0,16.0,10362.9,3,3,0
1096,2019,1,6.76,29.4,0,54.0,15.6,18997.97,3,2,0
1096,2020,1,7.2,24.5,0,55.0,15.6,21369.3,3,2,0
1096,2021,2,7.01,20.9,0,56.0,15.6,20936.8,3,2,0
1096,2022,1,7.02,26.1,0,57.0,15.6,23149.39,3,2,0
1096,2023,1,6.95,32.0,0,58.0,15.6,23678.42,3,2,0
1097,2019,2,6.9,17.2,1,54.0,18.0,22504.7,1,1,1
1097,2020,2,7.18,20.3,1,55.0,18.0,24397.86,1,1,1
1097,2021,1,6.94,23.8,1,56.0,18.0,24101.13,1,1,1
1097,2022,1,6.61,23.4,1,57.0,18.0,25009.24,1,1,1
1097,2023,1,7.24,19.9,1,58.0,18.0,26882.48,1,1,1
1098,2019,1,5.39,56.6,1,27.0,13.4,6233.01,5,3,0
1098,2020,1,5.71,38.8,1,28.0,13.4,7109.86,5,3,0
1098,2021,1,5.19,46.1,1,29.0,13.4,7058.12,5,3,0
1098,2022,1,5.7,39.4,1,30.0,13.4,6324.56,5,3,0
1098,2023,1,5.39,41.3,1,31.0,13.4,7104.64,5,3,0
1099,2019,1,7.72,11.9,0,26.0,15.2,11461.21,4,1,0
1099,2020,2,8.19,16.9,0,27.0,15.2,11053.06,4,1,0
1099,2021,0,8.95,12.0,0,28.0,15.2,12623.86,4,1,0
1099,2022,2,7.9,5.7,0,29.0,15.2,13107.08,4,1,0
1099,2023,1,8.62,9.7,0,30.0,15.2,13735.19,4,1,0
1100,2019,1,9.74,25.7,0,31.0,13.8,14616.55,1,3,1
1100,2020,2,8.57,18.3,0,32.0,13.8,15097.9,1,3,1
1100,2021,2,9.21,9.6,0,33.0,13.8,17977.12,1,3,1
1100,2022,2,9.49,22.3,0,34.0,13.8,16929.16,1,3,1
1100,2023,2,9.68,21.1,0,35.0,13.8,17803.37,1,3,1
1101,2019,2,6.48,8.2,2,26.0,13.6,5801.69,3,3,0
1101,2020,2,6.56,7.1,2,27.0,13.6,5432.56,3,3,0
1101,2021,2,6.43,14.8,2,28.0,13.6,6408.49,3,3,0
1101,2022,2,6.08,10.6,2,29.0,13.6,5999.01,3,3,0
1101,2023,1,6.18,7.8,1,30.0,13.6,6907.46,3,3,0
1102,2019,0,6.43,24.4,1,41.0,12.2,6917.88,1,3,1
1102,2020,1,7.26,25.7,1,42.0,12.2,7634.34,1,3,1
1102,2021,1,6.95,26.6,1,43.0,12.2,7793.31,1,3,1
1102,2022,1,7.29,24.8,1,44.0,12.2,7967.97,1,3,1
1102,2023,1,7.25,22.7,1,45.0,12.2,7638.63,1,3,1
1103,2019,0,6.36,21.1,0,25.0,16.1,14706.91,1,2,1
1103,2020,2,6.58,18.1,0,26.0,16.1,14678.13,1,2,1
1103,2021,2,6.96,25.8,1,27.0,16.1,16154.29,1,2,1
1103,2022,2,7.27,28.2,1,28.0,16.1,16012.4,1,2,1
1103,2023,2,6.86,26.5,1,29.0,16.1,17409.72,1,2,1
1104,2019,1,6.01,12.9,2,25.0,14.8,10966.05,2,2,0
1104,2020,1,5.77,9.2,2,26.0,14.8,11645.61,2,2,0
1104,2021,1,6.79,10.7,2,27.0,14.8,13059.63,2,2,0
1104,2022,0,5.74,19.2,2,28.0,14.8,12836.75,2,2,0
1104,2023,1,6.22,8.8,2,29.0,14.8,13804.63,2,2,0
1105,2019,1,7.45,89.9,1,34.0,9.3,9464.93,1,1,1
1105,2020,2,6.98,103.2,1,35.0,9.3,9238.51,1,1,1
1105,2021,2,7.07,93.7,1,36.0,9.3,9738.87,1,1,1
1105,2022,2,7.12,98.9,1,37.0,9.3,9670.97,1,1,1
1105,2023,2,7.1,88.6,1,38.0,9.3,10721.77,1,1,1
1106,2019,1,7.43,5.0,2,48.0,9.6,23758.83,2,2,1
1106,2020,2,7.66,19.1,2,49.0,9.6,20306.17,2,2,1
1106,2021,2,7.95,11.8,2,50.0,9.6,22395.89,2,2,1
1106,2022,2,7.93,18.9,2,51.0,9.6,23436.66,2,2,1
1106,2023,1,8.11,6.1,2,52.0,9.6,23170.09,2,2,1
1107,2019,1,6.99,15.6,3,53.0,9.5,21136.16,1,2,1
1107,2020,2,6.93,8.0,3,54.0,9.5,21033.33,1,2,1
1107,2021,2,7.51,18.6,3,55.0,9.5,21172.2,1,2,1
1107,2022,2,7.3,18.7,3,56.0,9.5,20388.07,1,2,1
1107,2023,2,7.22,15.7,3,57.0,9.5,22508.52,1,2,1
1108,2019,1,7.82,11.8,4,39.0,15.6,20634.68,1,3,1
1108,2020,1,7.81,7.2,4,40.0,15.6,21026.14,1,3,1
1108,2021,1,8.22,14.0,4,41.0,15.6,21470.9,1,3,1
1108,2022,1,7.91,5.0,4,42.0,15.6,22063.71,1,3,1
1108,2023,1,8.07,13.5,4,43.0,15.6,24486.21,1,3,1
1109,2019,1,7.46,28.7,1,36.0,16.3,13841.7,4,1,0
1109,2020,1,7.92,42.6,1,37.0,16.3,13801.02,4,1,0
1109,2021,1,7.62,31.2,1,38.0,16.3,14197.11,4,1,0
1109,2022,1,8.08,29.7,1,39.0,16.3,14126.01,4,1,0
1109,2023,1,7.65,26.4,1,40.0,16.3,14187.26,4,1,0
1110,2019,2,5.5,52.7,1,41.0,13.6,8539.2,5,3,0
1110,2020,2,6.59,42.0,1,42.0,13.6,8983.38,5,3,0
1110,2021,0,5.85,50.0,1,43.0,13.6,9892.21,5,3,0
1110,2022,2,6.06,47.4,1,44.0,13.6,9904.82,5,3,0
1110,2023,2,6.6,51.2,1,45.0,13.6,10514.91,5,3,0
1111,2019,0,5.25,18.1,1,27.0,8.7,5235.72,5,1,0
1111,2020,0,5.42,20.7,1,28.0,8.7,5529.03,5,1,0
1111,2021,2,5.06,16.7,1,29.0,8.7,5006.1,5,1,0
1111,2022,0,5.75,14.5,1,30.0,8.7,5448.36,5,1,0
1111,2023,1,5.38,13.0,1,31.0,8.7,5202.26,5,1,0
1112,2019,0,6.09,18.7,0,39.0,16.8,17356.87,2,1,0
1112,2020,2,6.61,25.6,0,40.0,16.8,17539.51,2,1,0
1112,2021,1,6.24,17.1,0,41.0,16.8,17004.99,2,1,0
1112,2022,2,6.09,20.3,0,42.0,16.8,19206.08,2,1,0
1112,2023,1,7.18,28.5,0,43.0,16.8,18834.97,2,1,0
1113,2019,0,8.59,43.4,0,32.0,12.9,17849.76,2,3,1
1113,2020,2,8.21,44.4,0,33.0,12.9,18151.29,2,3,1
1113,2021,1,9.25,40.5,0,34.0,12.9,20541.43,2,3,1
1113,2022,2,8.15,34.5,0,35.0,12.9,21433.76,2,3,1
1113,2023,2,8.87,47.0,0,36.0,12.9,20287.6,2,3,1
1114,2019,2,6.18,15.0,1,30.0,14.1,13218.7,4,1,0
1114,2020,2,6.6,11.4,1,31.0,14.1,13101.04,4,1,0
1114,2021,2,6.67,18.2,1,32.0,14.1,13598.03,4,1,0
1114,2022,2,6.76,22.5,1,33.0,14.1,13713.19,4,1,0
1114,2023,2,6.09,14.3,1,34.0,14.1,15623.72,4,1,0
1115,2019,1,6.98,25.2,0,43.0,12.6,13937.78,1,3,1
1115,2020,2,6.4,24.7,0,44.0,12.6,15908.98,1,3,1
1115,2021,2,6.56,18.8,0,45.0,12.6,14122.78,1,3,1
1115,2022,1,6.48,16.8,0,46.0,12.6,15017.5,1,3,1
1115,2023,1,6.36,22.8,1,47.0,12.6,15871.66,1,3,1
1116,2019,2,8.08,16.2,1,53.0,16.8,17134.14,5,3,0
1116,2020,2,7.68,20.3,1,54.0,16.8,16777.06,5,3,0
1116,2021,2,7.83,23.0,1,55.0,16.8,17643.87,5,3,0
1116,2022,2,7.74,15.5,1,56.0,16.8,19297.25,5,3,0
1116,2023,2,7.96,5.1,1,57.0,16.8,18563.26,5,3,0
1117,2019,2,8.63,26.5,0,26.0,12.1,10270.69,1,2,1
1117,2020,2,9.44,22.7,1,27.0,12.1,10693.91,1,2,1
1117,2021,2,9.27,20.0,2,28.0,12.1,11187.74,1,2,1
1117,2022,2,8.94,21.8,2,29.0,12.1,10702.61,1,2,1
1117,2023,2,8.73,24.2,2,30.0,12.1,12267.75,1,2,1
1118,2019,0,8.81,39.2,2,28.0,18.1,8229.43,5,1,0
1118,2020,2,8.59,44.6,2,29.0,18.1,9087.22,5,1,0
1118,2021,2,8.77,42.6,2,30.0,18.1,9603.38,5,1,0
1118,2022,1,9.25,38.3,2,31.0,18.1,9823.81,5,1,0
1118,2023,0,9.05,42.8,2,32.0,18.1,11027.25,5,1,0
1119,2019,0,6.36,27.0,0,45.0,11.1,8832.68,4,2,0
1119,2020,2,6.06,18.1,0,46.0,11.1,7949.17,4,2,0
1119,2021,0,6.45,25.4,0,47.0,11.1,7683.73,4,2,0
1119,2022,1,6.56,21.1,0,48.0,11.1,8963.53,4,2,0
1119,2023,1,5.82,20.7,1,49.0,11.1,8403.78,4,2,0
1120,2019,2,5.63,22.6,0,52.0,12.9,14560.07,4,2,0
1120,2020,2,5.99,32.2,0,53.0,12.9,16017.84,4,2,0
1120,2021,0,6.5,23.1,0,54.0,12.9,17501.72,4,2,0
1120,2022,1,4.92,8.9,0,55.0,12.9,15918.68,4,2,0
1120,2023,1,6.33,23.4,0,56.0,12.9,16067.76,4,2,0
1121,2019,0,6.86,29.1,0,30.0,9.9,14551.98,1,2,1
1121,2020,2,7.4,30.5,0,31.0,9.9,14763.4,1,2,1
1121,2021,2,7.61,26.2,0,32.0,9.9,16334.75,1,2,1
1121,2022,2,7.61,24.3,0,33.0,9.9,17402.49,1,2,1
1121,2023,2,7.8,30.1,0,34.0,9.9,16375.28,1,2,1
1122,2019,0,7.52,26.7,1,44.0,16.7,23224.18,3,1,0
1122,2020,2,7.33,25.7,1,45.0,16.7,24195.13,3,1,0
1122,2021,2,6.92,32.7,1,46.0,16.7,26594.82,3,1,0
1122,2022,2,7.21,30.6,1,47.0,16.7,25651.35,3,1,0
1122,2023,1,7.69,31.3,1,48.0,16.7,28551.68,3,1,0
1123,2019,0,6.69,34.4,0,38.0,11.8,7362.73,5,1,0
1123,2020,1,6.43,28.9,0,39.0,11.8,7799.79,5,1,0
1123,2021,2,6.21,31.8,0,40.0,11.8,8074.54,5,1,0
1123,2022,1,6.74,33.0,1,41.0,11.8,8246.39,5,1,0
1123,2023,1,6.4,30.3,1,42.0,11.8,8362.58,5,1,0
1124,2019,0,6.35,29.1,0,33.0,12.5,10276.51,2,3,1
1124,2020,0,5.55,47.3,0,34.0,12.5,11226.33,2,3,1
1124,2021,2,5.95,45.8,0,35.0,12.5,10891.9,2,3,1
1124,2022,0,6.59,41.4,0,36.0,12.5,11247.96,2,3,1
1124,2023,1,6.16,43.6,0,37.0,12.5,12352.79,2,3,1
1125,2019,0,7.74,29.1,2,26.0,16.3,13425.07,3,2,0
1125,2020,2,8.45,23.2,2,27.0,16.3,12658.09,3,2,0
1125,2021,2,7.61,35.0,2,28.0,16.3,15055.18,3,2,0
1125,2022,2,8.38,32.4,2,29.0,16.3,13422.53,3,2,0
1125,2023,2,8.45,27.4,2,30.0,16.3,16073.13,3,2,0
1126,2019,0,5.83,13.7,0,36.0,13.1,16041.43,5,2,0
1126,2020,2,5.9,7.5,0,37.0,13.1,16391.35,5,2,0
1126,2021,2,6.8,9.6,0,38.0,13.1,19265.35,5,2,0
1126,2022,0,6.76,21.2,0,39.0,13.1,17048.99,5,2,0
1126,2023,1,6.52,21.5,0,40.0,13.1,19453.21,5,2,0
