id,year,employed,age,educ,kids,married,exper,husbinc
971,2005,0,27.0,11.6,0,0,9.4,0.0
971,2006,1,28.0,11.6,1,1,10.2,0.0
971,2007,1,29.0,11.6,0,0,11.0,0.0
971,2008,1,30.0,11.6,0,0,11.8,0.0
971,2009,0,31.0,11.6,2,0,12.6,0.0
972,2000,0,24.0,11.5,0,1,7.5,23.81
972,2001,0,25.0,11.5,1,1,8.3,26.5
972,2002,0,26.0,11.5,0,1,9.1,22.55
972,2003,0,27.0,11.5,0,1,9.9,22.46
972,2004,0,28.0,11.5,3,1,10.7,24.09
972,2005,0,29.0,11.5,2,1,11.5,26.97
972,2006,0,30.0,11.5,0,1,12.3,25.87
972,2007,0,31.0,11.5,3,1,13.1,30.79
972,2008,0,32.0,11.5,1,1,13.9,25.51
972,2009,0,33.0,11.5,0,1,14.7,28.12
973,2000,0,29.0,12.2,0,1,9.8,10.77
973,2001,1,30.0,12.2,0,1,10.6,10.46
973,2002,0,31.0,12.2,0,1,11.4,9.38
973,2003,1,32.0,12.2,0,1,12.2,11.19
973,2004,1,33.0,12.2,3,0,13.0,0.0
973,2005,1,34.0,12.2,2,1,13.8,11.42
973,2006,1,35.0,12.2,1,1,14.6,11.54
973,2007,0,36.0,12.2,1,1,15.4,13.06
973,2008,1,37.0,12.2,1,1,16.2,11.01
973,2009,1,38.0,12.2,0,1,17.0,11.71
974,2000,0,22.0,12.8,0,1,2.2,27.75
974,2001,0,23.0,12.8,0,1,3.0,27.86
974,2002,0,24.0,12.8,1,1,3.8,30.82
974,2003,0,25.0,12.8,3,1,4.6,31.67
974,2004,1,26.0,12.8,1,1,5.4,30.27
974,2005,1,27.0,12.8,0,1,6.2,29.29
974,2006,0,28.0,12.8,1,1,7.0,33.24
974,2007,0,29.0,12.8,3,1,7.8,33.04
974,2008,0,30.0,12.8,2,1,8.6,32.52
974,2009,0,31.0,12.8,3,1,9.4,31.58
975,2000,0,37.0,15.3,0,1,16.7,14.87
975,2001,0,38.0,15.3,0,1,17.5,18.19
975,2002,0,39.0,15.3,1,1,18.3,16.98
975,2003,1,40.0,15.3,0,1,19.1,16.86
975,2004,0,41.0,15.3,2,1,19.9,17.22
975,2005,1,42.0,15.3,1,0,20.7,0.0
975,2006,0,43.0,15.3,1,1,21.5,16.34
975,2007,1,44.0,15.3,0,1,22.3,13.8
975,2008,1,45.0,15.3,1,1,23.1,17.63
975,2009,0,46.0,15.3,0,1,23.9,16.87
976,2000,0,30.0,10.3,1,0,15.7,0.0
976,2001,0,31.0,10.3,2,1,16.5,0.0
976,2002,0,32.0,10.3,1,0,17.3,0.0
976,2003,0,33.0,10.3,2,0,18.1,0.0
976,2004,0,34.0,10.3,0,0,18.9,0.0
976,2005,0,35.0,10.3,0,0,19.7,0.0
976,2006,0,36.0,10.3,2,0,20.5,0.0
976,2007,0,37.0,10.3,1,1,21.3,2.17
976,2008,0,38.0,10.3,1,1,22.1,0.0
976,2009,0,39.0,10.3,1,1,22.9,0.0
977,2000,1,32.0,12.7,0,1,12.3,32.66
977,2001,0,33.0,12.7,2,1,13.1,36.04
977,2002,1,34.0,12.7,0,0,13.9,0.0
977,2003,0,35.0,12.7,0,1,14.7,33.79
977,2004,1,36.0,12.7,1,1,15.5,36.93
977,2005,0,37.0,12.7,5,1,16.3,37.94
977,2006,0,38.0,12.7,1,1,17.1,39.43
977,2007,0,39.0,12.7,0,1,17.9,40.2
977,2008,0,40.0,12.7,1,1,18.7,38.95
977,2009,0,41.0,12.7,1,1,19.5,37.19
978,2000,0,27.0,12.4,1,0,7.6,0.0
978,2001,0,28.0,12.4,1,0,8.4,0.0
978,2002,0,29.0,12.4,0,0,9.2,0.0
978,2003,0,30.0,12.4,0,0,10.0,0.0
978,2004,0,31.0,12.4,0,0,10.8,0.0
978,2005,0,32.0,12.4,2,1,11.6,0.0
978,2006,0,33.0,12.4,1,0,12.4,0.0
978,2007,0,34.0,12.4,0,1,13.2,0.57
978,2008,0,35.0,12.4,2,0,14.0,0.0
978,2009,0,36.0,12.4,2,0,14.8,0.0
979,2000,0,23.0,18.4,1,1,0.0,28.36
979,2001,0,24.0,18.4,3,1,0.8,28.4
979,2002,0,25.0,18.4,2,1,1.6,30.38
979,2003,0,26.0,18.4,2,1,2.4,33.67
979,2004,0,27.0,18.4,2,1,3.2,33.07
979,2005,0,28.0,18.4,4,1,4.0,30.19
979,2006,0,29.0,18.4,2,1,4.8,34.37
979,2007,0,30.0,18.4,0,1,5.6,34.44
979,2008,0,31.0,18.4,2,1,6.4,37.52
979,2009,0,32.0,18.4,2,0,7.2,0.0
980,2000,0,27.0,8.5,1,1,10.5,38.69
980,2001,0,28.0,8.5,2,1,11.3,41.38
980,2002,1,29.0,8.5,0,1,12.1,37.58
980,2003,1,30.0,8.5,1,1,12.9,40.8
980,2004,0,31.0,8.5,1,1,13.7,42.7
980,2005,0,32.0,8.5,2,1,14.5,43.55
980,2006,0,33.0,8.5,1,1,15.3,41.59
980,2007,0,34.0,8.5,0,1,16.1,42.49
980,2008,0,35.0,8.5,1,1,16.9,45.92
980,2009,1,36.0,8.5,1,1,17.7,45.33
981,2000,0,26.0,11.3,0,1,7.7,0.0
981,2001,0,27.0,11.3,0,0,8.5,0.0
981,2002,1,28.0,11.3,2,0,9.3,0.0
981,2003,0,29.0,11.3,0,0,10.1,0.0
981,2004,0,30.0,11.3,0,0,10.9,0.0
981,2005,0,31.0,11.3,4,0,11.7,0.0
981,2006,1,32.0,11.3,0,0,12.5,0.0
981,2007,1,33.0,11.3,0,0,13.3,0.0
981,2008,1,34.0,11.3,1,0,14.1,0.0
981,2009,1,35.0,11.3,1,0,14.9,0.0
982,2000,1,37.0,11.8,0,0,22.2,0.0
982,2001,1,38.0,11.8,1,0,23.0,0.0
982,2002,1,39.0,11.8,1,0,23.8,0.0
982,2003,0,40.0,11.8,0,0,24.6,0.0
982,2004,1,41.0,11.8,1,1,25.4,2.97
982,2005,0,42.0,11.8,0,0,26.2,0.0
982,2006,0,43.0,11.8,1,0,27.0,0.0
982,2007,0,44.0,11.8,0,0,27.8,0.0
982,2008,1,45.0,11.8,1,0,28.6,0.0
982,2009,0,46.0,11.8,1,0,29.4,0.0
983,2000,0,28.0,11.1,0,0,12.9,0.0
983,2001,0,29.0,11.1,3,0,13.7,0.0
983,2002,0,30.0,11.1,1,0,14.5,0.0
983,2003,0,31.0,11.1,1,0,15.3,0.0
983,2004,0,32.0,11.1,0,0,16.1,0.0
983,2005,0,33.0,11.1,1,0,16.9,0.0
983,2006,0,34.0,11.1,1,0,17.7,0.0
983,2007,0,35.0,11.1,1,0,18.5,0.0
983,2008,0,36.0,11.1,1,0,19.3,0.0
983,2009,0,37.0,11.1,0,1,20.1,0.0
984,2000,1,37.0,16.0,2,0,13.0,0.0
984,2001,0,38.0,16.0,1,0,13.8,0.0
984,2002,0,39.0,16.0,3,0,14.6,0.0
984,2003,0,40.0,16.0,1,0,15.4,0.0
984,2004,1,41.0,16.0,0,0,16.2,0.0
984,2005,0,42.0,16.0,1,0,17.0,0.0
984,2006,1,43.0,16.0,3,0,17.8,0.0
984,2007,1,44.0,16.0,0,0,18.6,0.0
984,2008,1,45.0,16.0,0,0,19.4,0.0
984,2009,1,46.0,16.0,1,0,20.2,0.0
985,2000,1,40.0,17.4,0,1,19.6,17.55
985,2001,0,41.0,17.4,1,1,20.4,16.03
985,2002,1,42.0,17.4,0,1,21.2,19.02
985,2003,1,43.0,17.4,1,1,22.0,15.28
985,2004,0,44.0,17.4,0,1,22.8,19.1
985,2005,1,45.0,17.4,0,1,23.6,18.29
985,2006,0,46.0,17.4,0,1,24.4,18.97
985,2007,0,47.0,17.4,0,1,25.2,18.88
985,2008,1,48.0,17.4,2,1,26.0,17.9
985,2009,1,49.0,17.4,1,1,26.8,21.56
986,2000,0,41.0,9.1,1,0,26.9,0.0
986,2001,0,42.0,9.1,0,1,27.7,21.47
986,2002,1,43.0,9.1,0,1,28.5,23.65
986,2003,0,44.0,9.1,0,1,29.3,23.71
986,2004,0,45.0,9.1,1,1,30.1,23.91
986,2005,0,46.0,9.1,1,1,30.9,24.6
986,2006,0,47.0,9.1,0,1,31.7,23.48
986,2007,0,48.0,9.1,0,1,32.5,22.35
986,2008,0,49.0,9.1,0,1,33.3,26.12
986,2009,0,50.0,9.1,0,1,34.1,26.13
987,2000,0,34.0,8.7,1,1,18.3,5.85
987,2001,1,35.0,8.7,0,0,19.1,0.0
987,2002,1,36.0,8.7,0,1,19.9,8.49
987,2003,0,37.0,8.7,1,1,20.7,7.81
987,2004,1,38.0,8.7,1,1,21.5,6.85
987,2005,1,39.0,8.7,0,1,22.3,4.57
987,2006,1,40.0,8.7,1,0,23.1,0.0
987,2007,1,41.0,8.7,1,0,23.9,0.0
987,2008,1,42.0,8.7,1,1,24.7,8.68
987,2009,1,43.0,8.7,0,1,25.5,8.46
988,2000,1,31.0,15.7,0,1,12.3,21.4
988,2001,1,32.0,15.7,0,1,13.1,24.1
988,2002,1,33.0,15.7,1,1,13.9,20.37
988,2003,1,34.0,15.7,0,1,14.7,19.18
988,2004,1,35.0,15.7,0,1,15.5,24.15
988,2005,1,36.0,15.7,0,1,16.3,25.72
988,2006,1,37.0,15.7,0,1,17.1,23.79
988,2007,1,38.0,15.7,2,1,17.9,24.23
988,2008,1,39.0,15.7,2,1,18.7,22.8
988,2009,1,40.0,15.7,0,1,19.5,26.6
989,2000,0,29.0,8.0,2,1,13.0,5.16
989,2001,0,30.0,8.0,0,1,13.8,4.62
989,2002,1,31.0,8.0,1,1,14.6,8.41
989,2003,0,32.0,8.0,0,0,15.4,0.0
989,2004,0,33.0,8.0,0,1,16.2,5.47
989,2005,1,34.0,8.0,0,1,17.0,9.34
989,2006,0,35.0,8.0,0,1,17.8,7.87
989,2007,0,36.0,8.0,2,1,18.6,7.03
989,2008,0,37.0,8.0,4,1,19.4,7.91
989,2009,0,38.0,8.0,1,0,20.2,0.0
990,2000,0,39.0,12.6,0,0,21.4,0.0
990,2001,0,40.0,12.6,0,1,22.2,28.43
990,2002,0,41.0,12.6,0,1,23.0,22.73
990,2003,0,42.0,12.6,1,1,23.8,26.67
990,2004,1,43.0,12.6,0,1,24.6,26.29
990,2005,0,44.0,12.6,0,1,25.4,24.61
990,2006,0,45.0,12.6,2,1,26.2,27.24
990,2007,0,46.0,12.6,1,1,27.0,26.65
990,2008,0,47.0,12.6,1,1,27.8,25.12
990,2009,0,48.0,12.6,1,1,28.6,27.49
991,2000,0,25.0,11.1,0,1,6.9,14.07
991,2001,0,26.0,11.1,0,1,7.7,12.67
991,2002,0,27.0,11.1,0,1,8.5,11.28
991,2003,1,28.0,11.1,1,1,9.3,12.45
991,2004,0,29.0,11.1,1,1,10.1,12.82
991,2005,0,30.0,11.1,1,1,10.9,12.1
991,2006,1,31.0,11.1,0,1,11.7,15.11
991,2007,1,32.0,11.1,1,1,12.5,17.71
991,2008,1,33.0,11.1,1,1,13.3,14.79
991,2009,0,34.0,11.1,2,1,14.1,13.73
992,2000,0,27.0,8.5,0,1,15.5,22.72
992,2001,0,28.0,8.5,2,1,16.3,22.53
992,2002,0,29.0,8.5,1,1,17.1,23.62
992,2003,0,30.0,8.5,1,1,17.9,20.73
992,2004,0,31.0,8.5,1,1,18.7,25.42
992,2005,0,32.0,8.5,3,0,19.5,0.0
992,2006,0,33.0,8.5,0,1,20.3,24.22
992,2007,0,34.0,8.5,5,1,21.1,25.08
992,2008,0,35.0,8.5,1,1,21.9,26.57
992,2009,0,36.0,8.5,0,1,22.7,23.91
993,2000,0,31.0,16.2,0,1,10.8,25.4
993,2001,0,32.0,16.2,0,1,11.6,23.24
993,2002,1,33.0,16.2,2,1,12.4,24.17
993,2003,0,34.0,16.2,2,0,13.2,0.0
993,2004,0,35.0,16.2,1,1,14.0,24.3
993,2005,0,36.0,16.2,0,1,14.8,23.05
993,2006,0,37.0,16.2,2,1,15.6,23.47
993,2007,0,38.0,16.2,0,1,16.4,24.91
993,2008,0,39.0,16.2,3,1,17.2,23.43
993,2009,1,40.0,16.2,0,1,18.0,23.99
994,2000,1,33.0,10.1,0,1,19.9,12.12
994,2001,1,34.0,10.1,0,1,20.7,12.92
994,2002,1,35.0,10.1,0,1,21.5,13.22
994,2003,1,36.0,10.1,0,1,22.3,16.41
994,2004,1,37.0,10.1,2,0,23.1,0.0
994,2005,0,38.0,10.1,2,0,23.9,0.0
994,2006,0,39.0,10.1,1,1,24.7,14.6
994,2007,0,40.0,10.1,1,0,25.5,0.0
994,2008,0,41.0,10.1,2,1,26.3,11.66
994,2009,0,42.0,10.1,1,1,27.1,13.1
995,2000,0,31.0,11.2,2,1,12.8,17.08
995,2001,0,32.0,11.2,0,1,13.6,17.48
995,2002,1,33.0,11.2,0,1,14.4,17.07
995,2003,0,34.0,11.2,2,1,15.2,20.04
995,2004,1,35.0,11.2,0,1,16.0,20.69
995,2005,0,36.0,11.2,1,1,16.8,19.96
995,2006,0,37.0,11.2,0,1,17.6,21.54
995,2007,0,38.0,11.2,1,1,18.4,19.3
995,2008,0,39.0,11.2,3,1,19.2,19.35
995,2009,1,40.0,11.2,1,1,20.0,19.87
996,2000,0,26.0,14.8,0,0,4.2,0.0
996,2001,0,27.0,14.8,1,0,5.0,0.0
996,2002,0,28.0,14.8,0,0,5.8,0.0
996,2003,1,29.0,14.8,1,0,6.6,0.0
996,2004,0,30.0,14.8,0,1,7.4,0.0
996,2005,0,31.0,14.8,1,0,8.2,0.0
996,2006,1,32.0,14.8,0,0,9.0,0.0
996,2007,0,33.0,14.8,0,0,9.8,0.0
996,2008,0,34.0,14.8,1,0,10.6,0.0
996,2009,0,35.0,14.8,3,0,11.4,0.0
997,2000,1,29.0,13.4,0,0,7.6,0.0
997,2001,1,30.0,13.4,1,0,8.4,0.0
997,2002,1,31.0,13.4,0,0,9.2,0.0
997,2003,1,32.0,13.4,1,0,10.0,0.0
997,2004,1,33.0,13.4,2,0,10.8,0.0
997,2005,1,34.0,13.4,0,0,11.6,0.0
997,2006,1,35.0,13.4,2,0,12.4,0.0
997,2007,1,36.0,13.4,1,0,13.2,0.0
997,2008,1,37.0,13.4,1,0,14.0,0.0
997,2009,1,38.0,13.4,0,0,14.8,0.0
998,2000,0,22.0,12.7,2,1,1.3,14.23
998,2001,0,23.0,12.7,1,1,2.1,17.28
998,2002,1,24.0,12.7,1,0,2.9,0.0
998,2003,1,25.0,12.7,1,1,3.7,15.17
998,2004,0,26.0,12.7,0,1,4.5,15.66
998,2005,0,27.0,12.7,3,1,5.3,12.93
998,2006,1,28.0,12.7,0,1,6.1,12.16
998,2007,1,29.0,12.7,1,1,6.9,15.32
998,2008,1,30.0,12.7,1,1,7.7,13.23
998,2009,0,31.0,12.7,0,1,8.5,16.89
999,2000,0,30.0,12.8,0,0,10.2,0.0
999,2001,0,31.0,12.8,0,0,11.0,0.0
999,2002,0,32.0,12.8,1,0,11.8,0.0
999,2003,0,33.0,12.8,1,0,12.6,0.0
999,2004,0,34.0,12.8,1,0,13.4,0.0
999,2005,0,35.0,12.8,2,0,14.2,0.0
999,2006,0,36.0,12.8,0,0,15.0,0.0
999,2007,0,37.0,12.8,2,0,15.8,0.0
999,2008,0,38.0,12.8,2,1,16.6,0.0
999,2009,0,39.0,12.8,0,1,17.4,0.0
1000,2000,0,34.0,12.9,0,0,15.1,0.0
1000,2001,1,35.0,12.9,0,0,15.9,0.0
1000,2002,1,36.0,12.9,0,0,16.7,0.0
1000,2003,1,37.0,12.9,1,0,17.5,0.0
1000,2004,1,38.0,12.9,1,0,18.3,0.0
1000,2005,0,39.0,12.9,2,1,19.1,0.0
1000,2006,0,40.0,12.9,0,0,19.9,0.0
1000,2007,0,41.0,12.9,2,0,20.7,0.0
1000,2008,1,42.0,12.9,0,0,21.5,0.0
1000,2009,1,43.0,12.9,2,0,22.3,0.0
1001,2000,1,41.0,8.8,0,1,27.2,14.76
1001,2001,1,42.0,8.8,1,1,28.0,15.6
1001,2002,1,43.0,8.8,0,1,28.8,16.57
1001,2003,0,44.0,8.8,0,1,29.6,17.49
1001,2004,1,45.0,8.8,0,1,30.4,17.22
1001,2005,1,46.0,8.8,0,1,31.2,18.89
1001,2006,1,47.0,8.8,2,1,32.0,17.95
1001,2007,1,48.0,8.8,0,0,32.8,0.0
1001,2008,1,49.0,8.8,2,1,33.6,17.69
1001,2009,1,50.0,8.8,1,1,34.4,15.21
1002,2000,1,27.0,12.9,0,1,11.1,33.43
1002,2001,1,28.0,12.9,3,1,11.9,32.86
1002,2002,1,29.0,12.9,1,0,12.7,0.0
1002,2003,0,30.0,12.9,0,1,13.5,38.91
1002,2004,1,31.0,12.9,0,1,14.3,38.77
1002,2005,1,32.0,12.9,1,1,15.1,39.53
1002,2006,0,33.0,12.9,1,1,15.9,38.74
1002,2007,0,34.0,12.9,2,1,16.7,42.38
1002,2008,1,35.0,12.9,1,0,17.5,0.0
1002,2009,0,36.0,12.9,2,1,18.3,44.5
1003,2000,1,32.0,16.8,0,1,10.2,9.34
1003,2001,1,33.0,16.8,1,0,11.0,0.0
1003,2002,0,34.0,16.8,1,1,11.8,9.09
1003,2003,1,35.0,16.8,0,1,12.6,8.61
1003,2004,0,36.0,16.8,0,1,13.4,9.15
1003,2005,1,37.0,16.8,1,1,14.2,11.19
1003,2006,0,38.0,16.8,1,1,15.0,6.49
1003,2007,0,39.0,16.8,1,1,15.8,9.0
1003,2008,1,40.0,16.8,1,1,16.6,8.49
1003,2009,1,41.0,16.8,0,1,17.4,10.34
1004,2000,0,32.0,11.0,1,1,16.0,14.21
1004,2001,0,33.0,11.0,0,0,16.8,0.0
1004,2002,0,34.0,11.0,2,1,17.6,14.98
1004,2003,1,35.0,11.0,0,1,18.4,14.98
1004,2004,1,36.0,11.0,0,1,19.2,14.11
1004,2005,0,37.0,11.0,1,1,20.0,16.59
1004,2006,0,38.0,11.0,0,1,20.8,15.68
1004,2007,0,39.0,11.0,3,0,21.6,0.0
1004,2008,0,40.0,11.0,3,1,22.4,18.43
1004,2009,1,41.0,11.0,1,1,23.2,15.88
1005,2000,0,23.0,11.6,1,1,8.4,27.39
1005,2001,0,24.0,11.6,0,1,9.2,27.13
1005,2002,0,25.0,11.6,3,1,10.0,28.24
1005,2003,0,26.0,11.6,1,1,10.8,29.2
1005,2004,0,27.0,11.6,3,1,11.6,31.09
1005,2005,1,28.0,11.6,1,0,12.4,0.0
1005,2006,1,29.0,11.6,0,1,13.2,27.76
1005,2007,1,30.0,11.6,1,1,14.0,31.45
1005,2008,1,31.0,11.6,2,1,14.8,29.78
1005,2009,1,32.0,11.6,1,1,15.6,30.74
1006,2000,0,36.0,13.8,0,0,16.2,0.0
1006,2001,1,37.0,13.8,1,0,17.0,0.0
1006,2002,0,38.0,13.8,1,0,17.8,0.0
1006,2003,0,39.0,13.8,1,0,18.6,0.0
1006,2004,1,40.0,13.8,0,0,19.4,0.0
1006,2005,1,41.0,13.8,2,0,20.2,0.0
1006,2006,1,42.0,13.8,1,0,21.0,0.0
1006,2007,1,43.0,13.8,1,0,21.8,0.0
1006,2008,1,44.0,13.8,1,0,22.6,0.0
1006,2009,1,45.0,13.8,1,0,23.4,0.0
1007,2000,1,35.0,11.6,0,1,19.4,10.74
1007,2001,1,36.0,11.6,0,1,20.2,10.77
1007,2002,1,37.0,11.6,0,1,21.0,9.94
1007,2003,1,38.0,11.6,2,1,21.8,9.05
1007,2004,0,39.0,11.6,1,1,22.6,11.8
1007,2005,1,40.0,11.6,1,1,23.4,14.14
1007,2006,1,41.0,11.6,0,1,24.2,12.23
1007,2007,0,42.0,11.6,1,1,25.0,11.24
1007,2008,1,43.0,11.6,1,1,25.8,11.62
1007,2009,1,44.0,11.6,0,1,26.6,11.6
1008,2000,1,22.0,11.1,0,1,7.9,27.06
1008,2001,0,23.0,11.1,0,1,8.7,28.76
1008,2002,0,24.0,11.1,0,0,9.5,0.0
1008,2003,0,25.0,11.1,1,1,10.3,27.41
1008,2004,0,26.0,11.1,2,1,11.1,28.09
1008,2005,0,27.0,11.1,1,1,11.9,30.61
1008,2006,1,28.0,11.1,2,1,12.7,30.52
1008,2007,0,29.0,11.1,1,1,13.5,30.67
1008,2008,0,30.0,11.1,1,1,14.3,30.08
1008,2009,0,31.0,11.1,2,1,15.1,33.39
1009,2000,0,36.0,9.0,0,1,23.0,9.42
1009,2001,0,37.0,9.0,1,1,23.8,9.89
1009,2002,0,38.0,9.0,0,1,24.6,12.38
1009,2003,1,39.0,9.0,2,1,25.4,9.82
1009,2004,1,40.0,9.0,0,1,26.2,10.99
1009,2005,1,41.0,9.0,0,1,27.0,11.48
1009,2006,0,42.0,9.0,1,1,27.8,11.53
1009,2007,0,43.0,9.0,2,1,28.6,11.65
1009,2008,1,44.0,9.0,0,1,29.4,11.48
1009,2009,1,45.0,9.0,0,1,30.2,13.55
1010,2000,0,28.0,13.0,0,1,10.0,53.0
1010,2001,0,29.0,13.0,0,1,10.8,54.36
1010,2002,0,30.0,13.0,0,1,11.6,56.32
1010,2003,0,31.0,13.0,2,0,12.4,0.0
1010,2004,0,32.0,13.0,2,1,13.2,57.12
1010,2005,1,33.0,13.0,3,1,14.0,59.49
1010,2006,0,34.0,13.0,0,1,14.8,61.74
1010,2007,1,35.0,13.0,0,1,15.6,61.17
1010,2008,0,36.0,13.0,1,1,16.4,64.28
1010,2009,0,37.0,13.0,0,0,17.2,0.0
1011,2000,0,30.0,10.9,1,0,15.1,0.0
1011,2001,1,31.0,10.9,0,0,15.9,0.0
1011,2002,1,32.0,10.9,0,0,16.7,0.0
1011,2003,0,33.0,10.9,0,1,17.5,0.58
1011,2004,1,34.0,10.9,1,1,18.3,0.25
1011,2005,1,35.0,10.9,1,0,19.1,0.0
1011,2006,1,36.0,10.9,0,0,19.9,0.0
1011,2007,1,37.0,10.9,2,0,20.7,0.0
1011,2008,1,38.0,10.9,2,0,21.5,0.0
1011,2009,0,39.0,10.9,2,0,22.3,0.0
1012,2000,0,30.0,10.8,0,1,14.2,25.27
1012,2001,0,31.0,10.8,0,1,15.0,23.17
1012,2002,0,32.0,10.8,0,1,15.8,24.47
1012,2003,1,33.0,10.8,0,1,16.6,25.65
1012,2004,1,34.0,10.8,1,1,17.4,26.06
1012,2005,0,35.0,10.8,0,1,18.2,23.15
1012,2006,0,36.0,10.8,2,1,19.0,29.37
1012,2007,0,37.0,10.8,3,1,19.8,26.76
1012,2008,1,38.0,10.8,1,1,20.6,27.64
1012,2009,1,39.0,10.8,3,1,21.4,27.89
1013,2000,1,33.0,11.7,0,0,17.3,0.0
1013,2001,1,34.0,11.7,0,1,18.1,29.13
1013,2002,1,35.0,11.7,1,1,18.9,28.46
1013,2003,1,36.0,11.7,1,1,19.7,29.26
1013,2004,1,37.0,11.7,0,1,20.5,29.48
1013,2005,1,38.0,11.7,0,1,21.3,27.27
1013,2006,0,39.0,11.7,2,1,22.1,28.27
1013,2007,1,40.0,11.7,1,1,22.9,30.71
1013,2008,1,41.0,11.7,0,1,23.7,33.24
1013,2009,1,42.0,11.7,1,1,24.5,30.89
1014,2000,0,28.0,13.6,2,0,7.4,0.0
1014,2001,0,29.0,13.6,0,0,8.2,0.0
1014,2002,0,30.0,13.6,0,1,9.0,0.0
1014,2003,0,31.0,13.6,0,0,9.8,0.0
1014,2004,0,32.0,13.6,1,0,10.6,0.0
1014,2005,0,33.0,13.6,0,0,11.4,0.0
1014,2006,0,34.0,13.6,0,0,12.2,0.0
1014,2007,0,35.0,13.6,3,0,13.0,0.0
1014,2008,0,36.0,13.6,1,0,13.8,0.0
1014,2009,1,37.0,13.6,0,0,14.6,0.0
1015,2000,1,34.0,9.7,0,1,17.3,12.9
1015,2001,1,35.0,9.7,0,1,18.1,11.74
1015,2002,0,36.0,9.7,2,1,18.9,10.99
1015,2003,0,37.0,9.7,3,1,19.7,11.94
1015,2004,1,38.0,9.7,0,1,20.5,10.32
1015,2005,0,39.0,9.7,1,1,21.3,13.53
1015,2006,1,40.0,9.7,2,0,22.1,0.0
1015,2007,1,41.0,9.7,2,1,22.9,11.57
1015,2008,1,42.0,9.7,1,1,23.7,9.82
1015,2009,1,43.0,9.7,2,1,24.5,12.45
1016,2000,0,29.0,16.0,0,1,9.0,14.43
1016,2001,0,30.0,16.0,0,0,9.8,0.0
1016,2002,1,31.0,16.0,0,1,10.6,16.54
1016,2003,0,32.0,16.0,2,1,11.4,15.68
1016,2004,0,33.0,16.0,0,1,12.2,14.35
1016,2005,0,34.0,16.0,1,1,13.0,16.64
1016,2006,1,35.0,16.0,4,1,13.8,18.89
1016,2007,0,36.0,16.0,0,1,14.6,19.06
1016,2008,0,37.0,16.0,2,1,15.4,18.76
1016,2009,0,38.0,16.0,1,1,16.2,17.64
1017,2000,0,34.0,12.1,0,1,13.9,32.17
1017,2001,1,35.0,12.1,0,0,14.7,0.0
1017,2002,0,36.0,12.1,0,1,15.5,33.15
1017,2003,0,37.0,12.1,0,1,16.3,34.97
1017,2004,0,38.0,12.1,0,1,17.1,35.04
1017,2005,0,39.0,12.1,0,1,17.9,36.67
1017,2006,0,40.0,12.1,1,1,18.7,35.98
1017,2007,0,41.0,12.1,1,1,19.5,37.79
1017,2008,0,42.0,12.1,0,1,20.3,37.89
1017,2009,1,43.0,12.1,0,1,21.1,38.83
1018,2000,0,36.0,11.7,0,1,18.3,7.81
1018,2001,1,37.0,11.7,0,1,19.1,11.86
1018,2002,0,38.0,11.7,0,1,19.9,7.04
1018,2003,1,39.0,11.7,0,0,20.7,0.0
1018,2004,0,40.0,11.7,0,1,21.5,9.6
1018,2005,0,41.0,11.7,1,1,22.3,11.24
1018,2006,0,42.0,11.7,1,1,23.1,12.55
1018,2007,0,43.0,11.7,0,1,23.9,10.63
1018,2008,0,44.0,11.7,0,1,24.7,11.12
1018,2009,1,45.0,11.7,0,1,25.5,11.66
1019,2000,1,25.0,8.0,0,1,14.0,1.75
1019,2001,1,26.0,8.0,1,1,14.8,4.38
1019,2002,1,27.0,8.0,2,1,15.6,4.52
1019,2003,0,28.0,8.0,2,1,16.4,7.34
1019,2004,0,29.0,8.0,2,1,17.2,5.45
1019,2005,0,30.0,8.0,0,1,18.0,5.14
1019,2006,0,31.0,8.0,0,1,18.8,5.32
1019,2007,0,32.0,8.0,1,1,19.6,6.19
1019,2008,0,33.0,8.0,0,1,20.4,5.21
1019,2009,0,34.0,8.0,0,1,21.2,6.63
1020,2000,1,30.0,8.0,0,1,18.0,22.37
1020,2001,1,31.0,8.0,0,1,18.8,23.71
1020,2002,0,32.0,8.0,2,1,19.6,25.6
1020,2003,0,33.0,8.0,1,0,20.4,0.0
1020,2004,1,34.0,8.0,0,1,21.2,25.66
1020,2005,1,35.0,8.0,1,0,22.0,0.0
1020,2006,0,36.0,8.0,1,0,22.8,0.0
1020,2007,0,37.0,8.0,2,0,23.6,0.0
1020,2008,0,38.0,8.0,2,1,24.4,25.5
1020,2009,1,39.0,8.0,0,1,25.2,28.79
1021,2000,1,40.0,17.1,0,0,16.9,0.0
1021,2001,1,41.0,17.1,1,0,17.7,0.0
1021,2002,1,42.0,17.1,0,0,18.5,0.0
1021,2003,1,43.0,17.1,1,0,19.3,0.0
1021,2004,1,44.0,17.1,2,0,20.1,0.0
1021,2005,1,45.0,17.1,1,0,20.9,0.0
1021,2006,0,46.0,17.1,0,0,21.7,0.0
1021,2007,1,47.0,17.1,1,0,22.5,0.0
1021,2008,1,48.0,17.1,0,0,23.3,0.0
1021,2009,1,49.0,17.1,2,0,24.1,0.0
1022,2000,0,23.0,12.4,1,0,3.6,0.0
1022,2001,0,24.0,12.4,1,0,4.4,0.0
1022,2002,0,25.0,12.4,1,1,5.2,1.36
1022,2003,1,26.0,12.4,2,0,6.0,0.0
