id,year,career,educ,exper,age,female,income,urban
621,2,2,11.2,24.8,41.0,0,11563.4,0
621,3,1,11.2,25.8,42.0,0,9509.58,0
621,4,1,11.2,26.8,43.0,0,10346.84,0
621,5,1,11.2,27.8,44.0,0,10276.03,0
622,1,0,9.8,24.2,40.0,1,11343.3,0
622,2,2,9.8,25.2,41.0,1,10527.16,0
622,3,0,9.8,26.2,42.0,1,7443.17,0
622,4,0,9.8,27.2,43.0,1,10562.38,0
622,5,2,9.8,28.2,44.0,1,7756.8,0
623,1,2,11.5,6.5,26.0,0,6244.86,1
623,2,1,11.5,7.5,27.0,0,7440.33,1
623,3,1,11.5,8.5,28.0,0,7018.39,1
623,4,2,12.0,9.5,29.0,0,7338.31,1
623,5,1,11.5,10.5,30.0,0,7255.68,1
624,1,0,11.4,6.6,23.0,0,8016.92,1
624,2,0,11.4,7.6,24.0,0,7823.91,1
624,3,2,11.4,8.6,25.0,0,6316.57,1
624,4,1,11.4,9.6,26.0,0,8323.01,1
624,5,0,11.4,10.6,27.0,0,5460.25,1
625,1,2,14.5,10.5,28.0,0,9273.4,1
625,2,0,14.5,11.5,29.0,0,10683.17,1
625,3,2,14.5,12.5,30.0,0,7370.41,1
625,4,1,15.0,13.5,31.0,0,9990.71,1
625,5,2,14.5,14.5,32.0,0,9620.51,1
626,1,1,12.6,26.4,46.0,0,8041.88,0
626,2,2,12.6,27.4,47.0,0,12785.47,0
626,3,2,12.6,28.4,48.0,0,10134.95,0
626,4,2,13.1,29.4,49.0,0,11305.47,0
626,5,2,12.6,30.4,50.0,0,13068.99,0
627,1,2,14.8,16.2,35.0,1,9125.01,1
627,2,0,14.8,17.2,36.0,1,9579.0,1
627,3,2,14.8,18.2,37.0,1,8315.24,1
627,4,0,14.8,19.2,38.0,1,11493.22,1
627,5,1,15.3,20.2,39.0,1,8728.09,1
628,1,2,14.7,11.3,31.0,1,10882.33,1
628,2,1,14.7,12.3,32.0,1,6289.14,1
628,3,2,14.7,13.3,33.0,1,8019.87,1
628,4,0,14.7,14.3,34.0,1,8811.32,1
628,5,2,15.2,15.3,35.0,1,7853.48,1
629,1,2,17.3,14.7,39.0,0,7725.65,1
629,2,1,17.3,15.7,40.0,0,9485.73,1
629,3,2,17.3,16.7,41.0,0,9242.95,1
629,4,2,17.3,17.7,42.0,0,14007.01,1
629,5,2,17.3,18.7,43.0,0,9688.36,1
630,1,1,10.3,10.7,28.0,0,8299.65,1
630,2,1,10.3,11.7,29.0,0,8000.23,1
630,3,0,10.3,12.7,30.0,0,10941.48,1
630,4,0,10.3,13.7,31.0,0,8411.01,1
630,5,2,10.3,14.7,32.0,0,10678.36,1
631,1,2,15.0,18.0,36.0,0,8351.05,1
631,2,0,15.0,19.0,37.0,0,11581.16,1
631,3,1,15.0,20.0,38.0,0,10023.23,1
631,4,1,15.0,21.0,39.0,0,9230.25,1
631,5,1,15.5,22.0,40.0,0,17600.46,1
632,1,0,8.8,13.2,26.0,0,5723.36,0
632,2,1,8.8,14.2,27.0,0,7093.79,0
632,3,1,8.8,15.2,28.0,0,6121.55,0
632,4,1,8.8,16.2,29.0,0,4590.17,0
632,5,2,8.8,17.2,30.0,0,7713.11,0
633,1,1,13.8,9.2,27.0,0,9687.35,1
633,2,1,13.8,10.2,28.0,0,10045.46,1
633,3,2,13.8,11.2,29.0,0,5417.09,1
633,4,1,13.8,12.2,30.0,0,9249.48,1
633,5,2,14.3,13.2,31.0,0,7025.51,1
634,1,0,12.0,24.0,42.0,1,8583.19,0
634,2,2,12.0,25.0,43.0,1,12912.05,0
634,3,2,12.0,26.0,44.0,1,8910.22,0
634,4,0,12.0,27.0,45.0,1,11100.61,0
634,5,1,12.0,28.0,46.0,1,8856.81,0
635,1,1,16.9,0.1,24.0,1,7771.25,0
635,2,0,16.9,1.1,25.0,1,7336.68,0
635,3,1,16.9,2.1,26.0,1,11353.99,0
635,4,0,16.9,3.1,27.0,1,9279.47,0
635,5,1,16.9,4.1,28.0,1,9682.14,0
636,1,1,11.9,31.1,47.0,0,11282.12,1
636,2,0,11.9,32.1,48.0,0,12440.06,1
636,3,2,11.9,33.1,49.0,0,12892.48,1
636,4,2,11.9,34.1,50.0,0,9390.63,1
636,5,2,11.9,35.1,51.0,0,11904.19,1
637,1,2,12.1,31.9,48.0,1,11221.92,1
637,2,2,12.1,32.9,49.0,1,13865.12,1
637,3,0,12.1,33.9,50.0,1,9470.37,1
637,4,1,12.1,34.9,51.0,1,12566.72,1
637,5,0,12.1,35.9,52.0,1,13448.56,1
638,1,2,20.2,0.0,26.0,1,12074.54,0
638,2,2,20.2,1.0,27.0,1,9959.58,0
638,3,2,20.2,2.0,28.0,1,10513.23,0
638,4,0,20.2,3.0,29.0,1,12227.63,0
638,5,2,20.2,4.0,30.0,1,8988.76,0
639,1,0,18.5,7.5,32.0,1,6408.56,1
639,2,0,18.5,8.5,33.0,1,10641.15,1
639,3,2,18.5,9.5,34.0,1,11504.92,1
639,4,2,18.5,10.5,35.0,1,11656.77,1
639,5,1,18.5,11.5,36.0,1,9613.65,1
640,1,2,17.0,14.0,34.0,0,10589.36,1
640,2,2,17.0,15.0,35.0,0,9751.92,1
640,3,2,17.0,16.0,36.0,0,11212.22,1
640,4,2,17.5,17.0,37.0,0,9001.72,1
640,5,2,17.0,18.0,38.0,0,10378.17,1
641,1,0,11.7,16.3,34.0,1,10191.17,1
641,2,1,11.7,17.3,35.0,1,7390.98,1
641,3,2,11.7,18.3,36.0,1,10081.83,1
641,4,2,11.7,19.3,37.0,1,11084.38,1
641,5,0,11.7,20.3,38.0,1,8385.87,1
642,1,2,9.3,16.7,34.0,0,9879.76,1
642,2,2,9.3,17.7,35.0,0,7132.14,1
642,3,2,9.3,18.7,36.0,0,11355.72,1
642,4,0,9.3,19.7,37.0,0,12121.46,1
642,5,1,9.8,20.7,38.0,0,8954.76,1
643,1,1,11.1,11.9,27.0,1,9662.19,1
643,2,1,11.1,12.9,28.0,1,8826.84,1
643,3,1,11.1,13.9,29.0,1,7376.21,1
643,4,2,11.1,14.9,30.0,1,7072.41,1
643,5,1,11.1,15.9,31.0,1,9501.73,1
644,1,0,9.5,5.5,22.0,0,8533.92,1
644,2,1,9.5,6.5,23.0,0,5297.36,1
644,3,1,9.5,7.5,24.0,0,5871.26,1
644,4,2,9.5,8.5,25.0,0,6612.03,1
644,5,1,9.5,9.5,26.0,0,6995.89,1
645,1,1,14.6,5.4,28.0,1,7989.59,1
645,2,1,14.6,6.4,29.0,1,7018.1,1
645,3,1,14.6,7.4,30.0,1,13623.04,1
645,4,1,14.6,8.4,31.0,1,11548.97,1
645,5,0,15.1,9.4,32.0,1,9944.03,1
646,1,1,10.2,29.8,44.0,0,9042.37,0
646,2,2,10.2,30.8,45.0,0,10887.8,0
646,3,1,10.2,31.8,46.0,0,10953.7,0
646,4,0,10.2,32.8,47.0,0,11424.2,0
646,5,0,10.2,33.8,48.0,0,8665.0,0
647,1,0,8.5,8.5,25.0,0,4619.3,0
647,2,0,8.5,9.5,26.0,0,5488.94,0
647,3,1,8.5,10.5,27.0,0,6207.6,0
647,4,0,8.5,11.5,28.0,0,4664.9,0
647,5,2,8.5,12.5,29.0,0,3720.86,0
648,1,1,12.0,30.0,49.0,1,11893.64,1
648,2,2,12.0,31.0,50.0,1,11596.04,1
648,3,0,12.0,32.0,51.0,1,11983.48,1
648,4,2,12.0,33.0,52.0,1,10168.44,1
648,5,2,12.0,34.0,53.0,1,9889.2,1
649,1,1,10.3,24.7,41.0,0,8183.66,1
649,2,2,10.3,25.7,42.0,0,7740.12,1
649,3,1,10.3,26.7,43.0,0,14446.07,1
649,4,1,10.8,27.7,44.0,0,12461.18,1
649,5,2,10.3,28.7,45.0,0,8617.24,1
650,1,1,8.2,9.8,26.0,1,5123.54,1
650,2,0,8.2,10.8,27.0,1,6093.53,1
650,3,0,8.2,11.8,28.0,1,7990.84,1
650,4,2,8.2,12.8,29.0,1,4977.54,1
650,5,1,8.2,13.8,30.0,1,7120.85,1
651,1,2,9.0,32.0,48.0,0,10979.82,1
651,2,2,9.0,33.0,49.0,0,6588.33,1
651,3,2,9.0,34.0,50.0,0,9494.82,1
651,4,2,9.0,35.0,51.0,0,8220.98,1
651,5,2,9.0,36.0,52.0,0,11577.07,1
652,1,1,14.3,28.7,48.0,0,12846.55,1
652,2,2,14.3,29.7,49.0,0,11284.3,1
652,3,2,14.3,30.7,50.0,0,10008.24,1
652,4,2,14.3,31.7,51.0,0,12630.79,1
652,5,0,14.3,32.7,52.0,0,9127.36,1
653,1,2,10.7,16.3,32.0,0,8480.17,1
653,2,2,10.7,17.3,33.0,0,7797.77,1
653,3,1,10.7,18.3,34.0,0,7876.95,1
653,4,2,10.7,19.3,35.0,0,11634.37,1
653,5,0,10.7,20.3,36.0,0,8331.78,1
654,1,1,12.7,27.3,45.0,0,9624.45,1
654,2,2,12.7,28.3,46.0,0,11509.07,1
654,3,2,12.7,29.3,47.0,0,10131.51,1
654,4,2,12.7,30.3,48.0,0,14663.86,1
654,5,2,12.7,31.3,49.0,0,10629.31,1
655,1,1,13.5,10.5,27.0,1,5854.88,1
655,2,2,13.5,11.5,28.0,1,9936.07,1
655,3,2,13.5,12.5,29.0,1,7392.26,1
655,4,2,13.5,13.5,30.0,1,9570.74,1
655,5,2,13.5,14.5,31.0,1,7140.44,1
656,1,1,11.2,26.8,45.0,0,8062.42,1
656,2,1,11.2,27.8,46.0,0,12474.19,1
656,3,2,11.2,28.8,47.0,0,6930.48,1
656,4,0,11.2,29.8,48.0,0,7884.6,1
656,5,1,11.2,30.8,49.0,0,9039.88,1
657,1,2,7.6,32.4,43.0,0,10120.09,0
657,2,0,7.6,33.4,44.0,0,11355.44,0
657,3,1,7.6,34.4,45.0,0,13227.84,0
657,4,1,7.6,35.4,46.0,0,11020.76,0
657,5,2,7.6,36.4,47.0,0,7322.09,0
658,1,0,11.7,20.3,35.0,1,8160.92,1
658,2,2,11.7,21.3,36.0,1,10389.79,1
658,3,2,11.7,22.3,37.0,1,6963.19,1
658,4,2,11.7,23.3,38.0,1,8095.58,1
658,5,0,11.7,24.3,39.0,1,9523.95,1
659,1,1,6.7,14.3,27.0,1,6554.48,0
659,2,0,6.7,15.3,28.0,1,5677.65,0
659,3,0,6.7,16.3,29.0,1,5650.77,0
659,4,1,6.7,17.3,30.0,1,6025.44,0
659,5,0,6.7,18.3,31.0,1,3955.64,0
660,1,2,7.8,23.2,35.0,1,6617.61,1
660,2,0,7.8,24.2,36.0,1,13080.77,1
660,3,1,7.8,25.2,37.0,1,9184.85,1
660,4,1,7.8,26.2,38.0,1,7413.13,1
660,5,0,7.8,27.2,39.0,1,8536.99,1
661,1,0,6.0,19.0,31.0,0,7463.25,1
661,2,2,6.0,20.0,32.0,0,7355.12,1
661,3,2,6.0,21.0,33.0,0,6954.39,1
661,4,0,6.0,22.0,34.0,0,6583.96,1
661,5,1,6.0,23.0,35.0,0,7743.06,1
662,1,1,7.6,10.4,25.0,1,7097.61,1
662,2,2,7.6,11.4,26.0,1,4896.52,1
662,3,1,7.6,12.4,27.0,1,6589.16,1
662,4,1,7.6,13.4,28.0,1,8534.15,1
662,5,0,7.6,14.4,29.0,1,6246.32,1
663,1,2,14.9,12.1,30.0,1,9188.27,0
663,2,1,14.9,13.1,31.0,1,8496.43,0
663,3,1,14.9,14.1,32.0,1,6690.91,0
663,4,2,14.9,15.1,33.0,1,8538.39,0
663,5,2,14.9,16.1,34.0,1,8965.83,0
664,1,0,15.0,11.0,31.0,0,10375.18,1
664,2,2,15.0,12.0,32.0,0,7447.37,1
664,3,1,15.0,13.0,33.0,0,11729.22,1
664,4,0,15.0,14.0,34.0,0,7844.97,1
664,5,2,15.5,15.0,35.0,0,8432.09,1
665,1,1,13.1,19.9,39.0,1,9457.82,1
665,2,1,13.1,20.9,40.0,1,9145.53,1
665,3,1,13.1,21.9,41.0,1,9357.55,1
665,4,2,13.1,22.9,42.0,1,9669.15,1
665,5,1,13.1,23.9,43.0,1,10946.81,1
666,1,1,12.1,12.9,32.0,1,6726.27,1
666,2,0,12.1,13.9,33.0,1,11284.02,1
666,3,0,12.1,14.9,34.0,1,9316.7,1
666,4,2,12.1,15.9,35.0,1,7241.79,1
666,5,2,12.1,16.9,36.0,1,10128.53,1
667,1,2,16.1,20.9,41.0,1,6474.24,1
667,2,2,16.1,21.9,42.0,1,12031.26,1
667,3,2,16.1,22.9,43.0,1,10832.34,1
667,4,0,16.1,23.9,44.0,1,22044.22,1
667,5,2,16.1,24.9,45.0,1,11842.33,1
668,1,2,15.0,9.0,28.0,0,7015.15,0
668,2,2,15.0,10.0,29.0,0,7515.41,0
668,3,2,15.0,11.0,30.0,0,7835.92,0
668,4,2,15.0,12.0,31.0,0,10951.23,0
668,5,0,15.0,13.0,32.0,0,7865.63,0
669,1,1,10.4,11.6,27.0,0,5119.36,1
669,2,2,10.4,12.6,28.0,0,7175.89,1
669,3,1,10.4,13.6,29.0,0,11658.3,1
669,4,0,10.9,14.6,30.0,0,7345.24,1
669,5,1,10.4,15.6,31.0,0,6763.64,1
670,1,0,13.1,24.9,43.0,1,15200.62,1
670,2,2,13.1,25.9,44.0,1,10572.5,1
670,3,2,13.1,26.9,45.0,1,15911.44,1
670,4,2,13.1,27.9,46.0,1,9188.0,1
670,5,2,13.1,28.9,47.0,1,10773.07,1
671,1,2,15.8,10.2,33.0,0,10298.59,1
671,2,2,15.8,11.2,34.0,0,10102.73,1
671,3,1,15.8,12.2,35.0,0,7573.06,1
671,4,2,15.8,13.2,36.0,0,9499.76,1
671,5,1,15.8,14.2,37.0,0,7754.16,1
672,1,1,14.2,7.8,26.0,1,5426.06,0
672,2,0,14.2,8.8,27.0,1,6349.83,0
672,3,0,14.2,9.8,28.0,1,5812.72,0
672,4,0,14.2,10.8,29.0,1,8872.26,0
672,5,1,14.2,11.8,30.0,1,10273.41,0
673,1,1,13.0,24.0,41.0,0,8917.57,1
673,2,2,13.0,25.0,42.0,0,10154.35,1
673,3,2,13.0,26.0,43.0,0,11757.03,1
673,4,2,13.0,27.0,44.0,0,11742.48,1
673,5,2,13.0,28.0,45.0,0,10934.82,1
674,1,1,14.9,6.1,29.0,0,7764.91,0
674,2,1,14.9,7.1,30.0,0,7876.65,0
674,3,1,14.9,8.1,31.0,0,6694.61,0
674,4,1,14.9,9.1,32.0,0,7775.15,0
674,5,2,14.9,10.1,33.0,0,8205.35,0
675,1,2,9.6,17.4,34.0,0,5015.26,1
675,2,2,9.6,18.4,35.0,0,7592.35,1
675,3,1,9.6,19.4,36.0,0,6720.26,1
675,4,0,9.6,20.4,37.0,0,6137.43,1
675,5,0,10.1,21.4,38.0,0,8705.17,1
676,1,2,12.5,19.5,39.0,0,12094.25,1
676,2,2,12.5,20.5,40.0,0,8808.42,1
676,3,2,12.5,21.5,41.0,0,5801.12,1
676,4,1,12.5,22.5,42.0,0,8316.1,1
676,5,2,12.5,23.5,43.0,0,7652.85,1
677,1,2,13.5,14.5,33.0,0,10814.82,1
677,2,2,13.5,15.5,34.0,0,6746.78,1
677,3,0,13.5,16.5,35.0,0,8016.84,1
677,4,1,13.5,17.5,36.0,0,8849.46,1
677,5,0,13.5,18.5,37.0,0,10668.92,1
678,1,2,11.3,26.7,43.0,1,10971.76,1
678,2,2,11.3,27.7,44.0,1,10644.8,1
678,3,2,11.3,28.7,45.0,1,17659.07,1
678,4,1,11.3,29.7,46.0,1,9315.49,1
678,5,2,11.3,30.7,47.0,1,6851.9,1
679,1,1,12.8,18.2,38.0,1,8747.58,1
679,2,2,12.8,19.2,39.0,1,8701.47,1
679,3,1,12.8,20.2,40.0,1,10298.19,1
679,4,2,12.8,21.2,41.0,1,10495.35,1
679,5,2,12.8,22.2,42.0,1,8244.7,1
680,1,1,8.3,11.7,28.0,0,5566.2,0
680,2,0,8.3,12.7,29.0,0,7357.02,0
680,3,1,8.3,13.7,30.0,0,7980.78,0
680,4,1,8.3,14.7,31.0,0,5871.23,0
680,5,2,8.3,15.7,32.0,0,6352.23,0
681,1,1,13.4,18.6,39.0,0,9410.41,1
681,2,2,13.4,19.6,40.0,0,9785.43,1
681,3,2,13.4,20.6,41.0,0,8323.0,1
681,4,1,13.4,21.6,42.0,0,8369.29,1
681,5,1,13.4,22.6,43.0,0,8326.94,1
682,1,0,9.3,11.7,27.0,0,5507.18,1
682,2,1,9.3,12.7,28.0,0,11167.36,1
682,3,0,9.3,13.7,29.0,0,5376.97,1
682,4,1,9.3,14.7,30.0,0,8269.0,1
682,5,1,9.3,15.7,31.0,0,6174.33,1
683,1,2,11.7,24.3,40.0,0,8934.71,0
683,2,0,11.7,25.3,41.0,0,9817.0,0
683,3,2,11.7,26.3,42.0,0,7199.89,0
683,4,0,11.7,27.3,43.0,0,12199.57,0
683,5,1,11.7,28.3,44.0,0,8699.82,0
684,1,1,6.0,12.0,22.0,1,7265.6,0
684,2,0,6.0,13.0,23.0,1,6063.19,0
684,3,1,6.0,14.0,24.0,1,5125.49,0
684,4,0,6.0,15.0,25.0,1,4024.49,0
684,5,0,6.0,16.0,26.0,1,6280.33,0
685,1,2,12.9,10.1,30.0,0,7616.98,1
685,2,0,12.9,11.1,31.0,0,8583.53,1
685,3,1,12.9,12.1,32.0,0,9618.91,1
685,4,0,13.4,13.1,33.0,0,11684.43,1
685,5,2,12.9,14.1,34.0,0,10125.82,1
686,1,1,10.0,27.0,44.0,0,11734.76,1
686,2,0,10.0,28.0,45.0,0,9077.43,1
686,3,2,10.0,29.0,46.0,0,9425.18,1
686,4,2,10.5,30.0,47.0,0,11540.89,1
686,5,2,10.0,31.0,48.0,0,11576.59,1
687,1,2,11.4,25.6,44.0,1,8018.98,0
687,2,0,11.4,26.6,45.0,1,5580.85,0
687,3,1,11.4,27.6,46.0,1,14054.42,0
687,4,1,11.4,28.6,47.0,1,7726.65,0
687,5,2,11.4,29.6,48.0,1,10660.86,0
688,1,1,9.1,12.9,25.0,1,5464.64,1
688,2,2,9.1,13.9,26.0,1,11312.57,1
688,3,2,9.1,14.9,27.0,1,6488.53,1
688,4,2,9.1,15.9,28.0,1,6416.47,1
688,5,0,9.1,16.9,29.0,1,10854.03,1
689,1,2,9.0,29.0,45.0,0,8387.61,0
689,2,2,9.0,30.0,46.0,0,10582.98,0
689,3,2,9.0,31.0,47.0,0,6732.42,0
689,4,1,9.0,32.0,48.0,0,9399.15,0
689,5,2,9.0,33.0,49.0,0,8565.91,0
690,1,1,17.1,3.9,28.0,0,8023.53,1
690,2,2,17.1,4.9,29.0,0,12364.28,1
690,3,1,17.1,5.9,30.0,0,7971.51,1
690,4,2,17.1,6.9,31.0,0,7046.06,1
690,5,1,17.1,7.9,32.0,0,9921.48,1
691,1,0,13.8,7.2,25.0,0,5129.77,0
691,2,0,13.8,8.2,26.0,0,6997.96,0
691,3,0,13.8,9.2,27.0,0,6840.99,0
691,4,1,13.8,10.2,28.0,0,6865.79,0
691,5,1,13.8,11.2,29.0,0,8306.06,0
692,1,1,11.5,25.5,40.0,0,7816.81,0
692,2,2,11.5,26.5,41.0,0,9736.97,0
692,3,2,11.5,27.5,42.0,0,13579.93,0
692,4,2,11.5,28.5,43.0,0,11556.72,0
692,5,0,11.5,29.5,44.0,0,11640.19,0
693,1,1,10.4,20.6,37.0,0,9096.79,1
693,2,2,10.4,21.6,38.0,0,7759.96,1
693,3,0,10.4,22.6,39.0,0,9277.03,1
693,4,2,10.4,23.6,40.0,0,9382.39,1
693,5,0,10.4,24.6,41.0,0,9968.55,1
694,1,1,14.4,25.6,46.0,0,10929.39,1
694,2,0,14.4,26.6,47.0,0,11218.5,1
694,3,1,14.4,27.6,48.0,0,9392.56,1
694,4,2,14.4,28.6,49.0,0,11984.73,1
694,5,1,14.4,29.6,50.0,0,7790.91,1
695,1,1,8.7,27.3,43.0,0,14155.78,1
695,2,1,8.7,28.3,44.0,0,6684.78,1
695,3,2,8.7,29.3,45.0,0,10313.89,1
695,4,2,8.7,30.3,46.0,0,11684.93,1
695,5,0,8.7,31.3,47.0,0,12721.89,1
696,1,0,8.0,9.0,22.0,1,4932.77,1
696,2,1,8.0,10.0,23.0,1,5531.29,1
696,3,1,8.0,11.0,24.0,1,4361.83,1
696,4,2,8.0,12.0,25.0,1,6231.63,1
696,5,0,8.0,13.0,26.0,1,6656.66,1
697,1,1,8.0,10.0,26.0,1,5417.01,0
697,2,1,8.0,11.0,27.0,1,5676.82,0
697,3,1,8.0,12.0,28.0,1,6480.0,0
697,4,1,8.0,13.0,29.0,1,7046.91,0
697,5,0,8.0,14.0,30.0,1,9617.2,0
698,1,1,11.7,20.3,35.0,1,8363.91,0
698,2,2,11.7,21.3,36.0,1,8167.75,0
698,3,0,11.7,22.3,37.0,1,9205.61,0
698,4,1,11.7,23.3,38.0,1,10645.39,0
698,5,0,11.7,24.3,39.0,1,9035.64,0
699,1,2,10.7,28.3,42.0,1,11260.3,0
699,2,0,10.7,29.3,43.0,1,10090.25,0
699,3,1,10.7,30.3,44.0,1,11138.8,0
699,4,1,10.7,31.3,45.0,1,8222.43,0
699,5,1,10.7,32.3,46.0,1,14240.51,0
700,1,0,12.4,7.6,23.0,1,7494.46,0
700,2,1,12.4,8.6,24.0,1,8149.89,0
700,3,1,12.4,9.6,25.0,1,6260.17,0
700,4,2,12.4,10.6,26.0,1,5511.93,0
700,5,1,12.4,11.6,27.0,1,6168.27,0
701,1,0,11.2,26.8,43.0,0,11702.16,1
701,2,2,11.2,27.8,44.0,0,10200.27,1
701,3,1,11.2,28.8,45.0,0,9775.1,1
701,4,1,11.2,29.8,46.0,0,10985.64,1
701,5,2,11.2,30.8,47.0,0,10974.43,1
702,1,0,6.0,21.0,32.0,1,7558.02,0
702,2,2,6.0,22.0,33.0,1,6106.0,0
702,3,0,6.0,23.0,34.0,1,5798.61,0
702,4,1,6.0,24.0,35.0,1,10641.53,0
702,5,1,6.0,25.0,36.0,1,9488.68,0
703,1,2,13.6,27.4,44.0,0,12510.45,0
703,2,2,13.6,28.4,45.0,0,8998.15,0
703,3,1,13.6,29.4,46.0,0,8691.64,0
703,4,2,13.6,30.4,47.0,0,10327.27,0
703,5,2,13.6,31.4,48.0,0,11604.2,0
704,1,1,12.2,26.8,45.0,0,16267.84,1
704,2,0,12.2,27.8,46.0,0,8634.57,1
704,3,0,12.2,28.8,47.0,0,7857.7,1
704,4,0,12.2,29.8,48.0,0,11065.34,1
704,5,2,12.2,30.8,49.0,0,11068.06,1
705,1,0,8.5,24.5,38.0,0,8462.16,1
705,2,1,8.5,25.5,39.0,0,8682.46,1
705,3,2,8.5,26.5,40.0,0,12302.69,1
705,4,2,9.0,27.5,41.0,0,10126.92,1
705,5,0,8.5,28.5,42.0,0,7617.52,1
706,1,0,15.8,18.2,38.0,1,7833.99,0
706,2,2,15.8,19.2,39.0,1,12933.58,0
706,3,2,15.8,20.2,40.0,1,6909.54,0
706,4,2,15.8,21.2,41.0,1,9997.42,0
706,5,0,15.8,22.2,42.0,1,7633.54,0
707,1,0,16.2,19.8,44.0,0,8670.37,0
707,2,1,16.2,20.8,45.0,0,7508.69,0
707,3,2,16.2,21.8,46.0,0,16548.47,0
707,4,2,16.2,22.8,47.0,0,7200.74,0
707,5,2,16.2,23.8,48.0,0,9945.17,0
708,1,2,14.2,11.8,30.0,1,6676.59,1
708,2,1,14.2,12.8,31.0,1,9549.13,1
708,3,1,14.2,13.8,32.0,1,8461.64,1
708,4,2,14.2,14.8,33.0,1,8047.48,1
708,5,0,14.2,15.8,34.0,1,8165.06,1
709,1,0,17.2,8.8,31.0,0,6416.61,1
709,2,1,17.2,9.8,32.0,0,9366.63,1
709,3,1,17.2,10.8,33.0,0,7247.37,1
709,4,2,17.2,11.8,34.0,0,8305.72,1
709,5,2,17.2,12.8,35.0,0,11418.21,1
710,1,2,14.1,8.9,26.0,1,6402.31,0
710,2,2,14.1,9.9,27.0,1,9841.67,0
710,3,2,14.1,10.9,28.0,1,7750.39,0
710,4,2,14.1,11.9,29.0,1,8070.98,0
710,5,2,14.1,12.9,30.0,1,6185.23,0
711,1,1,13.7,1.3,23.0,1,8350.84,1
711,2,0,13.7,2.3,24.0,1,7182.36,1
711,3,1,13.7,3.3,25.0,1,6714.7,1
711,4,1,13.7,4.3,26.0,1,7409.62,1
711,5,0,13.7,5.3,27.0,1,8405.89,1
712,1,1,9.0,22.0,37.0,1,6816.19,1
712,2,0,9.0,23.0,38.0,1,8325.08,1
712,3,1,9.0,24.0,39.0,1,9583.67,1
712,4,0,9.0,25.0,40.0,1,8186.01,1
712,5,1,9.0,26.0,41.0,1,9538.28,1
713,1,2,11.8,19.2,35.0,0,8246.67,1
713,2,2,11.8,20.2,36.0,0,11186.88,1
713,3,2,11.8,21.2,37.0,0,7807.58,1
713,4,0,11.8,22.2,38.0,0,7933.07,1
713,5,2,11.8,23.2,39.0,0,14099.91,1
714,1,0,10.9,10.1,29.0,1,9119.2,1
714,2,1,10.9,11.1,30.0,1,6840.28,1
714,3,2,10.9,12.1,31.0,1,7015.99,1
714,4,1,10.9,13.1,32.0,1,7871.38,1
714,5,1,10.9,14.1,33.0,1,5523.36,1
715,1,0,12.1,28.9,48.0,1,10921.51,0
715,2,2,12.1,29.9,49.0,1,9856.66,0
715,3,0,12.1,30.9,50.0,1,10352.27,0
715,4,2,12.1,31.9,51.0,1,9469.91,0
715,5,2,12.6,32.9,52.0,1,12590.56,0
716,1,2,10.1,26.9,43.0,1,11334.9,1
716,2,2,10.1,27.9,44.0,1,12764.75,1
716,3,2,10.1,28.9,45.0,1,9903.94,1
716,4,2,10.1,29.9,46.0,1,10459.23,1
716,5,2,10.1,30.9,47.0,1,13196.21,1
717,1,2,10.8,27.2,42.0,0,8368.67,1
717,2,2,10.8,28.2,43.0,0,9191.72,1
717,3,1,10.8,29.2,44.0,0,9933.67,1
717,4,2,11.3,30.2,45.0,0,8183.29,1
717,5,2,10.8,31.2,46.0,0,10783.17,1
718,1,0,14.9,5.1,25.0,0,7480.46,0
718,2,2,14.9,6.1,26.0,0,5876.73,0
718,3,1,14.9,7.1,27.0,0,7862.21,0
718,4,2,14.9,8.1,28.0,0,8891.19,0
718,5,0,15.4,9.1,29.0,0,7472.69,0
719,1,2,11.8,7.2,22.0,0,8433.3,1
719,2,2,11.8,8.2,23.0,0,7908.9,1
719,3,1,11.8,9.2,24.0,0,9880.47,1
719,4,1,12.3,10.2,25.0,0,6385.73,1
719,5,1,12.3,11.2,26.0,0,7599.58,1
720,1,2,12.8,3.2,22.0,0,6467.53,0
720,2,0,12.8,4.2,23.0,0,5215.67,0
720,3,2,12.8,5.2,24.0,0,5648.99,0
720,4,2,12.8,6.2,25.0,0,5942.5,0
720,5,0,12.8,7.2,26.0,0,7571.29,0
721,1,1,12.8,16.2,32.0,0,10708.59,1
721,2,2,12.8,17.2,33.0,0,12382.23,1
721,3,0,12.8,18.2,34.0,0,10348.72,1
721,4,2,12.8,19.2,35.0,0,9453.85,1
721,5,1,12.8,20.2,36.0,0,5915.78,1
722,1,0,9.7,8.3,22.0,1,6672.75,1
722,2,0,9.7,9.3,23.0,1,7339.34,1
722,3,1,9.7,10.3,24.0,1,6657.28,1
722,4,1,9.7,11.3,25.0,1,7187.28,1
722,5,0,10.2,12.3,26.0,1,8205.99,1
723,1,0,10.4,13.6,30.0,1,7363.9,0
723,2,0,10.4,14.6,31.0,1,8715.06,0
723,3,2,10.4,15.6,32.0,1,9266.01,0
723,4,2,10.4,16.6,33.0,1,8473.36,0
723,5,1,10.9,17.6,34.0,1,7397.46,0
724,1,2,10.8,18.2,33.0,0,7941.99,1
724,2,0,10.8,19.2,34.0,0,10138.57,1
724,3,2,10.8,20.2,35.0,0,13503.52,1
