id,year,mode,choice,cost,time,reliability,comfort,income,distance
471,5,bus,0,4.29,86.6,2.5,1.5,49620.24,26.5
471,5,metro,1,5.24,53.5,2.9,3.5,49620.24,26.5
471,5,bike,0,1.88,96.6,3.9,1.9,49620.24,26.5
472,1,car,0,22.0,30.1,3.9,4.5,146925.25,15.1
472,1,bus,0,4.79,76.2,3.2,4.1,146925.25,15.1
472,1,metro,1,5.23,40.8,3.3,4.4,146925.25,15.1
472,1,bike,0,0.5,49.9,2.9,1.6,146925.25,15.1
472,2,car,1,22.63,52.0,4.8,4.7,146925.25,15.1
472,2,bus,0,4.57,66.1,2.8,3.3,146925.25,15.1
472,2,metro,0,6.21,40.5,4.7,2.7,146925.25,15.1
472,2,bike,0,0.9,69.8,5.0,1.4,146925.25,15.1
472,3,car,0,24.55,39.3,2.0,3.2,146925.25,15.1
472,3,bus,0,4.68,51.8,4.3,2.2,146925.25,15.1
472,3,metro,1,5.37,35.5,4.6,3.6,146925.25,15.1
472,3,bike,0,0.68,64.3,3.2,1.6,146925.25,15.1
472,4,car,1,28.39,49.4,3.6,4.2,146925.25,15.1
472,4,bus,0,4.93,71.0,2.4,1.9,146925.25,15.1
472,4,metro,0,6.41,40.2,4.1,3.9,146925.25,15.1
472,4,bike,0,1.17,49.4,2.9,2.2,146925.25,15.1
472,5,car,1,23.21,49.3,3.2,4.4,146925.25,15.1
472,5,bus,0,4.69,67.8,2.4,2.8,146925.25,15.1
472,5,metro,0,5.93,29.8,4.0,3.7,146925.25,15.1
472,5,bike,0,0.5,66.4,3.5,2.0,146925.25,15.1
473,1,car,0,40.01,60.2,3.1,3.7,10627.51,30.0
473,1,bus,0,4.92,133.0,3.3,2.2,10627.51,30.0
473,1,metro,1,6.59,48.1,4.8,2.7,10627.51,30.0
473,1,bike,0,2.11,102.9,1.4,1.8,10627.51,30.0
473,2,car,0,49.78,73.8,2.2,3.4,10627.51,30.0
473,2,bus,0,4.19,108.5,3.7,3.4,10627.51,30.0
473,2,metro,0,6.42,54.7,4.3,4.0,10627.51,30.0
473,2,bike,1,1.54,89.6,3.2,1.0,10627.51,30.0
473,3,car,0,41.47,58.9,4.4,4.7,10627.51,30.0
473,3,bus,1,5.49,128.7,3.1,1.2,10627.51,30.0
473,3,metro,0,6.52,52.0,4.6,2.5,10627.51,30.0
473,3,bike,0,1.66,90.4,3.0,2.8,10627.51,30.0
473,4,car,0,37.76,78.2,3.3,4.2,10627.51,30.0
473,4,bus,0,4.12,100.6,3.6,2.8,10627.51,30.0
473,4,metro,1,5.56,61.3,3.4,3.4,10627.51,30.0
473,4,bike,0,0.78,99.3,3.6,1.4,10627.51,30.0
473,5,car,0,35.9,52.2,3.7,4.1,10627.51,30.0
473,5,bus,1,4.26,138.8,2.3,3.1,10627.51,30.0
473,5,metro,0,6.2,75.0,4.4,3.1,10627.51,30.0
473,5,bike,0,0.91,93.6,3.6,2.6,10627.51,30.0
474,1,car,0,31.55,60.5,3.9,5.0,34610.87,29.1
474,1,bus,0,3.83,137.1,2.4,2.7,34610.87,29.1
474,1,metro,1,6.2,48.9,4.3,2.6,34610.87,29.1
474,1,bike,0,1.64,106.0,4.2,3.0,34610.87,29.1
474,2,car,0,34.9,77.5,3.8,3.3,34610.87,29.1
474,2,bus,0,4.01,91.5,2.0,2.5,34610.87,29.1
474,2,metro,1,5.87,81.6,2.9,2.6,34610.87,29.1
474,2,bike,0,1.62,102.8,2.8,1.1,34610.87,29.1
474,3,car,0,41.99,92.5,3.4,4.6,34610.87,29.1
474,3,bus,0,3.79,134.5,2.2,2.7,34610.87,29.1
474,3,metro,1,5.61,53.0,5.0,1.8,34610.87,29.1
474,3,bike,0,2.06,146.0,3.0,1.7,34610.87,29.1
474,4,car,0,41.74,56.7,3.7,3.0,34610.87,29.1
474,4,bus,1,3.75,111.1,2.4,3.0,34610.87,29.1
474,4,metro,0,6.45,65.4,3.1,3.5,34610.87,29.1
474,4,bike,0,0.86,92.1,2.2,2.0,34610.87,29.1
474,5,car,0,29.24,49.8,3.8,4.5,34610.87,29.1
474,5,bus,1,4.15,122.4,2.3,1.1,34610.87,29.1
474,5,metro,0,5.73,42.8,3.9,3.3,34610.87,29.1
474,5,bike,0,1.73,114.8,3.1,2.1,34610.87,29.1
475,1,car,0,44.71,95.7,2.4,3.8,61142.14,31.4
475,1,bus,0,3.9,110.0,2.9,2.9,61142.14,31.4
475,1,metro,1,7.48,52.2,3.8,3.3,61142.14,31.4
475,1,bike,0,0.9,152.0,2.8,1.6,61142.14,31.4
475,2,car,0,34.45,65.4,4.0,4.0,61142.14,31.4
475,2,bus,0,4.08,144.4,4.1,2.3,61142.14,31.4
475,2,metro,1,6.53,66.1,3.6,3.5,61142.14,31.4
475,2,bike,0,2.33,109.5,4.0,1.0,61142.14,31.4
475,3,car,1,33.07,67.8,3.0,4.3,61142.14,31.4
475,3,bus,0,3.93,96.7,2.5,1.8,61142.14,31.4
475,3,metro,0,6.98,71.7,4.7,4.2,61142.14,31.4
475,3,bike,0,2.42,135.6,2.9,1.1,61142.14,31.4
475,4,car,0,50.02,62.7,3.2,4.2,61142.14,31.4
475,4,bus,0,4.61,104.2,1.9,3.0,61142.14,31.4
475,4,metro,1,6.44,73.9,3.7,4.2,61142.14,31.4
475,4,bike,0,2.22,121.1,1.3,1.7,61142.14,31.4
475,5,car,1,41.89,62.7,3.7,4.7,61142.14,31.4
475,5,bus,0,4.27,101.8,2.9,3.2,61142.14,31.4
475,5,metro,0,5.36,66.4,4.4,3.2,61142.14,31.4
475,5,bike,0,1.24,112.1,4.8,1.0,61142.14,31.4
476,1,car,0,14.84,19.4,3.2,4.9,115525.61,9.4
476,1,bus,0,5.19,52.8,2.8,2.6,115525.61,9.4
476,1,metro,1,5.34,27.4,3.6,2.0,115525.61,9.4
476,1,bike,0,0.5,48.0,3.3,2.5,115525.61,9.4
476,2,car,1,17.95,26.4,3.7,4.4,115525.61,9.4
476,2,bus,0,3.96,32.5,3.1,3.6,115525.61,9.4
476,2,metro,0,4.82,24.4,4.0,1.2,115525.61,9.4
476,2,bike,0,0.5,46.6,2.9,3.5,115525.61,9.4
476,3,car,1,13.35,30.8,3.9,4.5,115525.61,9.4
476,3,bus,0,3.39,40.7,2.9,1.1,115525.61,9.4
476,3,metro,0,4.22,23.9,3.3,3.1,115525.61,9.4
476,3,bike,0,0.67,31.1,4.2,2.3,115525.61,9.4
476,4,car,1,17.21,30.5,2.8,3.9,115525.61,9.4
476,4,bus,0,4.09,48.1,2.3,2.1,115525.61,9.4
476,4,metro,0,6.06,30.0,3.4,3.7,115525.61,9.4
476,4,bike,0,0.69,47.9,3.6,3.3,115525.61,9.4
476,5,car,0,18.54,29.3,3.7,4.0,115525.61,9.4
476,5,bus,0,4.19,38.5,2.7,2.7,115525.61,9.4
476,5,metro,1,5.73,36.6,5.0,2.8,115525.61,9.4
476,5,bike,0,0.7,41.7,2.6,2.8,115525.61,9.4
477,1,car,0,15.61,36.9,4.8,4.0,91781.91,14.0
477,1,bus,0,4.82,58.5,2.5,3.6,91781.91,14.0
477,1,metro,1,6.23,40.5,4.4,3.0,91781.91,14.0
477,1,bike,0,0.5,42.3,3.0,2.4,91781.91,14.0
477,2,car,1,26.11,32.2,2.1,4.9,91781.91,14.0
477,2,bus,0,4.76,50.5,3.2,2.5,91781.91,14.0
477,2,metro,0,5.28,21.5,4.2,3.5,91781.91,14.0
477,2,bike,0,1.1,65.7,3.3,1.0,91781.91,14.0
477,3,car,0,20.21,35.0,2.9,5.0,91781.91,14.0
477,3,bus,0,4.25,43.4,2.5,3.4,91781.91,14.0
477,3,metro,1,5.03,26.9,3.3,2.1,91781.91,14.0
477,3,bike,0,0.6,47.5,4.0,1.0,91781.91,14.0
477,4,car,1,24.26,46.4,3.8,3.7,91781.91,14.0
477,4,bus,0,4.37,61.3,2.5,3.6,91781.91,14.0
477,4,metro,0,4.53,38.1,3.7,3.4,91781.91,14.0
477,4,bike,0,0.88,51.3,2.1,1.5,91781.91,14.0
477,5,car,0,19.79,36.8,3.7,3.9,91781.91,14.0
477,5,bus,0,5.12,48.8,2.0,2.0,91781.91,14.0
477,5,metro,1,4.62,36.0,3.5,3.7,91781.91,14.0
477,5,bike,0,0.89,49.8,2.3,1.2,91781.91,14.0
478,1,car,1,59.31,101.0,3.0,3.7,15683.34,38.2
478,1,bus,0,4.76,149.8,5.0,3.2,15683.34,38.2
478,1,metro,0,6.22,98.5,5.0,1.9,15683.34,38.2
478,1,bike,0,2.25,164.7,4.2,1.8,15683.34,38.2
478,2,car,0,50.93,95.2,3.8,4.3,15683.34,38.2
478,2,bus,0,4.88,172.9,2.7,2.8,15683.34,38.2
478,2,metro,1,6.28,92.4,4.2,3.1,15683.34,38.2
478,2,bike,0,2.02,189.9,3.7,1.5,15683.34,38.2
478,3,car,0,42.72,91.7,3.9,4.1,15683.34,38.2
478,3,bus,1,3.93,118.6,2.7,2.6,15683.34,38.2
478,3,metro,0,6.79,79.9,4.2,2.9,15683.34,38.2
478,3,bike,0,1.19,168.8,2.8,3.8,15683.34,38.2
478,4,car,0,50.75,65.7,3.6,4.3,15683.34,38.2
478,4,bus,0,4.31,146.6,2.0,3.0,15683.34,38.2
478,4,metro,1,6.32,91.7,3.2,3.6,15683.34,38.2
478,4,bike,0,1.19,158.4,3.2,2.2,15683.34,38.2
478,5,car,0,53.51,99.3,2.3,4.5,15683.34,38.2
478,5,bus,0,4.98,119.9,4.1,2.4,15683.34,38.2
478,5,metro,1,6.84,99.2,4.4,3.1,15683.34,38.2
478,5,bike,0,2.62,135.0,2.6,1.2,15683.34,38.2
479,1,car,0,38.39,91.6,4.3,4.6,27426.75,29.7
479,1,bus,0,4.04,114.3,3.1,2.3,27426.75,29.7
479,1,metro,1,5.54,49.0,4.9,2.9,27426.75,29.7
479,1,bike,0,2.29,126.8,2.6,3.3,27426.75,29.7
479,2,car,1,35.89,60.4,3.2,3.2,27426.75,29.7
479,2,bus,0,4.26,111.4,4.6,2.6,27426.75,29.7
479,2,metro,0,6.05,80.9,4.0,2.3,27426.75,29.7
479,2,bike,0,1.6,112.6,3.0,1.0,27426.75,29.7
479,3,car,0,37.42,86.0,3.1,4.7,27426.75,29.7
479,3,bus,1,4.5,141.7,1.0,2.4,27426.75,29.7
479,3,metro,0,5.41,63.8,3.5,2.9,27426.75,29.7
479,3,bike,0,1.82,109.4,2.8,1.0,27426.75,29.7
479,4,car,0,41.73,92.6,2.4,4.0,27426.75,29.7
479,4,bus,0,4.02,132.1,2.3,1.5,27426.75,29.7
479,4,metro,1,6.34,55.1,5.0,3.2,27426.75,29.7
479,4,bike,0,1.54,104.1,2.5,1.1,27426.75,29.7
479,5,car,0,41.44,82.2,2.9,3.8,27426.75,29.7
479,5,bus,1,4.6,108.7,4.1,2.6,27426.75,29.7
479,5,metro,0,7.59,75.6,3.6,3.6,27426.75,29.7
479,5,bike,0,1.89,141.8,4.6,1.6,27426.75,29.7
480,1,car,0,24.12,69.8,4.4,4.2,30843.38,22.3
480,1,bus,0,3.25,83.7,1.1,2.4,30843.38,22.3
480,1,metro,1,5.77,32.6,4.2,3.2,30843.38,22.3
480,1,bike,0,0.56,100.8,4.6,3.2,30843.38,22.3
480,2,car,1,34.29,53.0,2.2,3.9,30843.38,22.3
480,2,bus,0,4.64,63.9,2.4,2.9,30843.38,22.3
480,2,metro,0,5.67,58.7,4.6,4.4,30843.38,22.3
480,2,bike,0,1.03,110.1,3.6,1.7,30843.38,22.3
480,3,car,0,30.74,58.1,3.2,3.1,30843.38,22.3
480,3,bus,0,4.29,98.1,3.3,2.3,30843.38,22.3
480,3,metro,1,6.03,55.0,4.2,3.8,30843.38,22.3
480,3,bike,0,1.71,84.6,3.7,1.0,30843.38,22.3
480,4,car,0,32.47,51.5,3.1,3.5,30843.38,22.3
480,4,bus,0,3.89,83.4,2.6,2.6,30843.38,22.3
480,4,metro,1,6.09,56.1,2.5,2.8,30843.38,22.3
480,4,bike,0,0.71,107.6,3.8,1.9,30843.38,22.3
480,5,car,0,34.93,46.0,3.4,3.9,30843.38,22.3
480,5,bus,0,5.22,98.7,3.2,2.3,30843.38,22.3
480,5,metro,1,4.94,47.8,4.7,4.0,30843.38,22.3
480,5,bike,0,0.88,83.5,3.7,2.1,30843.38,22.3
481,1,car,0,23.63,37.4,3.8,4.4,43492.79,19.3
481,1,bus,0,4.36,86.4,2.5,4.4,43492.79,19.3
481,1,metro,1,5.72,40.3,3.6,2.7,43492.79,19.3
481,1,bike,0,0.63,60.7,2.1,2.5,43492.79,19.3
481,2,car,0,27.34,46.3,4.1,4.1,43492.79,19.3
481,2,bus,0,5.39,97.6,2.5,1.7,43492.79,19.3
481,2,metro,1,5.69,33.8,3.3,3.6,43492.79,19.3
481,2,bike,0,1.48,67.3,2.9,2.3,43492.79,19.3
481,3,car,0,24.96,54.8,3.7,5.0,43492.79,19.3
481,3,bus,0,4.59,58.1,3.1,3.3,43492.79,19.3
481,3,metro,1,5.37,47.0,4.6,3.7,43492.79,19.3
481,3,bike,0,0.98,79.2,3.3,2.3,43492.79,19.3
481,4,car,1,26.32,38.9,3.7,4.0,43492.79,19.3
481,4,bus,0,4.46,61.4,3.8,3.2,43492.79,19.3
481,4,metro,0,5.45,50.2,4.9,3.6,43492.79,19.3
481,4,bike,0,1.53,91.1,2.3,1.5,43492.79,19.3
481,5,car,0,26.88,39.8,3.0,4.9,43492.79,19.3
481,5,bus,0,3.53,69.1,1.4,1.8,43492.79,19.3
481,5,metro,1,5.93,36.7,3.6,2.7,43492.79,19.3
481,5,bike,0,1.32,90.1,3.8,1.4,43492.79,19.3
482,1,car,0,7.88,31.1,2.3,3.6,40886.93,7.1
482,1,bus,0,3.38,21.6,2.3,2.3,40886.93,7.1
482,1,metro,1,4.91,25.1,4.0,3.8,40886.93,7.1
482,1,bike,0,0.5,28.2,3.4,1.2,40886.93,7.1
482,2,car,1,10.58,19.6,3.8,3.5,40886.93,7.1
482,2,bus,0,4.76,55.0,4.6,3.2,40886.93,7.1
482,2,metro,0,4.96,23.9,3.5,3.0,40886.93,7.1
482,2,bike,0,0.5,31.7,1.2,3.9,40886.93,7.1
482,3,car,0,12.38,25.9,4.1,4.6,40886.93,7.1
482,3,bus,0,3.77,33.1,3.4,1.7,40886.93,7.1
482,3,metro,0,5.71,22.5,4.4,3.0,40886.93,7.1
482,3,bike,1,0.5,26.7,4.4,1.0,40886.93,7.1
482,4,car,1,11.28,16.6,2.8,3.9,40886.93,7.1
482,4,bus,0,3.97,40.4,2.8,3.2,40886.93,7.1
482,4,metro,0,5.76,26.1,4.5,3.4,40886.93,7.1
482,4,bike,0,0.5,34.6,4.1,1.8,40886.93,7.1
482,5,car,0,18.07,24.0,1.8,3.6,40886.93,7.1
482,5,bus,1,4.28,43.8,2.5,3.2,40886.93,7.1
482,5,metro,0,4.34,22.7,4.5,2.9,40886.93,7.1
482,5,bike,0,0.5,30.2,5.0,2.8,40886.93,7.1
483,1,car,0,36.4,52.8,3.2,4.2,69200.96,29.1
483,1,bus,0,4.54,139.9,1.5,2.0,69200.96,29.1
483,1,metro,1,6.02,43.3,3.8,3.7,69200.96,29.1
483,1,bike,0,1.9,111.9,2.6,1.0,69200.96,29.1
483,2,car,0,38.79,90.4,2.9,4.9,69200.96,29.1
483,2,bus,0,4.69,79.2,3.2,1.8,69200.96,29.1
483,2,metro,1,6.74,48.2,3.1,2.8,69200.96,29.1
483,2,bike,0,0.63,144.8,3.5,2.3,69200.96,29.1
483,3,car,0,40.19,72.1,5.0,4.0,69200.96,29.1
483,3,bus,0,4.3,89.3,2.5,2.2,69200.96,29.1
483,3,metro,1,5.95,50.5,3.8,4.1,69200.96,29.1
483,3,bike,0,1.0,93.5,3.6,1.0,69200.96,29.1
483,4,car,1,32.11,51.7,3.2,4.5,69200.96,29.1
483,4,bus,0,4.99,142.5,3.4,3.1,69200.96,29.1
483,4,metro,0,5.81,61.7,4.3,2.9,69200.96,29.1
483,4,bike,0,1.76,106.9,2.6,1.7,69200.96,29.1
483,5,car,0,42.48,83.0,3.6,4.3,69200.96,29.1
483,5,bus,0,4.32,108.2,2.9,2.6,69200.96,29.1
483,5,metro,0,6.67,74.3,4.1,3.5,69200.96,29.1
483,5,bike,1,1.73,133.0,4.2,2.4,69200.96,29.1
484,1,car,1,47.28,80.6,2.8,4.6,27984.51,30.0
484,1,bus,0,4.13,108.0,2.1,2.7,27984.51,30.0
484,1,metro,0,5.95,53.1,3.7,2.8,27984.51,30.0
484,1,bike,0,2.14,126.9,2.7,1.7,27984.51,30.0
484,2,car,1,40.94,78.5,2.8,3.5,27984.51,30.0
484,2,bus,0,5.01,148.7,3.5,2.2,27984.51,30.0
484,2,metro,0,6.27,60.3,3.5,4.2,27984.51,30.0
484,2,bike,0,1.3,129.8,1.6,2.6,27984.51,30.0
484,3,car,0,50.28,59.4,4.3,5.0,27984.51,30.0
484,3,bus,0,4.19,95.5,3.3,2.3,27984.51,30.0
484,3,metro,1,6.7,72.1,4.3,3.8,27984.51,30.0
484,3,bike,0,0.92,100.6,1.8,2.7,27984.51,30.0
484,4,car,0,39.71,59.3,3.8,4.2,27984.51,30.0
484,4,bus,1,4.39,112.1,2.7,3.2,27984.51,30.0
484,4,metro,0,6.4,74.2,3.5,3.0,27984.51,30.0
484,4,bike,0,1.8,92.4,3.3,2.0,27984.51,30.0
484,5,car,1,38.38,82.1,4.8,5.0,27984.51,30.0
484,5,bus,0,3.88,113.2,4.0,3.1,27984.51,30.0
484,5,metro,0,6.46,80.5,4.5,2.9,27984.51,30.0
484,5,bike,0,1.24,102.4,4.1,3.0,27984.51,30.0
485,1,car,0,46.86,82.3,4.6,3.8,52769.12,35.1
485,1,bus,0,4.77,110.1,2.6,3.4,52769.12,35.1
485,1,metro,1,6.8,85.3,4.0,3.1,52769.12,35.1
485,1,bike,0,1.24,112.0,4.8,2.2,52769.12,35.1
485,2,car,0,33.97,59.8,2.8,4.6,52769.12,35.1
485,2,bus,0,4.32,114.4,2.4,2.0,52769.12,35.1
485,2,metro,1,6.98,67.6,2.9,3.7,52769.12,35.1
485,2,bike,0,2.36,155.7,2.7,2.7,52769.12,35.1
485,3,car,0,42.28,93.5,1.7,3.3,52769.12,35.1
485,3,bus,0,4.52,167.7,1.9,2.1,52769.12,35.1
485,3,metro,1,6.43,67.2,4.3,3.2,52769.12,35.1
485,3,bike,0,1.57,109.7,2.8,2.8,52769.12,35.1
485,4,car,0,58.47,87.7,3.2,3.5,52769.12,35.1
485,4,bus,0,3.78,136.3,2.9,2.1,52769.12,35.1
485,4,metro,1,6.27,79.0,2.7,3.4,52769.12,35.1
485,4,bike,0,1.74,172.0,3.0,2.7,52769.12,35.1
485,5,car,0,50.99,102.2,2.9,4.5,52769.12,35.1
485,5,bus,0,3.83,143.8,2.0,1.6,52769.12,35.1
485,5,metro,1,6.22,64.2,4.7,4.4,52769.12,35.1
485,5,bike,0,0.99,128.2,1.5,2.3,52769.12,35.1
486,1,car,1,18.4,53.6,2.6,4.4,60122.6,15.4
486,1,bus,0,5.07,57.2,3.0,2.5,60122.6,15.4
486,1,metro,0,6.64,42.3,4.0,4.5,60122.6,15.4
486,1,bike,0,1.02,44.9,3.7,2.0,60122.6,15.4
486,2,car,1,28.31,37.2,2.1,4.9,60122.6,15.4
486,2,bus,0,4.22,76.2,3.1,3.6,60122.6,15.4
486,2,metro,0,6.92,38.8,3.2,3.1,60122.6,15.4
486,2,bike,0,0.69,50.4,4.2,1.7,60122.6,15.4
486,3,car,0,16.72,43.5,3.7,4.7,60122.6,15.4
486,3,bus,0,4.63,78.6,2.5,1.9,60122.6,15.4
486,3,metro,1,5.45,27.4,3.5,3.1,60122.6,15.4
486,3,bike,0,0.79,64.6,2.4,1.6,60122.6,15.4
486,4,car,1,16.05,41.1,4.3,4.8,60122.6,15.4
486,4,bus,0,4.81,82.9,2.0,1.9,60122.6,15.4
486,4,metro,0,4.4,38.6,4.3,3.1,60122.6,15.4
486,4,bike,0,1.22,75.7,2.2,2.2,60122.6,15.4
486,5,car,0,19.41,30.3,3.7,3.6,60122.6,15.4
486,5,bus,0,4.55,56.6,2.2,3.2,60122.6,15.4
486,5,metro,0,4.99,44.5,2.2,2.7,60122.6,15.4
486,5,bike,1,0.63,59.8,4.2,1.6,60122.6,15.4
487,1,car,0,18.06,25.5,4.8,4.0,46423.88,11.9
487,1,bus,1,5.55,52.2,3.2,2.4,46423.88,11.9
487,1,metro,0,5.16,35.2,4.8,4.1,46423.88,11.9
487,1,bike,0,0.5,60.8,3.3,2.6,46423.88,11.9
487,2,car,1,22.16,37.9,2.6,4.3,46423.88,11.9
487,2,bus,0,5.27,35.8,1.5,2.6,46423.88,11.9
487,2,metro,0,6.31,25.5,3.6,4.2,46423.88,11.9
487,2,bike,0,0.5,43.4,2.5,1.7,46423.88,11.9
487,3,car,1,14.71,23.8,4.4,3.6,46423.88,11.9
487,3,bus,0,4.52,57.3,2.4,1.3,46423.88,11.9
487,3,metro,0,5.96,32.2,4.4,2.9,46423.88,11.9
487,3,bike,0,0.72,44.7,3.9,2.3,46423.88,11.9
487,4,car,0,15.24,30.0,4.2,2.9,46423.88,11.9
487,4,bus,0,3.66,48.7,3.0,2.8,46423.88,11.9
487,4,metro,1,5.2,25.2,4.1,4.1,46423.88,11.9
487,4,bike,0,0.5,43.2,2.4,2.8,46423.88,11.9
487,5,car,1,18.96,22.6,3.2,3.9,46423.88,11.9
487,5,bus,0,3.88,62.0,3.5,2.9,46423.88,11.9
487,5,metro,0,4.95,27.6,3.9,3.1,46423.88,11.9
487,5,bike,0,0.5,56.3,3.8,2.3,46423.88,11.9
488,1,car,0,28.72,54.8,3.3,4.9,51308.98,19.6
488,1,bus,0,4.83,76.0,1.9,2.6,51308.98,19.6
488,1,metro,1,5.98,49.5,3.8,3.4,51308.98,19.6
488,1,bike,0,1.18,57.8,2.0,2.5,51308.98,19.6
488,2,car,0,26.82,42.6,3.4,4.0,51308.98,19.6
488,2,bus,0,3.5,73.1,3.6,2.6,51308.98,19.6
488,2,metro,1,6.29,52.0,4.0,2.3,51308.98,19.6
488,2,bike,0,1.11,85.1,3.4,2.8,51308.98,19.6
488,3,car,0,21.1,51.8,3.3,4.5,51308.98,19.6
488,3,bus,0,3.83,51.6,3.5,2.0,51308.98,19.6
488,3,metro,1,5.87,56.4,3.8,4.0,51308.98,19.6
488,3,bike,0,0.71,100.1,2.7,2.1,51308.98,19.6
488,4,car,0,30.89,51.9,3.5,3.9,51308.98,19.6
488,4,bus,0,4.72,75.8,2.5,1.9,51308.98,19.6
488,4,metro,0,5.4,38.8,3.5,4.0,51308.98,19.6
488,4,bike,1,0.63,70.4,4.7,1.8,51308.98,19.6
488,5,car,0,24.88,41.4,4.5,5.0,51308.98,19.6
488,5,bus,1,4.83,58.6,3.7,2.9,51308.98,19.6
488,5,metro,0,6.0,55.4,4.9,3.7,51308.98,19.6
488,5,bike,0,1.56,77.1,4.2,2.5,51308.98,19.6
489,1,car,1,16.52,29.1,3.8,3.9,104533.96,13.8
489,1,bus,0,5.08,57.7,2.7,2.9,104533.96,13.8
489,1,metro,0,5.37,28.3,5.0,3.3,104533.96,13.8
489,1,bike,0,0.53,57.9,1.4,1.6,104533.96,13.8
489,2,car,1,23.23,35.1,3.7,4.2,104533.96,13.8
489,2,bus,0,5.49,63.0,2.1,2.6,104533.96,13.8
489,2,metro,0,5.31,23.3,3.7,3.3,104533.96,13.8
489,2,bike,0,0.92,63.1,1.4,1.2,104533.96,13.8
489,3,car,1,19.66,30.8,3.1,4.4,104533.96,13.8
489,3,bus,0,4.28,52.7,1.5,2.0,104533.96,13.8
489,3,metro,0,5.53,37.3,3.3,3.1,104533.96,13.8
489,3,bike,0,0.81,61.1,3.6,3.5,104533.96,13.8
489,4,car,1,26.4,40.6,4.3,4.0,104533.96,13.8
489,4,bus,0,4.6,73.1,2.6,2.5,104533.96,13.8
489,4,metro,0,6.06,33.2,3.7,3.5,104533.96,13.8
489,4,bike,0,0.54,63.3,4.2,1.9,104533.96,13.8
489,5,car,0,23.38,48.2,2.9,4.1,104533.96,13.8
489,5,bus,0,4.97,63.8,2.0,3.0,104533.96,13.8
489,5,metro,1,5.38,29.1,3.5,2.5,104533.96,13.8
489,5,bike,0,1.0,62.3,2.1,1.5,104533.96,13.8
490,1,car,0,29.96,49.1,4.5,4.7,49127.98,20.3
490,1,bus,0,3.74,74.4,4.5,3.3,49127.98,20.3
490,1,metro,0,5.96,35.4,3.6,3.0,49127.98,20.3
490,1,bike,1,0.93,83.4,2.6,1.6,49127.98,20.3
490,2,car,0,29.54,61.2,3.4,4.2,49127.98,20.3
490,2,bus,0,4.87,77.8,1.0,2.1,49127.98,20.3
490,2,metro,1,5.89,50.6,5.0,2.9,49127.98,20.3
490,2,bike,0,1.0,106.1,2.7,1.1,49127.98,20.3
490,3,car,1,24.61,58.8,5.0,4.0,49127.98,20.3
490,3,bus,0,5.0,87.6,2.3,2.1,49127.98,20.3
490,3,metro,0,6.73,48.2,4.5,2.5,49127.98,20.3
490,3,bike,0,0.67,98.0,2.1,1.5,49127.98,20.3
490,4,car,0,25.81,51.6,3.4,4.1,49127.98,20.3
490,4,bus,0,4.9,87.5,2.0,3.1,49127.98,20.3
490,4,metro,1,5.63,36.4,3.3,3.9,49127.98,20.3
490,4,bike,0,1.48,69.0,3.2,2.0,49127.98,20.3
490,5,car,0,21.45,48.0,4.1,4.4,49127.98,20.3
490,5,bus,0,4.23,76.6,2.0,2.4,49127.98,20.3
490,5,metro,1,4.93,32.1,4.7,3.4,49127.98,20.3
490,5,bike,0,1.52,89.6,3.3,2.1,49127.98,20.3
491,1,car,1,43.78,82.2,4.8,5.0,118180.71,29.3
491,1,bus,0,5.02,114.9,2.9,2.2,118180.71,29.3
491,1,metro,0,6.32,60.5,5.0,3.9,118180.71,29.3
491,1,bike,0,2.04,133.5,3.1,2.5,118180.71,29.3
491,2,car,0,38.69,52.4,2.3,3.7,118180.71,29.3
491,2,bus,0,5.08,105.6,1.4,1.3,118180.71,29.3
491,2,metro,1,7.01,79.4,2.8,2.8,118180.71,29.3
491,2,bike,0,1.69,136.4,3.5,1.0,118180.71,29.3
491,3,car,1,31.94,52.7,3.7,4.0,118180.71,29.3
491,3,bus,0,4.14,106.1,2.6,2.5,118180.71,29.3
491,3,metro,0,6.35,58.6,4.7,4.1,118180.71,29.3
491,3,bike,0,1.02,122.4,2.9,1.0,118180.71,29.3
491,4,car,1,43.77,65.9,3.8,4.2,118180.71,29.3
491,4,bus,0,4.43,118.7,2.4,2.1,118180.71,29.3
491,4,metro,0,5.88,60.5,3.7,3.6,118180.71,29.3
491,4,bike,0,1.23,123.0,3.3,2.0,118180.71,29.3
491,5,car,1,33.14,65.9,2.1,4.5,118180.71,29.3
491,5,bus,0,4.0,106.2,3.0,1.8,118180.71,29.3
491,5,metro,0,6.03,48.9,2.8,3.5,118180.71,29.3
491,5,bike,0,2.12,129.9,3.7,1.2,118180.71,29.3
492,1,car,0,25.88,53.2,4.6,3.1,30697.92,17.9
492,1,bus,1,3.54,59.4,3.2,4.0,30697.92,17.9
492,1,metro,0,5.2,44.4,4.1,4.3,30697.92,17.9
492,1,bike,0,1.18,81.0,5.0,1.9,30697.92,17.9
492,2,car,0,31.35,49.5,3.2,4.3,30697.92,17.9
492,2,bus,0,3.13,49.3,1.8,1.0,30697.92,17.9
492,2,metro,1,6.28,51.8,4.5,4.1,30697.92,17.9
492,2,bike,0,0.89,78.5,4.4,2.1,30697.92,17.9
492,3,car,0,24.3,44.3,3.9,4.7,30697.92,17.9
492,3,bus,1,4.55,74.0,3.1,2.3,30697.92,17.9
