pair_id,year,log_exports,log_gdp_i,log_gdp_j,log_distance,tariff,border,language
PAIR_0187,2009,7.1783,10.735,7.4534,7.9455,0.0605,1,0
PAIR_0187,2010,9.2627,10.8676,10.2256,7.9455,0.0304,1,0
PAIR_0187,2011,11.1072,13.5663,10.3604,7.9455,0.0242,1,0
PAIR_0187,2012,10.5316,11.49,10.9421,7.9455,0.0143,1,0
PAIR_0187,2013,7.6169,9.0254,9.9933,7.9455,0.0306,1,0
PAIR_0187,2014,11.1624,13.2076,11.4247,7.9455,0.0473,1,0
PAIR_0187,2015,8.9278,10.3743,10.5091,7.9455,0.0589,1,0
PAIR_0187,2016,10.842,11.7034,11.7406,7.9455,0.0167,1,0
PAIR_0187,2017,10.2706,11.7452,10.8656,7.9455,0.0076,1,0
PAIR_0187,2018,9.9626,10.4348,12.6827,7.9455,0.0047,1,0
PAIR_0187,2019,11.1078,11.427,12.9751,7.9455,0.0427,1,0
PAIR_0188,2005,8.5362,10.8143,11.2691,8.6884,0.0489,0,1
PAIR_0188,2006,10.3,12.8689,11.7387,8.6884,0.0504,0,1
PAIR_0188,2007,9.1882,11.7913,11.4969,8.6884,0.0316,0,1
PAIR_0188,2008,13.1845,13.4754,14.2296,8.6884,0.0513,0,1
PAIR_0188,2009,8.1011,11.9243,9.4997,8.6884,0.051,0,1
PAIR_0188,2010,11.8027,12.3138,13.9562,8.6884,0.0248,0,1
PAIR_0188,2011,11.5313,12.9117,13.6513,8.6884,0.0676,0,1
PAIR_0188,2012,8.6955,9.9658,12.7874,8.6884,0.0245,0,1
PAIR_0188,2013,10.3456,13.4425,11.1055,8.6884,0.0829,0,1
PAIR_0188,2014,8.6504,10.5598,11.5835,8.6884,0.0547,0,1
PAIR_0188,2015,12.5192,14.5375,11.9573,8.6884,0.0247,0,1
PAIR_0188,2016,9.9708,12.6128,11.0996,8.6884,0.0352,0,1
PAIR_0188,2017,9.5639,11.4319,12.0136,8.6884,0.0,0,1
PAIR_0188,2018,9.7064,12.4069,10.9676,8.6884,0.0,0,1
PAIR_0188,2019,7.9527,11.0709,9.7969,8.6884,0.0,0,1
PAIR_0189,2005,5.6864,10.317,10.9444,9.871,0.0305,0,0
PAIR_0189,2006,7.1095,11.6871,11.6053,9.871,0.0294,0,0
PAIR_0189,2007,6.2969,11.1233,10.8092,9.871,0.0535,0,0
PAIR_0189,2008,7.8325,11.1282,12.7696,9.871,0.0855,0,0
PAIR_0189,2009,4.4574,9.5868,9.6883,9.871,0.0748,0,0
PAIR_0189,2010,7.8392,11.2204,13.0566,9.871,0.1064,0,0
PAIR_0189,2011,9.2012,12.7135,12.7665,9.871,0.0,0,0
PAIR_0189,2012,8.2988,11.962,12.6572,9.871,0.0374,0,0
PAIR_0189,2013,6.0659,10.55,10.8059,9.871,0.0233,0,0
PAIR_0189,2014,10.7346,13.8421,14.2725,9.871,0.0756,0,0
PAIR_0189,2015,10.6965,15.0037,12.4144,9.871,0.0,0,0
PAIR_0189,2016,8.7004,12.9413,11.8228,9.871,0.0041,0,0
PAIR_0189,2017,7.6441,11.9439,11.7411,9.871,0.0139,0,0
PAIR_0189,2018,8.2579,11.5041,12.2042,9.871,0.052,0,0
PAIR_0189,2019,8.9122,12.8418,12.2857,9.871,0.0238,0,0
PAIR_0190,2005,9.4216,11.2495,10.7939,7.2562,0.058,0,0
PAIR_0190,2006,12.3998,14.2918,11.1534,7.2562,0.0503,0,0
PAIR_0190,2007,10.1555,12.9236,9.7367,7.2562,0.0708,0,0
PAIR_0190,2008,11.062,10.7953,12.8791,7.2562,0.036,0,0
PAIR_0190,2009,10.8174,12.5287,11.0563,7.2562,0.049,0,0
PAIR_0190,2010,11.2816,11.5707,12.3105,7.2562,0.0113,0,0
PAIR_0190,2011,9.3073,12.0965,9.3865,7.2562,0.0156,0,0
PAIR_0190,2012,9.4111,10.9734,10.2062,7.2562,0.0642,0,0
PAIR_0190,2013,8.9627,10.4782,9.9287,7.2562,0.0336,0,0
PAIR_0190,2014,12.2487,14.9113,10.6681,7.2562,0.0,0,0
PAIR_0190,2015,9.1462,9.0263,12.3253,7.2562,0.0329,0,0
PAIR_0190,2016,14.0537,13.4089,14.1634,7.2562,0.0533,0,0
PAIR_0190,2017,8.3053,9.5289,10.9771,7.2562,0.0675,0,0
PAIR_0190,2018,12.0379,13.4183,11.9451,7.2562,0.0475,0,0
PAIR_0190,2019,11.1459,12.9247,10.8208,7.2562,0.0289,0,0
PAIR_0191,2005,12.2773,14.0332,13.073,8.6749,0.0312,0,1
PAIR_0191,2006,10.2466,10.6971,13.4651,8.6749,0.0045,0,1
PAIR_0191,2007,5.8149,9.1097,9.3703,8.6749,0.0,0,1
PAIR_0191,2008,7.1982,9.9992,10.1731,8.6749,0.0195,0,1
PAIR_0191,2009,7.2874,10.3817,10.2829,8.6749,0.1115,0,1
PAIR_0191,2010,7.7486,8.5441,12.9632,8.6749,0.0279,0,1
PAIR_0191,2011,8.7515,10.1765,12.4607,8.6749,0.0468,0,1
PAIR_0191,2012,9.769,12.0165,11.967,8.6749,0.0457,0,1
PAIR_0191,2013,9.4705,12.8266,10.3351,8.6749,0.0355,0,1
PAIR_0191,2014,11.2737,11.7578,13.5658,8.6749,0.0358,0,1
PAIR_0191,2015,11.4108,12.0024,14.5269,8.6749,0.0447,0,1
PAIR_0191,2016,7.6254,10.3201,10.6416,8.6749,0.0191,0,1
PAIR_0191,2017,8.5122,9.6027,11.6505,8.6749,0.0,0,1
PAIR_0191,2018,11.3645,11.6305,14.1975,8.6749,0.0,0,1
PAIR_0191,2019,12.5434,13.2418,14.6435,8.6749,0.0393,0,1
PAIR_0192,2005,11.7523,12.726,10.6649,7.1743,0.0878,1,0
PAIR_0192,2006,12.0711,11.2343,12.9909,7.1743,0.0409,1,0
PAIR_0192,2007,11.4738,12.4179,10.9557,7.1743,0.0913,1,0
PAIR_0192,2008,10.337,11.9945,9.5854,7.1743,0.0247,1,0
PAIR_0192,2009,13.6598,12.8831,13.6994,7.1743,0.0102,1,0
PAIR_0192,2010,10.2624,9.7552,12.3404,7.1743,0.0824,1,0
PAIR_0192,2011,11.2571,11.7076,11.8188,7.1743,0.0239,1,0
PAIR_0192,2012,13.7885,13.2299,11.8714,7.1743,0.0196,1,0
PAIR_0192,2013,9.0614,11.6557,9.092,7.1743,0.0536,1,0
PAIR_0192,2014,12.1253,12.379,12.3392,7.1743,0.0734,1,0
PAIR_0192,2015,11.1755,11.2595,11.5964,7.1743,0.056,1,0
PAIR_0192,2016,13.9106,12.4982,13.5482,7.1743,0.0213,1,0
PAIR_0192,2017,12.6326,11.6075,13.0832,7.1743,0.0111,1,0
PAIR_0192,2018,11.8747,13.4972,10.1369,7.1743,0.0523,1,0
PAIR_0192,2019,13.7627,14.8376,11.3842,7.1743,0.0308,1,0
PAIR_0193,2005,6.5468,9.8178,8.8502,7.4792,0.0506,0,0
PAIR_0193,2006,9.2883,8.8904,13.3257,7.4792,0.053,0,0
PAIR_0193,2007,9.565,10.0645,12.866,7.4792,0.0353,0,0
PAIR_0193,2008,10.0909,12.1795,10.8684,7.4792,0.0869,0,0
PAIR_0193,2009,7.7689,8.4488,12.3891,7.4792,0.1223,0,0
PAIR_0193,2010,10.3667,9.2449,14.4438,7.4792,0.0163,0,0
PAIR_0193,2011,7.9211,9.6331,10.4697,7.4792,0.0274,0,0
PAIR_0193,2012,9.4043,10.2197,11.8506,7.4792,0.0058,0,0
PAIR_0193,2013,10.0824,11.2623,11.4603,7.4792,0.0181,0,0
PAIR_0193,2014,11.5378,12.9186,11.1716,7.4792,0.0201,0,0
PAIR_0193,2015,11.4318,12.4196,12.6861,7.4792,0.0713,0,0
PAIR_0193,2016,9.7704,13.8898,8.8128,7.4792,0.0808,0,0
PAIR_0193,2017,12.0928,12.5403,12.7628,7.4792,0.011,0,0
PAIR_0193,2018,11.9745,13.1186,11.7053,7.4792,0.0,0,0
PAIR_0193,2019,12.3984,12.2804,13.6152,7.4792,0.0,0,0
PAIR_0194,2005,5.9933,9.7149,10.1852,9.6556,0.0126,0,0
PAIR_0194,2006,12.3417,13.6198,14.5786,9.6556,0.0171,0,0
PAIR_0194,2007,9.9473,13.3528,11.7214,9.6556,0.0673,0,0
PAIR_0194,2008,8.0688,12.2478,10.455,9.6556,0.0,0,0
PAIR_0194,2009,7.5036,10.4297,11.1632,9.6556,0.0708,0,0
PAIR_0194,2010,7.1059,11.8261,9.824,9.6556,0.0283,0,0
PAIR_0194,2011,7.7607,11.8059,10.9199,9.6556,0.0651,0,0
PAIR_0194,2012,9.0172,14.9151,9.4315,9.6556,0.0452,0,0
PAIR_0194,2013,9.5038,13.2318,11.7303,9.6556,0.0402,0,0
PAIR_0194,2014,10.5185,13.3089,12.6443,9.6556,0.0156,0,0
PAIR_0194,2015,6.4153,10.3645,10.2463,9.6556,0.0115,0,0
PAIR_0194,2016,8.8158,11.7226,11.6535,9.6556,0.002,0,0
PAIR_0194,2017,10.0881,13.3743,13.1104,9.6556,0.0472,0,0
PAIR_0194,2018,6.2788,10.2623,9.5274,9.6556,0.0,0,0
PAIR_0194,2019,10.5886,14.3227,11.7914,9.6556,0.0361,0,0
PAIR_0195,2005,10.4649,11.8048,12.1318,8.3243,0.0397,0,0
PAIR_0195,2006,11.7884,9.6192,16.908,8.3243,0.0615,0,0
PAIR_0195,2007,13.6207,13.829,14.589,8.3243,0.0294,0,0
PAIR_0195,2008,10.8118,14.3308,9.9324,8.3243,0.0595,0,0
PAIR_0195,2009,11.9002,13.0456,12.6576,8.3243,0.0487,0,0
PAIR_0195,2010,8.6454,10.1765,11.6707,8.3243,0.0393,0,0
PAIR_0195,2011,8.3496,10.7018,10.4289,8.3243,0.0658,0,0
PAIR_0195,2012,9.505,10.1108,12.9354,8.3243,0.07,0,0
PAIR_0195,2013,10.8711,10.6354,13.6953,8.3243,0.088,0,0
PAIR_0195,2014,9.6237,11.5791,10.5771,8.3243,0.0,0,0
PAIR_0195,2015,7.5778,9.4548,10.3998,8.3243,0.0165,0,0
PAIR_0195,2016,6.5957,7.5764,11.8483,8.3243,0.0797,0,0
PAIR_0195,2017,10.4471,12.8094,11.0267,8.3243,0.0344,0,0
PAIR_0195,2018,9.4977,10.2464,12.5036,8.3243,0.0312,0,0
PAIR_0195,2019,11.7034,14.039,11.6556,8.3243,0.0329,0,0
PAIR_0196,2005,9.7969,12.2858,10.2334,8.1316,0.0596,0,0
PAIR_0196,2006,6.7353,7.5631,11.6518,8.1316,0.0858,0,0
PAIR_0196,2007,10.7332,10.5732,13.528,8.1316,0.0627,0,0
PAIR_0196,2008,10.0969,12.0036,10.6215,8.1316,0.1181,0,0
PAIR_0196,2009,12.6897,14.1432,11.7179,8.1316,0.0038,0,0
PAIR_0196,2010,13.3607,13.4827,13.5457,8.1316,0.0,0,0
PAIR_0196,2011,8.2148,9.2231,10.7411,8.1316,0.0556,0,0
PAIR_0196,2012,9.1878,11.9737,9.9184,8.1316,0.054,0,0
PAIR_0196,2013,10.4265,11.2215,11.7957,8.1316,0.0139,0,0
PAIR_0196,2014,12.3392,12.8087,13.2223,8.1316,0.0748,0,0
PAIR_0196,2015,8.2402,9.8596,10.0042,8.1316,0.0821,0,0
PAIR_0196,2016,11.3922,13.7275,10.8417,8.1316,0.0786,0,0
PAIR_0196,2017,11.9533,12.2546,12.9797,8.1316,0.0638,0,0
PAIR_0196,2018,12.2012,13.8225,11.7799,8.1316,0.0179,0,0
PAIR_0196,2019,6.205,10.0559,7.5825,8.1316,0.0532,0,0
PAIR_0197,2005,7.8573,12.3782,9.906,8.9989,0.0789,0,0
PAIR_0197,2006,6.557,9.7612,10.7424,8.9989,0.0072,0,0
PAIR_0197,2007,8.3304,11.5204,11.0178,8.9989,0.032,0,0
PAIR_0197,2008,9.0956,11.7105,12.6901,8.9989,0.0451,0,0
PAIR_0197,2009,9.8271,14.9564,9.7457,8.9989,0.0148,0,0
PAIR_0197,2010,4.583,9.3948,9.1559,8.9989,0.0339,0,0
PAIR_0197,2011,10.352,13.2022,12.5841,8.9989,0.0526,0,0
PAIR_0197,2012,5.5247,8.7556,11.1657,8.9989,0.0691,0,0
PAIR_0197,2013,11.7283,14.6884,12.8809,8.9989,0.0612,0,0
PAIR_0197,2014,8.6351,13.0976,10.9861,8.9989,0.0756,0,0
PAIR_0197,2015,6.4777,9.8381,11.374,8.9989,0.0,0,0
PAIR_0197,2016,8.8022,12.1428,10.7923,8.9989,0.0406,0,0
PAIR_0197,2017,9.1008,10.5748,13.6933,8.9989,0.0215,0,0
PAIR_0197,2018,12.7171,13.8099,14.9709,8.9989,0.0354,0,0
PAIR_0197,2019,11.1067,12.6304,14.1207,8.9989,0.0362,0,0
PAIR_0198,2005,11.3433,11.3857,12.1831,6.2326,0.0401,0,0
PAIR_0198,2006,12.3866,13.6962,10.8687,6.2326,0.0347,0,0
PAIR_0198,2007,9.2655,10.4962,10.4529,6.2326,0.0,0,0
PAIR_0198,2008,11.6598,11.271,12.2446,6.2326,0.0,0,0
PAIR_0198,2009,12.3891,13.5046,10.8727,6.2326,0.0123,0,0
PAIR_0198,2010,11.4566,12.3788,10.7611,6.2326,0.0686,0,0
PAIR_0198,2011,11.6334,14.2166,9.0979,6.2326,0.0,0,0
PAIR_0198,2012,11.3379,9.6314,14.0008,6.2326,0.043,0,0
PAIR_0198,2013,13.3889,13.9905,12.0989,6.2326,0.0277,0,0
PAIR_0198,2014,12.8894,12.5137,12.4633,6.2326,0.0525,0,0
PAIR_0198,2015,12.7843,13.8758,10.458,6.2326,0.0971,0,0
PAIR_0198,2016,13.4597,14.2959,11.4107,6.2326,0.0066,0,0
PAIR_0198,2017,13.1017,12.1652,13.0258,6.2326,0.0211,0,0
PAIR_0198,2018,11.2356,11.2388,11.8316,6.2326,0.0457,0,0
PAIR_0198,2019,9.9701,10.7662,10.4271,6.2326,0.054,0,0
PAIR_0199,2005,6.9816,9.7758,11.9675,8.5669,0.1225,0,0
PAIR_0199,2006,8.0841,11.6379,10.3578,8.5669,0.0641,0,0
PAIR_0199,2007,8.3117,9.9338,12.1049,8.5669,0.0711,0,0
PAIR_0199,2008,10.8122,11.1911,14.6286,8.5669,0.0261,0,0
PAIR_0199,2009,8.3183,10.1089,12.4112,8.5669,0.0,0,0
PAIR_0199,2010,10.4555,14.5459,11.0145,8.5669,0.0727,0,0
PAIR_0199,2011,9.7059,14.2544,10.1087,8.5669,0.0403,0,0
PAIR_0199,2012,8.6101,13.0393,10.8277,8.5669,0.0281,0,0
PAIR_0199,2013,8.7768,11.9728,12.0325,8.5669,0.0221,0,0
PAIR_0199,2014,7.9883,10.7974,12.3972,8.5669,0.0,0,0
PAIR_0199,2015,9.8834,13.1134,11.6846,8.5669,0.0762,0,0
PAIR_0199,2016,6.0967,10.9103,8.7044,8.5669,0.0976,0,0
PAIR_0199,2017,7.3384,10.8087,10.5332,8.5669,0.0954,0,0
PAIR_0199,2018,10.6901,13.3834,12.3833,8.5669,0.0651,0,0
PAIR_0199,2019,9.0606,11.8772,11.4867,8.5669,0.0594,0,0
PAIR_0200,2005,11.964,11.2284,11.8844,6.4354,0.0103,0,0
PAIR_0200,2006,13.6785,13.2078,11.6333,6.4354,0.0162,0,0
PAIR_0200,2007,10.9943,10.701,11.5519,6.4354,0.0519,0,0
PAIR_0200,2008,14.3294,13.561,11.6707,6.4354,0.0248,0,0
PAIR_0200,2009,11.1063,10.0283,11.1086,6.4354,0.0055,0,0
PAIR_0200,2010,13.8796,13.3903,12.1761,6.4354,0.0343,0,0
PAIR_0200,2011,12.0419,10.9339,11.9677,6.4354,0.0208,0,0
PAIR_0200,2012,10.5113,9.9567,10.525,6.4354,0.0,0,0
PAIR_0200,2013,12.5209,11.7347,11.8018,6.4354,0.0232,0,0
PAIR_0200,2014,12.287,11.2331,11.0405,6.4354,0.0366,0,0
PAIR_0200,2015,11.6041,11.4162,10.8121,6.4354,0.0225,0,0
PAIR_0200,2016,11.5709,10.9756,10.8435,6.4354,0.0486,0,0
PAIR_0200,2017,14.4576,13.0936,13.4111,6.4354,0.0151,0,0
PAIR_0200,2018,12.2731,14.7144,8.3737,6.4354,0.0138,0,0
PAIR_0200,2019,12.2019,12.3842,10.3447,6.4354,0.0559,0,0
PAIR_0201,2005,9.4666,11.5471,11.2331,8.0756,0.0149,0,0
PAIR_0201,2006,8.7601,11.9192,10.0859,8.0756,0.0641,0,0
PAIR_0201,2007,9.4047,9.9218,12.0621,8.0756,0.0667,0,0
PAIR_0201,2008,10.9266,10.9284,12.9009,8.0756,0.0327,0,0
PAIR_0201,2009,8.9078,10.1123,11.3349,8.0756,0.0154,0,0
PAIR_0201,2010,12.3273,12.598,13.9565,8.0756,0.0841,0,0
PAIR_0201,2011,10.7302,10.0959,14.2814,8.0756,0.0601,0,0
PAIR_0201,2012,8.7197,10.7628,10.4548,8.0756,0.0433,0,0
PAIR_0201,2013,12.773,13.312,13.7351,8.0756,0.0407,0,0
PAIR_0201,2014,12.4578,14.6911,11.719,8.0756,0.0,0,0
PAIR_0201,2015,8.7651,9.7655,11.6858,8.0756,0.0964,0,0
PAIR_0201,2016,11.9272,13.0598,12.3448,8.0756,0.0822,0,0
PAIR_0201,2017,10.5589,13.0457,11.447,8.0756,0.0,0,0
PAIR_0201,2018,12.0377,10.4657,15.2136,8.0756,0.0,0,0
PAIR_0201,2019,11.2969,12.3667,13.0771,8.0756,0.033,0,0
PAIR_0202,2005,9.3278,10.6142,11.1533,8.5235,0.0267,0,0
PAIR_0202,2006,11.3053,12.1062,11.8137,8.5235,0.025,0,0
PAIR_0202,2007,9.5285,10.6673,12.369,8.5235,0.0697,0,0
PAIR_0202,2008,12.2299,12.0623,13.4404,8.5235,0.0436,0,0
PAIR_0202,2009,10.6301,10.5629,13.1613,8.5235,0.0079,0,0
PAIR_0202,2010,13.0434,13.4524,13.3694,8.5235,0.001,0,0
PAIR_0202,2011,10.9115,10.7208,13.3896,8.5235,0.0358,0,0
PAIR_0202,2012,9.3599,12.3628,9.8192,8.5235,0.045,0,0
PAIR_0202,2013,9.0909,10.9253,10.9948,8.5235,0.0485,0,0
PAIR_0202,2014,10.2642,10.9682,12.166,8.5235,0.0736,0,0
PAIR_0202,2015,9.2624,13.3959,8.514,8.5235,0.0731,0,0
PAIR_0202,2016,11.586,10.8068,14.6322,8.5235,0.0331,0,0
PAIR_0202,2017,8.2591,10.8224,9.6652,8.5235,0.0264,0,0
PAIR_0202,2018,13.4162,12.7642,14.3384,8.5235,0.0,0,0
PAIR_0202,2019,8.8719,9.4801,12.4322,8.5235,0.0,0,0
PAIR_0203,2005,10.2254,11.106,13.6669,8.0799,0.0487,0,0
PAIR_0203,2006,9.3964,12.0425,11.3387,8.0799,0.0564,0,0
PAIR_0203,2007,9.9119,11.6613,11.9436,8.0799,0.064,0,0
PAIR_0203,2008,7.5758,9.8436,10.0295,8.0799,0.0176,0,0
PAIR_0203,2009,8.7138,9.8684,12.5936,8.0799,0.0177,0,0
PAIR_0203,2010,7.2283,11.6241,8.3021,8.0799,0.0812,0,0
PAIR_0203,2011,10.4143,12.0681,12.9105,8.0799,0.0027,0,0
PAIR_0203,2012,10.4166,11.6466,12.3316,8.0799,0.0,0,0
PAIR_0203,2013,9.824,13.2447,10.4739,8.0799,0.0543,0,0
PAIR_0203,2014,9.1205,10.9607,11.6315,8.0799,0.0,0,0
PAIR_0203,2015,10.6798,12.7989,12.5535,8.0799,0.0733,0,0
PAIR_0203,2016,12.7759,12.5639,14.8942,8.0799,0.0752,0,0
PAIR_0203,2017,10.4577,12.6155,11.905,8.0799,0.0329,0,0
PAIR_0203,2018,11.4135,12.9567,13.2031,8.0799,0.0,0,0
PAIR_0203,2019,8.1785,10.3746,11.1071,8.0799,0.0199,0,0
PAIR_0204,2005,9.4708,9.4569,11.0457,6.3358,0.0671,0,0
PAIR_0204,2006,10.841,10.8534,11.8024,6.3358,0.0234,0,0
PAIR_0204,2007,10.2161,12.0061,8.9199,6.3358,0.0559,0,0
PAIR_0204,2008,10.1211,11.2168,9.9056,6.3358,0.034,0,0
PAIR_0204,2009,14.1729,15.8518,10.3742,6.3358,0.0732,0,0
PAIR_0204,2010,12.116,11.9647,11.6114,6.3358,0.035,0,0
PAIR_0204,2011,13.179,11.9912,13.6846,6.3358,0.0041,0,0
PAIR_0204,2012,11.5515,10.3944,11.8318,6.3358,0.0271,0,0
PAIR_0204,2013,13.2272,13.7897,10.978,6.3358,0.0803,0,0
PAIR_0204,2014,10.7918,10.5868,11.5004,6.3358,0.0262,0,0
PAIR_0204,2015,11.6878,10.7491,12.3771,6.3358,0.018,0,0
PAIR_0204,2016,11.341,11.4092,11.4678,6.3358,0.0556,0,0
PAIR_0204,2017,10.4302,12.0856,9.4704,6.3358,0.0103,0,0
PAIR_0204,2018,13.724,14.187,11.9608,6.3358,0.0112,0,0
PAIR_0204,2019,11.0047,9.7709,13.0574,6.3358,0.0326,0,0
PAIR_0205,2005,7.6145,8.6096,12.4731,9.8096,0.0846,0,0
PAIR_0205,2006,10.0923,10.9652,13.3392,9.8096,0.0349,0,0
PAIR_0205,2007,7.8706,9.7963,11.2775,9.8096,0.0839,0,0
PAIR_0205,2008,12.304,12.3982,15.2517,9.8096,0.0701,0,0
PAIR_0205,2009,9.8978,12.0532,11.8591,9.8096,0.0224,0,0
PAIR_0205,2010,10.0792,11.8361,13.0871,9.8096,0.0785,0,0
PAIR_0205,2011,9.8958,12.2806,12.0145,9.8096,0.0731,0,0
PAIR_0205,2012,9.4967,11.1954,12.0456,9.8096,0.0452,0,0
PAIR_0205,2013,10.2642,13.3003,11.3388,9.8096,0.0071,0,0
PAIR_0205,2014,9.3839,13.7607,10.2037,9.8096,0.062,0,0
PAIR_0205,2015,9.9934,12.6391,11.5367,9.8096,0.0539,0,0
PAIR_0205,2016,9.689,11.5514,12.0291,9.8096,0.0,0,0
PAIR_0205,2017,11.5534,11.8358,14.2368,9.8096,0.0527,0,0
PAIR_0205,2018,11.0575,12.1176,13.0087,9.8096,0.0,0,0
PAIR_0205,2019,7.4881,10.5716,9.875,9.8096,0.0185,0,0
PAIR_0206,2005,14.6956,12.1118,15.1912,7.8165,0.0906,0,1
PAIR_0206,2006,11.7568,12.6161,10.6165,7.8165,0.0712,0,1
PAIR_0206,2007,12.172,11.8139,11.8639,7.8165,0.0145,0,1
PAIR_0206,2008,9.3988,8.2983,10.9912,7.8165,0.0775,0,1
PAIR_0206,2009,13.2716,13.8175,11.0014,7.8165,0.0418,0,1
PAIR_0206,2010,13.182,11.2857,13.0615,7.8165,0.0235,0,1
PAIR_0206,2011,11.0673,11.8281,9.8711,7.8165,0.0351,0,1
PAIR_0206,2012,13.8372,13.1054,12.7713,7.8165,0.0265,0,1
PAIR_0206,2013,14.0404,14.2557,11.6998,7.8165,0.0,0,1
PAIR_0206,2014,7.8059,8.7369,9.2368,7.8165,0.0161,0,1
PAIR_0206,2015,11.6946,10.6702,12.8554,7.8165,0.0562,0,1
PAIR_0206,2016,14.283,14.5573,11.871,7.8165,0.0282,0,1
PAIR_0206,2017,14.0814,11.2895,14.7829,7.8165,0.0,0,1
PAIR_0206,2018,9.8937,10.9464,9.0455,7.8165,0.0,0,1
PAIR_0206,2019,9.0447,9.196,9.9276,7.8165,0.0467,0,1
PAIR_0207,2005,12.0699,11.2141,13.1216,6.5893,0.0416,0,0
PAIR_0207,2006,8.6383,8.6576,11.7574,6.5893,0.0984,0,0
PAIR_0207,2007,10.6141,9.9036,12.681,6.5893,0.0671,0,0
PAIR_0207,2008,7.901,8.5126,10.5637,6.5893,0.0206,0,0
PAIR_0207,2009,10.9851,9.8903,12.5216,6.5893,0.0529,0,0
PAIR_0207,2010,11.3607,12.5071,10.3525,6.5893,0.0205,0,0
PAIR_0207,2011,7.5858,8.4975,9.833,6.5893,0.0535,0,0
PAIR_0207,2012,10.5663,11.525,11.147,6.5893,0.0206,0,0
PAIR_0207,2013,12.6532,11.335,14.4103,6.5893,0.0,0,0
PAIR_0207,2014,14.3236,14.2556,13.1172,6.5893,0.0,0,0
PAIR_0207,2015,13.1661,12.8811,13.2549,6.5893,0.0005,0,0
PAIR_0207,2016,10.1897,10.2109,11.3305,6.5893,0.0417,0,0
PAIR_0207,2017,10.6654,9.6554,13.2573,6.5893,0.0315,0,0
PAIR_0207,2018,16.655,15.4071,14.3084,6.5893,0.0,0,0
PAIR_0207,2019,10.3434,11.802,9.7624,6.5893,0.0596,0,0
PAIR_0208,2005,11.1105,13.5902,11.3992,8.5338,0.0069,0,0
PAIR_0208,2006,8.9743,9.3452,13.4507,8.5338,0.0616,0,0
PAIR_0208,2007,12.5636,12.6532,13.7437,8.5338,0.0695,0,0
PAIR_0208,2008,10.2263,10.2317,13.0195,8.5338,0.0002,0,0
PAIR_0208,2009,10.0345,12.6721,11.0198,8.5338,0.0073,0,0
PAIR_0208,2010,9.4061,11.2108,11.9242,8.5338,0.0395,0,0
PAIR_0208,2011,9.3397,13.3562,9.0711,8.5338,0.0552,0,0
PAIR_0208,2012,10.21,11.6295,12.5852,8.5338,0.016,0,0
PAIR_0208,2013,9.1114,11.2257,10.8701,8.5338,0.0269,0,0
PAIR_0208,2014,9.8664,11.8456,11.7246,8.5338,0.0389,0,0
PAIR_0208,2015,11.1874,13.0552,12.5482,8.5338,0.0302,0,0
PAIR_0208,2016,12.6283,13.684,12.7168,8.5338,0.045,0,0
PAIR_0208,2017,10.567,12.7832,11.6672,8.5338,0.0107,0,0
PAIR_0208,2018,10.8246,12.1736,13.21,8.5338,0.0533,0,0
PAIR_0208,2019,10.9291,13.1669,11.3355,8.5338,0.0043,0,0
PAIR_0209,2005,9.4622,11.8219,10.7306,7.0132,0.0566,0,0
PAIR_0209,2006,10.4902,13.3887,9.9987,7.0132,0.0,0,0
PAIR_0209,2007,8.8759,10.1918,11.1589,7.0132,0.0211,0,0
PAIR_0209,2008,8.2377,9.5227,11.5658,7.0132,0.0347,0,0
PAIR_0209,2009,10.0224,9.8217,13.5997,7.0132,0.0036,0,0
PAIR_0209,2010,11.4637,13.3368,11.8007,7.0132,0.0469,0,0
PAIR_0209,2011,11.7726,11.316,14.7068,7.0132,0.0707,0,0
PAIR_0209,2012,6.7387,11.1021,7.7265,7.0132,0.057,0,0
PAIR_0209,2013,10.7888,12.3536,11.6301,7.0132,0.0218,0,0
PAIR_0209,2014,8.8016,11.3143,9.953,7.0132,0.0575,0,0
PAIR_0209,2015,9.9545,13.5591,9.3023,7.0132,0.0589,0,0
PAIR_0209,2016,11.3245,11.038,13.2584,7.0132,0.0617,0,0
PAIR_0209,2017,10.2395,11.6808,11.3482,7.0132,0.067,0,0
PAIR_0209,2018,8.5079,12.1328,8.6853,7.0132,0.0143,0,0
PAIR_0209,2019,9.8139,11.3823,10.5764,7.0132,0.0101,0,0
PAIR_0210,2005,9.7399,12.169,10.8119,9.102,0.0513,0,1
PAIR_0210,2006,8.478,11.5604,9.5114,9.102,0.0511,0,1
PAIR_0210,2007,10.8363,13.7061,10.0297,9.102,0.0104,0,1
PAIR_0210,2008,9.6456,9.2917,13.7433,9.102,0.0795,0,1
PAIR_0210,2009,7.9642,9.304,11.3408,9.102,0.0404,0,1
PAIR_0210,2010,9.8668,12.4309,10.476,9.102,0.0718,0,1
PAIR_0210,2011,9.6424,12.3859,11.2849,9.102,0.0496,0,1
PAIR_0210,2012,12.3346,12.2364,14.1267,9.102,0.0594,0,1
PAIR_0210,2013,12.5032,12.8194,13.4739,9.102,0.028,0,1
PAIR_0210,2014,10.3618,12.3662,11.7767,9.102,0.0725,0,1
PAIR_0210,2015,6.7359,10.7254,8.165,9.102,0.0021,0,1
PAIR_0210,2016,10.0601,11.6449,12.3934,9.102,0.0544,0,1
