id,approved,income,age,debt_ratio,credit_score,employment_length
3855,1,71524.51,77,0.469,706,7.9
3856,1,6191.76,87,0.419,652,8.9
3857,1,14993.28,37,0.505,607,3.2
3858,1,28335.89,43,0.182,673,5.9
3859,1,17970.47,58,0.33,562,2.6
3860,1,67830.18,55,0.335,669,3.1
3861,1,50677.04,62,0.296,686,3.7
3862,1,53299.87,52,0.11,786,9.5
3863,1,56405.3,62,0.2,600,5.0
3864,1,22242.18,76,0.008,702,5.1
3865,1,9023.43,61,0.209,560,3.3
3866,1,28872.57,52,0.321,727,5.9
3867,1,24653.47,84,0.481,574,7.1
3868,1,69777.13,68,0.327,770,2.3
3869,1,99182.29,51,0.31,625,3.3
3870,1,30601.87,69,0.678,611,8.5
3871,1,43502.25,51,0.569,807,2.5
3872,1,28562.24,57,0.017,790,3.5
3873,0,31806.88,50,0.586,616,6.9
3874,1,40392.04,40,0.485,612,9.7
3875,1,40039.49,67,0.461,601,14.5
3876,1,11462.8,58,0.183,676,1.7
3877,1,80562.54,46,0.618,665,8.1
3878,1,60398.46,55,0.486,742,3.4
3879,1,58277.58,72,0.467,635,4.2
3880,1,38227.77,78,0.132,695,2.0
3881,1,30092.68,52,0.153,740,7.0
3882,1,13761.76,68,0.184,602,2.3
3883,1,85191.99,68,0.304,632,3.9
3884,1,83113.6,74,0.686,562,12.1
3885,1,46262.89,56,0.306,728,6.0
3886,0,53365.01,68,0.4,541,5.9
3887,1,25817.14,60,0.125,704,1.9
3888,1,8635.86,71,0.214,661,1.5
3889,1,33020.24,42,0.093,661,5.7
3890,1,14874.43,88,0.203,809,3.5
3891,1,32201.89,79,0.295,630,1.5
3892,1,46163.02,67,0.113,721,2.0
3893,1,86858.18,62,0.4,639,10.6
3894,1,91015.85,46,0.103,678,6.8
3895,1,53129.41,55,0.247,633,4.5
3896,1,98042.87,55,0.642,806,2.7
3897,1,94490.55,45,0.203,600,4.2
3898,1,67230.52,56,0.011,576,16.2
3899,1,75288.61,52,0.145,641,4.2
3900,1,59040.27,56,0.206,684,2.8
3901,1,86914.19,82,0.451,682,5.3
3902,1,31441.83,82,0.297,724,2.1
3903,1,50225.19,60,0.365,710,13.0
3904,1,44462.07,78,0.074,666,6.0
3905,1,40817.11,35,0.021,719,3.4
3906,0,44763.27,57,0.472,540,6.1
3907,1,16806.59,64,0.583,672,11.8
3908,1,41319.87,66,0.275,850,5.9
3909,1,44932.98,79,0.067,850,12.7
3910,1,41847.78,39,0.414,652,2.5
3911,1,17294.17,69,0.497,563,4.0
3912,1,55589.61,50,0.366,679,6.1
3913,1,26886.26,56,0.344,763,7.3
3914,1,14519.26,46,0.415,569,1.2
3915,1,142735.13,51,0.358,850,10.9
3916,1,11772.44,69,0.274,701,4.4
3917,1,35223.97,58,0.439,652,3.5
3918,1,39973.24,63,0.206,614,2.4
3919,1,5909.97,54,0.376,736,5.6
3920,1,79956.12,55,0.516,612,3.3
3921,1,17852.65,56,0.45,710,11.2
3922,1,20851.72,66,0.309,773,10.3
3923,1,36726.47,45,0.447,678,6.7
3924,1,15242.56,65,0.143,732,1.7
3925,1,7517.08,54,0.176,555,4.3
3926,1,8105.67,40,0.067,699,9.7
3927,1,70837.55,43,0.049,596,9.3
3928,1,18415.77,78,0.254,639,2.0
3929,1,60134.38,57,0.367,601,6.4
3930,1,28150.32,52,0.362,693,9.5
3931,1,11968.67,38,0.118,716,4.2
3932,1,114596.14,43,0.844,719,1.7
3933,1,32556.84,75,0.154,688,9.3
3934,1,38470.48,68,0.454,560,5.5
3935,1,88921.07,50,0.183,678,9.6
3936,1,74186.48,45,0.745,607,6.3
3937,1,26171.47,62,0.27,573,2.8
3938,1,104548.77,50,0.058,816,5.8
3939,1,89399.83,66,0.511,668,4.5
3940,1,142619.53,92,0.427,823,1.3
3941,1,19542.36,41,0.558,586,2.1
3942,1,21505.11,55,0.17,737,4.9
3943,1,12547.09,81,0.39,777,11.1
3944,1,12759.24,56,0.406,757,4.9
3945,1,100005.63,41,0.233,721,6.6
3946,1,7379.03,59,0.038,595,2.1
3947,1,17533.18,50,0.263,724,5.2
3948,1,22843.44,52,0.04,685,5.9
3949,0,18217.65,55,0.619,751,4.0
3950,1,51064.45,68,0.363,630,10.2
3951,1,36224.37,63,0.236,642,6.1
3952,1,19440.92,54,0.492,746,2.9
3953,1,35326.02,49,0.549,498,16.8
3954,0,27680.17,60,0.545,613,5.0
3955,1,78180.22,62,0.137,699,3.0
3956,1,17397.42,81,0.3,574,4.1
3957,1,58059.85,68,0.18,541,4.0
3958,1,34515.24,44,0.454,674,4.2
3959,1,6557.25,53,0.15,690,5.5
3960,1,39317.67,46,0.292,786,3.2
3961,1,20357.05,56,0.311,773,5.7
3962,1,60598.82,46,0.046,808,7.5
3963,1,39852.88,38,0.277,533,4.6
3964,1,24045.19,90,0.466,833,1.9
3965,1,13430.13,48,0.695,771,6.2
3966,1,82850.04,90,0.372,712,7.2
3967,1,136936.41,82,0.121,754,5.8
3968,1,32771.22,58,0.325,649,3.2
3969,1,20454.3,70,0.384,753,4.9
3970,1,58441.64,63,0.12,666,0.7
3971,1,25348.3,46,0.297,609,13.7
3972,1,14099.4,40,0.23,684,8.5
3973,1,51651.6,58,0.245,754,9.2
3974,1,24042.2,89,0.219,676,4.8
3975,1,47045.97,72,0.088,592,4.3
3976,1,13260.0,53,0.366,667,8.2
3977,1,29755.68,56,0.349,672,7.9
3978,1,14649.38,73,0.155,716,8.9
3979,1,70896.1,64,0.109,754,1.2
3980,1,31633.05,58,0.298,704,3.3
3981,1,10744.88,46,0.747,686,10.9
3982,1,39166.11,56,0.533,637,10.9
3983,1,13690.99,83,0.12,705,1.8
3984,1,71348.27,49,0.235,608,2.3
3985,1,35551.69,46,0.151,752,4.1
3986,1,17643.27,53,0.485,746,3.5
3987,1,19702.8,52,0.078,665,2.0
3988,1,43645.81,92,0.198,692,13.6
3989,1,24049.16,56,0.311,719,3.0
3990,1,24754.93,53,0.474,537,12.1
3991,1,229621.21,53,0.557,746,4.0
3992,1,48634.7,51,0.315,801,3.0
3993,1,34635.79,63,0.217,799,5.2
3994,1,41825.22,62,0.188,674,4.3
3995,1,76979.57,52,0.304,621,11.2
3996,1,46664.87,68,0.366,678,4.7
3997,1,39016.45,53,0.319,756,1.9
3998,1,49803.17,45,0.248,676,9.5
3999,1,64682.09,52,0.058,784,2.0
4000,1,97171.8,68,0.153,468,5.8
4001,1,33759.87,41,0.191,665,2.8
4002,1,64384.65,64,0.278,669,6.9
4003,1,55330.73,56,0.268,669,7.1
4004,1,23499.36,51,0.171,654,6.6
4005,1,24618.62,55,0.074,654,3.9
4006,1,31068.24,89,0.64,604,6.1
4007,1,21670.69,62,0.235,743,10.1
4008,1,48744.89,36,0.318,475,4.2
4009,1,32936.23,47,0.326,790,2.9
4010,1,41997.44,54,0.278,660,0.8
4011,1,88922.27,96,0.237,850,3.7
4012,1,40579.53,70,0.144,786,5.0
4013,1,48869.55,58,0.094,707,3.7
4014,1,13883.39,43,0.119,638,5.7
4015,1,51256.97,67,0.484,526,0.5
4016,1,57351.06,52,0.356,675,5.0
4017,1,49780.09,42,0.235,664,5.4
4018,1,27852.97,77,0.189,691,6.8
4019,1,70628.65,41,0.075,822,16.7
4020,1,28204.36,53,0.163,660,11.3
4021,1,38500.14,79,0.132,633,5.5
4022,1,145361.49,39,0.13,699,4.1
4023,1,23383.05,58,0.225,669,5.4
4024,1,47228.58,59,0.236,731,6.0
4025,1,32052.93,43,0.283,628,4.4
4026,1,11556.84,52,0.005,777,5.0
4027,1,62368.98,67,0.389,540,6.6
4028,1,57244.57,76,0.221,646,11.1
4029,1,30967.46,41,0.443,545,2.3
4030,1,55910.89,66,0.096,657,3.3
4031,1,41297.13,67,0.332,773,4.7
4032,1,29276.87,46,0.576,746,4.9
4033,1,102912.69,48,0.302,664,2.7
4034,1,21940.42,59,0.2,633,3.2
4035,1,39762.77,48,0.084,663,4.0
4036,1,42203.58,57,0.267,771,9.3
4037,1,51118.36,53,0.426,712,9.7
4038,1,76269.06,60,0.049,784,7.0
4039,1,36445.6,32,0.662,805,5.4
4040,1,4142.75,74,0.221,728,5.3
4041,1,87696.8,80,0.456,586,6.0
4042,1,63996.41,51,0.199,689,5.9
4043,1,24801.5,47,0.209,724,4.8
4044,1,33798.55,49,0.104,621,8.3
4045,1,78641.32,81,0.047,733,2.2
4046,1,45696.29,39,0.139,676,14.1
4047,1,136808.61,60,0.298,688,2.8
4048,1,37400.32,42,0.196,756,10.3
4049,1,17886.25,48,0.376,745,5.5
4050,1,40898.22,75,0.246,584,1.3
4051,1,15099.65,41,0.26,664,1.5
4052,1,74805.17,53,0.495,604,2.2
4053,1,32874.12,44,0.537,646,6.2
4054,1,78420.71,48,0.094,744,10.5
4055,1,48980.09,58,0.067,810,5.0
4056,1,33297.15,60,0.202,706,6.2
4057,1,18097.76,38,0.286,645,3.0
4058,1,107330.54,52,0.24,615,15.4
4059,1,188086.29,33,0.171,527,3.3
4060,1,59715.34,67,0.282,612,6.9
4061,1,18275.23,70,0.263,595,5.1
4062,1,24985.02,69,0.595,761,8.8
4063,1,37407.76,60,0.206,571,8.8
4064,1,17199.92,57,0.233,732,7.5
4065,1,43794.73,80,0.406,673,4.2
4066,1,60387.31,48,0.171,590,3.4
4067,1,40846.47,43,0.15,764,3.5
4068,1,35006.9,54,0.408,789,2.2
4069,1,98237.71,60,0.313,672,7.8
4070,1,50786.36,63,0.167,761,12.3
4071,1,34273.22,57,0.341,670,3.0
4072,1,83570.03,59,0.283,784,9.0
4073,1,28184.9,64,0.409,698,5.4
4074,1,25492.01,77,0.563,672,4.8
4075,1,46311.33,79,0.508,679,3.5
4076,1,81436.6,62,0.584,511,1.6
4077,1,20582.74,59,0.055,664,8.6
4078,1,29179.59,58,0.244,588,3.6
4079,1,154991.86,46,0.228,652,11.4
4080,1,36423.19,54,0.034,773,9.6
4081,1,15718.19,44,0.239,630,3.0
4082,1,15651.13,70,0.24,667,10.5
4083,1,15506.85,53,0.08,663,15.1
4084,1,83949.69,59,0.303,664,2.9
4085,1,73903.35,36,0.29,750,4.2
4086,1,27031.07,51,0.087,648,1.2
4087,1,54471.44,45,0.011,734,7.2
4088,1,42675.53,81,0.599,728,3.9
4089,1,54805.81,55,0.137,696,7.4
4090,1,61560.12,93,0.328,650,5.7
4091,1,98200.44,72,0.224,688,2.9
4092,1,70477.91,72,0.167,714,4.3
4093,1,52454.23,57,0.545,650,8.9
4094,1,32444.84,59,0.398,551,8.3
4095,1,7124.16,41,0.062,727,4.4
4096,1,11919.22,44,0.162,768,11.1
4097,1,21071.85,45,0.49,702,2.9
4098,1,11450.43,55,0.695,700,3.2
4099,1,37240.1,56,0.055,633,5.4
4100,0,14136.53,52,0.469,821,4.0
4101,1,23893.17,62,0.134,674,1.7
4102,1,51537.18,44,0.55,729,3.8
4103,1,52850.44,53,0.434,643,5.1
4104,1,28421.14,53,0.63,686,6.7
4105,1,57160.53,66,0.019,619,3.2
4106,1,31274.74,76,0.225,589,9.3
4107,0,37762.77,48,0.542,639,0.8
4108,1,35487.99,65,0.049,813,17.2
4109,1,46145.69,55,0.243,753,3.9
4110,1,24094.3,47,0.373,661,5.9
4111,1,10043.62,32,0.285,642,1.8
4112,1,92717.64,52,0.496,689,8.0
4113,1,30482.65,39,0.277,709,10.2
4114,1,33751.56,49,0.088,682,6.8
4115,0,14273.91,44,0.379,616,4.9
4116,1,35071.12,53,0.28,692,3.6
4117,1,15759.05,46,0.123,612,3.2
4118,1,52527.9,43,0.275,601,18.2
4119,1,119274.17,45,0.345,683,2.9
4120,1,61039.0,44,0.218,547,3.5
4121,1,26821.32,44,0.31,687,19.3
4122,1,27297.82,53,0.176,622,8.8
4123,1,38401.8,76,0.113,640,2.7
4124,1,86071.58,51,0.336,660,4.3
4125,1,34131.42,52,0.22,789,5.0
4126,1,22390.84,56,0.288,631,3.5
4127,1,43623.83,100,0.428,680,6.4
4128,1,12634.35,54,0.241,757,5.5
4129,1,21572.65,68,0.056,611,6.7
4130,1,47891.7,60,0.236,560,3.1
4131,1,37395.19,67,0.247,670,4.1
4132,1,15633.76,64,0.453,794,4.1
4133,1,125298.84,37,0.419,713,12.3
4134,1,28984.35,66,0.127,850,5.8
4135,1,23057.43,80,0.421,783,8.8
4136,1,6230.11,39,0.608,719,3.8
4137,1,23552.41,90,0.134,593,2.7
4138,1,68616.3,53,0.532,787,5.5
4139,1,75812.16,54,0.252,751,20.1
4140,1,281524.72,38,0.159,654,3.5
4141,1,28856.25,66,0.185,700,6.5
4142,1,42551.25,80,0.196,670,2.7
4143,1,73181.53,39,0.141,652,3.7
4144,1,19532.46,41,0.201,696,3.9
4145,1,58698.76,50,0.42,746,4.8
4146,1,75147.11,40,0.297,659,8.4
4147,1,53150.07,49,0.331,710,7.4
4148,1,72133.63,71,0.305,726,10.1
4149,1,43112.66,70,0.147,673,3.9
4150,1,7920.36,45,0.301,689,5.0
4151,1,26978.68,62,0.675,797,4.0
4152,1,82583.16,69,0.037,817,2.7
4153,1,15137.65,59,0.25,659,6.1
4154,1,117994.52,33,0.383,667,3.7
4155,1,19977.8,68,0.42,706,10.6
4156,1,36131.71,77,0.182,680,3.1
4157,1,45561.8,71,0.469,513,9.8
4158,1,43820.06,41,0.608,588,6.3
4159,1,49306.99,68,0.618,655,1.5
4160,1,144514.29,58,0.435,633,12.0
4161,1,152453.08,53,0.339,583,3.1
4162,1,23790.77,44,0.169,849,7.6
4163,0,18796.44,69,0.329,504,1.9
4164,1,6721.24,85,0.339,645,6.9
4165,1,49774.47,55,0.282,614,4.4
4166,1,22419.09,80,0.083,850,8.9
4167,1,75506.58,61,0.028,762,4.2
4168,1,77645.88,60,0.273,745,8.4
4169,1,17535.6,51,0.355,658,1.7
4170,1,33611.31,77,0.164,752,3.8
4171,1,54383.58,57,0.092,577,4.4
4172,1,32280.72,31,0.295,548,10.1
4173,1,106325.31,43,0.451,621,7.7
4174,1,16185.92,53,0.539,792,1.4
4175,1,178015.01,56,0.133,838,5.3
4176,1,50220.95,56,0.065,691,1.7
4177,1,92918.03,58,0.13,735,4.2
4178,1,79275.26,59,0.286,662,12.9
4179,1,28266.13,41,0.224,661,4.3
4180,1,31080.55,60,0.119,700,4.0
4181,1,32625.01,52,0.397,764,4.8
4182,1,53572.59,46,0.326,700,4.4
4183,1,22758.42,43,0.086,672,1.6
4184,1,49596.28,101,0.43,702,3.0
4185,1,6187.96,90,0.096,726,6.1
4186,1,51841.27,63,0.132,693,5.0
4187,1,27769.59,44,0.257,671,3.3
4188,1,14612.97,40,0.103,573,3.7
4189,1,34641.1,45,0.277,651,5.4
4190,1,16203.29,53,0.29,660,3.6
4191,1,11667.36,91,0.279,824,5.6
4192,1,61581.8,63,0.41,652,12.8
4193,1,24423.23,37,0.159,751,4.4
4194,1,67076.57,63,0.263,667,2.3
4195,1,34338.24,70,0.557,812,7.6
4196,1,15985.2,61,0.336,608,3.4
4197,1,45420.86,43,0.174,665,4.7
4198,1,62969.77,58,0.17,718,9.6
4199,1,49712.82,86,0.235,763,3.6
4200,1,60019.41,52,0.1,761,1.7
4201,1,18769.94,77,0.612,520,5.6
4202,1,57197.33,50,0.36,744,3.4
4203,1,51215.6,48,0.538,622,2.6
4204,1,128585.04,32,0.103,721,5.0
4205,1,4492.08,52,0.255,555,4.1
4206,1,73548.65,54,0.086,732,5.0
4207,1,40779.69,60,0.294,675,7.2
4208,1,21305.3,61,0.418,575,7.9
4209,1,95130.62,52,0.247,746,12.4
4210,1,51880.7,46,0.358,697,2.7
4211,1,52649.83,65,0.162,676,1.2
4212,1,54209.84,59,0.322,739,8.1
4213,1,12325.89,53,0.125,658,6.6
4214,0,19891.31,48,0.498,692,9.4
4215,1,89142.5,45,0.548,647,0.7
4216,1,49642.03,61,0.222,695,4.9
4217,1,34841.41,57,0.048,681,3.3
4218,1,28489.92,35,0.17,626,6.0
4219,1,75408.98,51,0.254,841,6.0
4220,1,19234.04,47,0.348,704,3.9
4221,1,108459.86,50,0.428,588,4.1
4222,1,56126.26,55,0.543,557,7.0
4223,1,54267.07,58,0.181,676,11.5
4224,1,56692.7,53,0.388,653,7.4
4225,1,41837.02,46,0.391,709,4.9
4226,1,57050.77,58,0.18,577,6.3
4227,1,79008.22,67,0.11,583,5.4
4228,1,160379.94,52,0.219,603,10.1
4229,1,83445.32,68,0.46,771,11.8
4230,1,100847.73,66,0.056,682,3.8
4231,1,51561.97,50,0.297,731,5.0
4232,1,25981.7,50,0.093,718,7.7
4233,1,42127.44,43,0.332,808,3.9
4234,1,59946.85,60,0.301,538,1.9
4235,1,22160.21,54,0.172,697,3.5
4236,1,43256.14,42,0.372,731,5.5
4237,1,45155.02,51,0.457,535,7.1
4238,1,52827.99,53,0.388,586,10.5
4239,1,22797.12,43,0.411,707,1.7
4240,1,12526.55,62,0.216,629,8.5
4241,1,30040.83,58,0.258,641,5.1
4242,1,19912.08,59,0.172,675,2.8
4243,1,13621.15,55,0.401,744,9.1
4244,1,20445.78,49,0.243,723,9.0
4245,1,17747.95,38,0.077,697,5.6
4246,1,34202.23,48,0.183,643,8.9
4247,1,6945.02,104,0.41,813,5.7
4248,1,33742.96,47,0.153,732,9.1
4249,1,56817.38,49,0.098,568,11.4
4250,1,42634.53,46,0.183,747,8.4
4251,1,30387.93,51,0.156,619,6.6
4252,1,160309.27,50,0.531,686,5.2
4253,1,58214.1,48,0.1,726,8.1
4254,1,90990.92,64,0.119,643,13.7
4255,1,53178.22,68,0.187,630,1.9
4256,1,52377.29,62,0.186,842,8.2
4257,1,34270.5,76,0.343,634,2.7
4258,1,24588.2,51,0.515,663,10.5
4259,1,48702.54,89,0.06,626,2.8
4260,0,29235.33,41,0.387,500,8.9
4261,1,51848.33,59,0.274,638,7.8
4262,1,26109.17,46,0.271,626,10.3
4263,1,95942.14,77,0.249,793,4.4
4264,1,87921.12,48,0.375,683,4.3
4265,1,26856.08,48,0.132,597,3.1
4266,1,26405.26,58,0.377,655,8.7
4267,1,120565.71,45,0.508,701,4.2
4268,1,46606.88,60,0.263,594,5.4
4269,1,64405.63,56,0.475,639,8.4
4270,1,41828.86,44,0.31,601,5.3
4271,1,89215.64,66,0.264,774,8.5
4272,1,98574.34,48,0.222,588,4.6
4273,1,63784.65,47,0.103,585,2.2
4274,1,44440.22,52,0.056,732,1.7
4275,1,36356.71,45,0.175,616,4.6
4276,1,31228.58,71,0.64,699,4.5
4277,1,44878.15,64,0.11,616,7.4
4278,1,26883.91,39,0.176,653,3.7
4279,1,13806.71,45,0.038,789,4.3
4280,1,30559.37,72,0.297,664,5.5
4281,1,54177.11,73,0.505,723,4.7
4282,1,27578.07,43,0.124,614,2.5
4283,1,39791.76,59,0.267,788,8.7
4284,1,20162.29,44,0.114,634,6.2
4285,1,13892.83,53,0.232,692,13.1
4286,1,37047.93,58,0.438,692,5.5
4287,1,67284.62,56,0.075,710,2.6
4288,1,35519.74,42,0.182,804,2.6
4289,1,53351.47,33,0.39,637,9.7
4290,1,73776.71,61,0.573,580,6.1
4291,1,65647.2,60,0.416,747,4.7
4292,1,19321.47,66,0.059,758,5.3
4293,1,227307.78,50,0.175,650,8.2
4294,1,77240.17,47,0.1,670,6.3
4295,1,8996.41,51,0.422,762,4.0
4296,1,25991.57,62,0.232,665,3.5
4297,1,33434.85,43,0.01,697,8.4
4298,1,63413.57,70,0.423,689,15.6
4299,1,50733.98,38,0.31,727,3.3
4300,1,25919.13,66,0.171,764,3.3
4301,0,32012.46,66,0.265,604,7.5
4302,1,84110.63,44,0.152,759,7.7
4303,1,56950.29,44,0.497,612,6.0
4304,1,33511.48,35,0.259,661,4.3
4305,1,28219.16,51,0.246,642,12.7
4306,1,103505.24,59,0.065,734,8.1
4307,1,44726.08,40,0.1,784,4.3
4308,1,190420.46,61,0.091,655,8.8
4309,1,36286.71,43,0.233,774,22.6
4310,1,26843.27,62,0.072,566,7.1
4311,1,34717.32,53,0.045,509,17.3
4312,1,142079.45,59,0.25,698,2.4
4313,1,73469.72,53,0.346,742,5.8
4314,1,40415.68,79,0.357,792,2.2
4315,0,16242.79,59,0.41,736,3.8
4316,1,133289.69,51,0.214,675,6.9
4317,1,57872.17,47,0.228,612,6.8
4318,1,81576.01,49,0.284,760,4.9
4319,1,197240.78,52,0.243,517,6.8
4320,1,7872.42,73,0.215,672,4.5
4321,1,27367.36,78,0.127,660,3.3
4322,1,100379.51,72,0.256,633,3.8
4323,1,14775.92,45,0.44,769,4.5
4324,1,23844.31,43,0.245,495,1.0
4325,1,17162.89,58,0.15,670,12.7
4326,1,11172.43,52,0.37,721,5.5
4327,1,13111.29,35,0.298,742,8.8
4328,0,22211.2,63,0.429,693,1.6
4329,1,54039.55,67,0.577,715,17.6
4330,1,31579.14,59,0.214,610,10.0
4331,1,64652.84,59,0.368,756,4.6
4332,1,72102.5,44,0.114,740,9.3
4333,1,50384.64,52,0.185,747,15.3
4334,1,29405.4,48,0.157,793,7.3
4335,1,62119.83,63,0.356,601,3.4
4336,1,27833.61,55,0.16,807,1.5
4337,1,10234.6,54,0.274,762,4.5
4338,1,24653.45,62,0.072,623,4.5
4339,1,23799.88,45,0.195,671,8.1
4340,1,58233.81,40,0.066,668,13.4
4341,1,23996.63,46,0.076,830,3.1
4342,1,10281.35,63,0.369,596,16.2
4343,1,31558.21,62,0.121,695,2.2
4344,1,25204.68,53,0.195,543,3.7
4345,1,18188.28,61,0.269,645,13.0
4346,1,61690.2,90,0.256,710,8.0
4347,1,130844.98,69,0.601,626,8.5
4348,1,37005.73,50,0.516,698,2.3
4349,1,25028.92,46,0.487,662,2.6
4350,1,31590.17,48,0.432,691,1.6
4351,1,4250.01,51,0.21,668,11.6
4352,1,33637.35,62,0.363,771,1.7
4353,1,17260.19,67,0.288,576,14.2
4354,1,88416.92,49,0.283,631,5.9
4355,1,20563.24,66,0.588,748,9.5
4356,1,10892.36,44,0.116,787,2.5
4357,1,13196.13,54,0.035,689,9.0
4358,1,36506.88,69,0.394,703,4.8
4359,1,35012.13,77,0.175,734,11.1
4360,1,53375.02,55,0.235,671,11.0
4361,1,18232.04,58,0.038,714,4.8
4362,1,24382.74,80,0.226,759,10.8
4363,1,53585.49,65,0.154,809,3.9
4364,1,46472.26,68,0.344,656,6.2
4365,1,26802.52,48,0.258,669,9.0
4366,1,29865.25,51,0.217,674,10.8
4367,1,34419.75,37,0.599,630,4.0
4368,1,26393.74,62,0.273,561,2.9
4369,1,39691.87,57,0.244,636,11.3
4370,1,34875.7,62,0.033,605,14.0
4371,1,14474.03,54,0.151,660,5.4
4372,1,69232.39,76,0.399,699,1.7
4373,1,38537.2,57,0.065,771,2.3
4374,1,24475.27,61,0.435,646,3.1
4375,1,44128.69,80,0.452,710,1.8
4376,0,19084.44,58,0.19,561,2.0
4377,1,80814.64,60,0.169,606,4.9
4378,1,11637.72,47,0.238,606,7.9
4379,1,16423.22,50,0.349,751,5.2
4380,0,47925.2,38,0.364,531,3.8
4381,1,49529.9,74,0.178,621,13.4
4382,1,39672.5,86,0.235,784,3.7
4383,1,42863.38,47,0.118,664,2.3
4384,1,307401.35,58,0.188,606,10.0
4385,1,8743.94,73,0.622,554,11.1
4386,1,44948.47,32,0.086,646,5.3
4387,1,12261.07,49,0.057,672,4.2
4388,1,43580.15,59,0.572,739,0.8
4389,1,92530.51,38,0.094,587,5.0
4390,1,78506.48,55,0.058,736,7.0
4391,1,64652.04,46,0.304,728,6.8
4392,1,22303.45,47,0.568,807,6.1
4393,1,54727.85,57,0.338,784,7.0
4394,1,45800.62,52,0.216,408,0.9
4395,1,75360.86,53,0.223,850,8.5
4396,1,37394.18,86,0.187,652,10.7
4397,1,7763.88,66,0.321,709,2.0
4398,1,35369.28,65,0.385,656,5.5
4399,1,21051.58,49,0.241,638,6.8
4400,1,36826.7,39,0.031,683,6.6
4401,1,73277.32,52,0.482,788,3.9
4402,1,64521.08,51,0.334,588,8.5
4403,1,31426.19,51,0.062,560,5.7
4404,1,41068.34,91,0.287,669,6.7
4405,1,26084.59,56,0.03,828,4.2
4406,1,23144.86,40,0.086,539,2.5
4407,1,85098.35,57,0.056,706,6.9
4408,1,76064.12,74,0.245,643,10.3
4409,1,54318.28,79,0.124,742,4.0
4410,1,43728.84,37,0.183,713,7.5
4411,1,86837.89,70,0.298,623,6.6
4412,1,94291.01,40,0.126,660,4.4
4413,1,35517.13,55,0.442,843,3.8
4414,1,18439.68,47,0.124,671,6.5
4415,1,42409.89,57,0.204,814,3.6
4416,1,72108.05,70,0.126,614,10.1
4417,1,28281.0,58,0.373,708,2.7
4418,1,10365.42,69,0.703,734,5.6
4419,1,59375.32,73,0.22,776,8.0
4420,1,57487.23,67,0.234,703,13.4
4421,1,68993.77,37,0.188,789,6.5
4422,1,45047.64,46,0.15,725,4.3
4423,1,39432.83,67,0.494,806,5.0
4424,1,32927.6,63,0.545,769,1.5
4425,1,18912.1,69,0.352,727,8.9
4426,1,47168.12,57,0.419,850,2.5
4427,1,20079.1,42,0.138,844,4.4
4428,1,14176.18,51,0.407,563,10.7
4429,1,13537.55,54,0.138,643,1.9
4430,1,38744.03,36,0.571,615,8.2
4431,1,45987.26,53,0.493,782,4.2
4432,1,50148.32,58,0.358,571,5.5
4433,1,168670.45,36,0.247,760,5.7
4434,1,13089.4,44,0.34,720,10.5
4435,1,48922.52,50,0.647,704,9.0
4436,1,13096.02,57,0.255,657,12.8
4437,1,168584.33,57,0.094,705,10.3
4438,1,61505.91,53,0.263,601,7.7
4439,1,17467.06,71,0.044,622,3.7
4440,1,96962.24,47,0.145,833,2.4
4441,1,21323.93,40,0.087,529,4.6
4442,1,21182.88,45,0.136,674,1.7
4443,1,33335.98,46,0.141,679,10.9
4444,1,18459.09,55,0.448,738,5.3
4445,1,10750.67,61,0.563,680,15.8
4446,1,36730.61,39,0.403,850,6.1
4447,1,14953.72,45,0.167,660,6.9
4448,1,17430.59,59,0.145,696,2.9
4449,1,13955.73,84,0.067,768,5.7
4450,1,34593.63,48,0.056,638,1.9
4451,1,83223.41,69,0.284,602,2.9
4452,1,16624.7,42,0.348,693,2.8
4453,1,84383.46,65,0.223,573,3.3
4454,1,60470.34,53,0.189,778,2.2
4455,1,8623.27,42,0.175,533,4.1
4456,1,22497.11,50,0.336,712,4.3
4457,1,57006.74,57,0.34,724,7.4
4458,1,26829.94,64,0.427,606,2.0
4459,1,36597.66,42,0.401,650,18.2
4460,1,43408.34,60,0.234,786,10.8
4461,1,29860.7,49,0.352,691,3.6
4462,1,24370.39,75,0.419,540,8.1
4463,1,53669.21,44,0.343,583,6.1
4464,1,89183.58,59,0.057,647,2.8
4465,1,14614.17,65,0.057,729,5.2
4466,1,18548.26,64,0.272,629,16.3
4467,1,11996.12,72,0.512,760,3.2
4468,1,6862.69,69,0.543,670,8.2
4469,1,23606.35,59,0.478,747,7.7
4470,1,38702.7,75,0.336,708,5.0
4471,1,109843.25,74,0.373,803,11.4
4472,1,81183.0,42,0.166,597,11.7
4473,1,29209.6,45,0.535,584,3.6
4474,1,20059.51,54,0.132,637,10.2
4475,1,14494.32,62,0.525,615,7.3
4476,1,24887.86,52,0.277,681,4.9
4477,1,64962.93,52,0.162,809,6.6
4478,1,54741.89,50,0.509,769,7.6
4479,1,33198.06,80,0.308,675,2.9
4480,1,132371.78,45,0.035,673,3.0
4481,1,25437.27,63,0.115,664,10.1
4482,1,27568.07,60,0.311,611,2.7
4483,1,46020.22,54,0.301,636,4.5
4484,1,35392.58,45,0.044,684,3.7
4485,1,14946.34,53,0.741,801,3.6
4486,1,75601.76,94,0.15,652,1.7
4487,0,9145.54,40,0.407,579,1.1
4488,1,60838.82,71,0.386,752,8.9
4489,1,39249.97,50,0.014,742,4.2
