id,income,education,experience,female,region,urban
4468,87.06,16,12.8,1,1,1
4469,48.31,12,24.1,0,3,1
4470,94.84,14,11.2,0,3,1
4471,64.87,14,19.8,1,2,1
4472,65.42,18,17.4,0,2,0
4473,77.22,14,18.5,1,2,0
4474,62.24,12,39.2,1,1,1
4475,106.43,18,21.1,0,1,1
4476,73.61,12,18.2,0,4,1
4477,73.37,12,30.0,0,1,1
4478,73.01,16,20.5,0,2,0
4479,55.51,12,4.8,1,2,1
4480,67.34,16,17.3,1,3,1
4481,84.24,12,30.8,0,2,0
4482,67.11,10,23.0,0,4,1
4483,83.05,18,15.4,0,2,0
4484,64.47,14,21.8,1,4,1
4485,73.64,10,41.3,0,3,1
4486,71.97,14,24.4,1,2,1
4487,88.74,20,22.9,1,2,1
4488,54.95,16,20.8,1,1,0
4489,47.12,12,20.8,1,2,0
4490,63.87,14,17.2,1,1,1
4491,97.63,16,14.5,1,4,0
4492,80.36,10,19.4,0,1,1
4493,74.96,18,15.4,0,2,1
4494,71.11,16,21.1,1,3,1
4495,109.21,18,15.8,1,3,1
4496,70.0,14,19.5,1,1,1
4497,86.89,16,32.0,1,4,1
4498,67.7,16,32.2,0,4,1
4499,98.29,18,33.2,0,3,1
4500,88.03,14,21.8,0,2,1
4501,76.98,18,14.2,1,3,0
4502,84.16,14,22.4,1,1,1
4503,65.68,12,14.5,1,4,1
4504,83.4,16,9.7,0,1,1
4505,56.55,10,13.4,1,1,0
4506,92.39,16,5.1,0,3,1
4507,68.15,14,13.7,0,1,1
4508,69.94,10,19.7,1,2,0
4509,79.31,12,23.4,0,3,1
4510,77.4,14,8.3,0,2,1
4511,81.57,14,9.9,0,4,0
4512,85.39,16,44.2,0,3,0
4513,94.91,16,6.7,1,2,1
4514,77.56,14,26.0,1,3,0
4515,79.02,18,32.7,0,2,1
4516,36.03,10,50.8,1,2,0
4517,70.51,18,14.7,1,4,1
4518,99.37,14,18.7,0,1,0
4519,71.78,16,14.9,1,3,0
4520,91.71,16,19.1,0,1,0
4521,91.4,18,37.6,0,2,1
4522,70.43,12,18.9,0,3,1
4523,98.82,16,25.5,1,4,1
4524,44.29,12,23.0,0,2,0
4525,75.81,16,38.6,1,1,1
4526,77.26,16,15.3,1,4,1
4527,68.17,10,4.7,1,4,1
4528,75.6,14,18.2,0,2,1
4529,69.51,12,9.6,0,2,1
4530,86.01,16,17.4,0,1,1
4531,55.79,14,18.9,0,3,1
4532,69.79,14,16.7,1,2,1
4533,105.32,14,20.4,0,2,1
4534,65.94,12,9.8,0,2,0
4535,56.99,16,11.2,1,1,1
4536,78.45,14,18.7,1,2,1
4537,73.8,10,24.7,0,4,0
4538,69.98,20,21.7,1,4,0
4539,76.67,14,12.4,1,3,0
4540,71.04,16,25.4,1,3,1
4541,62.28,10,11.1,0,1,0
4542,73.53,14,7.7,1,3,1
4543,69.77,12,12.2,0,1,1
4544,66.99,14,14.6,0,1,1
4545,103.06,16,13.6,0,2,1
4546,84.75,16,7.2,0,3,0
4547,70.79,14,21.3,1,1,1
4548,87.62,16,24.0,1,4,1
4549,115.8,20,27.4,0,3,1
4550,76.96,14,17.8,0,2,1
4551,54.74,10,18.2,1,1,1
4552,49.08,12,8.2,1,2,1
4553,66.0,16,30.1,0,3,1
4554,66.27,12,41.9,1,1,0
4555,73.95,16,21.1,0,2,1
4556,89.74,18,6.4,0,4,1
4557,136.74,16,7.0,0,3,1
4558,70.75,14,26.3,1,3,1
4559,79.28,12,6.1,0,2,0
4560,59.09,14,20.2,1,2,1
4561,78.94,16,12.0,0,4,0
4562,65.06,14,23.8,1,3,0
4563,82.88,16,35.2,1,1,1
4564,92.02,14,19.8,0,3,1
4565,53.7,16,28.4,1,1,0
4566,61.69,12,16.9,1,1,1
4567,75.95,18,30.3,0,2,0
4568,108.63,14,22.1,0,4,1
4569,93.81,18,22.1,0,1,1
4570,86.1,16,17.4,1,3,1
4571,50.7,16,22.5,0,2,1
4572,74.92,10,31.9,0,3,1
4573,73.73,12,16.7,1,2,1
4574,76.48,14,25.8,1,4,0
4575,55.48,10,28.7,0,4,0
4576,76.54,14,34.7,0,4,0
4577,53.79,16,25.5,1,1,1
4578,59.32,12,35.9,0,4,0
4579,63.45,10,28.9,0,1,0
4580,89.94,10,16.8,1,2,1
4581,50.2,12,7.4,0,2,0
4582,62.58,16,8.8,1,4,0
4583,85.4,12,21.2,1,3,1
4584,61.63,14,19.5,1,1,1
4585,112.23,20,22.9,0,1,1
4586,70.34,16,15.9,0,1,1
4587,132.73,16,23.1,0,1,1
4588,62.77,12,11.1,0,4,1
4589,48.98,10,8.2,0,2,0
4590,63.38,12,13.7,1,4,1
4591,75.8,14,22.9,1,2,1
4592,57.38,12,19.2,1,4,1
4593,93.46,18,31.8,1,2,1
4594,43.46,12,45.3,1,1,0
4595,71.8,14,33.0,0,4,1
4596,99.79,18,6.1,0,2,0
4597,138.48,20,26.4,0,1,1
4598,77.67,12,20.6,1,4,1
4599,62.11,10,14.8,0,4,1
4600,54.5,12,35.4,1,1,1
4601,58.71,12,33.4,1,1,1
4602,83.1,18,5.9,0,1,1
4603,62.19,10,25.8,0,4,0
4604,80.81,18,23.9,1,1,0
4605,88.23,18,21.2,0,1,0
4606,66.67,14,12.6,1,3,1
4607,81.76,18,23.7,0,2,1
4608,73.58,16,21.0,1,1,1
4609,75.73,16,8.3,0,2,1
4610,104.84,16,18.8,0,4,0
4611,44.36,10,45.1,0,1,0
4612,65.77,10,37.4,1,2,1
4613,64.09,12,18.8,0,3,1
4614,86.47,14,9.4,0,2,1
4615,66.89,16,51.7,0,2,1
4616,106.11,20,27.6,1,3,0
4617,90.04,18,18.4,0,3,1
4618,62.91,14,19.0,0,4,1
4619,61.11,18,24.1,1,2,1
4620,59.16,12,30.9,1,1,1
4621,92.03,14,41.8,1,2,1
4622,78.15,16,41.0,1,4,1
4623,54.41,12,40.2,1,1,1
4624,81.35,16,15.9,0,2,1
4625,66.25,16,6.7,0,1,0
4626,67.69,12,30.1,1,4,1
4627,62.15,20,10.1,0,3,0
4628,89.39,20,7.2,1,3,1
4629,50.6,12,18.1,1,3,0
4630,103.21,16,26.4,0,2,1
4631,41.62,12,22.3,0,1,0
4632,79.47,16,33.7,0,2,1
4633,69.9,12,24.2,0,3,1
4634,77.32,12,19.6,1,1,1
4635,73.66,16,34.3,1,4,1
4636,56.1,12,16.2,0,1,1
4637,59.15,10,8.2,1,2,1
4638,90.99,16,17.2,1,4,1
4639,107.81,16,12.3,1,4,1
4640,80.6,16,10.3,0,2,1
4641,71.55,10,48.3,0,1,1
4642,67.46,16,14.0,1,2,1
4643,75.98,14,38.2,1,1,1
4644,79.79,14,12.9,0,2,1
4645,69.42,10,14.9,0,1,1
4646,53.82,16,16.5,0,3,0
4647,50.72,10,9.9,1,4,0
4648,72.71,12,11.7,1,2,1
4649,74.68,14,7.0,0,1,1
4650,63.37,16,23.8,1,1,1
4651,80.62,14,22.3,1,2,1
4652,85.43,16,43.8,1,1,1
4653,64.28,16,12.3,1,1,1
4654,69.56,16,12.4,0,1,0
4655,53.26,14,17.5,1,1,0
4656,84.52,20,15.3,1,2,1
4657,56.24,14,24.3,0,3,1
4658,63.06,12,17.3,1,2,1
4659,86.6,14,9.2,0,4,1
4660,77.67,14,21.3,0,2,1
4661,70.88,18,22.4,1,2,1
4662,53.11,12,16.1,1,2,1
4663,58.67,12,31.3,1,1,0
4664,69.97,16,21.8,1,4,0
4665,77.96,10,25.1,0,3,1
4666,77.9,12,24.4,0,4,0
4667,87.1,16,25.7,1,2,1
4668,79.82,14,38.0,0,3,1
4669,65.61,16,33.5,1,1,1
4670,66.7,12,14.1,0,1,0
4671,75.64,16,12.7,1,3,1
4672,65.67,16,17.4,0,2,0
4673,68.67,12,14.5,1,1,0
4674,40.95,12,22.8,1,4,0
4675,57.06,12,14.6,1,3,1
4676,55.32,14,14.5,1,1,1
4677,97.94,14,28.4,0,4,1
4678,90.94,16,17.0,0,3,0
4679,89.78,18,23.3,0,2,1
4680,48.17,12,7.3,1,4,1
4681,47.0,10,15.5,1,4,0
4682,96.69,14,18.7,0,4,1
4683,82.06,20,5.1,0,1,0
4684,53.8,10,11.6,1,3,1
4685,106.25,16,10.6,0,2,1
4686,101.25,14,15.8,1,2,1
4687,93.2,12,22.8,0,4,1
4688,64.18,12,16.5,1,3,1
4689,70.0,18,19.1,1,3,0
4690,73.06,10,14.4,0,4,1
4691,72.33,12,18.9,0,1,1
4692,58.61,10,35.8,1,2,1
4693,85.58,14,12.6,0,2,1
4694,98.31,14,12.2,0,4,1
4695,89.53,16,10.6,1,4,1
4696,77.16,14,18.5,1,2,1
4697,74.99,16,24.8,1,4,1
4698,46.24,10,22.9,1,2,1
4699,126.68,20,26.0,0,3,0
4700,67.93,16,4.7,1,3,1
4701,70.46,12,11.7,1,3,1
4702,94.85,20,21.7,0,2,1
4703,79.75,14,19.7,0,4,1
4704,78.97,14,4.7,1,1,1
4705,68.7,14,15.0,1,4,0
4706,65.39,14,29.1,0,2,1
4707,59.29,10,13.9,0,1,1
4708,79.35,14,11.0,0,3,1
4709,48.86,10,15.6,1,2,0
4710,92.48,14,18.1,1,4,0
4711,65.04,12,25.4,1,4,1
4712,61.62,16,6.8,1,2,1
4713,69.17,10,25.2,0,3,1
4714,87.96,14,22.9,0,2,1
4715,126.85,14,19.8,0,3,1
4716,71.39,10,22.3,0,4,0
4717,99.69,16,17.3,1,4,1
4718,83.31,18,14.8,1,4,1
4719,48.15,12,21.5,1,3,1
4720,83.39,20,37.7,1,4,1
4721,65.03,12,15.0,0,3,1
4722,69.93,14,27.8,0,1,1
4723,73.3,14,26.0,1,1,0
4724,75.03,14,14.8,0,4,0
4725,80.92,18,25.7,1,2,1
4726,65.03,10,11.9,0,1,0
4727,66.86,16,8.6,0,2,1
4728,89.98,20,25.5,0,1,1
4729,44.12,10,8.0,1,2,0
4730,50.07,12,31.6,1,4,1
4731,55.7,12,15.4,0,1,1
4732,66.99,16,27.6,1,1,0
4733,90.4,20,55.3,1,1,0
4734,94.62,16,23.1,1,1,1
4735,78.66,16,27.1,1,1,1
4736,80.03,10,33.0,0,4,1
4737,61.67,12,11.0,1,4,1
4738,69.25,14,37.8,0,2,0
4739,45.25,12,20.8,1,4,1
4740,49.11,10,23.4,1,1,1
4741,80.22,16,33.8,0,4,1
4742,66.38,14,26.8,1,4,1
4743,86.78,12,36.6,1,3,1
4744,83.7,16,11.2,0,3,0
4745,65.58,14,51.6,0,1,1
4746,100.37,14,29.3,0,3,0
4747,66.94,16,21.4,0,3,1
4748,52.4,12,10.7,1,2,1
4749,59.87,10,31.1,1,4,1
4750,77.28,12,7.8,1,4,0
4751,53.45,10,19.3,0,2,1
4752,87.77,14,20.3,0,3,0
4753,90.69,16,18.4,0,4,1
4754,51.61,12,16.3,0,2,0
4755,66.88,10,18.5,1,4,1
4756,72.57,16,7.1,1,1,1
4757,66.88,16,22.5,1,3,1
4758,54.1,12,23.8,1,3,0
4759,38.53,14,11.8,1,1,0
4760,84.15,14,27.0,1,4,0
4761,46.6,16,9.4,1,3,0
4762,63.13,10,27.0,1,4,1
4763,92.92,14,33.7,0,4,1
4764,87.46,10,24.1,0,4,1
4765,60.48,10,7.6,0,4,0
4766,74.2,14,42.0,0,1,1
4767,77.45,16,23.0,0,2,0
4768,82.29,16,18.6,0,3,1
4769,74.8,12,32.9,1,4,0
4770,48.38,12,18.7,1,1,0
4771,54.29,12,16.7,1,2,1
4772,70.2,16,14.6,0,3,0
4773,76.05,14,33.4,1,2,1
4774,83.52,14,13.1,0,4,0
4775,137.25,20,16.8,0,4,1
4776,59.97,18,24.5,1,1,1
4777,70.1,10,7.4,0,3,1
4778,60.14,16,2.3,1,1,0
4779,51.31,10,24.6,0,3,1
4780,68.58,14,12.5,1,3,0
4781,45.39,10,25.5,1,1,0
4782,86.89,16,12.9,1,4,0
4783,59.51,16,7.1,1,2,0
4784,67.69,14,40.4,1,1,1
4785,48.32,10,13.7,1,4,1
4786,73.74,12,27.2,0,3,1
4787,73.8,16,12.0,0,1,1
4788,44.66,10,17.3,1,3,1
4789,74.14,16,19.0,0,1,1
4790,44.13,16,71.6,0,2,0
4791,94.31,14,13.7,1,4,0
4792,53.26,12,24.4,0,1,1
4793,36.53,12,10.7,0,1,1
4794,102.91,16,16.9,1,4,0
4795,79.63,16,21.5,0,4,1
4796,84.03,12,34.8,0,3,1
4797,84.54,14,10.2,1,3,1
4798,85.45,16,28.0,0,1,1
4799,64.44,16,22.6,1,2,1
4800,56.87,10,16.2,1,1,1
4801,84.62,10,18.4,0,3,1
4802,51.32,14,20.7,1,4,1
4803,59.43,14,14.0,0,2,1
4804,57.72,14,22.3,0,1,1
4805,50.23,12,14.3,1,3,1
4806,73.95,14,31.1,0,4,1
4807,76.77,14,22.4,1,2,0
4808,102.17,18,46.9,0,4,1
4809,75.83,16,22.3,0,1,1
4810,70.33,18,27.0,0,1,1
4811,90.6,14,22.4,0,2,0
4812,78.26,12,24.3,1,4,1
4813,75.62,12,17.4,0,2,1
4814,101.27,16,17.2,1,1,1
4815,93.65,14,24.1,1,3,1
4816,53.7,10,17.4,0,1,1
4817,64.28,10,18.8,0,2,1
4818,60.43,10,9.2,0,2,1
4819,92.19,16,22.2,0,1,0
4820,42.4,16,11.4,1,2,1
4821,72.71,18,36.8,1,2,1
4822,59.87,10,21.9,0,3,1
4823,95.8,16,21.0,0,3,0
4824,59.2,14,11.9,1,1,1
4825,46.06,18,7.1,0,1,1
4826,72.01,16,27.5,1,3,1
4827,49.71,10,9.1,1,3,0
4828,82.86,20,15.7,1,1,0
4829,100.69,14,15.9,1,2,1
4830,91.27,16,23.7,0,1,1
4831,68.3,14,21.9,1,1,1
4832,70.61,12,21.2,0,4,0
4833,71.79,12,13.1,0,1,1
4834,72.86,14,21.7,0,3,1
4835,88.86,20,11.4,1,1,0
4836,95.41,16,24.3,1,3,1
4837,64.34,12,15.9,1,1,1
4838,73.55,12,18.2,1,4,1
4839,85.4,12,6.8,0,3,1
4840,61.53,10,29.4,0,1,0
4841,64.8,16,15.3,0,2,0
4842,77.96,10,18.1,0,1,1
4843,76.61,14,15.9,0,1,1
4844,76.58,12,9.9,0,2,0
4845,121.68,18,22.0,1,4,1
4846,62.61,16,15.0,1,1,1
4847,93.71,18,39.7,1,4,1
4848,66.87,12,24.5,1,1,1
4849,95.11,20,13.5,0,1,0
4850,56.19,18,61.4,1,3,1
4851,104.8,20,35.8,1,1,1
4852,102.43,18,29.7,1,4,0
4853,96.86,18,12.5,0,4,1
4854,80.49,16,16.9,1,3,1
4855,63.19,12,34.8,0,3,1
4856,56.38,16,15.8,1,2,1
4857,89.87,16,15.6,1,2,1
4858,76.44,12,15.1,1,4,1
4859,65.63,12,13.6,1,2,1
4860,74.85,20,13.7,1,3,1
4861,60.33,10,8.0,0,3,1
4862,60.83,14,19.3,0,4,1
4863,69.82,18,30.5,1,1,1
4864,70.05,16,42.2,0,2,1
4865,80.54,14,11.7,0,4,1
4866,89.71,18,19.7,1,1,1
4867,80.04,16,22.7,0,1,0
4868,85.57,16,23.6,0,1,1
4869,82.07,12,5.3,0,2,1
4870,46.2,12,17.4,0,1,0
4871,63.68,12,31.3,0,3,1
4872,95.08,14,23.5,0,4,0
4873,80.09,12,14.1,1,3,0
4874,47.28,10,13.4,1,3,1
4875,72.44,14,6.5,1,1,1
4876,44.52,10,23.1,0,2,1
4877,64.61,18,19.5,1,4,0
4878,69.72,16,25.0,1,4,1
4879,113.14,18,25.3,1,3,1
4880,73.18,14,26.5,0,4,1
4881,85.96,16,14.8,0,2,0
4882,99.41,20,28.2,1,2,1
4883,83.63,12,7.7,0,4,1
4884,75.79,16,5.9,1,3,1
4885,112.14,20,24.9,0,3,0
4886,58.75,14,12.9,1,3,0
4887,94.42,18,14.4,0,3,1
4888,94.47,16,22.7,0,2,1
4889,66.07,18,25.7,1,1,1
4890,60.67,10,30.3,1,1,1
4891,68.08,16,9.4,0,1,0
4892,70.37,16,9.0,0,2,0
4893,44.13,16,3.5,1,1,0
4894,73.9,14,26.1,1,1,1
4895,50.71,10,12.0,0,4,1
4896,45.46,10,6.4,1,4,1
4897,81.38,12,14.3,0,4,1
4898,79.55,12,7.3,0,1,0
4899,68.33,14,15.0,1,2,1
4900,54.99,12,13.8,0,2,0
4901,64.16,10,27.7,0,4,1
4902,57.39,12,12.9,0,1,1
4903,57.05,20,12.3,0,2,0
4904,100.67,20,21.1,1,2,1
4905,73.11,12,17.0,0,2,1
4906,80.83,14,24.5,0,4,1
4907,112.02,16,11.7,1,3,1
4908,116.3,20,22.7,0,2,1
4909,62.59,14,21.8,1,4,1
4910,75.82,18,9.5,0,3,1
4911,65.6,10,18.8,0,3,1
4912,75.75,12,14.1,1,4,1
4913,91.56,16,11.9,0,3,0
4914,66.04,16,10.7,0,4,1
4915,61.41,10,24.6,0,2,1
4916,91.29,20,42.1,0,2,1
4917,77.24,18,5.9,0,4,0
4918,72.19,12,26.9,0,1,1
4919,55.24,10,20.0,1,3,1
4920,77.15,16,9.9,0,4,1
4921,67.44,16,23.8,1,1,1
4922,85.25,16,17.7,0,4,1
4923,69.51,16,7.8,1,2,0
4924,101.67,16,12.7,0,3,1
4925,57.61,12,27.0,1,4,1
4926,93.92,20,7.2,0,4,0
4927,90.03,14,19.6,0,1,0
4928,51.89,12,15.8,0,4,1
4929,54.51,12,16.7,0,1,0
4930,60.49,10,5.8,0,1,1
4931,36.16,12,18.8,1,2,0
4932,111.05,16,25.7,1,3,1
4933,98.66,16,21.0,0,2,1
4934,64.35,14,14.9,0,1,0
4935,86.73,16,11.5,1,1,0
4936,69.08,18,8.4,1,1,1
4937,65.75,12,9.3,0,2,0
4938,89.61,18,35.1,1,3,0
4939,44.23,14,24.5,1,4,0
4940,39.35,10,29.2,0,1,1
4941,65.42,12,21.3,0,2,1
4942,66.03,16,12.2,1,3,1
4943,86.03,16,18.5,1,3,1
4944,84.55,16,21.2,1,1,1
4945,67.64,12,9.2,0,4,1
4946,83.84,16,27.1,1,2,1
4947,103.27,18,13.2,0,2,1
4948,70.21,14,16.2,0,3,1
4949,82.6,14,13.8,1,4,1
4950,51.96,10,19.6,1,2,1
4951,75.33,12,32.3,1,1,0
4952,70.6,16,11.7,1,1,1
4953,90.35,18,7.0,0,3,1
4954,75.67,14,16.3,0,1,1
4955,69.12,16,17.9,0,4,1
4956,48.16,16,44.8,1,1,1
4957,63.42,12,21.8,1,4,1
4958,59.01,16,24.6,0,2,1
4959,81.48,20,18.2,1,3,0
4960,89.54,16,20.3,0,4,1
4961,78.86,14,29.8,1,3,0
4962,85.76,14,8.9,0,2,1
4963,69.74,14,13.8,1,1,1
4964,49.9,10,13.3,0,2,1
4965,79.65,16,21.0,0,1,1
4966,78.01,14,26.6,1,4,0
4967,35.69,10,14.2,0,1,0
4968,77.13,10,20.4,0,1,1
4969,68.79,10,14.3,1,1,1
4970,72.85,12,10.9,0,2,1
4971,58.61,20,28.7,0,1,1
4972,74.43,12,18.3,0,3,1
4973,43.33,10,22.4,0,4,0
4974,57.18,16,9.7,0,4,0
4975,78.03,14,14.7,0,4,0
4976,68.71,16,17.9,0,2,1
4977,84.81,16,11.8,1,3,0
4978,96.63,16,36.4,1,4,1
4979,74.55,12,17.7,1,4,0
4980,89.41,18,14.8,1,4,1
4981,75.73,14,22.4,0,2,1
4982,78.75,20,5.6,1,2,1
4983,47.48,12,10.5,1,3,1
4984,63.54,12,28.1,1,1,1
4985,49.96,12,14.2,1,3,1
4986,77.27,12,15.0,0,1,0
4987,55.47,12,10.3,1,4,0
4988,57.01,10,20.4,0,1,1
4989,59.78,12,17.8,1,2,0
4990,73.24,12,14.4,0,3,1
4991,108.04,16,34.2,0,4,1
4992,57.43,14,11.7,1,3,0
4993,80.77,14,13.0,1,2,1
4994,66.76,14,23.2,0,1,0
4995,60.05,10,22.4,0,2,1
4996,60.52,12,20.7,1,3,1
4997,73.18,12,14.9,0,4,1
4998,80.42,12,7.3,0,1,1
4999,56.84,12,23.1,1,1,0
5000,88.27,16,22.1,0,1,1
