firm,year,ik,q,cashflow,sales,debt
307,2010,1.0,2.2627,0.1359,6.3904,0.4081
307,2011,1.0,1.9277,0.1428,6.3977,0.32
307,2012,0.961334,1.8941,0.1128,6.422,0.3212
307,2013,0.906086,1.6188,0.1186,6.3851,0.3389
307,2014,0.925907,1.4675,0.141,6.3785,0.2494
307,2015,0.861125,1.2942,0.1075,6.4121,0.247
307,2016,0.854462,1.1942,0.114,6.3746,0.2955
307,2017,0.937052,1.4609,0.0951,6.337,0.3364
307,2018,0.967877,1.6465,0.0795,6.2726,0.3583
307,2019,0.844121,1.149,0.1103,6.2599,0.3676
308,2010,0.738562,1.7912,0.0872,3.821,0.2588
308,2011,0.755266,1.7519,0.0733,3.746,0.2839
308,2012,0.731482,1.7635,0.07,3.8339,0.2876
308,2013,0.773429,1.6199,0.0279,3.8024,0.3019
308,2014,0.854284,1.9798,0.0238,3.8781,0.3237
308,2015,0.758846,1.5052,0.0265,3.8164,0.3261
308,2016,0.731152,1.6665,0.0465,3.787,0.3111
308,2017,0.731492,1.8236,0.0401,3.6974,0.3031
308,2018,0.747294,1.8563,0.075,3.7517,0.3176
308,2019,0.741923,1.8874,0.0783,3.8021,0.3346
309,2010,0.877259,1.5696,0.1014,5.9915,0.3656
309,2011,0.861333,1.34,0.1135,5.9752,0.3851
309,2012,0.757094,1.1538,0.1094,6.0653,0.4321
309,2013,0.749,1.0338,0.1035,5.9659,0.4553
309,2014,0.754711,1.4134,0.1021,5.8932,0.4629
309,2015,0.827333,1.5186,0.1335,5.8655,0.5033
309,2016,0.765726,1.1794,0.1109,5.9163,0.5189
309,2017,0.777939,1.0931,0.1342,6.0129,0.5481
309,2018,0.809626,1.4307,0.0905,5.9901,0.5215
309,2019,0.826318,1.509,0.0752,5.9487,0.5288
310,2010,0.90893,1.835,0.1137,4.1997,0.2633
310,2011,0.834001,1.5542,0.0998,4.2849,0.2623
310,2012,0.824102,1.6125,0.0986,4.077,0.2607
310,2013,0.678428,1.3116,0.0807,3.9647,0.2701
310,2014,0.699605,1.3244,0.0953,4.0411,0.269
310,2015,0.725735,1.5115,0.0983,4.0626,0.2068
310,2016,0.765856,1.6754,0.1194,4.0588,0.2209
310,2017,0.755094,1.8503,0.0792,4.0217,0.222
310,2018,0.835616,1.6329,0.0772,3.9437,0.2769
310,2019,0.692845,1.3075,0.0933,3.9294,0.2772
311,2010,0.918755,2.2902,0.0639,4.4359,0.2688
311,2011,0.907477,2.4468,0.0594,4.1914,0.2445
311,2012,0.92648,2.2785,0.0789,4.2462,0.2514
311,2013,0.850863,1.7715,0.0648,4.3039,0.286
311,2014,0.78979,1.5487,0.0484,4.3426,0.2976
311,2015,0.764438,1.6148,0.0701,4.4385,0.2645
311,2016,0.727027,1.6173,0.0537,4.5808,0.2473
311,2017,0.859395,1.6974,0.0272,4.5765,0.2624
311,2018,0.818693,1.8393,0.045,4.5615,0.2499
311,2019,0.851519,1.6581,0.0499,4.5561,0.2791
312,2010,1.0,1.6078,0.1654,8.7686,0.4197
312,2011,1.0,1.7429,0.1541,8.6819,0.3938
312,2012,1.0,1.8024,0.124,8.703,0.3944
312,2013,1.0,1.8773,0.1461,8.5984,0.4445
312,2014,1.0,1.5181,0.1224,8.5785,0.4167
312,2015,1.0,1.4206,0.0837,8.662,0.4055
312,2016,1.0,1.4607,0.0519,8.49,0.3908
312,2017,1.0,1.527,0.0685,8.34,0.393
312,2018,1.0,1.6201,0.0921,8.2688,0.3567
312,2019,1.0,1.6802,0.1214,8.2149,0.3764
313,2010,0.916961,1.6695,0.1343,5.5485,0.393
313,2011,0.878682,1.4269,0.1332,5.5961,0.4054
313,2012,0.783205,1.4041,0.1093,5.6234,0.4197
313,2013,0.847111,1.7628,0.1121,5.5953,0.3719
313,2014,0.819093,1.451,0.0549,5.6581,0.356
313,2015,0.836051,1.3785,0.035,5.5633,0.3381
313,2016,0.806171,1.3299,0.0292,5.5845,0.3005
313,2017,0.858181,1.7597,0.0413,5.6332,0.2688
313,2018,0.849169,1.4943,0.0623,5.6688,0.3073
313,2019,0.94287,1.6984,0.074,5.7435,0.34
314,2010,0.988714,1.0133,0.1181,8.6075,0.3827
314,2011,1.0,1.285,0.1107,8.6473,0.3776
314,2012,1.0,1.8062,0.1191,8.7294,0.3926
314,2013,1.0,1.5493,0.0883,8.6724,0.3921
314,2014,1.0,1.4261,0.09,8.5884,0.4363
314,2015,1.0,1.321,0.1377,8.4398,0.4322
314,2016,1.0,1.4543,0.1211,8.4539,0.3722
314,2017,1.0,1.4984,0.1212,8.5123,0.386
314,2018,1.0,1.6251,0.1276,8.4625,0.4197
314,2019,1.0,1.5052,0.1108,8.4544,0.4068
315,2010,1.0,1.3911,0.1107,8.5275,0.4665
315,2011,1.0,1.4576,0.1253,8.6184,0.4635
315,2012,1.0,1.6086,0.1037,8.5794,0.4445
315,2013,1.0,1.3072,0.1114,8.6004,0.443
315,2014,1.0,1.3696,0.1358,8.6653,0.4009
315,2015,1.0,0.9256,0.1649,8.545,0.4207
315,2016,1.0,1.1267,0.1976,8.5646,0.4071
315,2017,1.0,1.2263,0.1878,8.4815,0.3989
315,2018,0.999382,1.1381,0.1625,8.4054,0.4289
315,2019,1.0,1.5009,0.1474,8.2853,0.4699
316,2010,0.743479,1.7237,0.082,3.9134,0.3227
316,2011,0.762076,1.799,0.0644,3.8184,0.3593
316,2012,0.782819,1.6613,0.0737,3.8602,0.3002
316,2013,0.81452,1.868,0.0827,3.9057,0.2697
316,2014,0.809702,1.7939,0.0752,3.9247,0.2398
316,2015,0.811668,1.837,0.0652,3.9327,0.3294
316,2016,0.902118,2.1586,0.0578,3.8462,0.2997
316,2017,0.908361,2.2644,0.0696,3.9101,0.3561
316,2018,0.796105,2.143,0.0623,3.9036,0.3304
316,2019,0.822874,2.0035,0.0586,3.9135,0.2837
317,2010,0.807577,1.8295,0.0429,4.0709,0.3245
317,2011,0.730209,1.6708,0.0534,4.0108,0.3495
317,2012,0.760085,1.7915,0.0824,3.9556,0.4072
317,2013,0.81227,2.0757,0.1291,4.0894,0.4107
317,2014,0.854977,2.0871,0.1222,4.0181,0.4329
317,2015,0.814081,2.0274,0.0995,4.054,0.4069
317,2016,0.739031,2.0089,0.1071,4.0736,0.3696
317,2017,0.768893,1.8041,0.1121,4.1352,0.3365
317,2018,0.767995,1.8625,0.1013,4.0539,0.3114
317,2019,0.731079,1.7025,0.1072,4.1375,0.2822
318,2010,0.833238,1.3671,0.0967,6.2738,0.2568
318,2011,0.851749,1.3763,0.1174,6.1552,0.3183
318,2012,0.921424,1.4387,0.1096,6.1755,0.3035
318,2013,0.882557,1.8544,0.0708,6.0768,0.3281
318,2014,0.904093,1.9241,0.0508,6.0826,0.2876
318,2015,0.945417,1.72,0.0728,6.0605,0.2469
318,2016,0.953614,1.7902,0.0636,6.1646,0.2771
318,2017,0.950682,1.9875,0.0748,6.1232,0.2807
318,2018,1.0,2.0321,0.1442,6.1413,0.2828
318,2019,0.98323,1.7159,0.1178,6.1617,0.2848
319,2010,0.613944,1.729,0.0372,4.179,0.2753
319,2011,0.655018,1.5208,0.0133,4.1925,0.2465
319,2012,0.655909,1.5749,0.0097,4.1935,0.276
319,2013,0.668526,1.8644,0.043,4.1163,0.2478
319,2014,0.722653,2.0328,0.0337,4.0416,0.2641
319,2015,0.79838,2.0753,0.0334,3.9883,0.3166
319,2016,0.793968,2.1919,0.0189,3.9041,0.3149
319,2017,0.771706,2.1075,0.0188,3.8702,0.311
319,2018,0.805701,1.8449,0.0694,3.885,0.2758
319,2019,0.814641,1.8028,0.056,3.9373,0.3033
320,2010,0.69571,2.053,0.0763,4.0013,0.3022
320,2011,0.754644,1.9785,0.0451,3.9797,0.293
320,2012,0.686647,1.8395,0.0589,4.0706,0.3046
320,2013,0.795921,2.009,0.046,3.9802,0.3453
320,2014,0.810832,1.983,0.0904,4.0599,0.2978
320,2015,0.776808,1.9106,0.1034,4.1869,0.2784
320,2016,0.829463,1.8939,0.0785,4.2034,0.2984
320,2017,0.76421,1.6958,0.1058,4.2421,0.3358
320,2018,0.770753,1.7358,0.0685,4.1114,0.3374
320,2019,0.848444,2.0265,0.0547,4.265,0.3219
321,2010,1.0,1.5377,0.1274,8.0466,0.3901
321,2011,1.0,1.3292,0.1341,8.0078,0.3863
321,2012,1.0,1.0028,0.1355,8.0715,0.3601
321,2013,1.0,1.4457,0.1561,8.1192,0.3556
321,2014,1.0,1.1562,0.1322,8.1514,0.3217
321,2015,1.0,1.13,0.1247,8.1858,0.3367
321,2016,1.0,1.1428,0.124,8.2544,0.3988
321,2017,1.0,1.063,0.1138,8.3433,0.4142
321,2018,1.0,1.2843,0.1232,8.5548,0.4123
321,2019,1.0,1.2939,0.1349,8.5434,0.3969
322,2010,1.0,1.3875,0.0746,8.3996,0.5072
322,2011,1.0,1.3671,0.0836,8.513,0.5163
322,2012,1.0,1.3507,0.0707,8.6007,0.5598
322,2013,1.0,1.3791,0.0921,8.5739,0.572
322,2014,1.0,1.3577,0.1144,8.5814,0.5392
322,2015,1.0,1.6076,0.1202,8.5811,0.459
322,2016,1.0,1.358,0.1159,8.5846,0.4611
322,2017,1.0,1.149,0.1273,8.6673,0.4651
322,2018,1.0,1.2986,0.1046,8.6107,0.4559
322,2019,1.0,1.5052,0.1127,8.6531,0.4317
323,2010,0.751605,1.7813,0.0919,3.7294,0.3009
323,2011,0.796826,1.9343,0.0712,3.6218,0.3407
323,2012,0.78487,1.7655,0.0801,3.7691,0.3102
323,2013,0.754577,1.6906,0.058,3.8174,0.2963
323,2014,0.602031,1.4487,0.0747,3.7821,0.2919
323,2015,0.752399,1.8486,0.0737,3.9198,0.2646
323,2016,0.694802,1.8535,0.0865,3.9283,0.265
323,2017,0.659664,1.6324,0.0904,3.9664,0.2214
323,2018,0.637421,1.6851,0.1227,4.0648,0.2272
323,2019,0.722167,2.1234,0.1042,4.2502,0.2538
324,2010,0.79102,1.4798,0.0756,5.841,0.4091
324,2011,0.764164,1.1412,0.077,5.9875,0.4142
324,2012,0.77573,1.144,0.1031,5.9742,0.4381
324,2013,0.71589,1.029,0.0911,5.9505,0.4297
324,2014,0.771416,0.8117,0.1139,5.851,0.459
324,2015,0.71222,0.9233,0.1155,5.9094,0.4161
324,2016,0.802198,1.2423,0.1084,6.0189,0.3658
324,2017,0.841457,1.6613,0.1068,6.0156,0.4049
324,2018,0.841863,1.622,0.094,5.9818,0.4397
324,2019,0.874144,1.6164,0.082,5.9189,0.3825
325,2010,0.804443,1.0627,0.1159,6.0028,0.2331
325,2011,0.795252,0.8032,0.1173,6.0585,0.3031
325,2012,0.765305,0.9663,0.096,6.099,0.2805
325,2013,0.852736,1.3373,0.1045,5.9951,0.2938
325,2014,0.853914,1.361,0.1077,6.0083,0.3858
325,2015,0.916124,1.3316,0.1269,5.9618,0.384
325,2016,0.938234,1.4921,0.1097,5.933,0.351
325,2017,0.92351,1.3173,0.103,5.9833,0.3784
325,2018,0.866601,1.3515,0.1084,5.9274,0.3577
325,2019,0.906026,1.4022,0.141,5.962,0.4013
326,2010,0.85024,1.5481,0.1007,6.0127,0.3289
326,2011,0.889723,1.4954,0.0841,5.9847,0.3345
326,2012,0.81824,1.543,0.0826,5.8758,0.3586
326,2013,0.83302,1.4344,0.1234,5.9282,0.3271
326,2014,0.843262,1.5979,0.1187,6.0274,0.348
326,2015,0.87304,1.7585,0.1218,6.0163,0.3078
326,2016,0.836723,1.626,0.0952,5.8858,0.3206
326,2017,0.821431,1.5124,0.1107,5.8809,0.3016
326,2018,0.833125,1.6179,0.0768,5.9778,0.3002
326,2019,0.917308,1.7456,0.0972,6.0993,0.2537
327,2010,0.89024,2.2411,0.0836,3.8171,0.3632
327,2011,0.800216,2.0266,0.089,3.7215,0.3636
327,2012,0.743327,2.3055,0.0846,3.7869,0.4535
327,2013,0.757682,2.3616,0.0891,3.8141,0.4564
327,2014,0.790972,2.5447,0.0812,3.9199,0.4326
327,2015,0.914915,2.7004,0.1037,3.9464,0.4018
327,2016,0.863636,2.5534,0.1149,3.9473,0.3542
327,2017,0.964208,2.7267,0.1046,4.1439,0.3431
327,2018,0.96714,2.8912,0.1028,4.1803,0.3167
327,2019,0.949442,2.6497,0.1025,4.1412,0.2678
328,2010,0.844801,1.3897,0.081,5.8122,0.4136
328,2011,0.916015,1.653,0.0714,5.7317,0.3609
328,2012,0.850947,1.2958,0.086,5.7733,0.3443
328,2013,0.89447,1.4221,0.0951,5.893,0.3893
328,2014,0.813339,1.227,0.1115,5.7849,0.3451
328,2015,0.865698,1.2168,0.1042,5.7387,0.3758
328,2016,0.876914,1.5566,0.1111,5.7736,0.3654
328,2017,0.800264,0.9748,0.0839,5.857,0.3548
328,2018,0.751643,0.9912,0.1271,5.7787,0.3238
328,2019,0.871861,1.3053,0.1284,5.7155,0.3185
329,2010,1.0,0.7815,0.1288,8.3407,0.3697
329,2011,0.968139,0.5743,0.1675,8.2783,0.3379
329,2012,0.95238,0.8106,0.1399,8.3236,0.3099
329,2013,1.0,1.1644,0.1468,8.3659,0.3667
329,2014,1.0,1.1624,0.1661,8.4288,0.3691
329,2015,1.0,1.287,0.1389,8.3687,0.4088
329,2016,1.0,0.8953,0.1201,8.3301,0.4102
329,2017,0.94572,0.7977,0.1262,8.1358,0.3912
329,2018,1.0,1.0285,0.1315,8.223,0.3957
329,2019,1.0,1.2597,0.1262,8.3386,0.4025
330,2010,1.0,1.1994,0.1191,8.5933,0.4639
330,2011,0.976747,0.9436,0.1107,8.7079,0.4647
330,2012,0.994848,1.0772,0.1208,8.8555,0.4886
330,2013,1.0,1.1256,0.1016,8.8281,0.4999
330,2014,1.0,1.1071,0.1299,8.8815,0.4366
330,2015,1.0,0.93,0.143,8.7056,0.4157
330,2016,1.0,1.1735,0.154,8.5847,0.3903
330,2017,1.0,1.288,0.1364,8.575,0.3889
330,2018,1.0,1.091,0.1018,8.5927,0.432
330,2019,1.0,1.4676,0.1217,8.5713,0.4094
331,2010,0.938903,2.4003,0.063,3.9223,0.346
331,2011,0.863403,2.0052,0.0534,3.9139,0.3668
331,2012,0.868339,2.0426,0.0755,3.8832,0.3827
331,2013,0.809757,1.4843,0.0864,3.8807,0.3327
331,2014,0.761851,1.5668,0.0805,3.7802,0.3019
331,2015,0.734584,1.5067,0.098,3.7792,0.2873
331,2016,0.740439,1.5946,0.0729,3.8201,0.2981
331,2017,0.761746,1.5134,0.0745,3.7626,0.3345
331,2018,0.785108,1.5602,0.1129,3.7771,0.3277
331,2019,0.716448,1.4271,0.0688,3.8595,0.3138
332,2010,1.0,1.3178,0.117,8.6745,0.4741
332,2011,1.0,1.3226,0.1259,8.5404,0.4314
332,2012,1.0,0.9847,0.1095,8.624,0.4454
332,2013,1.0,1.384,0.1214,8.6173,0.5223
332,2014,1.0,1.2221,0.1214,8.5852,0.5226
332,2015,1.0,1.4365,0.111,8.6132,0.4992
332,2016,1.0,1.0875,0.0844,8.5311,0.5158
332,2017,1.0,1.2282,0.0961,8.6682,0.4465
332,2018,1.0,0.9815,0.0923,8.7484,0.4608
332,2019,0.963633,1.0255,0.0861,8.6262,0.4266
333,2010,0.648243,1.448,0.0658,4.04,0.3497
333,2011,0.497199,1.2893,0.08,4.1011,0.3594
333,2012,0.565568,1.4915,0.1183,4.082,0.3285
333,2013,0.580971,1.5621,0.0901,4.207,0.3627
333,2014,0.673336,1.4951,0.0627,4.1417,0.381
333,2015,0.613277,1.6877,0.08,3.9262,0.3613
333,2016,0.58677,1.813,0.0898,3.9104,0.37
333,2017,0.721692,1.974,0.0805,3.9653,0.364
333,2018,0.712003,2.1448,0.0853,3.8941,0.3254
333,2019,0.690227,2.2695,0.0634,3.8372,0.3556
334,2010,0.9624,1.7317,0.1142,6.3468,0.3305
334,2011,0.971715,1.709,0.1302,6.3412,0.3151
334,2012,0.944218,1.803,0.1374,6.3972,0.2969
334,2013,0.935438,1.7368,0.1333,6.4781,0.3248
334,2014,0.968209,1.6019,0.0987,6.4441,0.2832
334,2015,0.964557,1.5862,0.1163,6.4023,0.301
334,2016,0.970179,1.4782,0.1032,6.6968,0.3048
334,2017,0.844728,1.3662,0.1264,6.5223,0.3348
334,2018,0.832579,1.351,0.1008,6.371,0.3461
334,2019,0.835206,1.3725,0.1138,6.4179,0.3123
335,2010,0.753266,1.4263,0.12,6.2764,0.321
335,2011,0.689234,1.1567,0.1271,6.1855,0.2998
335,2012,0.697477,1.21,0.1321,6.1309,0.3554
335,2013,0.750573,1.5371,0.14,6.0433,0.3594
335,2014,0.791745,1.5899,0.1526,6.0214,0.3395
335,2015,0.881029,1.8865,0.1419,6.0096,0.3669
335,2016,1.0,2.174,0.1473,5.9857,0.4099
335,2017,1.0,2.0886,0.1174,5.8266,0.4098
335,2018,0.933965,1.9061,0.1332,5.9549,0.4016
335,2019,0.867495,1.2802,0.1353,5.975,0.4038
336,2010,0.869089,1.2528,0.1322,5.8441,0.2097
336,2011,0.889957,1.5706,0.1288,5.8001,0.1964
336,2012,0.977171,1.8056,0.1357,5.844,0.1452
336,2013,0.915918,1.675,0.1111,5.8124,0.1801
336,2014,0.999115,2.0765,0.1116,5.8115,0.1908
336,2015,0.968336,1.9854,0.1051,5.9664,0.2102
336,2016,0.955393,1.8585,0.092,5.9957,0.2281
336,2017,0.919494,1.7576,0.1171,6.0075,0.2761
336,2018,1.0,2.0714,0.1019,5.9639,0.3218
336,2019,1.0,1.7553,0.1095,6.0709,0.3195
337,2010,1.0,1.789,0.1057,8.5023,0.354
337,2011,1.0,1.8371,0.1351,8.4673,0.3855
337,2012,1.0,1.4893,0.1267,8.491,0.3502
337,2013,1.0,1.3919,0.1135,8.5271,0.3191
337,2014,1.0,0.8317,0.1474,8.4676,0.3274
337,2015,1.0,1.0607,0.1472,8.4501,0.2982
337,2016,1.0,1.1502,0.155,8.2948,0.3356
337,2017,1.0,1.1729,0.1266,8.2603,0.3582
337,2018,1.0,1.497,0.1248,8.2114,0.2779
337,2019,1.0,1.3585,0.1155,8.2158,0.271
338,2010,0.89054,1.7793,0.1228,6.1002,0.4408
338,2011,0.883753,1.5127,0.0696,6.1321,0.4159
338,2012,0.912,1.6806,0.086,6.0465,0.3654
338,2013,0.828889,1.4581,0.1007,6.0803,0.3753
338,2014,0.930894,1.6313,0.1253,6.0822,0.3923
338,2015,0.942866,1.7258,0.1083,6.0512,0.4312
338,2016,0.993802,1.96,0.1186,6.0429,0.4473
338,2017,0.931062,1.613,0.1053,6.0517,0.4593
338,2018,0.958421,1.7486,0.123,6.066,0.484
338,2019,0.974711,1.7995,0.1125,5.9787,0.4684
339,2010,0.969469,0.8463,0.0984,8.6912,0.4374
339,2011,0.961206,1.4083,0.1194,8.6657,0.4148
339,2012,1.0,1.6474,0.085,8.6507,0.4251
339,2013,1.0,1.4832,0.1234,8.7548,0.4224
339,2014,1.0,1.4211,0.1055,8.7803,0.4307
339,2015,0.948176,1.5116,0.0908,8.7137,0.491
339,2016,0.994277,1.5218,0.1228,8.7371,0.4754
339,2017,1.0,1.4621,0.107,8.7815,0.4588
339,2018,1.0,1.2004,0.1047,8.8018,0.4615
339,2019,1.0,1.4006,0.1018,8.7691,0.4172
340,2010,0.928633,0.818,0.1579,8.7337,0.4015
340,2011,0.883306,0.6964,0.1505,8.713,0.4168
340,2012,0.885718,1.0353,0.1821,8.6332,0.4159
340,2013,0.973353,0.9857,0.1585,8.608,0.3892
340,2014,0.983305,1.0744,0.2036,8.7021,0.3809
340,2015,1.0,1.2556,0.183,8.6678,0.4437
340,2016,1.0,1.3959,0.1947,8.6857,0.4591
340,2017,1.0,1.5721,0.186,8.6787,0.4619
340,2018,1.0,2.0104,0.1785,8.4788,0.4498
340,2019,1.0,2.0714,0.1516,8.4693,0.4516
341,2010,1.0,0.9432,0.1086,8.4505,0.3703
341,2011,0.991008,0.9223,0.0963,8.3821,0.3872
341,2012,1.0,1.3887,0.1015,8.3768,0.3901
341,2013,1.0,1.3393,0.1117,8.3321,0.3765
341,2014,0.970654,1.228,0.1063,8.4529,0.3891
341,2015,1.0,1.263,0.118,8.5214,0.3892
341,2016,1.0,1.3725,0.121,8.5144,0.3373
341,2017,1.0,1.5727,0.1487,8.4859,0.4097
341,2018,1.0,1.1772,0.0743,8.4521,0.4374
341,2019,1.0,1.4287,0.1038,8.6309,0.4211
342,2010,1.0,1.5293,0.1359,8.7874,0.3607
342,2011,1.0,1.6574,0.1465,8.8193,0.3588
342,2012,1.0,1.517,0.0607,8.6204,0.3466
342,2013,1.0,1.21,0.0959,8.4645,0.3938
342,2014,0.928212,1.1622,0.1077,8.4593,0.4308
342,2015,1.0,1.3018,0.1212,8.4588,0.451
342,2016,0.957226,1.1561,0.1412,8.5176,0.4635
342,2017,0.983839,1.0276,0.0966,8.5462,0.4729
342,2018,0.892723,0.8413,0.125,8.4224,0.4472
342,2019,0.931202,1.013,0.0992,8.4275,0.4574
343,2010,0.809164,2.0549,0.0779,3.8209,0.3035
343,2011,0.840282,1.9369,0.081,3.7662,0.2974
343,2012,0.784863,1.7418,0.0571,3.8502,0.2672
343,2013,0.730511,1.6749,0.0225,3.8176,0.3363
343,2014,0.70778,1.5094,0.0532,3.8148,0.3525
343,2015,0.646142,1.4296,0.0393,3.7704,0.3373
343,2016,0.728822,1.5687,0.0779,3.8624,0.3103
343,2017,0.656815,1.6238,0.0463,3.97,0.3356
343,2018,0.696119,1.6027,0.056,4.0592,0.3263
343,2019,0.765855,1.7029,0.0514,4.0845,0.3445
344,2010,1.0,1.9073,0.0893,5.7561,0.3086
344,2011,0.974655,1.6002,0.0862,5.7331,0.3162
344,2012,0.896653,1.4349,0.1018,5.8898,0.3538
344,2013,0.861143,1.331,0.0868,5.8412,0.3893
344,2014,0.760275,0.9444,0.1054,5.8822,0.4239
344,2015,0.81974,1.223,0.1028,5.8833,0.4061
344,2016,0.723975,0.9267,0.1079,5.8734,0.4092
344,2017,0.764638,1.3214,0.1224,5.8312,0.4206
344,2018,0.887248,1.7183,0.0757,5.8295,0.3939
344,2019,0.903909,1.4907,0.086,5.7794,0.4165
345,2010,0.865096,1.5725,0.0989,6.1753,0.3108
345,2011,0.985891,1.8741,0.1101,6.1939,0.2969
345,2012,0.989275,1.9251,0.1184,6.1251,0.3019
345,2013,0.920806,1.8949,0.1294,6.0908,0.2485
345,2014,0.923667,1.8848,0.1256,6.0716,0.2144
345,2015,0.909428,1.9228,0.1205,6.0697,0.2844
345,2016,0.926153,1.5106,0.1216,6.1347,0.2539
345,2017,0.874846,1.5134,0.1226,6.1458,0.2654
345,2018,0.903545,1.4167,0.1551,6.12,0.3133
345,2019,0.789067,1.225,0.1082,6.0552,0.3718
346,2010,0.770715,1.2349,0.0721,5.78,0.3276
346,2011,0.786699,1.3495,0.0711,5.7617,0.3187
346,2012,0.817128,1.5752,0.0867,5.7553,0.2968
346,2013,0.769711,1.5233,0.079,5.6747,0.3243
346,2014,0.810437,1.4207,0.0891,5.588,0.373
346,2015,0.821544,1.4487,0.133,5.7058,0.4206
346,2016,0.814466,1.531,0.1201,5.7401,0.4193
346,2017,0.806478,1.4226,0.1289,5.6558,0.3969
346,2018,0.814117,1.4309,0.1015,5.6326,0.349
346,2019,0.798834,1.3183,0.0872,5.7522,0.2977
347,2010,0.924644,1.7342,0.1174,6.0923,0.4032
347,2011,0.950388,1.844,0.1165,6.128,0.4004
347,2012,0.939768,2.1581,0.1138,6.219,0.3707
347,2013,0.909167,1.8671,0.104,6.243,0.3587
347,2014,0.89277,1.2357,0.0914,6.1972,0.404
347,2015,0.879009,1.3656,0.1041,6.2019,0.3802
347,2016,0.821839,1.3911,0.1211,6.1583,0.3706
347,2017,0.805956,1.1333,0.106,6.1689,0.3789
347,2018,0.794853,1.288,0.0895,6.1455,0.3942
347,2019,0.816033,1.3657,0.1243,6.1958,0.386
348,2010,0.562155,1.5014,0.0844,3.8337,0.3388
348,2011,0.501883,1.1119,0.081,3.7676,0.2879
348,2012,0.589388,1.5063,0.0644,3.7121,0.2607
348,2013,0.612404,1.6526,0.0643,3.827,0.2768
348,2014,0.601562,1.5765,0.0474,3.8624,0.2656
348,2015,0.654532,1.5604,0.0625,3.9189,0.2605
348,2016,0.638211,1.557,0.0829,4.0206,0.2895
348,2017,0.5596,1.1587,0.0801,3.9691,0.3062
348,2018,0.603546,1.2834,0.0684,4.0797,0.3347
348,2019,0.671436,1.3341,0.1011,4.0325,0.3411
349,2010,0.562517,1.7947,0.1015,4.1558,0.3106
349,2011,0.561919,1.3738,0.069,4.2982,0.3102
349,2012,0.631344,1.3659,0.0973,4.2586,0.3568
349,2013,0.574126,1.3109,0.1114,4.2039,0.3674
349,2014,0.612169,1.4763,0.0598,4.2314,0.3708
349,2015,0.607517,1.546,0.0478,4.1719,0.3555
349,2016,0.632146,1.8069,0.0521,4.142,0.3605
349,2017,0.73679,1.9103,0.0703,4.3076,0.351
349,2018,0.710549,1.6954,0.0521,4.2918,0.3159
349,2019,0.655312,1.8149,0.0391,4.3042,0.3704
350,2010,0.999704,0.5297,0.1292,8.149,0.385
350,2011,0.925212,0.5561,0.0786,8.3462,0.3752
350,2012,1.0,0.9543,0.1075,8.3689,0.3803
350,2013,1.0,0.8305,0.1133,8.3224,0.3897
350,2014,1.0,1.0647,0.1152,8.3729,0.3103
350,2015,0.953312,0.7591,0.0919,8.5117,0.3191
350,2016,0.933585,0.9275,0.1116,8.3213,0.3069
350,2017,1.0,1.0441,0.0872,8.3621,0.2986
350,2018,0.973063,1.0069,0.1024,8.2969,0.2806
350,2019,0.948194,1.0332,0.0974,8.3708,0.3147
351,2010,0.870028,2.11,0.0383,3.879,0.2787
351,2011,0.876582,2.067,0.0593,3.9192,0.2755
351,2012,0.929807,2.3254,0.0499,4.038,0.3469
351,2013,0.928834,2.2659,0.0362,4.0793,0.3537
351,2014,0.979674,2.1703,0.0487,4.2521,0.3256
351,2015,0.859821,2.0512,0.0669,4.4066,0.3328
351,2016,0.88577,2.0225,0.0602,4.2612,0.3193
351,2017,0.870423,2.0578,0.063,4.169,0.3051
351,2018,0.734496,1.6706,0.1006,4.1546,0.3332
351,2019,0.776601,1.7068,0.108,4.0413,0.2936
352,2010,0.985841,1.7759,0.1183,5.8017,0.2558
352,2011,0.994573,1.7958,0.137,5.8013,0.2938
352,2012,0.934409,1.864,0.1286,5.9462,0.3124
352,2013,0.829725,1.3647,0.1338,6.0033,0.3023
352,2014,0.87733,1.6665,0.1185,6.1483,0.3434
352,2015,0.992718,1.7892,0.1484,6.0903,0.3722
352,2016,0.957641,1.9026,0.1496,6.1397,0.3405
352,2017,0.886754,1.6128,0.1367,6.1128,0.336
352,2018,0.936653,1.7001,0.1413,6.1195,0.3205
352,2019,0.996817,1.6855,0.1555,6.105,0.3295
353,2010,0.548131,1.1569,0.0418,4.1168,0.2611
353,2011,0.559977,1.2692,0.0594,4.0541,0.2973
353,2012,0.70188,1.5787,0.067,3.9799,0.2932
353,2013,0.650468,1.8288,0.1134,3.9354,0.2481
353,2014,0.756657,1.8955,0.1167,3.9386,0.3037
353,2015,0.818848,1.9091,0.0969,4.1456,0.3081
353,2016,0.832726,2.0005,0.1,4.0995,0.2887
353,2017,0.821328,1.7062,0.1092,4.0408,0.3371
353,2018,0.752425,1.684,0.1286,3.9932,0.3194
353,2019,0.673308,1.5508,0.1143,4.0388,0.3365
354,2010,0.980622,1.7287,0.1154,6.0143,0.3801
354,2011,0.905044,1.8365,0.0818,5.9778,0.3549
354,2012,0.842555,1.6679,0.0719,5.9376,0.3239
354,2013,0.944383,1.6964,0.0769,5.8547,0.3598
354,2014,0.834261,1.4073,0.0889,5.8181,0.3393
354,2015,0.753585,1.3334,0.1264,5.6543,0.3471
354,2016,0.739654,1.2256,0.1163,5.6457,0.3269
